t,V_R
-0.0037480000000000005,-3.2
-0.003744,-3.2
-0.0037400000000000003,-2.8000000000000003
-0.003736,-2.8000000000000003
-0.003732,-2.8000000000000003
-0.0037280000000000004,-2.8000000000000003
-0.003724,25.200000000000003
-0.00372,25.200000000000003
-0.003716,24.8
-0.003712,24.400000000000002
-0.0037080000000000004,24.400000000000002
-0.0037040000000000003,24.0
-0.0037,23.6
-0.003696,23.200000000000003
-0.003692,22.400000000000002
-0.0036880000000000003,22.400000000000002
-0.003684,22.0
-0.00368,21.6
-0.0036760000000000004,21.6
-0.003672,21.200000000000003
-0.0036680000000000003,20.8
-0.003664,20.400000000000002
-0.00366,20.0
-0.0036560000000000004,20.0
-0.003652,19.200000000000003
-0.003648,19.200000000000003
-0.003644,18.8
-0.00364,18.400000000000002
-0.0036360000000000003,18.0
-0.0036320000000000002,18.0
-0.003628,17.6
-0.0036240000000000005,17.6
-0.00362,17.2
-0.0036160000000000003,17.2
-0.003612,16.8
-0.003608,16.400000000000002
-0.0036040000000000004,16.0
-0.0036,16.0
-0.0035960000000000002,15.600000000000001
-0.003592,15.600000000000001
-0.003588,15.200000000000001
-0.0035840000000000004,14.8
-0.00358,14.4
-0.003576,14.4
-0.003572,14.0
-0.003568,14.0
-0.0035640000000000003,13.600000000000001
-0.0035600000000000002,13.600000000000001
-0.003556,13.200000000000001
-0.0035520000000000005,13.200000000000001
-0.003548,12.8
-0.0035440000000000003,12.8
-0.00354,12.4
-0.003536,12.4
-0.0035320000000000004,12.0
-0.003528,11.600000000000001
-0.0035240000000000002,11.600000000000001
-0.00352,11.600000000000001
-0.003516,11.200000000000001
-0.0035120000000000004,11.200000000000001
-0.0035080000000000003,10.8
-0.003504,10.8
-0.0035,10.4
-0.003496,10.4
-0.0034920000000000003,10.0
-0.003488,10.0
-0.003484,9.600000000000001
-0.0034800000000000005,9.600000000000001
-0.003476,9.600000000000001
-0.0034720000000000003,9.200000000000001
-0.003468,9.200000000000001
-0.003464,9.200000000000001
-0.0034600000000000004,8.8
-0.003456,8.4
-0.003452,8.4
-0.003448,8.4
-0.003444,8.4
-0.0034400000000000003,8.0
-0.0034360000000000003,8.0
-0.003432,8.0
-0.0034280000000000005,7.6000000000000005
-0.003424,7.6000000000000005
-0.0034200000000000003,7.2
-0.003416,7.2
-0.003412,7.2
-0.0034080000000000004,7.2
-0.003404,6.800000000000001
-0.0034000000000000002,6.800000000000001
-0.003396,6.4
-0.003392,6.4
-0.0033880000000000004,6.4
-0.003384,6.0
-0.00338,6.0
-0.003376,6.0
-0.003372,6.0
-0.0033680000000000003,6.0
-0.0033640000000000002,5.6000000000000005
-0.00336,5.6000000000000005
-0.0033560000000000005,5.2
-0.003352,5.2
-0.0033480000000000003,5.2
-0.003344,5.2
-0.00334,5.2
-0.0033360000000000004,4.800000000000001
-0.003332,4.800000000000001
-0.0033280000000000002,4.800000000000001
-0.003324,4.800000000000001
-0.00332,4.4
-0.0033160000000000004,4.4
-0.0033120000000000003,4.4
-0.003308,4.4
-0.003304,4.4
-0.0033,4.0
-0.0032960000000000003,4.0
-0.0032920000000000002,4.0
-0.003288,4.0
-0.0032840000000000005,3.6
-0.00328,3.6
-0.0032760000000000003,3.6
-0.003272,3.6
-0.003268,3.2
-0.0032640000000000004,3.6
-0.00326,3.6
-0.003256,3.2
-0.003252,3.6
-0.003248,3.2
-0.0032440000000000004,3.2
-0.0032400000000000003,3.2
-0.003236,3.2
-0.0032320000000000005,2.8000000000000003
-0.003228,2.8000000000000003
-0.0032240000000000003,2.8000000000000003
-0.00322,2.8000000000000003
-0.003216,2.8000000000000003
-0.0032120000000000004,2.4000000000000004
-0.003208,2.4000000000000004
-0.0032040000000000003,2.4000000000000004
-0.0032,2.4000000000000004
-0.003196,2.4000000000000004
-0.0031920000000000004,2.4000000000000004
-0.003188,2.4000000000000004
-0.003184,2.4000000000000004
-0.00318,2.0
-0.003176,2.0
-0.0031720000000000003,2.4000000000000004
-0.0031680000000000002,2.0
-0.003164,2.0
-0.0031600000000000005,2.0
-0.003156,2.0
-0.0031520000000000003,2.0
-0.003148,2.0
-0.003144,2.0
-0.0031400000000000004,2.0
-0.003136,2.0
-0.0031320000000000002,2.0
-0.003128,2.0
-0.003124,2.0
-0.0031200000000000004,1.6
-0.0031160000000000003,1.6
-0.003112,1.6
-0.003108,1.6
-0.003104,1.6
-0.0031000000000000003,1.6
-0.0030960000000000002,1.6
-0.003092,1.6
-0.0030880000000000005,1.6
-0.003084,1.6
-0.0030800000000000003,1.6
-0.003076,1.6
-0.003072,1.6
-0.0030680000000000004,1.2000000000000002
-0.003064,1.6
-0.0030600000000000002,1.2000000000000002
-0.003056,1.2000000000000002
-0.003052,1.2000000000000002
-0.0030480000000000004,1.2000000000000002
-0.0030440000000000003,1.2000000000000002
-0.00304,1.2000000000000002
-0.003036,1.2000000000000002
-0.0030320000000000004,1.6
-0.0030280000000000003,1.2000000000000002
-0.003024,1.2000000000000002
-0.00302,1.2000000000000002
-0.003016,1.2000000000000002
-0.0030120000000000004,1.2000000000000002
-0.0030080000000000003,1.2000000000000002
-0.003004,1.2000000000000002
-0.003,1.2000000000000002
-0.0029960000000000004,-27.200000000000003
-0.0029920000000000003,-27.200000000000003
-0.002988,-26.8
-0.002984,-26.400000000000002
-0.00298,-26.0
-0.0029760000000000003,-25.6
-0.0029720000000000002,-24.8
-0.002968,-24.400000000000002
-0.002964,-24.0
-0.0029600000000000004,-24.0
-0.0029560000000000003,-23.200000000000003
-0.002952,-22.8
-0.002948,-22.400000000000002
-0.002944,-22.0
-0.0029400000000000003,-22.0
-0.0029360000000000002,-21.6
-0.002932,-21.200000000000003
-0.002928,-20.8
-0.0029240000000000004,-20.400000000000002
-0.0029200000000000003,-20.0
-0.002916,-20.0
-0.002912,-19.200000000000003
-0.002908,-18.8
-0.0029040000000000003,-18.8
-0.0029000000000000002,-18.400000000000002
-0.002896,-18.0
-0.002892,-18.0
-0.0028880000000000004,-17.6
-0.0028840000000000003,-17.2
-0.00288,-16.8
-0.002876,-16.8
-0.002872,-16.400000000000002
-0.0028680000000000003,-16.0
-0.0028640000000000002,-16.0
-0.00286,-15.600000000000001
-0.002856,-15.600000000000001
-0.0028520000000000004,-15.200000000000001
-0.0028480000000000003,-14.8
-0.002844,-14.4
-0.00284,-14.4
-0.0028360000000000004,-14.0
-0.0028320000000000003,-14.0
-0.0028280000000000002,-13.600000000000001
-0.002824,-13.200000000000001
-0.00282,-13.200000000000001
-0.0028160000000000004,-12.8
-0.0028120000000000003,-12.8
-0.002808,-12.4
-0.002804,-12.0
-0.0028000000000000004,-12.0
-0.0027960000000000003,-12.0
-0.002792,-11.600000000000001
-0.002788,-11.200000000000001
-0.002784,-11.200000000000001
-0.0027800000000000004,-10.8
-0.0027760000000000003,-10.8
-0.002772,-10.4
-0.002768,-10.4
-0.0027640000000000004,-10.4
-0.0027600000000000003,-10.0
-0.002756,-10.0
-0.002752,-9.600000000000001
-0.002748,-9.600000000000001
-0.0027440000000000003,-9.600000000000001
-0.0027400000000000002,-9.600000000000001
-0.002736,-8.8
-0.002732,-8.8
-0.0027280000000000004,-8.8
-0.0027240000000000003,-8.4
-0.00272,-8.4
-0.002716,-8.4
-0.002712,-8.0
-0.0027080000000000003,-7.6000000000000005
-0.0027040000000000002,-7.6000000000000005
-0.0027,-7.6000000000000005
-0.002696,-7.6000000000000005
-0.0026920000000000004,-7.6000000000000005
-0.0026880000000000003,-7.2
-0.002684,-7.2
-0.00268,-7.2
-0.002676,-6.800000000000001
-0.0026720000000000003,-6.4
-0.0026680000000000002,-6.4
-0.002664,-6.800000000000001
-0.00266,-6.4
-0.0026560000000000004,-6.0
-0.0026520000000000003,-6.0
-0.002648,-6.0
-0.002644,-6.0
-0.0026400000000000004,-6.0
-0.0026360000000000003,-6.0
-0.0026320000000000002,-5.6000000000000005
-0.002628,-5.6000000000000005
-0.002624,-5.2
-0.0026200000000000004,-5.2
-0.0026160000000000003,-5.2
-0.002612,-5.2
-0.002608,-5.2
-0.0026040000000000004,-4.800000000000001
-0.0026000000000000003,-4.800000000000001
-0.0025960000000000002,-4.800000000000001
-0.002592,-4.4
-0.002588,-4.800000000000001
-0.0025840000000000004,-4.4
-0.0025800000000000003,-4.4
-0.002576,-4.4
-0.002572,-4.4
-0.0025680000000000004,-4.4
-0.0025640000000000003,-4.0
-0.00256,-4.0
-0.002556,-4.0
-0.002552,-4.0
-0.0025480000000000004,-3.6
-0.0025440000000000003,-3.6
-0.00254,-3.6
-0.002536,-3.6
-0.0025320000000000004,-3.6
-0.0025280000000000003,-3.6
-0.002524,-3.2
-0.00252,-3.6
-0.002516,-3.2
-0.0025120000000000003,-3.2
-0.0025080000000000002,-3.2
-0.002504,-2.8000000000000003
-0.0025,-3.2
-0.0024960000000000004,-3.2
-0.0024920000000000003,-2.8000000000000003
-0.002488,-2.8000000000000003
-0.002484,25.6
-0.0024800000000000004,25.200000000000003
-0.0024760000000000003,25.200000000000003
-0.0024720000000000002,24.8
-0.002468,24.400000000000002
-0.002464,24.0
-0.0024600000000000004,23.6
-0.0024560000000000003,23.200000000000003
-0.002452,22.8
-0.002448,22.400000000000002
-0.0024440000000000004,22.400000000000002
-0.0024400000000000003,21.6
-0.0024360000000000002,21.6
-0.002432,21.200000000000003
-0.002428,20.8
-0.0024240000000000004,20.8
-0.0024200000000000003,20.0
-0.002416,20.0
-0.002412,19.6
-0.0024080000000000004,19.200000000000003
-0.0024040000000000003,18.8
-0.0024000000000000002,18.8
-0.002396,18.400000000000002
-0.002392,18.0
-0.0023880000000000004,18.0
-0.0023840000000000003,17.6
-0.00238,17.2
-0.002376,16.8
-0.0023720000000000004,16.8
-0.0023680000000000003,16.400000000000002
-0.002364,16.400000000000002
-0.00236,16.0
-0.002356,15.600000000000001
-0.0023520000000000004,15.200000000000001
-0.0023480000000000003,15.200000000000001
-0.002344,15.200000000000001
-0.00234,14.8
-0.0023360000000000004,14.4
-0.0023320000000000003,14.4
-0.002328,14.0
-0.002324,14.0
-0.00232,13.600000000000001
-0.0023160000000000004,13.200000000000001
-0.0023120000000000003,13.200000000000001
-0.002308,12.8
-0.002304,12.8
-0.0023000000000000004,12.4
-0.0022960000000000003,12.4
-0.002292,12.4
-0.002288,12.0
-0.0022840000000000004,11.600000000000001
-0.0022800000000000003,11.600000000000001
-0.0022760000000000002,11.600000000000001
-0.002272,10.8
-0.002268,10.8
-0.0022640000000000004,10.8
-0.0022600000000000003,10.4
-0.002256,10.4
-0.002252,10.4
-0.0022480000000000004,10.0
-0.0022440000000000003,9.600000000000001
-0.0022400000000000002,9.600000000000001
-0.002236,9.200000000000001
-0.002232,9.200000000000001
-0.0022280000000000004,9.200000000000001
-0.0022240000000000003,9.200000000000001
-0.00222,8.8
-0.002216,8.8
-0.0022120000000000004,8.4
-0.0022080000000000003,8.4
-0.0022040000000000002,8.4
-0.0022,8.0
-0.002196,8.0
-0.0021920000000000004,8.0
-0.0021880000000000003,7.6000000000000005
-0.002184,7.6000000000000005
-0.00218,7.6000000000000005
-0.0021760000000000004,7.2
-0.0021720000000000003,7.2
-0.0021680000000000002,6.800000000000001
-0.002164,6.800000000000001
-0.00216,6.800000000000001
-0.0021560000000000004,6.800000000000001
-0.0021520000000000003,6.4
-0.002148,6.4
-0.002144,6.0
-0.0021400000000000004,6.0
-0.0021360000000000003,6.0
-0.002132,6.0
-0.002128,5.6000000000000005
-0.002124,5.6000000000000005
-0.0021200000000000004,5.6000000000000005
-0.0021160000000000003,5.2
-0.002112,5.2
-0.002108,5.2
-0.0021040000000000004,5.2
-0.0021000000000000003,5.2
-0.002096,5.2
-0.002092,4.800000000000001
-0.0020880000000000004,4.800000000000001
-0.0020840000000000003,4.4
-0.0020800000000000003,4.4
-0.002076,4.800000000000001
-0.002072,4.4
-0.0020680000000000004,4.4
-0.0020640000000000003,4.0
-0.00206,4.0
-0.002056,4.0
-0.0020520000000000004,4.0
-0.0020480000000000003,4.0
-0.0020440000000000002,3.6
-0.00204,4.0
-0.002036,3.6
-0.0020320000000000004,3.6
-0.0020280000000000003,3.2
-0.002024,3.6
-0.00202,3.2
-0.0020160000000000004,3.6
-0.0020120000000000003,3.2
-0.0020080000000000002,3.2
-0.002004,3.2
-0.002,3.2
-0.0019960000000000004,2.8000000000000003
-0.0019920000000000003,3.2
-0.001988,2.8000000000000003
-0.001984,2.8000000000000003
-0.0019800000000000004,2.8000000000000003
-0.0019760000000000003,2.8000000000000003
-0.0019720000000000002,2.4000000000000004
-0.001968,2.4000000000000004
-0.001964,2.4000000000000004
-0.0019600000000000004,2.4000000000000004
-0.0019560000000000003,2.4000000000000004
-0.0019520000000000002,2.4000000000000004
-0.001948,2.4000000000000004
-0.0019440000000000004,2.4000000000000004
-0.0019400000000000003,2.0
-0.0019360000000000002,2.4000000000000004
-0.0019320000000000001,2.4000000000000004
-0.001928,2.0
-0.0019240000000000004,2.0
-0.0019200000000000003,2.0
-0.0019160000000000002,2.0
-0.001912,2.0
-0.0019080000000000004,2.0
-0.0019040000000000003,2.0
-0.0019000000000000002,2.0
-0.0018960000000000001,2.0
-0.0018920000000000005,2.0
-0.0018880000000000004,2.0
-0.0018840000000000003,1.6
-0.0018800000000000002,1.6
-0.001876,1.6
-0.0018720000000000004,1.6
-0.0018680000000000003,1.6
-0.0018640000000000002,1.6
-0.00186,1.6
-0.0018560000000000004,1.6
-0.0018520000000000003,1.6
-0.0018480000000000003,1.6
-0.0018440000000000002,1.6
-0.00184,1.6
-0.0018360000000000004,1.6
-0.0018320000000000003,1.2000000000000002
-0.0018280000000000002,1.2000000000000002
-0.001824,1.2000000000000002
-0.0018200000000000004,1.6
-0.0018160000000000003,1.2000000000000002
-0.0018120000000000002,1.6
-0.0018080000000000001,1.2000000000000002
-0.001804,1.2000000000000002
-0.0018000000000000004,1.6
-0.0017960000000000003,1.2000000000000002
-0.0017920000000000002,1.2000000000000002
-0.001788,1.2000000000000002
-0.0017840000000000004,1.2000000000000002
-0.0017800000000000003,1.2000000000000002
-0.0017760000000000002,1.2000000000000002
-0.0017720000000000001,1.2000000000000002
-0.001768,1.2000000000000002
-0.0017640000000000004,1.2000000000000002
-0.0017600000000000003,1.2000000000000002
-0.0017560000000000002,-27.6
-0.001752,-27.200000000000003
-0.0017480000000000004,-26.8
-0.0017440000000000003,-26.8
-0.0017400000000000002,-25.6
-0.0017360000000000001,-25.6
-0.0017320000000000005,-25.200000000000003
-0.0017280000000000004,-24.8
-0.0017240000000000003,-24.400000000000002
-0.0017200000000000002,-23.6
-0.001716,-23.6
-0.0017120000000000004,-23.200000000000003
-0.0017080000000000003,-22.400000000000002
-0.0017040000000000002,-22.0
-0.0017000000000000001,-22.0
-0.0016960000000000005,-21.6
-0.0016920000000000004,-21.200000000000003
-0.0016880000000000003,-20.8
-0.0016840000000000002,-20.400000000000002
-0.00168,-20.0
-0.0016760000000000004,-19.6
-0.0016720000000000003,-19.6
-0.0016680000000000002,-19.200000000000003
-0.0016640000000000001,-18.8
-0.0016600000000000005,-18.400000000000002
-0.0016560000000000004,-18.0
-0.0016520000000000003,-18.0
-0.0016480000000000002,-18.0
-0.001644,-17.6
-0.0016400000000000004,-17.2
-0.0016360000000000003,-16.8
-0.0016320000000000002,-16.400000000000002
-0.001628,-16.0
-0.0016240000000000004,-16.0
-0.0016200000000000003,-15.600000000000001
-0.0016160000000000002,-15.200000000000001
-0.0016120000000000002,-14.8
-0.001608,-14.8
-0.0016040000000000004,-14.8
-0.0016000000000000003,-14.4
-0.0015960000000000002,-14.0
-0.001592,-14.0
-0.0015880000000000004,-13.600000000000001
-0.0015840000000000003,-13.600000000000001
-0.0015800000000000002,-13.200000000000001
-0.0015760000000000001,-13.200000000000001
-0.001572,-12.8
-0.0015680000000000004,-12.4
-0.0015640000000000003,-12.0
-0.0015600000000000002,-12.0
-0.001556,-12.0
-0.0015520000000000004,-11.600000000000001
-0.0015480000000000003,-11.600000000000001
-0.0015440000000000002,-11.600000000000001
-0.0015400000000000001,-11.200000000000001
-0.0015360000000000005,-10.8
-0.0015320000000000004,-10.4
-0.0015280000000000003,-10.4
-0.0015240000000000002,-10.4
-0.00152,-10.0
-0.0015160000000000004,-10.0
-0.0015120000000000003,-9.600000000000001
-0.0015080000000000002,-9.600000000000001
-0.0015040000000000001,-9.600000000000001
-0.0015000000000000005,-9.200000000000001
-0.0014960000000000004,-9.200000000000001
-0.0014920000000000003,-8.8
-0.0014880000000000002,-8.8
-0.001484,-8.4
-0.0014800000000000004,-8.4
-0.0014760000000000003,-8.4
-0.0014720000000000002,-8.0
-0.0014680000000000001,-8.0
-0.0014640000000000005,-8.0
-0.0014600000000000004,-7.6000000000000005
-0.0014560000000000003,-7.6000000000000005
-0.0014520000000000002,-7.6000000000000005
-0.001448,-7.2
-0.0014440000000000004,-7.2
-0.0014400000000000003,-6.800000000000001
-0.0014360000000000002,-6.800000000000001
-0.0014320000000000001,-6.800000000000001
-0.0014280000000000004,-6.800000000000001
-0.0014240000000000004,-6.4
-0.0014200000000000003,-6.4
-0.0014160000000000002,-6.4
-0.001412,-6.0
-0.0014080000000000004,-6.0
-0.0014040000000000003,-6.0
-0.0014000000000000002,-6.0
-0.001396,-5.6000000000000005
-0.0013920000000000004,-5.6000000000000005
-0.0013880000000000003,-5.6000000000000005
-0.0013840000000000002,-5.2
-0.0013800000000000002,-5.2
-0.001376,-5.2
-0.0013720000000000004,-5.2
-0.0013680000000000003,-4.800000000000001
-0.0013640000000000002,-5.2
-0.00136,-4.800000000000001
-0.0013560000000000004,-4.800000000000001
-0.0013520000000000003,-4.800000000000001
-0.0013480000000000002,-4.800000000000001
-0.0013440000000000001,-4.4
-0.0013400000000000005,-4.4
-0.0013360000000000004,-4.4
-0.0013320000000000003,-4.4
-0.0013280000000000002,-4.4
-0.001324,-4.4
-0.0013200000000000004,-4.0
-0.0013160000000000003,-4.0
-0.0013120000000000002,-4.0
-0.0013080000000000001,-3.6
-0.0013040000000000005,-3.6
-0.0013000000000000004,-3.6
-0.0012960000000000003,-3.6
-0.0012920000000000002,-3.6
-0.001288,-3.6
-0.0012840000000000004,-3.6
-0.0012800000000000003,-3.6
-0.0012760000000000002,-3.2
-0.0012720000000000001,-2.8000000000000003
-0.0012680000000000005,-3.2
-0.0012640000000000004,-2.8000000000000003
-0.0012600000000000003,-3.2
-0.0012560000000000002,-3.2
-0.001252,-2.8000000000000003
-0.0012480000000000004,-2.8000000000000003
-0.0012440000000000003,-2.8000000000000003
-0.0012400000000000002,25.200000000000003
-0.0012360000000000001,25.200000000000003
-0.0012320000000000005,24.8
-0.0012280000000000004,24.400000000000002
-0.0012240000000000003,24.0
-0.0012200000000000002,23.6
-0.001216,23.200000000000003
-0.0012120000000000004,23.200000000000003
-0.0012080000000000003,22.8
-0.0012040000000000002,22.400000000000002
-0.0012000000000000001,22.0
-0.0011960000000000004,21.6
-0.0011920000000000004,21.200000000000003
-0.0011880000000000003,21.200000000000003
-0.0011840000000000002,20.8
-0.0011800000000000005,20.400000000000002
-0.0011760000000000004,20.0
-0.0011720000000000003,19.6
-0.0011680000000000002,19.200000000000003
-0.001164,19.200000000000003
-0.0011600000000000004,18.8
-0.0011560000000000003,18.400000000000002
-0.0011520000000000002,18.0
-0.0011480000000000001,18.0
-0.0011440000000000005,17.6
-0.0011400000000000004,17.2
-0.0011360000000000003,17.2
-0.0011320000000000002,17.2
-0.001128,16.8
-0.0011240000000000004,16.400000000000002
-0.0011200000000000003,16.0
-0.0011160000000000002,16.0
-0.0011120000000000001,16.0
-0.0011080000000000005,15.200000000000001
-0.0011040000000000004,15.200000000000001
-0.0011000000000000003,14.8
-0.0010960000000000002,14.8
-0.001092,14.4
-0.0010880000000000004,14.0
-0.001084,14.0
