t,V_m,V_e
-0.00025,0.12,2.56
-0.0002498,0.14,2.48
-0.0002496,0.12,2.56
-0.0002494,0.14,2.56
-0.0002492,0.12,2.56
-0.000249,0.12,2.48
-0.00024880000000000003,0.14,2.56
-0.0002486,0.18,2.56
-0.0002484,0.14,2.48
-0.0002482,0.14,2.56
-0.000248,0.16,2.56
-0.0002478,0.16,2.56
-0.0002476,0.16,2.56
-0.0002474,0.18,2.48
-0.0002472,0.18,2.4
-0.000247,0.22,2.48
-0.0002468,0.22,2.48
-0.00024660000000000003,0.22,2.56
-0.0002464,0.22,2.48
-0.0002462,0.2,2.56
-0.000246,0.2,2.56
-0.0002458,0.2,2.48
-0.0002456,0.22,2.48
-0.0002454,0.2,2.48
-0.0002452,0.22,2.48
-0.000245,0.24,2.48
-0.0002448,0.22,2.48
-0.0002446,0.22,2.4
-0.00024440000000000003,0.24,2.48
-0.0002442,0.24,2.4
-0.000244,0.28,2.48
-0.00024380000000000002,0.26,2.48
-0.0002436,0.28,2.4
-0.0002434,0.28,2.48
-0.0002432,0.26,2.4
-0.000243,0.26,2.32
-0.0002428,0.26,2.32
-0.00024260000000000002,0.3,2.32
-0.0002424,0.28,2.32
-0.0002422,0.3,2.4
-0.000242,0.28,2.4
-0.0002418,0.28,2.24
-0.00024160000000000002,0.3,2.32
-0.0002414,0.32,2.32
-0.0002412,0.32,2.24
-0.000241,0.34,2.32
-0.0002408,0.32,2.24
-0.0002406,0.3,2.24
-0.00024040000000000002,0.32,2.24
-0.0002402,0.3,2.16
-0.00024,0.32,2.24
-0.0002398,0.32,2.08
-0.0002396,0.34,2.24
-0.00023940000000000002,0.32,2.24
-0.00023920000000000001,0.34,2.24
-0.000239,0.36,2.16
-0.0002388,0.36,2.24
-0.0002386,0.36,2.08
-0.0002384,0.36,2.16
-0.00023820000000000002,0.38,2.08
-0.000238,0.36,2.08
-0.0002378,0.36,2.08
-0.0002376,0.38,2.08
-0.0002374,0.36,2.08
-0.00023720000000000002,0.38,2.0
-0.00023700000000000001,0.38,2.0
-0.0002368,0.38,2.08
-0.0002366,0.38,1.92
-0.0002364,0.4,2.0
-0.0002362,0.4,2.0
-0.00023600000000000002,0.38,1.92
-0.0002358,0.4,1.92
-0.0002356,0.4,1.84
-0.0002354,0.4,1.92
-0.0002352,0.42,1.76
-0.00023500000000000002,0.4,1.92
-0.00023480000000000002,0.4,1.84
-0.0002346,0.42,1.76
-0.0002344,0.4,1.76
-0.0002342,0.42,1.84
-0.000234,0.42,1.76
-0.0002338,0.42,1.76
-0.0002336,0.44,1.76
-0.0002334,0.44,1.68
-0.0002332,0.42,1.68
-0.000233,0.42,1.68
-0.00023280000000000002,0.44,1.68
-0.00023260000000000002,0.42,1.68
-0.0002324,0.44,1.6
-0.0002322,0.46,1.6
