t,V_m,V_e
-3.6e-05,-1.12,0.08
-3.56e-05,-1.12,0.08
-3.52e-05,-1.12,0.08
-3.48e-05,-1.04,0.16
-3.44e-05,-1.12,0.08
-3.4e-05,-1.12,0.08
-3.3600000000000004e-05,-1.12,0.08
-3.32e-05,-1.12,0.16
-3.28e-05,-1.12,0.08
-3.24e-05,-1.2,0.08
-3.2e-05,-1.2,0.08
-3.16e-05,-1.2,0.08
-3.12e-05,-1.28,0.08
-3.08e-05,-1.12,2.8000000000000003
-3.04e-05,-1.2,5.04
-3e-05,-1.12,4.96
-2.96e-05,-1.12,4.96
-2.92e-05,-1.12,4.88
-2.8800000000000002e-05,-1.12,5.04
-2.84e-05,-1.12,4.96
-2.8000000000000003e-05,-0.96,5.04
-2.76e-05,-1.04,4.96
-2.72e-05,-1.04,4.88
-2.68e-05,-1.04,4.96
-2.64e-05,-0.96,4.96
-2.6000000000000002e-05,-1.04,4.96
-2.5600000000000002e-05,-1.04,4.96
-2.5200000000000003e-05,-0.96,4.96
-2.48e-05,-0.96,4.88
-2.4400000000000004e-05,-1.04,4.96
-2.4e-05,-0.96,4.88
-2.36e-05,-1.04,4.96
-2.32e-05,-0.8,4.96
-2.2800000000000002e-05,-0.88,4.88
-2.2400000000000002e-05,-0.88,4.96
-2.2e-05,-0.8,4.96
-2.1600000000000003e-05,-0.96,4.96
-2.12e-05,-0.88,4.88
-2.08e-05,-0.8,4.88
-2.04e-05,-0.72,4.88
-2e-05,-0.72,4.88
-1.9600000000000002e-05,-0.72,4.88
-1.9200000000000003e-05,-0.72,4.88
-1.8800000000000003e-05,-0.72,4.88
-1.84e-05,-0.64,4.88
-1.8e-05,-0.56,4.8
-1.76e-05,-0.64,4.8
-1.72e-05,-0.64,4.88
-1.6800000000000002e-05,-0.56,4.8
-1.6400000000000002e-05,-0.56,4.88
-1.6000000000000003e-05,-0.56,4.8
-1.5600000000000003e-05,-0.32,4.8
-1.5200000000000004e-05,-0.4,4.8
-1.48e-05,-0.4,4.8
-1.4400000000000001e-05,-0.32,4.88
-1.4000000000000001e-05,-0.4,4.8
-1.3600000000000002e-05,-0.16,4.88
-1.3200000000000002e-05,-0.24,4.8
-1.2800000000000003e-05,-0.08,4.8
-1.2400000000000003e-05,-0.16,4.8
-1.2e-05,-0.08,4.8
-1.16e-05,-0.16,4.8
-1.1200000000000001e-05,-0.08,4.88
-1.0800000000000002e-05,0.0,4.8
-1.0400000000000002e-05,0.08,4.72
-1.0000000000000003e-05,0.08,4.8
-9.600000000000003e-06,0.08,4.8
-9.200000000000003e-06,0.16,4.72
-8.800000000000004e-06,0.24,4.72
-8.400000000000001e-06,0.16,4.72
-8.000000000000001e-06,0.16,4.72
-7.600000000000002e-06,0.32,4.72
-7.200000000000002e-06,0.24,4.72
-6.800000000000003e-06,0.32,4.88
-6.400000000000003e-06,0.32,4.8
-6.0000000000000035e-06,0.4,4.8
-5.600000000000001e-06,0.48,4.8
-5.200000000000004e-06,0.56,4.64
-4.8000000000000015e-06,0.4,4.72
-4.400000000000005e-06,0.48,4.8
-4.000000000000002e-06,0.64,4.72
-3.5999999999999994e-06,0.64,4.64
-3.2000000000000032e-06,0.72,4.72
-2.8000000000000003e-06,0.64,4.72
-2.400000000000004e-06,0.8,4.72
-2.000000000000001e-06,0.8,4.72
-1.600000000000005e-06,0.88,4.72
-1.200000000000002e-06,0.88,4.64
-7.999999999999991e-07,0.96,4.64
-4.0000000000000295e-07,0.96,4.64
0.0,1.04,4.72
3.9999999999999617e-07,1.12,4.5600000000000005
7.999999999999991e-07,1.12,4.64
1.1999999999999953e-06,1.12,4.72
1.5999999999999982e-06,1.2,4.72
1.9999999999999944e-06,1.28,4.72
2.3999999999999974e-06,1.36,4.72
2.8000000000000003e-06,1.36,4.5600000000000005
3.1999999999999965e-06,1.36,4.64
3.5999999999999994e-06,1.36,4.64
3.999999999999996e-06,1.52,4.5600000000000005
4.3999999999999985e-06,1.6,4.5600000000000005
4.799999999999995e-06,1.52,4.5600000000000005
5.199999999999998e-06,1.68,4.64
5.599999999999994e-06,1.76,4.64
5.999999999999997e-06,1.76,4.5600000000000005
6.4e-06,1.92,4.48
6.799999999999996e-06,1.84,4.48
7.199999999999999e-06,1.92,4.5600000000000005
7.599999999999995e-06,2.0,4.64
7.999999999999998e-06,2.0,4.64
8.399999999999994e-06,2.0,4.64
8.799999999999997e-06,2.08,4.5600000000000005
9.2e-06,2.24,4.5600000000000005
9.599999999999996e-06,2.32,4.64
9.999999999999999e-06,2.24,4.5600000000000005
1.0399999999999995e-05,2.32,4.48
1.0799999999999998e-05,2.4,4.5600000000000005
1.1199999999999994e-05,2.48,4.5600000000000005
1.1599999999999997e-05,2.56,4.5600000000000005
1.2e-05,2.64,4.5600000000000005
1.2399999999999996e-05,2.64,4.5600000000000005
1.28e-05,2.72,4.64
1.3199999999999996e-05,2.8000000000000003,4.48
1.3599999999999999e-05,2.88,4.5600000000000005
1.3999999999999995e-05,2.88,4.5600000000000005
1.4399999999999998e-05,3.04,4.48
1.4799999999999994e-05,3.04,4.5600000000000005
1.5199999999999997e-05,3.12,4.5600000000000005
1.56e-05,3.12,4.48
1.5999999999999996e-05,3.2,4.5600000000000005
1.64e-05,3.2800000000000002,4.48
1.6799999999999995e-05,3.36,4.5600000000000005
1.7199999999999998e-05,3.44,4.5600000000000005
1.7599999999999994e-05,3.52,4.5600000000000005
1.7999999999999997e-05,3.52,4.48
1.8399999999999993e-05,3.68,4.48
1.8799999999999996e-05,3.7600000000000002,4.48
1.92e-05,3.7600000000000002,4.64
1.9599999999999995e-05,3.84,4.5600000000000005
1.9999999999999998e-05,3.92,4.5600000000000005
2.0399999999999994e-05,3.92,4.5600000000000005
2.0799999999999997e-05,4.0,4.5600000000000005
2.1199999999999994e-05,4.16,4.64
2.1599999999999996e-05,4.16,4.5600000000000005
2.2e-05,4.24,4.5600000000000005
2.2399999999999996e-05,4.24,4.48
2.28e-05,4.32,4.5600000000000005
2.3199999999999995e-05,4.4,4.72
2.3599999999999998e-05,4.4,4.5600000000000005
2.3999999999999994e-05,4.8,4.64
2.4399999999999997e-05,4.72,4.64
2.48e-05,4.8,4.64
2.5199999999999996e-05,4.8,4.72
2.5599999999999992e-05,4.72,4.5600000000000005
2.6000000000000002e-05,4.96,4.5600000000000005
2.6399999999999998e-05,4.96,4.5600000000000005
2.6799999999999994e-05,5.04,4.64
2.719999999999999e-05,5.12,4.64
2.76e-05,5.28,4.72
2.7999999999999996e-05,5.12,4.5600000000000005
2.8399999999999992e-05,5.2,4.64
2.8800000000000002e-05,5.36,4.64
2.9199999999999998e-05,5.44,4.72
2.9599999999999994e-05,5.5200000000000005,4.64
2.999999999999999e-05,5.5200000000000005,4.72
3.04e-05,5.5200000000000005,4.72
3.0799999999999996e-05,5.6000000000000005,4.72
3.119999999999999e-05,5.68,4.72
3.16e-05,5.68,4.72
3.2e-05,5.76,4.72
3.2399999999999995e-05,5.76,4.72
3.279999999999999e-05,5.92,4.72
3.32e-05,5.92,4.8
3.36e-05,5.92,4.72
3.399999999999999e-05,6.0,4.8
3.44e-05,6.0,4.72
3.48e-05,6.24,4.8
3.5199999999999995e-05,6.16,4.8
3.559999999999999e-05,6.32,4.88
3.6e-05,6.32,4.72
3.64e-05,6.32,4.8
3.679999999999999e-05,6.4,4.88
3.719999999999999e-05,6.4,4.88
3.76e-05,6.48,4.8
3.7999999999999995e-05,6.48,4.8
3.839999999999999e-05,6.5600000000000005,4.8
3.88e-05,6.640000000000001,4.8
3.92e-05,6.5600000000000005,4.8
3.9599999999999994e-05,6.640000000000001,4.8
3.999999999999999e-05,6.640000000000001,4.8
4.04e-05,6.72,4.8
4.0799999999999996e-05,6.88,4.8
4.119999999999999e-05,6.8,4.88
4.16e-05,6.8,4.88
4.2e-05,6.96,4.88
4.2399999999999994e-05,7.04,4.88
4.279999999999999e-05,7.04,4.88
4.32e-05,7.04,4.88
4.3599999999999996e-05,7.28,4.88
4.399999999999999e-05,7.12,4.88
4.44e-05,7.2,4.8
4.48e-05,7.2,4.96
4.5199999999999994e-05,7.2,4.88
4.559999999999999e-05,7.44,4.96
4.6e-05,7.28,4.8
4.6399999999999996e-05,7.36,4.88
4.679999999999999e-05,7.44,4.88
4.719999999999999e-05,7.36,4.96
4.76e-05,7.36,4.88
4.7999999999999994e-05,7.5200000000000005,4.96
4.839999999999999e-05,7.5200000000000005,4.88
4.88e-05,7.6000000000000005,4.88
4.9199999999999997e-05,7.6000000000000005,4.88
4.959999999999999e-05,7.68,4.96
4.999999999999999e-05,7.68,4.88
5.04e-05,7.76,4.96
5.0799999999999995e-05,7.68,4.88
5.119999999999999e-05,7.76,4.96
5.16e-05,7.76,5.04
5.2e-05,7.76,5.04
5.239999999999999e-05,7.76,4.96
5.279999999999999e-05,8.0,4.96
5.32e-05,7.92,5.04
5.3599999999999995e-05,7.84,4.96
5.399999999999999e-05,7.92,5.04
5.44e-05,7.92,5.04
5.48e-05,7.92,5.04
