t,V_R
-0.001624,22.8
-0.0016220000000000002,22.8
-0.0016200000000000001,22.400000000000002
-0.001618,22.400000000000002
-0.0016160000000000002,22.0
-0.001614,22.0
-0.0016120000000000002,22.0
-0.00161,21.6
-0.001608,21.6
-0.0016060000000000002,21.200000000000003
-0.001604,21.200000000000003
-0.0016020000000000001,21.200000000000003
-0.0016,20.8
-0.001598,20.8
-0.0015960000000000002,20.400000000000002
-0.001594,20.400000000000002
-0.001592,20.0
-0.00159,20.0
-0.001588,20.0
-0.0015860000000000002,19.6
-0.0015840000000000001,19.6
-0.001582,19.6
-0.0015800000000000002,19.200000000000003
-0.001578,19.200000000000003
-0.0015760000000000001,18.8
-0.001574,18.8
-0.001572,18.8
-0.0015700000000000002,18.400000000000002
-0.001568,18.400000000000002
-0.0015660000000000001,18.0
-0.001564,18.0
-0.001562,18.0
-0.0015600000000000002,18.0
-0.0015580000000000001,17.6
-0.001556,17.6
-0.001554,17.6
-0.001552,17.2
-0.0015500000000000002,17.2
-0.0015480000000000001,17.2
-0.001546,17.2
-0.0015440000000000002,16.8
-0.001542,16.8
-0.0015400000000000001,16.400000000000002
-0.001538,16.400000000000002
-0.001536,16.400000000000002
-0.0015340000000000002,16.0
-0.001532,16.0
-0.0015300000000000001,16.0
-0.001528,15.600000000000001
-0.001526,15.600000000000001
-0.0015240000000000002,15.600000000000001
-0.0015220000000000001,15.600000000000001
-0.00152,15.200000000000001
-0.001518,15.200000000000001
-0.0015160000000000002,15.200000000000001
-0.0015140000000000002,14.8
-0.001512,14.8
-0.00151,14.8
-0.001508,14.4
-0.0015060000000000002,14.4
-0.0015040000000000001,14.4
-0.001502,14.4
-0.0015,14.0
-0.0014980000000000002,14.0
-0.0014960000000000002,14.0
-0.001494,14.0
-0.001492,13.600000000000001
-0.00149,13.600000000000001
-0.0014880000000000002,13.600000000000001
-0.0014860000000000001,13.600000000000001
-0.001484,13.200000000000001
-0.001482,13.200000000000001
-0.0014800000000000002,13.200000000000001
-0.0014780000000000001,13.200000000000001
-0.001476,12.8
-0.001474,12.8
-0.001472,12.8
-0.0014700000000000002,12.8
-0.0014680000000000001,12.4
-0.001466,12.4
-0.001464,12.4
-0.0014620000000000002,12.4
-0.0014600000000000001,12.0
-0.001458,12.0
-0.001456,12.0
-0.001454,12.0
-0.0014520000000000002,11.600000000000001
-0.0014500000000000001,11.600000000000001
-0.001448,11.600000000000001
-0.001446,11.600000000000001
-0.0014440000000000002,11.600000000000001
-0.0014420000000000001,11.200000000000001
-0.00144,11.200000000000001
-0.001438,11.200000000000001
-0.001436,11.200000000000001
-0.0014340000000000002,10.8
-0.0014320000000000001,10.8
-0.00143,10.8
-0.001428,10.8
-0.0014260000000000002,10.8
-0.0014240000000000001,10.4
-0.001422,10.4
-0.00142,10.4
-0.0014180000000000002,10.4
-0.0014160000000000002,10.4
-0.0014140000000000001,10.0
-0.001412,10.0
-0.00141,10.0
-0.0014080000000000002,10.0
-0.0014060000000000001,9.600000000000001
-0.001404,9.600000000000001
-0.001402,9.600000000000001
-0.0014000000000000002,9.600000000000001
-0.0013980000000000002,9.600000000000001
-0.001396,9.600000000000001
-0.001394,9.600000000000001
-0.001392,9.200000000000001
-0.0013900000000000002,9.200000000000001
-0.0013880000000000001,9.200000000000001
-0.001386,9.200000000000001
-0.001384,9.200000000000001
-0.0013820000000000002,9.200000000000001
-0.0013800000000000002,8.8
-0.001378,8.8
-0.001376,8.8
-0.001374,8.8
-0.0013720000000000002,8.4
-0.0013700000000000001,8.4
-0.001368,8.4
-0.001366,8.4
-0.0013640000000000002,8.4
-0.0013620000000000001,8.4
-0.00136,8.0
-0.001358,8.0
-0.001356,8.0
-0.0013540000000000002,8.0
-0.0013520000000000001,8.0
-0.00135,8.0
-0.001348,8.0
-0.0013460000000000002,7.6000000000000005
-0.0013440000000000001,7.6000000000000005
-0.001342,7.6000000000000005
-0.00134,7.6000000000000005
-0.001338,7.6000000000000005
-0.0013360000000000002,7.6000000000000005
-0.0013340000000000001,7.2
-0.001332,7.2
-0.00133,7.2
-0.0013280000000000002,7.2
-0.0013260000000000001,7.2
-0.001324,7.2
-0.001322,7.2
-0.0013200000000000002,6.800000000000001
-0.0013180000000000002,6.800000000000001
-0.0013160000000000001,6.800000000000001
-0.001314,6.800000000000001
-0.001312,6.800000000000001
-0.0013100000000000002,6.800000000000001
-0.0013080000000000001,6.800000000000001
-0.001306,6.4
-0.001304,6.4
-0.0013020000000000002,6.4
-0.0013000000000000002,6.4
-0.0012980000000000001,6.4
-0.001296,6.4
-0.001294,6.4
-0.0012920000000000002,6.0
-0.0012900000000000001,6.0
-0.001288,6.0
-0.001286,6.0
-0.0012840000000000002,6.0
-0.0012820000000000002,6.0
-0.00128,6.0
-0.001278,6.0
-0.001276,6.0
-0.0012740000000000002,5.6000000000000005
-0.0012720000000000001,5.6000000000000005
-0.00127,5.6000000000000005
-0.001268,5.6000000000000005
-0.0012660000000000002,5.6000000000000005
-0.0012640000000000001,5.6000000000000005
-0.001262,5.6000000000000005
-0.00126,5.6000000000000005
-0.001258,5.6000000000000005
-0.0012560000000000002,5.6000000000000005
-0.0012540000000000001,5.2
-0.001252,5.2
-0.00125,5.2
-0.0012480000000000002,5.2
-0.0012460000000000001,5.2
-0.001244,5.2
-0.001242,5.2
