1.041399999999999985e-12
1.147089999999999912e-12
1.284760000000000071e-12
1.231470000000000002e-12
1.017860000000000067e-12
1.131549999999999960e-12
9.938790000000000305e-13
1.037839999999999948e-12
9.392560000000000925e-13
1.045839999999999914e-12
