,t,V1,V2,V3
0,1.5467965602874756,0.000191785,-0.020321724,7.9521e-05
1,3.09321928024292,0.000191848,-0.020344087,7.975e-05
2,4.638641119003296,0.000193481,-0.020361169,7.949e-05
3,6.185773134231567,0.000193942,-0.020369489,7.9844e-05
4,7.731792688369751,0.00019435,-0.020384506,8e-05
5,9.277409076690674,0.000194706,-0.020402573,8.0354e-05
6,10.823867321014404,0.000194853,-0.02041868,8.026e-05
7,12.370900630950928,0.00019547,-0.020430113,8.0385e-05
8,13.91650390625,0.000195711,-0.020441976,8.0697e-05
9,15.462333679199219,0.000196057,-0.020424967,8.0385e-05
10,17.010122537612915,0.000196622,-0.020414771,8.0458e-05
11,18.556979656219482,0.000196591,-0.020415515,8.1062e-05
12,20.102726221084595,0.000197449,-0.020416552,8.1176e-05
13,21.650282382965088,0.000199093,-0.020425502,8.127e-05
14,23.195627450942993,0.000199606,-0.020430679,8.1124e-05
15,24.740590572357178,0.000199658,-0.020437585,8.1062e-05
16,26.288463354110718,0.00019969,-0.020449154,8.1884e-05
17,27.834004640579224,0.000200067,-0.020461069,8.1665e-05
18,29.37902808189392,0.000200213,-0.020475992,8.1728e-05
19,30.926072120666504,0.000200402,-0.020486744,8.1603e-05
