t,V_R
-0.0007020000000000001,8.0
-0.0007000000000000001,8.0
-0.000698,8.0
-0.0006960000000000002,7.6000000000000005
-0.0006940000000000002,7.6000000000000005
-0.0006920000000000001,7.6000000000000005
-0.0006900000000000001,7.2
-0.000688,7.2
-0.0006860000000000002,7.2
-0.0006840000000000001,7.2
-0.0006820000000000001,7.2
-0.00068,7.2
-0.0006780000000000002,6.800000000000001
-0.0006760000000000002,6.800000000000001
-0.0006740000000000001,6.800000000000001
-0.0006720000000000001,6.800000000000001
-0.0006700000000000002,6.800000000000001
-0.0006680000000000002,6.800000000000001
-0.0006660000000000001,6.4
-0.0006640000000000001,6.4
-0.000662,6.4
-0.0006600000000000002,6.4
-0.0006580000000000002,6.4
-0.0006560000000000001,6.4
-0.0006540000000000001,6.0
-0.0006520000000000002,6.0
-0.0006500000000000002,6.0
-0.0006480000000000001,6.0
-0.0006460000000000001,6.0
-0.000644,5.6000000000000005
-0.0006420000000000002,5.6000000000000005
-0.0006400000000000002,5.6000000000000005
-0.0006380000000000001,6.0
-0.0006360000000000001,5.6000000000000005
-0.0006340000000000002,5.6000000000000005
-0.0006320000000000002,5.2
-0.0006300000000000001,5.6000000000000005
-0.0006280000000000001,5.2
-0.000626,5.2
-0.0006240000000000002,5.2
-0.0006220000000000002,5.2
-0.0006200000000000001,5.2
-0.0006180000000000001,5.2
-0.0006160000000000002,5.2
-0.0006140000000000002,5.2
-0.0006120000000000001,5.2
-0.0006100000000000001,4.800000000000001
-0.000608,4.800000000000001
-0.0006060000000000002,4.800000000000001
-0.0006040000000000002,4.4
-0.0006020000000000001,4.800000000000001
-0.0006000000000000001,4.800000000000001
-0.0005980000000000002,4.800000000000001
-0.0005960000000000002,4.800000000000001
-0.0005940000000000001,4.4
-0.0005920000000000001,4.4
-0.0005900000000000002,4.4
-0.0005880000000000002,4.4
-0.0005860000000000001,4.4
-0.0005840000000000001,4.4
-0.000582,4.4
-0.0005800000000000002,4.0
-0.0005780000000000002,4.0
-0.0005760000000000001,4.4
-0.0005740000000000001,4.0
-0.0005720000000000002,4.4
-0.0005700000000000002,4.0
-0.0005680000000000001,4.0
-0.0005660000000000001,4.0
-0.000564,4.0
-0.0005620000000000002,4.0
