t,V1,V2
-0.033600000000000005,4.24,-2.8000000000000003
-0.033560000000000006,4.24,-2.8000000000000003
-0.03352,4.24,-2.8000000000000003
-0.03348,4.16,-2.96
-0.03344,4.16,-2.96
-0.0334,4.08,-3.04
-0.03336,4.08,-3.12
-0.03332,4.08,-3.12
-0.033280000000000004,4.08,-3.2
-0.033240000000000006,4.0,-3.2800000000000002
-0.0332,4.0,-3.36
-0.03316,3.92,-3.36
-0.03312,3.84,-3.44
-0.03308,3.84,-3.44
-0.03304,3.7600000000000002,-3.52
-0.033,3.7600000000000002,-3.52
-0.03296,3.68,-3.6
-0.032920000000000005,3.68,-3.68
-0.032880000000000006,3.6,-3.68
-0.03284,3.6,-3.7600000000000002
-0.0328,3.6,-3.84
-0.03276,3.52,-3.92
-0.03272,3.52,-3.92
-0.03268,3.44,-4.08
-0.03264,3.36,-4.08
-0.032600000000000004,3.36,-4.08
-0.032560000000000006,3.2800000000000002,-4.16
-0.03252,3.2800000000000002,-4.24
-0.03248,3.2,-4.24
-0.03244,3.2,-4.32
-0.0324,3.12,-4.32
-0.03236,3.04,-4.4
-0.03232,3.04,-4.48
-0.03228,2.96,-4.48
-0.032240000000000005,2.88,-4.5600000000000005
-0.032200000000000006,2.88,-4.5600000000000005
-0.03216,2.88,-4.5600000000000005
-0.03212,2.72,-4.64
-0.03208,2.72,-4.72
-0.03204,2.64,-4.72
-0.032,2.56,-4.72
-0.03196,2.56,-4.8
-0.031920000000000004,2.48,-4.88
-0.031880000000000006,2.48,-4.88
-0.03184,2.4,-4.88
-0.0318,2.32,-4.88
-0.03176,2.32,-4.96
-0.03172,2.24,-4.96
-0.03168,2.16,-5.04
-0.03164,2.16,-5.04
-0.0316,2.08,-5.12
-0.031560000000000005,2.08,-5.12
-0.031520000000000006,2.0,-5.12
-0.03148,1.92,-5.2
-0.03144,1.92,-5.2
-0.0314,1.84,-5.2
-0.03136,1.76,-5.28
-0.03132,1.76,-5.28
-0.03128,1.68,-5.28
-0.03124,1.6,-5.36
-0.031200000000000002,1.52,-5.36
-0.03116,1.52,-5.36
-0.031120000000000002,1.44,-5.44
-0.03108,1.36,-5.44
-0.03104,1.28,-5.44
-0.031,1.28,-5.44
-0.03096,1.2,-5.44
-0.03092,1.12,-5.5200000000000005
-0.03088,1.12,-5.44
-0.030840000000000003,1.04,-5.44
-0.0308,0.96,-5.5200000000000005
-0.030760000000000003,0.88,-5.5200000000000005
-0.03072,0.8,-5.5200000000000005
-0.030680000000000002,0.8,-5.6000000000000005
-0.03064,0.72,-5.5200000000000005
-0.030600000000000002,0.64,-5.6000000000000005
-0.03056,0.56,-5.6000000000000005
-0.030520000000000002,0.56,-5.6000000000000005
-0.03048,0.48,-5.6000000000000005
-0.030440000000000002,0.4,-5.6000000000000005
-0.0304,0.4,-5.6000000000000005
-0.03036,0.24,-5.6000000000000005
-0.03032,0.24,-5.6000000000000005
-0.03028,0.16,-5.6000000000000005
-0.03024,0.16,-5.6000000000000005
-0.0302,0.0,-5.6000000000000005
-0.030160000000000003,0.0,-5.6000000000000005
-0.03012,-0.08,-5.68
-0.030080000000000003,-0.16,-5.6000000000000005
-0.03004,-0.16,-5.6000000000000005
-0.030000000000000002,-0.24,-5.6000000000000005
-0.02996,-0.32,-5.68
-0.029920000000000002,-0.32,-5.6000000000000005
-0.02988,-0.4,-5.6000000000000005
-0.029840000000000002,-0.48,-5.6000000000000005
-0.0298,-0.56,-5.5200000000000005
-0.02976,-0.64,-5.5200000000000005
-0.02972,-0.64,-5.5200000000000005
-0.02968,-0.8,-5.5200000000000005
-0.02964,-0.8,-5.44
-0.0296,-0.8,-5.5200000000000005
-0.02956,-0.96,-5.5200000000000005
-0.02952,-0.96,-5.44
-0.029480000000000003,-1.04,-5.44
-0.02944,-1.12,-5.44
-0.029400000000000003,-1.2,-5.44
-0.02936,-1.28,-5.44
-0.029320000000000002,-1.28,-5.44
-0.02928,-1.36,-5.44
-0.029240000000000002,-1.44,-5.36
-0.0292,-1.44,-5.36
-0.029160000000000002,-1.52,-5.28
-0.02912,-1.52,-5.28
-0.02908,-1.6,-5.28
-0.02904,-1.68,-5.2
-0.029,-1.76,-5.2
-0.02896,-1.76,-5.12
-0.02892,-1.84,-5.12
-0.02888,-1.92,-5.12
-0.02884,-2.0,-5.04
-0.028800000000000003,-2.08,-5.04
-0.02876,-2.08,-5.04
-0.028720000000000002,-2.16,-5.04
-0.02868,-2.16,-4.96
-0.028640000000000002,-2.24,-4.96
-0.0286,-2.24,-4.88
-0.028560000000000002,-2.32,-4.88
-0.02852,-2.4,-4.8
-0.028480000000000002,-2.48,-4.8
-0.02844,-2.48,-4.72
-0.0284,-2.56,-4.64
-0.02836,-2.64,-4.64
-0.02832,-2.64,-4.64
-0.02828,-2.72,-4.64
-0.02824,-2.8000000000000003,-4.5600000000000005
-0.0282,-2.8000000000000003,-4.5600000000000005
-0.02816,-2.8000000000000003,-4.48
-0.028120000000000003,-2.88,-4.48
-0.02808,-2.96,-4.4
-0.028040000000000002,-3.04,-4.32
-0.028,-3.04,-4.32
-0.027960000000000002,-3.12,-4.24
-0.02792,-3.12,-4.16
-0.027880000000000002,-3.2,-4.08
-0.02784,-3.2800000000000002,-4.16
-0.027800000000000002,-3.2800000000000002,-4.08
-0.02776,-3.2800000000000002,-4.0
-0.02772,-3.36,-3.92
-0.02768,-3.44,-3.92
-0.02764,-3.44,-3.7600000000000002
-0.0276,-3.44,-3.7600000000000002
-0.02756,-3.52,-3.7600000000000002
-0.02752,-3.52,-3.68
-0.02748,-3.68,-3.6
-0.027440000000000003,-3.6,-3.52
-0.0274,-3.68,-3.52
-0.027360000000000002,-3.68,-3.44
-0.02732,-3.7600000000000002,-3.44
-0.027280000000000002,-3.84,-3.36
-0.02724,-3.84,-3.36
-0.027200000000000002,-3.92,-3.2
-0.02716,-3.84,-3.2
-0.027120000000000002,-3.92,-3.12
-0.02708,-3.92,-3.04
-0.02704,-4.0,-2.96
-0.027,-4.08,-2.96
-0.02696,-4.08,-2.88
-0.02692,-4.08,-2.8000000000000003
-0.02688,-4.16,-2.8000000000000003
-0.02684,-4.16,-2.72
-0.0268,-4.16,-2.72
-0.026760000000000003,-4.24,-2.64
-0.02672,-4.32,-2.48
-0.026680000000000002,-4.24,-2.48
-0.02664,-4.32,-2.4
-0.026600000000000002,-4.32,-2.32
-0.02656,-4.4,-2.32
-0.026520000000000002,-4.4,-2.24
-0.02648,-4.4,-2.16
-0.02644,-4.48,-2.08
-0.0264,-4.48,-2.0
-0.02636,-4.5600000000000005,-1.92
-0.02632,-4.5600000000000005,-1.92
-0.02628,-4.5600000000000005,-1.84
-0.02624,-4.5600000000000005,-1.76
-0.0262,-4.5600000000000005,-1.68
-0.02616,-4.5600000000000005,-1.6
-0.02612,-4.64,-1.52
-0.026080000000000002,-4.64,-1.44
-0.02604,-4.64,-1.44
-0.026000000000000002,-4.64,-1.28
-0.02596,-4.72,-1.28
-0.025920000000000002,-4.64,-1.2
-0.02588,-4.72,-1.12
-0.025840000000000002,-4.72,-1.12
-0.0258,-4.72,-1.04
-0.02576,-4.72,-0.88
-0.02572,-4.8,-0.8
-0.02568,-4.8,-0.8
-0.02564,-4.8,-0.72
-0.0256,-4.8,-0.64
-0.02556,-4.8,-0.56
-0.02552,-4.8,-0.48
-0.02548,-4.88,-0.48
-0.02544,-4.8,-0.32
-0.025400000000000002,-4.8,-0.24
-0.02536,-4.8,-0.16
-0.025320000000000002,-4.88,-0.16
-0.02528,-4.88,0.0
-0.025240000000000002,-4.88,0.08
-0.0252,-4.8,0.08
-0.025160000000000002,-4.8,0.16
-0.02512,-4.88,0.24
-0.02508,-4.8,0.32
-0.02504,-4.8,0.4
-0.025,-4.8,0.48
-0.02496,-4.88,0.56
-0.02492,-4.8,0.56
-0.02488,-4.8,0.64
-0.02484,-4.8,0.72
-0.0248,-4.8,0.8
-0.02476,-4.8,0.88
-0.024720000000000002,-4.72,0.96
-0.02468,-4.8,1.04
-0.024640000000000002,-4.8,1.12
-0.0246,-4.72,1.2
-0.024560000000000002,-4.72,1.2
-0.02452,-4.72,1.28
-0.024480000000000002,-4.72,1.36
-0.02444,-4.64,1.44
-0.0244,-4.64,1.52
-0.02436,-4.64,1.52
-0.02432,-4.64,1.6
-0.02428,-4.64,1.68
-0.02424,-4.64,1.76
-0.0242,-4.64,1.84
-0.02416,-4.64,1.84
-0.02412,-4.5600000000000005,1.92
-0.02408,-4.5600000000000005,2.0
-0.024040000000000002,-4.5600000000000005,2.08
-0.024,-4.48,2.16
-0.023960000000000002,-4.48,2.24
-0.02392,-4.48,2.32
-0.023880000000000002,-4.48,2.32
-0.02384,-4.4,2.4
-0.0238,-4.4,2.48
-0.02376,-4.4,2.56
-0.02372,-4.4,2.56
-0.02368,-4.32,2.72
-0.02364,-4.32,2.72
-0.0236,-4.24,2.8000000000000003
-0.02356,-4.24,2.8000000000000003
-0.02352,-4.16,2.88
-0.02348,-4.16,2.96
-0.02344,-4.08,3.04
-0.0234,-4.08,3.12
-0.023360000000000002,-4.08,3.12
-0.02332,-4.0,3.2
-0.023280000000000002,-4.0,3.2800000000000002
-0.02324,-3.92,3.36
-0.023200000000000002,-3.92,3.36
-0.02316,-3.84,3.44
-0.02312,-3.84,3.52
-0.02308,-3.7600000000000002,3.52
-0.02304,-3.7600000000000002,3.6
-0.023,-3.7600000000000002,3.68
-0.02296,-3.68,3.7600000000000002
-0.02292,-3.68,3.7600000000000002
-0.02288,-3.6,3.7600000000000002
-0.02284,-3.52,3.84
-0.0228,-3.52,3.92
-0.02276,-3.52,4.0
-0.02272,-3.44,4.0
-0.022680000000000002,-3.44,4.08
-0.02264,-3.36,4.16
-0.022600000000000002,-3.36,4.16
-0.02256,-3.2800000000000002,4.24
-0.022520000000000002,-3.2,4.32
-0.02248,-3.2,4.32
-0.02244,-3.12,4.4
-0.0224,-3.12,4.48
-0.02236,-3.04,4.48
-0.02232,-3.04,4.48
-0.02228,-2.96,4.5600000000000005
-0.02224,-2.88,4.5600000000000005
-0.0222,-2.8000000000000003,4.64
-0.02216,-2.8000000000000003,4.64
-0.02212,-2.72,4.72
-0.02208,-2.72,4.8
-0.02204,-2.72,4.8
-0.022000000000000002,-2.64,4.8
-0.02196,-2.56,4.88
-0.021920000000000002,-2.48,4.8
-0.02188,-2.4,4.96
-0.021840000000000002,-2.4,4.96
-0.0218,-2.32,4.96
-0.02176,-2.32,5.04
-0.02172,-2.24,5.12
-0.02168,-2.16,5.12
-0.02164,-2.16,5.12
-0.0216,-2.08,5.12
-0.02156,-2.0,5.2
-0.02152,-2.0,5.2
-0.02148,-1.92,5.2
-0.02144,-1.84,5.28
-0.0214,-1.84,5.28
-0.02136,-1.76,5.28
-0.021320000000000002,-1.68,5.36
-0.02128,-1.6,5.36
-0.021240000000000002,-1.6,5.36
-0.0212,-1.52,5.36
-0.02116,-1.44,5.44
-0.02112,-1.36,5.44
-0.02108,-1.36,5.44
-0.02104,-1.28,5.44
-0.021,-1.2,5.44
-0.02096,-1.12,5.5200000000000005
-0.02092,-1.12,5.5200000000000005
-0.02088,-1.04,5.5200000000000005
-0.02084,-0.96,5.5200000000000005
-0.0208,-0.88,5.6000000000000005
-0.02076,-0.88,5.5200000000000005
-0.02072,-0.8,5.6000000000000005
-0.02068,-0.72,5.6000000000000005
-0.020640000000000002,-0.64,5.6000000000000005
-0.0206,-0.64,5.6000000000000005
-0.020560000000000002,-0.56,5.6000000000000005
-0.02052,-0.48,5.68
-0.02048,-0.4,5.68
-0.02044,-0.32,5.68
-0.0204,-0.32,5.68
-0.02036,-0.24,5.68
-0.02032,-0.24,5.68
-0.02028,-0.08,5.68
-0.02024,0.0,5.6000000000000005
-0.0202,0.0,5.68
-0.02016,0.08,5.68
-0.02012,0.16,5.68
-0.02008,0.16,5.68
-0.02004,0.24,5.68
-0.02,0.32,5.68
-0.019960000000000002,0.32,5.68
-0.01992,0.4,5.6000000000000005
-0.019880000000000002,0.56,5.6000000000000005
-0.01984,0.56,5.6000000000000005
-0.0198,0.56,5.6000000000000005
-0.01976,0.64,5.6000000000000005
-0.01972,0.72,5.6000000000000005
-0.01968,0.8,5.6000000000000005
-0.01964,0.8,5.6000000000000005
-0.0196,0.88,5.5200000000000005
-0.01956,0.96,5.5200000000000005
-0.01952,0.96,5.5200000000000005
-0.01948,1.12,5.5200000000000005
-0.01944,1.12,5.5200000000000005
-0.0194,1.2,5.5200000000000005
-0.01936,1.28,5.44
-0.01932,1.28,5.44
-0.01928,1.36,5.44
-0.01924,1.44,5.36
-0.019200000000000002,1.52,5.44
-0.01916,1.52,5.36
-0.01912,1.68,5.28
-0.01908,1.68,5.28
-0.01904,1.68,5.2
-0.019,1.76,5.28
-0.01896,1.84,5.2
-0.01892,1.92,5.2
-0.01888,2.0,5.2
-0.01884,2.0,5.12
-0.0188,2.08,5.12
-0.01876,2.08,5.12
-0.01872,2.16,5.04
-0.018680000000000002,2.24,5.04
-0.018639999999999997,2.24,5.04
-0.0186,2.32,4.96
-0.01856,2.32,4.96
-0.018520000000000002,2.4,4.88
-0.018480000000000003,2.48,4.88
-0.018439999999999998,2.48,4.8
-0.0184,2.56,4.8
-0.01836,2.64,4.72
-0.018320000000000003,2.64,4.64
-0.018279999999999998,2.72,4.64
-0.01824,2.72,4.64
-0.0182,2.8000000000000003,4.5600000000000005
-0.018160000000000003,2.88,4.5600000000000005
-0.018119999999999997,2.96,4.48
-0.01808,3.04,4.48
-0.01804,3.04,4.4
-0.018000000000000002,3.04,4.4
-0.017959999999999997,3.12,4.24
-0.01792,3.2,4.24
-0.01788,3.2,4.24
-0.01784,3.2800000000000002,4.16
-0.017800000000000003,3.2800000000000002,4.16
-0.017759999999999998,3.36,4.08
