,V_e,V_m,fase,Re,Im
0,-2.5,7.67834e-13,97.86,-1.0525e-13,7.60284e-13
1,-2.4545454545454546,8.13131e-13,143.484,-6.53703e-13,4.83617e-13
2,-2.409090909090909,1.06582e-12,122.328,-5.70214e-13,9.00172e-13
3,-2.3636363636363638,1.33982e-12,132.612,-9.07278e-13,9.85885e-13
4,-2.3181818181818183,8.42441e-13,163.41,-8.07802e-13,2.40254e-13
5,-2.2727272727272725,1.00187e-12,162.906,-9.58351e-13,2.94433e-13
6,-2.2272727272727275,9.56575e-13,153.21,-8.54431e-13,4.31212e-13
7,-2.1818181818181817,1.09913e-12,144.39,-8.93955e-13,6.39936e-13
8,-2.1363636363636362,9.16607e-13,163.548,-8.79744e-13,2.5935e-13
9,-2.090909090909091,4.06343e-13,113.688,-1.63426e-13,3.72148e-13
10,-2.0454545454545454,1.55654e-12,157.506,-1.43886e-12,5.95527e-13
11,-2.0,1.08492e-12,162.666,-1.03607e-12,3.23299e-13
12,-1.9545454545454546,9.34371e-13,160.914,-8.83297e-13,3.05535e-13
13,-1.9090909090909092,1.01519e-12,153.744,-9.11278e-13,4.48976e-13
14,-1.8636363636363638,9.97875e-13,169.944,-9.8322e-13,1.74084e-13
15,-1.8181818181818181,1.06094e-12,164.718,-1.02363e-12,2.79334e-13
16,-1.7727272727272727,8.50434e-13,166.632,-8.27786e-13,1.96288e-13
17,-1.7272727272727273,9.19272e-13,158.814,-8.5754e-13,3.3218e-13
18,-1.6818181818181817,8.793e-13,157.848,-8.14907e-13,3.31292e-13
19,-1.6363636363636362,9.6146e-13,155.178,-8.72639e-13,4.03235e-13
20,-1.5909090909090908,9.56575e-13,172.254,-9.48137e-13,1.28787e-13
21,-1.5454545454545454,1.20482e-12,157.998,-1.11778e-12,4.51196e-13
22,-1.5,1.04584e-12,174.276,-1.04095e-12,1.03917e-13
23,-1.4545454545454546,1.02052e-12,162.552,-9.73895e-13,3.05979e-13
24,-1.4090909090909092,1.0525e-12,173.292,-1.04584e-12,1.22569e-13
25,-1.3636363636363635,1.06804e-12,162.498,-1.01919e-12,3.21078e-13
26,-1.3181818181818181,8.27786e-13,152.424,-7.33639e-13,3.83251e-13
27,-1.2727272727272727,1.08403e-12,166.578,-1.05472e-12,2.51356e-13
28,-1.2272727272727273,1.11511e-12,158.37,-1.03651e-12,4.10784e-13
29,-1.1818181818181819,1.01253e-12,171.978,-1.0032e-12,1.41221e-13
30,-1.1363636363636362,1.10934e-12,157.626,-1.0263e-12,4.21886e-13
31,-1.0909090909090908,9.44585e-13,161.976,-8.98396e-13,2.92212e-13
32,-1.0454545454545454,1.09957e-12,162.138,-1.04717e-12,3.37065e-13
33,-1.0,1.26078e-12,152.022,-1.11378e-12,5.9153e-13
34,-0.9545454545454546,1.1089e-12,140.514,-8.56207e-13,7.05217e-13
35,-0.909090909090909,3.69928e-13,142.944,-2.95321e-13,2.22934e-13
36,-0.8636363636363635,1.85187e-12,146.832,-1.55032e-12,1.01297e-12
37,-0.8181818181818181,6.31054e-13,173.148,-6.27057e-13,7.50515e-14
38,-0.7727272727272727,7.71386e-13,127.026,-4.64965e-13,6.15955e-13
39,-0.7272727272727273,1.04362e-12,161.67,-9.91214e-13,3.28184e-13
40,-0.6818181818181817,8.56652e-13,156.186,-7.84265e-13,3.45947e-13
41,-0.6363636363636362,9.27265e-13,154.542,-8.37556e-13,3.9835e-13
42,-0.5909090909090908,9.74783e-13,163.374,-9.34371e-13,2.7889e-13
43,-0.5454545454545454,1.4917e-12,176.784,-1.48993e-12,8.34892e-14
44,-0.5,1.13332e-12,178.566,-1.13332e-12,2.79777e-14
