,V_e,V_m,fase,Re,Im
78,0.6515151515151518,1.19683e-12,68.676,4.35209e-13,1.11511e-12
79,0.691919191919192,1.35403e-12,55.044,7.75827e-13,1.10979e-12
80,0.7323232323232327,1.27543e-12,58.734,6.61696e-13,1.09025e-12
81,0.7727272727272729,1.51124e-12,36.966,1.20749e-12,9.0861e-13
82,0.8131313131313136,1.67689e-12,67.242,6.48374e-13,1.54588e-12
83,0.8535353535353538,1.61249e-12,36.54,1.29586e-12,9.60128e-13
84,0.893939393939394,1.76171e-12,54.93,1.01209e-12,1.44152e-12
85,0.9343434343434347,1.74261e-12,58.914,8.99728e-13,1.49215e-12
86,0.9747474747474749,1.63914e-12,52.686,9.93435e-13,1.30341e-12
87,1.0151515151515156,1.96777e-12,49.56,1.27588e-12,1.49748e-12
88,1.0555555555555558,1.88784e-12,50.472,1.20127e-12,1.45618e-12
89,1.0959595959595965,2.04815e-12,51.54,1.27365e-12,1.60361e-12
90,1.1363636363636367,1.94379e-12,49.608,1.25989e-12,1.4806e-12
91,1.176767676767677,1.99442e-12,47.784,1.33982e-12,1.47705e-12
92,1.2171717171717176,2.42563e-12,46.578,1.66712e-12,1.76171e-12
93,1.2575757575757578,2.27464e-12,45.024,1.60761e-12,1.60939e-12
94,1.2979797979797985,2.12454e-12,44.682,1.51035e-12,1.49348e-12
95,1.3383838383838387,2.23289e-12,45.294,1.57075e-12,1.58718e-12
96,1.378787878787879,2.51978e-12,49.014,1.65246e-12,1.90249e-12
97,1.4191919191919196,2.56507e-12,45.258,1.80567e-12,1.82211e-12
98,1.4595959595959598,2.49313e-12,41.85,1.85719e-12,1.66312e-12
99,1.5,2.46915e-12,49.164,1.61427e-12,1.86785e-12
