,t,V1,V2
0,101.39201593399048,-0.000193921,-0.000143736
1,102.4367299079895,-0.000186446,-0.000149604
2,103.48027753829956,-0.000180258,-0.000155798
3,104.52658987045288,-0.000176227,-0.000160587
4,105.57132244110107,-0.000173515,-0.000164129
5,106.61450457572937,-0.00017184,-0.000166382
6,107.6592800617218,-0.000171107,-0.000167912
7,108.70346927642822,-0.000170217,-0.000169033
8,109.74708580970764,-0.000169809,-0.000170238
9,110.79098439216614,-0.000169631,-0.000169211
10,111.83570837974548,-0.000169516,-0.00016985
11,112.87993454933167,-0.000169286,-0.000170165
12,113.92353177070618,-0.000169317,-0.000170521
13,114.96887445449829,-0.000169474,-0.000170678
14,116.01378059387207,-0.000169443,-0.000171087
15,117.05968403816223,-0.000169464,-0.000171098
16,118.10514736175537,-0.000169495,-0.000171601
17,119.14988851547241,-0.000169369,-0.000171632
18,120.19581389427185,-0.000169474,-0.000172051
19,121.24120140075684,-0.000169547,-0.000172481
20,122.28606152534485,-0.000169568,-0.000172806
21,123.32987785339355,-0.000169694,-0.000172973
22,124.37370085716248,-0.000169673,-0.000173592
23,125.41760325431824,-0.000170008,-0.000173896
24,126.46188378334045,-0.00016939,-0.000173623
25,127.50731825828552,-0.000169652,-0.000173906
26,128.55184888839722,-0.00016961,-0.000174336
27,129.59486413002014,-0.000169851,-0.000175027
28,130.6400375366211,-0.00016983,-0.000174964
29,131.6838345527649,-0.000169966,-0.00017509
30,132.72838139533997,-0.000170102,-0.000175509
31,133.7720410823822,-0.000170071,-0.00017575
32,134.81678009033203,-0.000170092,-0.000176012
33,135.86104440689087,-0.000169998,-0.000176253
34,136.9051811695099,-0.000170018,-0.000176432
35,137.94913363456726,-0.000169987,-0.000176662
36,138.99475932121277,-0.000170228,-0.000176484
37,140.0400266647339,-0.000170322,-0.000176767
38,141.08505177497864,-0.000170249,-0.000177322
39,142.13120698928833,-0.000170322,-0.000177364
40,143.17634272575378,-0.000170249,-0.000178339
41,144.22158432006836,-0.000170511,-0.000178119
42,145.26601099967957,-0.000170437,-0.000178339
43,146.3091971874237,-0.000170783,-0.000178423
44,147.3529441356659,-0.000170458,-0.00017859
45,148.3972887992859,-0.000170563,-0.000178716
46,149.44164156913757,-0.000170804,-0.000178905
47,150.4874930381775,-0.000170385,-0.000178936
48,151.5316550731659,-0.000170762,-0.00017923
49,152.57513523101807,-0.000170804,-0.000179502
50,153.6193082332611,-0.00017073,-0.000179502
51,154.6640694141388,-0.000170846,-0.000180152
52,155.707359790802,-0.00017072,-0.000180183
53,156.7521457672119,-0.000170908,-0.000180917
54,157.79644870758057,-0.000170867,-0.000180519
55,158.84057641029358,-0.000170919,-0.00018056
56,159.8842751979828,-0.000171212,-0.000180686
57,160.93041110038757,-0.000171045,-0.000181001
58,161.97540545463562,-0.000171306,-0.000181378
59,163.02107977867126,-0.000171128,-0.000181388
60,164.0660684108734,-0.000171233,-0.000181881
61,165.1115219593048,-0.00017116,-0.000182007
62,166.1565568447113,-0.000171013,-0.000181996
63,167.20149040222168,-0.000171264,-0.000182552
64,168.24603247642517,-0.000171756,-0.000182468
65,169.28943419456482,-0.000171421,-0.000182688
66,170.33332467079163,-0.00017184,-0.000183275
67,171.37769532203674,-0.00017139,-0.000182782
68,172.4224236011505,-0.000171683,-0.000183044
69,173.46752548217773,-0.000171484,-0.000183463
70,174.51211428642273,-0.000171631,-0.000183662
71,175.55338263511658,-0.000171809,-0.000183809
72,176.59936547279358,-0.000171955,-0.000183924
73,177.64342617988586,-0.000171945,-0.000184207
74,178.68569326400757,-0.000171966,-0.000184606
75,179.73157000541687,-0.000171945,-0.000184752
76,180.77346205711365,-0.000171945,-0.000185109
77,181.8199348449707,-0.000171934,-0.000184941
78,182.86182045936584,-0.000171861,-0.000184972
79,183.9100799560547,-0.000172447,-0.000185444
80,184.9555583000183,-0.000172364,-0.000185622
81,186.00074768066406,-0.000172228,-0.00018557
82,187.0459110736847,-0.000172468,-0.000186156
83,188.09119582176208,-0.000172531,-0.000186083
84,189.13591742515564,-0.000172458,-0.00018668
85,190.1812207698822,-0.000172751,-0.000186555
86,191.22476053237915,-0.000172751,-0.000186628
87,192.2686207294464,-0.00017273,-0.000186691
88,193.312002658844,-0.000172803,-0.000187121
89,194.35466480255127,-0.000173013,-0.000188588
90,195.39955067634583,-0.000173044,-0.000188399
91,196.44149780273438,-0.000172803,-0.000188724
92,197.48557043075562,-0.000172877,-0.000188703
93,198.52800226211548,-0.000172929,-0.000189195
94,199.5725440979004,-0.000173191,-0.000189133
95,200.6174898147583,-0.000173107,-0.000189531
