,t,V1,V2
0,301.9579586982727,-0.000132003,-0.000220864
1,303.00297355651855,-0.000123554,-0.000226073
2,304.04282784461975,-0.000116623,-0.000231396
3,305.0940845012665,-0.000111932,-0.000235745
4,306.13926458358765,-0.000108058,-0.000238239
5,307.1805589199066,-0.000106205,-0.000240073
6,308.2189745903015,-0.000103682,-0.00024088
7,309.26372480392456,-0.00010275,-0.000241414
8,310.31418323516846,-0.000101431,-0.000241435
9,311.3537678718567,-0.000100573,-0.000241792
10,312.40532779693604,-9.9389e-05,-0.000241551
11,313.4502465724945,-9.8981e-05,-0.000240702
12,314.4937551021576,-9.8123e-05,-0.000240346
13,315.538183927536,-9.8123e-05,-0.00023978
14,316.58184814453125,-9.7128e-05,-0.000239622
15,317.62607860565186,-9.6374e-05,-0.000239455
16,318.6698715686798,-9.5484e-05,-0.000238732
17,319.71473574638367,-9.5107e-05,-0.000238281
18,320.75832414627075,-9.4479e-05,-0.000237621
19,321.80297684669495,-9.4018e-05,-0.000237485
20,322.84790229797363,-9.3505e-05,-0.000237086
21,323.8933696746826,-9.2741e-05,-0.00023716
22,324.938524723053,-9.1956e-05,-0.000236363
23,325.9830496311188,-9.138e-05,-0.000236384
24,327.02785634994507,-9.1108e-05,-0.000235619
25,328.07427167892456,-9.0679e-05,-0.000235326
26,329.1189742088318,-8.9988e-05,-0.00023497
27,330.16375827789307,-8.9318e-05,-0.000234938
28,331.2070240974426,-8.8993e-05,-0.000234309
29,332.250985622406,-8.8218e-05,-0.000233922
30,333.29514813423157,-8.7873e-05,-0.000233723
31,334.33933687210083,-8.7559e-05,-0.000233733
32,335.3849320411682,-8.6815e-05,-0.000232905
33,336.42888951301575,-8.647e-05,-0.000232318
34,337.47312903404236,-8.5967e-05,-0.000232046
35,338.516939163208,-8.5517e-05,-0.000231501
36,339.5615165233612,-8.4816e-05,-0.00023149
37,340.60458970069885,-8.4323e-05,-0.000231113
38,341.64940786361694,-8.4051e-05,-0.000230862
39,342.69350695610046,-8.3685e-05,-0.000230453
40,343.73749351501465,-8.3119e-05,-0.000230233
41,344.78173828125,-8.2606e-05,-0.000230222
42,345.8270480632782,-8.2449e-05,-0.000229646
43,346.8723175525665,-8.18e-05,-0.000228996
44,347.91713404655457,-8.1067e-05,-0.000228357
45,348.96317958831787,-8.0743e-05,-0.000228179
46,350.0084192752838,-8.0554e-05,-0.000227802
47,351.0533151626587,-7.9947e-05,-0.00022777
48,352.0984170436859,-7.956e-05,-0.000227341
49,353.1424653530121,-7.9225e-05,-0.000226733
50,354.18648743629456,-7.8952e-05,-0.000226733
51,355.23046493530273,-7.8712e-05,-0.000226502
52,356.27488470077515,-7.7968e-05,-0.00022623
53,357.3200137615204,-7.7728e-05,-0.000226188
54,358.36542439460754,-7.7246e-05,-0.000225444
55,359.40931510925293,-7.7037e-05,-0.00022515
56,360.4532494544983,-7.6597e-05,-0.000225308
57,361.49739623069763,-7.6304e-05,-0.000225234
58,362.54103660583496,-7.6021e-05,-0.0002247
59,363.58549642562866,-7.5477e-05,-0.000224061
60,364.62919330596924,-7.5068e-05,-0.000223599
61,365.6739065647125,-7.467e-05,-0.00022383
62,366.7182626724243,-7.4335e-05,-0.0002234
63,367.7627856731415,-7.4136e-05,-0.00022296
64,368.8077235221863,-7.3581e-05,-0.000223075
65,369.8530595302582,-7.3341e-05,-0.000222572
66,370.89847111701965,-7.3173e-05,-0.000221828
67,371.9437131881714,-7.2681e-05,-0.000222069
68,372.988587141037,-7.2346e-05,-0.000222007
69,374.03375124931335,-7.2189e-05,-0.000221441
70,375.0799243450165,-7.2063e-05,-0.000221504
71,376.12395191192627,-7.1571e-05,-0.000221231
72,377.16753578186035,-7.1194e-05,-0.00022076
73,378.21178150177,-7.0734e-05,-0.00022033
74,379.2547791004181,-7.0776e-05,-0.000220581
75,380.3008990287781,-7.0263e-05,-0.000220257
76,381.34576511383057,-6.976e-05,-0.00022055
77,382.3889534473419,-6.9435e-05,-0.000219188
78,383.43345880508423,-6.9184e-05,-0.000219523
79,384.47766399383545,-6.8703e-05,-0.000218444
80,385.5219569206238,-6.8587e-05,-0.000218517
81,386.56596970558167,-6.842e-05,-0.000218077
82,387.6098620891571,-6.7834e-05,-0.000218129
83,388.65456557273865,-6.7834e-05,-0.000217878
84,389.69804644584656,-6.754e-05,-0.000217542
85,390.7429974079132,-6.7247e-05,-0.000217511
86,391.7878592014313,-6.7017e-05,-0.000217165
87,392.8340196609497,-6.6766e-05,-0.000216746
88,393.87935280799866,-6.6462e-05,-0.000216641
89,394.92408561706543,-6.6221e-05,-0.000216316
90,395.96928429603577,-6.5666e-05,-0.000216515
91,397.0150201320648,-6.5394e-05,-0.000215897
92,398.0596125125885,-6.5059e-05,-0.000215887
93,399.10395789146423,-6.3782e-05,-0.000215991
94,400.1480016708374,-6.598e-05,-0.000215373
95,401.1917667388916,-6.6022e-05,-0.000215122
