,t,V1,V2
0,402.24272751808167,-6.5143e-05,-0.000216096
1,403.2861342430115,-5.6181e-05,-0.000221137
2,404.33109951019287,-4.8224e-05,-0.000225727
3,405.3766176700592,-4.3167e-05,-0.000229478
4,406.42124819755554,-3.9366e-05,-0.000231145
5,407.4651472568512,-3.6163e-05,-0.000232643
6,408.50944805145264,-3.4006e-05,-0.00023302
7,409.5532627105713,-3.187e-05,-0.000232654
8,410.5969579219818,-3.0551e-05,-0.000232528
9,411.64213037490845,-2.9085e-05,-0.000232014
10,412.686154127121,-2.7766e-05,-0.000230925
11,413.73043036460876,-2.63e-05,-0.000230652
12,414.77430152893066,-2.5211e-05,-0.000229604
13,415.82038140296936,-2.4279e-05,-0.000228168
14,416.8653221130371,-2.2657e-05,-0.000227152
15,417.91016697883606,-2.161e-05,-0.000226838
16,418.9553818702698,-2.0678e-05,-0.000225538
17,420.00135111808777,-1.9505e-05,-0.000224773
18,421.0464012622833,-1.8416e-05,-0.000223673
19,422.091411113739,-1.7495e-05,-0.00022274
20,423.13628101348877,-1.6636e-05,-0.000221996
21,424.18039202690125,-1.5631e-05,-0.000220351
22,425.2241790294647,-1.4448e-05,-0.000220298
23,426.2684578895569,-1.3359e-05,-0.000219397
24,427.3132348060608,-1.2805e-05,-0.000218485
25,428.35823225975037,-1.2082e-05,-0.000217459
26,429.40333318710327,-1.0857e-05,-0.000216348
27,430.4471917152405,-1.0114e-05,-0.000215667
28,431.49045729637146,-8.742e-06,-0.000214828
29,432.5351457595825,-8.041e-06,-0.000213948
30,433.57855916023254,-7.465e-06,-0.000213068
31,434.62254762649536,-6.69e-06,-0.000212345
32,435.6672713756561,-5.413e-06,-0.000211349
33,436.711457490921,-5.025e-06,-0.000210385
34,437.75558257102966,-4.01e-06,-0.000209421
35,438.80032229423523,-2.932e-06,-0.000209012
36,439.8454649448395,-2.021e-06,-0.000207901
37,440.8907015323639,-1.256e-06,-0.000207231
38,441.93670105934143,-6.18e-07,-0.000205879
39,442.98156332969666,2.09e-07,-0.00020547
40,444.0265905857086,1.131e-06,-0.000204558
41,445.07225036621094,1.822e-06,-0.000203458
42,446.1156406402588,2.555e-06,-0.000202913
43,447.1597228050232,3.518e-06,-0.000202138
44,448.2033905982971,4.481e-06,-0.00020175
45,449.24656915664673,5.214e-06,-0.000200639
46,450.29157757759094,5.706e-06,-0.0002
47,451.3360197544098,6.69e-06,-0.000199036
48,452.3796422481537,7.224e-06,-0.000198344
49,453.4237370491028,7.81e-06,-0.000197663
50,454.46833062171936,8.575e-06,-0.000196866
51,455.5119163990021,9.559e-06,-0.00019629
52,456.55606842041016,1.0239e-05,-0.000195295
53,457.6000804901123,1.0292e-05,-0.000194634
54,458.64374828338623,1.1286e-05,-0.000194163
55,459.68769335746765,1.1894e-05,-0.000192748
56,460.7328233718872,1.2773e-05,-0.000192151
57,461.7786772251129,1.3527e-05,-0.000191312
58,462.82349491119385,1.3967e-05,-0.000190725
59,463.86859679222107,1.4783e-05,-0.000190181
60,464.91424679756165,1.538e-05,-0.000189248
61,465.95872592926025,1.5935e-05,-0.000188881
62,467.00399446487427,1.6668e-05,-0.000188221
63,468.047856092453,1.7401e-05,-0.000186838
64,469.09210991859436,1.8039e-05,-0.000186659
65,470.13584995269775,1.8751e-05,-0.000185989
66,471.17962431907654,1.9264e-05,-0.000185213
67,472.2242097854614,1.9872e-05,-0.000184647
68,473.26880288124084,2.0353e-05,-0.000183746
69,474.31244587898254,2.096e-05,-0.000183086
70,475.3569288253784,2.1987e-05,-0.000182038
71,476.4014253616333,2.2301e-05,-0.000181703
72,477.4457654953003,2.3023e-05,-0.000180938
73,478.48906993865967,2.3557e-05,-0.000179879
74,479.5339415073395,2.3902e-05,-0.000179355
75,480.57767486572266,2.4751e-05,-0.000178852
76,481.62160420417786,2.5096e-05,-0.000177595
77,482.6669690608978,2.585e-05,-0.000177804
78,483.71123814582825,2.6195e-05,-0.000176756
79,484.75657391548157,2.6865e-05,-0.00017596
80,485.8022472858429,2.7274e-05,-0.000175247
81,486.846896648407,2.7902e-05,-0.000174587
82,487.8921766281128,2.852e-05,-0.000174158
83,488.937881231308,2.8991e-05,-0.000173655
84,489.9822337627411,2.9755e-05,-0.000172764
85,491.02624011039734,2.9933e-05,-0.000171999
86,492.0700659751892,3.0572e-05,-0.000171758
87,493.1139314174652,3.1263e-05,-0.000170678
88,494.15794682502747,3.1556e-05,-0.00017027
89,495.2032959461212,3.209e-05,-0.000170133
90,496.24721693992615,3.2456e-05,-0.000169515
91,497.291136264801,3.3074e-05,-0.000168761
92,498.3355767726898,3.3451e-05,-0.000167975
93,499.3792870044708,3.4016e-05,-0.000167723
94,500.42359471321106,3.4393e-05,-0.00016679
95,501.4673442840576,3.5032e-05,-0.000166067
