t,V1
-1.65e-05,0.004
-1.649e-05,0.0036000000000000003
-1.648e-05,0.0028
-1.647e-05,0.0008
-1.646e-05,0.0012000000000000001
-1.645e-05,0.0008
-1.6440000000000002e-05,0.002
-1.643e-05,0.002
-1.6420000000000002e-05,0.0032
-1.641e-05,0.0036000000000000003
-1.6400000000000002e-05,0.005200000000000001
-1.639e-05,0.004
-1.6380000000000002e-05,0.0036000000000000003
-1.637e-05,0.0028
-1.6360000000000003e-05,0.0032
-1.635e-05,0.0036000000000000003
-1.6340000000000003e-05,0.0032
-1.633e-05,0.004
-1.632e-05,0.0032
-1.631e-05,0.0028
-1.63e-05,0.0032
-1.629e-05,0.0032
-1.628e-05,0.0024000000000000002
-1.6270000000000002e-05,0.0032
-1.626e-05,0.0028
-1.6250000000000002e-05,0.0032
-1.624e-05,0.0028
-1.6230000000000002e-05,0.0016
-1.622e-05,0.002
-1.6210000000000002e-05,0.0024000000000000002
-1.62e-05,0.0024000000000000002
-1.6190000000000003e-05,0.0036000000000000003
-1.618e-05,0.0036000000000000003
-1.6170000000000003e-05,0.0036000000000000003
-1.616e-05,0.0032
-1.6150000000000003e-05,0.0024000000000000002
-1.614e-05,0.0016
-1.613e-05,0.0008
-1.612e-05,0.0012000000000000001
-1.611e-05,0.0012000000000000001
-1.6100000000000002e-05,0.0028
-1.609e-05,0.0036000000000000003
-1.6080000000000002e-05,0.0044
-1.607e-05,0.0028
-1.6060000000000002e-05,0.0032
-1.605e-05,0.0024000000000000002
-1.6040000000000002e-05,0.002
-1.603e-05,0.0008
-1.6020000000000002e-05,0.0012000000000000001
-1.601e-05,0.0016
-1.6000000000000003e-05,0.0012000000000000001
-1.599e-05,0.0008
-1.5980000000000003e-05,0.0008
-1.597e-05,0.0008
-1.596e-05,0.0016
-1.595e-05,0.0008
-1.594e-05,0.002
-1.593e-05,0.0012000000000000001
-1.592e-05,0.0028
-1.5910000000000002e-05,0.0012000000000000001
-1.59e-05,0.0028
-1.5890000000000002e-05,0.0024000000000000002
-1.588e-05,0.0028
-1.5870000000000002e-05,0.0044
-1.586e-05,0.0036000000000000003
-1.5850000000000002e-05,0.0032
-1.584e-05,0.0032
-1.5830000000000003e-05,0.0008
-1.582e-05,0.0008
-1.5810000000000003e-05,-0.0004
-1.58e-05,-0.0012000000000000001
-1.5790000000000003e-05,0.0004
-1.578e-05,0.0004
-1.577e-05,0.0016
-1.576e-05,0.0012000000000000001
-1.575e-05,0.0008
-1.5740000000000002e-05,0.0012000000000000001
-1.573e-05,-0.0008
-1.5720000000000002e-05,-0.0004
-1.571e-05,-0.0008
-1.5700000000000002e-05,0.0
-1.569e-05,0.002
-1.5680000000000002e-05,0.0028
-1.567e-05,0.0032
-1.5660000000000003e-05,0.0028
-1.565e-05,0.0032
-1.5640000000000003e-05,0.0028
-1.563e-05,0.002
-1.5620000000000003e-05,0.0016
-1.561e-05,0.0016
