ruido,angulo,errangulo,intmed,std,res=600
0.27,0,0.1,7.3,0.6
0.27,5,0.1,8.2,0.6
0.27,10,0.1,11.2,0.6
0.27,15,0.1,16,0.6
0.27,20,0.1,22.6,0.6
0.27,25,0.1,32.4,0.6
0.27,30,0.1,41.3,0.8
0.27,35,0.1,53.4,0.8
0.27,40,0.1,66.4,0.6
0.27,45,0.1,77.6,0.7
0.27,50,0.1,88.09,0.9
0.27,55,0.1,100.3,0.6
0.27,60,0.1,111.6,0.6
0.27,65,0.1,118,1.2
0.27,70,0.1,128.4,0.9
0.27,75,0.1,135.4,0.7
0.27,80,0.1,138.9,1.3
0.27,85,0.1,144.2,0.7
0.27,90,0.1,145.8,0.6
