t,V_out,V_in
-0.00025,12.0,-1.2000000000000002
-0.0002498,12.4,-1.2000000000000002
-0.0002496,12.8,-1.2000000000000002
-0.0002494,13.600000000000001,-1.4000000000000001
-0.0002492,14.4,-1.4000000000000001
-0.000249,14.4,-1.6
-0.00024880000000000003,14.8,-1.6
-0.0002486,14.4,-1.6
-0.0002484,14.8,-2.0
-0.0002482,14.8,-1.6
-0.000248,14.0,-1.8
-0.0002478,14.8,-1.8
-0.0002476,15.200000000000001,-1.8
-0.0002474,14.8,-1.8
-0.0002472,14.8,-2.0
-0.000247,14.8,-2.0
-0.0002468,15.600000000000001,-2.2
-0.00024660000000000003,14.8,-2.2
-0.0002464,14.8,-2.2
-0.0002462,14.8,-2.2
-0.000246,14.8,-2.4000000000000004
-0.0002458,15.200000000000001,-2.4000000000000004
-0.0002456,14.8,-2.4000000000000004
-0.0002454,15.200000000000001,-2.4000000000000004
-0.0002452,15.200000000000001,-2.6
-0.000245,14.8,-2.6
-0.0002448,14.8,-2.8000000000000003
-0.0002446,14.8,-2.8000000000000003
-0.00024440000000000003,15.200000000000001,-2.6
-0.0002442,15.200000000000001,-2.8000000000000003
-0.000244,14.8,-2.6
-0.00024380000000000002,15.200000000000001,-2.8000000000000003
-0.0002436,15.200000000000001,-3.0
-0.0002434,14.8,-2.8000000000000003
-0.0002432,15.600000000000001,-3.0
-0.000243,15.200000000000001,-3.0
-0.0002428,15.200000000000001,-3.2
-0.00024260000000000002,15.200000000000001,-3.2
-0.0002424,14.8,-3.2
-0.0002422,15.200000000000001,-3.0
-0.000242,15.600000000000001,-3.2
-0.0002418,14.8,-3.4000000000000004
-0.00024160000000000002,15.200000000000001,-3.2
-0.0002414,14.8,-3.6
-0.0002412,14.8,-3.4000000000000004
-0.000241,14.8,-3.4000000000000004
-0.0002408,15.600000000000001,-3.6
-0.0002406,14.8,-3.8000000000000003
-0.00024040000000000002,15.600000000000001,-3.8000000000000003
-0.0002402,15.200000000000001,-3.6
-0.00024,15.600000000000001,-3.4000000000000004
-0.0002398,15.200000000000001,-3.6
-0.0002396,15.200000000000001,-3.6
-0.00023940000000000002,15.200000000000001,-3.8000000000000003
-0.00023920000000000001,15.200000000000001,-3.8000000000000003
-0.000239,15.200000000000001,-3.8000000000000003
-0.0002388,15.200000000000001,-3.8000000000000003
-0.0002386,15.200000000000001,-4.0
-0.0002384,15.200000000000001,-3.8000000000000003
-0.00023820000000000002,15.200000000000001,-3.8000000000000003
-0.000238,14.8,-4.0
-0.0002378,14.8,-4.0
-0.0002376,15.600000000000001,-4.0
-0.0002374,15.200000000000001,-4.0
-0.00023720000000000002,15.200000000000001,-4.2
-0.00023700000000000001,15.200000000000001,-4.2
-0.0002368,15.200000000000001,-4.0
-0.0002366,15.600000000000001,-4.4
-0.0002364,15.200000000000001,-4.2
-0.0002362,14.8,-4.2
-0.00023600000000000002,15.200000000000001,-4.4
-0.0002358,15.200000000000001,-4.4
-0.0002356,15.200000000000001,-4.4
-0.0002354,14.8,-4.2
-0.0002352,15.200000000000001,-4.6000000000000005
-0.00023500000000000002,15.200000000000001,-4.2
-0.00023480000000000002,15.200000000000001,-4.4
-0.0002346,15.200000000000001,-4.4
-0.0002344,15.600000000000001,-4.4
-0.0002342,14.8,-4.6000000000000005
-0.000234,14.8,-4.4
-0.0002338,15.200000000000001,-4.6000000000000005
-0.0002336,15.200000000000001,-4.6000000000000005
-0.0002334,15.200000000000001,-4.6000000000000005
-0.0002332,14.4,-4.800000000000001
-0.000233,15.200000000000001,-4.4
-0.00023280000000000002,15.200000000000001,-4.6000000000000005
-0.00023260000000000002,15.200000000000001,-4.6000000000000005
