t,V1,V2
-0.035160000000000004,2.64,-0.16
-0.03512,2.72,-0.16
-0.03508,2.64,-0.24
-0.03504,2.72,-0.24
-0.035,2.64,-0.32
-0.034960000000000005,2.64,-0.32
-0.03492,2.64,-0.4
-0.03488,2.72,-0.4
-0.03484,2.64,-0.48
-0.0348,2.64,-0.48
-0.03476,2.64,-0.56
-0.03472,2.64,-0.64
-0.03468,2.64,-0.64
-0.034640000000000004,2.64,-0.72
-0.034600000000000006,2.64,-0.72
-0.03456,2.56,-0.72
-0.03452,2.64,-0.8
-0.034480000000000004,2.56,-0.8
-0.03444,2.56,-0.88
-0.0344,2.56,-0.88
-0.03436,2.56,-0.96
-0.03432,2.56,-1.04
-0.034280000000000005,2.56,-1.04
-0.03424000000000001,2.56,-1.04
-0.0342,2.56,-1.12
-0.03416,2.48,-1.12
-0.03412,2.48,-1.2
-0.03408,2.48,-1.2
-0.03404,2.48,-1.2
-0.034,2.48,-1.28
-0.033960000000000004,2.4,-1.28
-0.033920000000000006,2.48,-1.36
-0.03388,2.4,-1.36
-0.03384,2.4,-1.44
-0.0338,2.4,-1.44
-0.03376,2.4,-1.52
-0.03372,2.32,-1.44
-0.03368,2.32,-1.52
-0.03364,2.32,-1.52
-0.033600000000000005,2.32,-1.6
-0.033560000000000006,2.24,-1.6
-0.03352,2.32,-1.68
-0.03348,2.24,-1.68
-0.03344,2.24,-1.76
-0.0334,2.24,-1.76
-0.03336,2.16,-1.76
-0.03332,2.16,-1.84
-0.033280000000000004,2.16,-1.84
-0.033240000000000006,2.16,-1.92
-0.0332,2.16,-2.0
-0.03316,2.08,-1.92
-0.03312,2.16,-2.0
-0.03308,2.08,-2.0
-0.03304,2.08,-2.0
-0.033,2.08,-2.08
-0.03296,2.0,-2.16
-0.032920000000000005,2.0,-2.16
-0.032880000000000006,2.0,-2.16
-0.03284,1.92,-2.16
-0.0328,1.92,-2.16
-0.03276,1.92,-2.24
-0.03272,1.84,-2.24
-0.03268,1.84,-2.32
-0.03264,1.84,-2.32
-0.032600000000000004,1.76,-2.32
-0.032560000000000006,1.76,-2.4
-0.03252,1.76,-2.4
-0.03248,1.76,-2.4
-0.03244,1.68,-2.48
-0.0324,1.68,-2.48
-0.03236,1.68,-2.48
-0.03232,1.68,-2.56
-0.03228,1.52,-2.56
-0.032240000000000005,1.52,-2.56
-0.032200000000000006,1.6,-2.56
-0.03216,1.52,-2.64
-0.03212,1.52,-2.64
-0.03208,1.52,-2.64
-0.03204,1.44,-2.72
-0.032,1.44,-2.72
-0.03196,1.36,-2.72
-0.031920000000000004,1.36,-2.72
-0.031880000000000006,1.28,-2.8000000000000003
-0.03184,1.28,-2.8000000000000003
-0.0318,1.28,-2.8000000000000003
-0.03176,1.2,-2.8000000000000003
-0.03172,1.2,-2.8000000000000003
-0.03168,1.12,-2.88
-0.03164,1.12,-2.88
-0.0316,1.12,-2.88
-0.031560000000000005,1.12,-2.88
-0.031520000000000006,1.04,-2.88
-0.03148,1.04,-2.96
-0.03144,0.96,-2.96
-0.0314,0.96,-2.96
-0.03136,0.88,-2.88
-0.03132,0.88,-2.96
-0.03128,0.8,-2.96
-0.03124,0.8,-2.96
-0.031200000000000002,0.8,-2.96
-0.03116,0.8,-2.96
-0.031120000000000002,0.72,-3.04
-0.03108,0.64,-3.04
-0.03104,0.64,-3.04
-0.031,0.64,-3.04
-0.03096,0.56,-3.04
-0.03092,0.56,-3.04
-0.03088,0.56,-3.04
-0.030840000000000003,0.48,-3.12
-0.0308,0.48,-3.12
-0.030760000000000003,0.4,-3.12
-0.03072,0.4,-3.12
-0.030680000000000002,0.32,-3.12
-0.03064,0.32,-3.12
-0.030600000000000002,0.24,-3.04
-0.03056,0.24,-3.12
-0.030520000000000002,0.16,-3.04
-0.03048,0.16,-3.12
-0.030440000000000002,0.16,-3.12
-0.0304,0.16,-3.12
-0.03036,0.0,-3.12
-0.03032,0.0,-3.12
-0.03028,0.0,-3.12
-0.03024,0.0,-3.12
-0.0302,0.0,-3.12
-0.030160000000000003,-0.08,-3.12
-0.03012,-0.08,-3.12
-0.030080000000000003,-0.16,-3.12
-0.03004,-0.16,-3.12
-0.030000000000000002,-0.24,-3.04
-0.02996,-0.24,-3.12
-0.029920000000000002,-0.32,-3.04
-0.02988,-0.32,-3.12
-0.029840000000000002,-0.32,-3.04
-0.0298,-0.4,-3.04
-0.02976,-0.48,-3.12
-0.02972,-0.48,-3.04
-0.02968,-0.56,-3.04
-0.02964,-0.56,-3.12
-0.0296,-0.56,-3.04
-0.02956,-0.56,-3.04
-0.02952,-0.64,-3.04
-0.029480000000000003,-0.72,-2.96
-0.02944,-0.64,-3.04
-0.029400000000000003,-0.72,-3.04
-0.02936,-0.8,-2.96
-0.029320000000000002,-0.8,-2.96
-0.02928,-0.88,-2.96
-0.029240000000000002,-0.8,-2.96
-0.0292,-0.88,-2.96
-0.029160000000000002,-0.88,-2.88
-0.02912,-0.96,-2.8000000000000003
-0.02908,-0.96,-2.88
-0.02904,-1.04,-2.8000000000000003
-0.029,-1.04,-2.8000000000000003
-0.02896,-1.12,-2.8000000000000003
-0.02892,-1.12,-2.8000000000000003
-0.02888,-1.2,-2.8000000000000003
-0.02884,-1.12,-2.8000000000000003
-0.028800000000000003,-1.2,-2.8000000000000003
-0.02876,-1.2,-2.72
-0.028720000000000002,-1.28,-2.72
-0.02868,-1.28,-2.72
-0.028640000000000002,-1.36,-2.72
-0.0286,-1.28,-2.64
-0.028560000000000002,-1.36,-2.64
-0.02852,-1.36,-2.64
-0.028480000000000002,-1.44,-2.56
-0.02844,-1.44,-2.56
-0.0284,-1.44,-2.56
-0.02836,-1.52,-2.56
-0.02832,-1.52,-2.48
-0.02828,-1.6,-2.48
-0.02824,-1.6,-2.48
-0.0282,-1.6,-2.4
-0.02816,-1.68,-2.4
-0.028120000000000003,-1.68,-2.4
-0.02808,-1.68,-2.4
-0.028040000000000002,-1.76,-2.32
-0.028,-1.76,-2.32
-0.027960000000000002,-1.76,-2.32
-0.02792,-1.84,-2.24
-0.027880000000000002,-1.84,-2.24
-0.02784,-1.92,-2.16
-0.027800000000000002,-1.92,-2.16
-0.02776,-1.92,-2.16
-0.02772,-1.92,-2.08
-0.02768,-2.0,-2.08
-0.02764,-2.0,-2.08
-0.0276,-2.0,-2.0
-0.02756,-2.0,-2.0
-0.02752,-2.0,-2.0
-0.02748,-2.08,-1.92
-0.027440000000000003,-2.08,-1.92
-0.0274,-2.16,-1.92
-0.027360000000000002,-2.08,-1.84
-0.02732,-2.16,-1.84
-0.027280000000000002,-2.16,-1.76
-0.02724,-2.16,-1.76
-0.027200000000000002,-2.16,-1.76
-0.02716,-2.24,-1.68
-0.027120000000000002,-2.16,-1.68
-0.02708,-2.24,-1.6
-0.02704,-2.24,-1.6
-0.027,-2.32,-1.6
-0.02696,-2.32,-1.52
-0.02692,-2.32,-1.44
-0.02688,-2.32,-1.44
-0.02684,-2.32,-1.44
-0.0268,-2.4,-1.36
-0.026760000000000003,-2.4,-1.28
-0.02672,-2.4,-1.36
-0.026680000000000002,-2.4,-1.28
-0.02664,-2.48,-1.28
-0.026600000000000002,-2.48,-1.2
-0.02656,-2.48,-1.12
-0.026520000000000002,-2.48,-1.12
-0.02648,-2.48,-1.12
-0.02644,-2.48,-1.04
-0.0264,-2.56,-0.96
-0.02636,-2.56,-0.96
-0.02632,-2.56,-0.88
-0.02628,-2.48,-0.88
-0.02624,-2.56,-0.88
-0.0262,-2.56,-0.8
-0.02616,-2.56,-0.8
-0.02612,-2.64,-0.72
-0.026080000000000002,-2.56,-0.72
-0.02604,-2.56,-0.72
-0.026000000000000002,-2.56,-0.64
-0.02596,-2.64,-0.64
-0.025920000000000002,-2.64,-0.56
-0.02588,-2.64,-0.48
-0.025840000000000002,-2.64,-0.48
-0.0258,-2.64,-0.48
-0.02576,-2.64,-0.4
-0.02572,-2.72,-0.32
-0.02568,-2.72,-0.32
-0.02564,-2.64,-0.24
-0.0256,-2.64,-0.16
-0.02556,-2.72,-0.16
-0.02552,-2.72,-0.16
-0.02548,-2.72,-0.16
-0.02544,-2.72,-0.08
-0.025400000000000002,-2.72,0.0
-0.02536,-2.72,0.0
-0.025320000000000002,-2.72,0.08
-0.02528,-2.64,0.08
-0.025240000000000002,-2.64,0.16
-0.0252,-2.72,0.16
-0.025160000000000002,-2.64,0.16
-0.02512,-2.64,0.24
-0.02508,-2.64,0.24
-0.02504,-2.72,0.32
-0.025,-2.72,0.4
-0.02496,-2.72,0.4
-0.02492,-2.64,0.48
-0.02488,-2.64,0.48
-0.02484,-2.64,0.56
-0.0248,-2.64,0.56
-0.02476,-2.64,0.56
-0.024720000000000002,-2.64,0.64
-0.02468,-2.64,0.64
-0.024640000000000002,-2.64,0.72
-0.0246,-2.64,0.72
-0.024560000000000002,-2.64,0.8
-0.02452,-2.56,0.8
-0.024480000000000002,-2.56,0.88
-0.02444,-2.64,0.88
-0.0244,-2.56,0.88
-0.02436,-2.56,0.96
-0.02432,-2.56,0.96
-0.02428,-2.56,1.04
-0.02424,-2.48,1.04
-0.0242,-2.48,1.12
-0.02416,-2.48,1.12
-0.02412,-2.4,1.2
-0.02408,-2.48,1.28
-0.024040000000000002,-2.48,1.28
-0.024,-2.48,1.28
-0.023960000000000002,-2.48,1.36
-0.02392,-2.48,1.36
-0.023880000000000002,-2.4,1.44
-0.02384,-2.4,1.52
-0.0238,-2.4,1.52
-0.02376,-2.4,1.52
-0.02372,-2.32,1.52
-0.02368,-2.32,1.52
-0.02364,-2.32,1.6
-0.0236,-2.32,1.6
-0.02356,-2.32,1.68
-0.02352,-2.24,1.68
-0.02348,-2.24,1.76
-0.02344,-2.24,1.76
-0.0234,-2.24,1.84
-0.023360000000000002,-2.16,1.84
-0.02332,-2.16,1.84
-0.023280000000000002,-2.16,1.84
-0.02324,-2.16,2.0
-0.023200000000000002,-2.08,1.92
-0.02316,-2.08,2.0
-0.02312,-2.08,2.0
-0.02308,-2.08,2.08
-0.02304,-2.0,2.08
-0.023,-1.92,2.16
-0.02296,-2.0,2.16
-0.02292,-2.0,2.16
-0.02288,-1.92,2.24
-0.02284,-1.92,2.24
-0.0228,-1.84,2.24
-0.02276,-1.92,2.24
-0.02272,-1.84,2.32
-0.022680000000000002,-1.84,2.32
-0.02264,-1.84,2.32
-0.022600000000000002,-1.76,2.32
-0.02256,-1.76,2.4
-0.022520000000000002,-1.68,2.4
-0.02248,-1.68,2.48
-0.02244,-1.68,2.48
-0.0224,-1.6,2.48
-0.02236,-1.6,2.56
-0.02232,-1.6,2.56
-0.02228,-1.6,2.56
-0.02224,-1.52,2.56
-0.0222,-1.52,2.56
-0.02216,-1.44,2.64
-0.02212,-1.44,2.64
-0.02208,-1.44,2.72
-0.02204,-1.36,2.72
-0.022000000000000002,-1.36,2.64
-0.02196,-1.28,2.8000000000000003
-0.021920000000000002,-1.36,2.72
-0.02188,-1.28,2.72
-0.021840000000000002,-1.28,2.8000000000000003
-0.0218,-1.2,2.8000000000000003
-0.02176,-1.2,2.8000000000000003
-0.02172,-1.12,2.88
-0.02168,-1.12,2.88
-0.02164,-1.04,2.88
-0.0216,-1.04,2.88
-0.02156,-1.04,2.88
-0.02152,-1.04,2.96
-0.02148,-0.96,2.96
-0.02144,-0.88,2.96
-0.0214,-0.88,2.96
-0.02136,-0.8,2.96
-0.021320000000000002,-0.8,2.96
-0.02128,-0.8,2.96
-0.021240000000000002,-0.72,2.96
-0.0212,-0.72,3.04
-0.02116,-0.72,3.12
-0.02112,-0.64,3.04
-0.02108,-0.64,3.04
-0.02104,-0.64,3.04
-0.021,-0.56,3.04
-0.02096,-0.56,3.12
-0.02092,-0.56,3.12
-0.02088,-0.48,3.12
-0.02084,-0.4,3.12
-0.0208,-0.4,3.12
-0.02076,-0.32,3.12
-0.02072,-0.32,3.12
-0.02068,-0.24,3.12
-0.020640000000000002,-0.24,3.12
-0.0206,-0.24,3.12
-0.020560000000000002,-0.24,3.12
-0.02052,-0.16,3.12
-0.02048,-0.16,3.12
-0.02044,-0.08,3.2
-0.0204,-0.08,3.2
-0.02036,0.0,3.2
-0.02032,0.0,3.2
-0.02028,0.0,3.12
-0.02024,0.08,3.2
-0.0202,0.08,3.12
-0.02016,0.08,3.12
-0.02012,0.16,3.12
-0.02008,0.24,3.12
-0.02004,0.24,3.12
-0.02,0.24,3.12
-0.019960000000000002,0.32,3.12
-0.01992,0.32,3.2
-0.019880000000000002,0.4,3.12
-0.01984,0.4,3.12
-0.0198,0.4,3.12
-0.01976,0.48,3.12
-0.01972,0.48,3.12
-0.01968,0.56,3.04
-0.01964,0.56,3.04
-0.0196,0.64,3.12
-0.01956,0.64,3.04
-0.01952,0.64,3.04
-0.01948,0.64,3.04
-0.01944,0.72,3.04
-0.0194,0.8,2.96
-0.01936,0.8,2.96
-0.01932,0.88,2.96
-0.01928,0.88,2.96
-0.01924,0.88,2.96
-0.019200000000000002,0.96,2.96
-0.01916,0.96,2.96
-0.01912,1.04,2.88
-0.01908,1.04,2.88
-0.01904,1.04,2.88
-0.019,1.04,2.88
-0.01896,1.12,2.88
-0.01892,1.2,2.8000000000000003
-0.01888,1.12,2.8000000000000003
-0.01884,1.2,2.8000000000000003
-0.0188,1.2,2.8000000000000003
-0.01876,1.28,2.72
-0.01872,1.36,2.72
-0.018680000000000002,1.36,2.72
-0.018639999999999997,1.36,2.72
-0.0186,1.36,2.64
-0.01856,1.44,2.64
-0.018520000000000002,1.44,2.64
-0.018480000000000003,1.44,2.56
-0.018439999999999998,1.52,2.56
-0.0184,1.52,2.56
-0.01836,1.6,2.56
-0.018320000000000003,1.6,2.56
-0.018279999999999998,1.6,2.48
-0.01824,1.68,2.48
-0.0182,1.68,2.4
-0.018160000000000003,1.68,2.4
-0.018119999999999997,1.76,2.4
-0.01808,1.68,2.4
-0.01804,1.76,2.4
-0.018000000000000002,1.76,2.32
-0.017959999999999997,1.84,2.32
-0.01792,1.84,2.32
-0.01788,1.92,2.24
-0.01784,1.92,2.24
-0.017800000000000003,1.92,2.24
-0.017759999999999998,2.0,2.16
-0.01772,1.92,2.16
-0.01768,1.92,2.16
-0.017640000000000003,2.0,2.08
-0.017599999999999998,2.0,2.08
-0.01756,2.08,2.0
-0.01752,2.08,2.0
-0.017480000000000002,2.08,2.0
-0.017439999999999997,2.08,1.92
-0.0174,2.16,1.92
-0.01736,2.16,1.84
-0.017320000000000002,2.16,1.84
-0.017279999999999997,2.16,1.76
-0.01724,2.24,1.76
-0.0172,2.24,1.76
-0.01716,2.24,1.68
-0.017120000000000003,2.24,1.68
-0.017079999999999998,2.24,1.6
-0.01704,2.24,1.6
-0.017,2.24,1.52
-0.016960000000000003,2.32,1.52
-0.016919999999999998,2.32,1.52
-0.01688,2.32,1.52
-0.01684,2.32,1.44
-0.016800000000000002,2.32,1.36
-0.016759999999999997,2.4,1.36
-0.01672,2.4,1.36
-0.01668,2.4,1.36
-0.016640000000000002,2.48,1.28
-0.016599999999999997,2.48,1.2
-0.01656,2.48,1.2
-0.01652,2.48,1.2
-0.01648,2.48,1.12
-0.016440000000000003,2.48,1.12
-0.016399999999999998,2.56,1.04
-0.01636,2.48,1.04
-0.01632,2.48,0.96
-0.016280000000000003,2.64,0.96
-0.016239999999999997,2.56,0.88
-0.0162,2.56,0.88
-0.01616,2.56,0.8
-0.016120000000000002,2.56,0.8
-0.016079999999999997,2.64,0.72
-0.01604,2.64,0.72
-0.016,2.56,0.64
-0.015960000000000002,2.64,0.56
-0.015919999999999997,2.64,0.56
-0.01588,2.64,0.56
-0.01584,2.64,0.56
-0.0158,2.64,0.48
