date/time: ,28/09/2022,05:47 p.m.
Run 1

time	(V)
24,702000	4,511106E+0
24,702667	4,511106E+0
24,703333	4,511106E+0
24,704000	4,511106E+0
24,704667	4,503560E+0
24,705333	4,503560E+0
24,706000	4,506076E+0
24,706667	4,506076E+0
24,707333	4,508591E+0
24,708000	4,511106E+0
24,708667	4,511106E+0
24,709333	4,508591E+0
24,710000	4,518653E+0
24,710667	4,516137E+0
24,711333	4,518653E+0
24,712000	4,516137E+0
24,712667	4,511106E+0
24,713333	4,516137E+0
24,714000	4,511106E+0
24,714667	4,506076E+0
24,715333	4,503560E+0
24,716000	4,508591E+0
24,716667	4,508591E+0
24,717333	4,511106E+0
24,718000	4,513622E+0
24,718667	4,518653E+0
24,719333	4,518653E+0
24,720000	4,516137E+0
24,720667	4,511106E+0
24,721333	4,508591E+0
24,722000	4,511106E+0
24,722667	4,508591E+0
24,723333	4,508591E+0
24,724000	4,508591E+0
24,724667	4,508591E+0
24,725333	4,511106E+0
24,726000	4,511106E+0
24,726667	4,508591E+0
24,727333	4,513622E+0
24,728000	4,516137E+0
24,728667	4,508591E+0
24,729333	4,511106E+0
24,730000	4,508591E+0
24,730667	4,508591E+0
24,731333	4,508591E+0
24,732000	4,506076E+0
24,732667	4,511106E+0
24,733333	4,511106E+0
24,734000	4,513622E+0
24,734667	4,518653E+0
24,735333	4,516137E+0
24,736000	4,516137E+0
24,736667	4,516137E+0
24,737333	4,508591E+0
24,738000	4,513622E+0
24,738667	4,513622E+0
24,739333	4,503560E+0
24,740000	4,503560E+0
24,740667	4,508591E+0
24,741333	4,511106E+0
24,742000	4,511106E+0
24,742667	4,508591E+0
24,743333	4,513622E+0
24,744000	4,516137E+0
24,744667	4,511106E+0
24,745333	4,511106E+0
24,746000	4,508591E+0
24,746667	4,508591E+0
24,747333	4,503560E+0
24,748000	4,503560E+0
24,748667	4,511106E+0
24,749333	4,513622E+0
24,750000	4,508591E+0
24,750667	4,521168E+0
24,751333	4,518653E+0
24,752000	4,518653E+0
24,752667	4,511106E+0
24,753333	4,511106E+0
24,754000	4,511106E+0
24,754667	4,508591E+0
24,755333	4,508591E+0
24,756000	4,506076E+0
24,756667	4,511106E+0
24,757333	4,513622E+0
24,758000	4,516137E+0
24,758667	4,518653E+0
24,759333	4,516137E+0
24,760000	4,508591E+0
24,760667	4,511106E+0
24,761333	4,513622E+0
24,762000	4,503560E+0
24,762667	4,508591E+0
24,763333	4,508591E+0
24,764000	4,508591E+0
24,764667	4,508591E+0
24,765333	4,516137E+0
24,766000	4,518653E+0
24,766667	4,513622E+0
24,767333	4,508591E+0
24,768000	4,508591E+0
24,768667	4,508591E+0
24,769333	4,506076E+0
24,770000	4,506076E+0
24,770667	4,506076E+0
24,771333	4,506076E+0
24,772000	4,511106E+0
24,772667	4,513622E+0
24,773333	4,511106E+0
24,774000	4,518653E+0
24,774667	4,518653E+0
24,775333	4,518653E+0
24,776000	4,511106E+0
24,776667	4,511106E+0
24,777333	4,506076E+0
24,778000	4,506076E+0
24,778667	4,511106E+0
24,779333	4,513622E+0
24,780000	4,513622E+0
24,780667	4,521168E+0
24,781333	4,518653E+0
24,782000	4,511106E+0
24,782667	4,516137E+0
24,783333	4,511106E+0
24,784000	4,508591E+0
24,784667	4,506076E+0
24,785333	4,511106E+0
24,786000	4,511106E+0
24,786667	4,521168E+0
24,787333	4,516137E+0
24,788000	4,511106E+0
24,788667	4,511106E+0
24,789333	4,508591E+0
24,790000	4,503560E+0
24,790667	4,506076E+0
24,791333	4,511106E+0
24,792000	4,508591E+0
24,792667	4,511106E+0
24,793333	4,521168E+0
24,794000	4,518653E+0
24,794667	4,511106E+0
24,795333	4,511106E+0
24,796000	4,511106E+0
24,796667	4,506076E+0
24,797333	4,506076E+0
24,798000	4,513622E+0
24,798667	4,511106E+0
24,799333	4,516137E+0
24,800000	4,518653E+0
24,800667	4,513622E+0
24,801333	4,518653E+0
24,802000	4,511106E+0
24,802667	4,508591E+0
24,803333	4,508591E+0
24,804000	4,508591E+0
24,804667	4,506076E+0
24,805333	4,508591E+0
24,806000	4,508591E+0
24,806667	4,511106E+0
24,807333	4,508591E+0
24,808000	4,516137E+0
24,808667	4,516137E+0
24,809333	4,513622E+0
24,810000	4,513622E+0
24,810667	4,511106E+0
24,811333	4,503560E+0
24,812000	4,508591E+0
24,812667	4,511106E+0
24,813333	4,513622E+0
24,814000	4,516137E+0
24,814667	4,513622E+0
24,815333	4,516137E+0
24,816000	4,518653E+0
24,816667	4,518653E+0
24,817333	4,513622E+0
24,818000	4,513622E+0
24,818667	4,508591E+0
24,819333	4,511106E+0
24,820000	4,506076E+0
24,820667	4,506076E+0
24,821333	4,511106E+0
24,822000	4,508591E+0
24,822667	4,518653E+0
24,823333	4,516137E+0
24,824000	4,516137E+0
24,824667	4,508591E+0
24,825333	4,508591E+0
24,826000	4,506076E+0
24,826667	4,506076E+0
24,827333	4,508591E+0
24,828000	4,508591E+0
24,828667	4,511106E+0
24,829333	4,518653E+0
24,830000	4,518653E+0
24,830667	4,516137E+0
24,831333	4,511106E+0
24,832000	4,511106E+0
24,832667	4,508591E+0
24,833333	4,513622E+0
24,834000	4,506076E+0
24,834667	4,506076E+0
24,835333	4,508591E+0
24,836000	4,511106E+0
24,836667	4,511106E+0
24,837333	4,511106E+0
24,838000	4,518653E+0
24,838667	4,516137E+0
24,839333	4,518653E+0
24,840000	4,508591E+0
24,840667	4,513622E+0
24,841333	4,516137E+0
24,842000	4,503560E+0
24,842667	4,506076E+0
24,843333	4,508591E+0
24,844000	4,511106E+0
24,844667	4,511106E+0
24,845333	4,508591E+0
24,846000	4,518653E+0
24,846667	4,518653E+0
24,847333	4,516137E+0
24,848000	4,511106E+0
24,848667	4,508591E+0
24,849333	4,511106E+0
24,850000	4,511106E+0
24,850667	4,513622E+0
24,851333	4,508591E+0
24,852000	4,508591E+0
24,852667	4,506076E+0
24,853333	4,513622E+0
24,854000	4,513622E+0
24,854667	4,516137E+0
24,855333	4,518653E+0
24,856000	4,518653E+0
24,856667	4,516137E+0
24,857333	4,516137E+0
24,858000	4,511106E+0
24,858667	4,513622E+0
24,859333	4,506076E+0
24,860000	4,506076E+0
24,860667	4,513622E+0
24,861333	4,511106E+0
24,862000	4,511106E+0
24,862667	4,516137E+0
24,863333	4,516137E+0
24,864000	4,516137E+0
24,864667	4,511106E+0
24,865333	4,511106E+0
24,866000	4,508591E+0
24,866667	4,506076E+0
24,867333	4,501045E+0
24,868000	4,508591E+0
24,868667	4,506076E+0
24,869333	4,511106E+0
24,870000	4,516137E+0
24,870667	4,516137E+0
24,871333	4,521168E+0
24,872000	4,508591E+0
24,872667	4,513622E+0
24,873333	4,511106E+0
24,874000	4,511106E+0
24,874667	4,508591E+0
24,875333	4,506076E+0
24,876000	4,508591E+0
24,876667	4,506076E+0
24,877333	4,511106E+0
24,878000	4,511106E+0
24,878667	4,518653E+0
24,879333	4,518653E+0
24,880000	4,523684E+0
24,880667	4,516137E+0
24,881333	4,516137E+0
24,882000	4,511106E+0
24,882667	4,513622E+0
24,883333	4,503560E+0
24,884000	4,506076E+0
24,884667	4,503560E+0
24,885333	4,506076E+0
24,886000	4,506076E+0
24,886667	4,513622E+0
24,887333	4,508591E+0
24,888000	4,511106E+0
24,888667	4,508591E+0
24,889333	4,511106E+0
24,890000	4,516137E+0
24,890667	4,518653E+0
24,891333	4,516137E+0
24,892000	4,508591E+0
24,892667	4,508591E+0
24,893333	4,511106E+0
24,894000	4,511106E+0
24,894667	4,506076E+0
24,895333	4,506076E+0
24,896000	4,503560E+0
24,896667	4,511106E+0
24,897333	4,511106E+0
24,898000	4,511106E+0
24,898667	4,518653E+0
24,899333	4,516137E+0
24,900000	4,516137E+0
24,900667	4,518653E+0
24,901333	4,518653E+0
24,902000	4,508591E+0
24,902667	4,508591E+0
24,903333	4,511106E+0
24,904000	4,506076E+0
24,904667	4,506076E+0
24,905333	4,506076E+0
24,906000	4,508591E+0
24,906667	4,508591E+0
24,907333	4,511106E+0
24,908000	4,518653E+0
24,908667	4,516137E+0
24,909333	4,518653E+0
24,910000	4,511106E+0
24,910667	4,506076E+0
24,911333	4,508591E+0
24,912000	4,506076E+0
24,912667	4,506076E+0
24,913333	4,508591E+0
24,914000	4,511106E+0
24,914667	4,511106E+0
24,915333	4,511106E+0
24,916000	4,516137E+0
24,916667	4,516137E+0
24,917333	4,518653E+0
24,918000	4,516137E+0
24,918667	4,511106E+0
24,919333	4,511106E+0
24,920000	4,513622E+0
24,920667	4,503560E+0
24,921333	4,506076E+0
24,922000	4,506076E+0
24,922667	4,511106E+0
24,923333	4,511106E+0
24,924000	4,513622E+0
24,924667	4,516137E+0
24,925333	4,516137E+0
24,926000	4,508591E+0
24,926667	4,511106E+0
24,927333	4,508591E+0
24,928000	4,503560E+0
24,928667	4,503560E+0
24,929333	4,513622E+0
24,930000	4,511106E+0
24,930667	4,508591E+0
24,931333	4,511106E+0
24,932000	4,516137E+0
24,932667	4,516137E+0
24,933333	4,516137E+0
24,934000	4,511106E+0
24,934667	4,513622E+0
24,935333	4,513622E+0
24,936000	4,513622E+0
24,936667	4,508591E+0
24,937333	4,508591E+0
24,938000	4,503560E+0
24,938667	4,513622E+0
24,939333	4,516137E+0
24,940000	4,513622E+0
24,940667	4,521168E+0
24,941333	4,518653E+0
24,942000	4,521168E+0
24,942667	4,508591E+0
24,943333	4,513622E+0
24,944000	4,511106E+0
24,944667	4,508591E+0
24,945333	4,506076E+0
24,946000	4,506076E+0
24,946667	4,508591E+0
24,947333	4,508591E+0
24,948000	4,508591E+0
24,948667	4,521168E+0
24,949333	4,518653E+0
24,950000	4,516137E+0
24,950667	4,508591E+0
24,951333	4,511106E+0
24,952000	4,513622E+0
24,952667	4,506076E+0
24,953333	4,508591E+0
24,954000	4,508591E+0
24,954667	4,511106E+0
24,955333	4,508591E+0
24,956000	4,518653E+0
24,956667	4,518653E+0
24,957333	4,516137E+0
24,958000	4,511106E+0
24,958667	4,511106E+0
24,959333	4,503560E+0
24,960000	4,503560E+0
24,960667	4,506076E+0
24,961333	4,513622E+0
24,962000	4,508591E+0
24,962667	4,516137E+0
24,963333	4,516137E+0
24,964000	4,511106E+0
24,964667	4,508591E+0
24,965333	4,503560E+0
24,966000	4,506076E+0
24,966667	4,508591E+0
24,967333	4,511106E+0
24,968000	4,518653E+0
24,968667	4,516137E+0
24,969333	4,508591E+0
24,970000	4,508591E+0
24,970667	4,508591E+0
24,971333	4,506076E+0
24,972000	4,506076E+0
24,972667	4,513622E+0
24,973333	4,511106E+0
24,974000	4,511106E+0
24,974667	4,513622E+0
24,975333	4,518653E+0
24,976000	4,518653E+0
24,976667	4,518653E+0
24,977333	4,518653E+0
24,978000	4,518653E+0
24,978667	4,516137E+0
24,979333	4,516137E+0
24,980000	4,511106E+0
24,980667	4,511106E+0
24,981333	4,516137E+0
24,982000	4,508591E+0
24,982667	4,503560E+0
24,983333	4,508591E+0
24,984000	4,511106E+0
24,984667	4,511106E+0
24,985333	4,518653E+0
24,986000	4,518653E+0
24,986667	4,511106E+0
24,987333	4,508591E+0
24,988000	4,501045E+0
24,988667	4,503560E+0
24,989333	4,503560E+0
24,990000	4,511106E+0
24,990667	4,511106E+0
24,991333	4,513622E+0
24,992000	4,518653E+0
24,992667	4,511106E+0
24,993333	4,511106E+0
24,994000	4,508591E+0
24,994667	4,503560E+0
24,995333	4,506076E+0
24,996000	4,511106E+0
24,996667	4,513622E+0
24,997333	4,518653E+0
24,998000	4,518653E+0
24,998667	4,518653E+0
24,999333	4,513622E+0
25,000000	4,513622E+0
25,000667	4,501045E+0
25,001333	4,503560E+0
25,002000	4,493498E+0
25,002667	4,506076E+0
25,003333	4,513622E+0
25,004000	4,511106E+0
25,004667	4,518653E+0
25,005333	4,513622E+0
25,006000	4,516137E+0
25,006667	4,511106E+0
25,007333	4,511106E+0
25,008000	4,508591E+0
25,008667	4,503560E+0
25,009333	4,503560E+0
25,010000	4,506076E+0
25,010667	4,511106E+0
25,011333	4,511106E+0
25,012000	4,516137E+0
25,012667	4,518653E+0
25,013333	4,518653E+0
25,014000	4,513622E+0
25,014667	4,508591E+0
25,015333	4,513622E+0
25,016000	4,508591E+0
25,016667	4,508591E+0
25,017333	4,508591E+0
25,018000	4,513622E+0
25,018667	4,508591E+0
25,019333	4,513622E+0
25,020000	4,513622E+0
25,020667	4,518653E+0
25,021333	4,521168E+0
25,022000	4,508591E+0
25,022667	4,508591E+0
25,023333	4,503560E+0
25,024000	4,503560E+0
25,024667	4,506076E+0
25,025333	4,511106E+0
25,026000	4,508591E+0
25,026667	4,511106E+0
25,027333	4,518653E+0
25,028000	4,516137E+0
25,028667	4,516137E+0
25,029333	4,508591E+0
25,030000	4,511106E+0
25,030667	4,508591E+0
25,031333	4,503560E+0
25,032000	4,503560E+0
25,032667	4,506076E+0
25,033333	4,511106E+0
25,034000	4,511106E+0
25,034667	4,513622E+0
25,035333	4,516137E+0
25,036000	4,516137E+0
25,036667	4,518653E+0
25,037333	4,513622E+0
25,038000	4,513622E+0
25,038667	4,516137E+0
25,039333	4,506076E+0
25,040000	4,508591E+0
25,040667	4,508591E+0
25,041333	4,506076E+0
25,042000	4,516137E+0
25,042667	4,511106E+0
25,043333	4,516137E+0
25,044000	4,513622E+0
25,044667	4,508591E+0
25,045333	4,508591E+0
25,046000	4,508591E+0
25,046667	4,508591E+0
25,047333	4,506076E+0
25,048000	4,506076E+0
25,048667	4,511106E+0
25,049333	4,513622E+0
25,050000	4,508591E+0
25,050667	4,518653E+0
25,051333	4,516137E+0
25,052000	4,516137E+0
25,052667	4,511106E+0
25,053333	4,511106E+0
25,054000	4,516137E+0
25,054667	4,511106E+0
25,055333	4,506076E+0
25,056000	4,508591E+0
25,056667	4,513622E+0
25,057333	4,513622E+0
25,058000	4,513622E+0
25,058667	4,516137E+0
25,059333	4,521168E+0
25,060000	4,511106E+0
25,060667	4,503560E+0
25,061333	4,503560E+0
25,062000	4,506076E+0
25,062667	4,501045E+0
25,063333	4,511106E+0
25,064000	4,511106E+0
25,064667	4,516137E+0
25,065333	4,513622E+0
25,066000	4,511106E+0
25,066667	4,511106E+0
25,067333	4,503560E+0
25,068000	4,508591E+0
25,068667	4,508591E+0
25,069333	4,508591E+0
25,070000	4,508591E+0
25,070667	4,518653E+0
25,071333	4,518653E+0
25,072000	4,516137E+0
25,072667	4,511106E+0
25,073333	4,513622E+0
25,074000	4,506076E+0
25,074667	4,506076E+0
25,075333	4,506076E+0
25,076000	4,508591E+0
25,076667	4,513622E+0
25,077333	4,516137E+0
25,078000	4,518653E+0
25,078667	4,523684E+0
25,079333	4,511106E+0
25,080000	4,508591E+0
25,080667	4,508591E+0
25,081333	4,503560E+0
25,082000	4,506076E+0
25,082667	4,506076E+0
25,083333	4,506076E+0
25,084000	4,508591E+0
25,084667	4,508591E+0
25,085333	4,511106E+0
25,086000	4,511106E+0
25,086667	4,518653E+0
25,087333	4,513622E+0
25,088000	4,516137E+0
25,088667	4,508591E+0
25,089333	4,508591E+0
25,090000	4,503560E+0
25,090667	4,506076E+0
25,091333	4,508591E+0
25,092000	4,508591E+0
25,092667	4,513622E+0
25,093333	4,511106E+0
25,094000	4,518653E+0
25,094667	4,516137E+0
25,095333	4,518653E+0
25,096000	4,511106E+0
25,096667	4,508591E+0
25,097333	4,508591E+0
25,098000	4,508591E+0
25,098667	4,506076E+0
25,099333	4,503560E+0
25,100000	4,506076E+0
25,100667	4,506076E+0
25,101333	4,513622E+0
25,102000	4,508591E+0
25,102667	4,516137E+0
25,103333	4,516137E+0
25,104000	4,518653E+0
25,104667	4,508591E+0
25,105333	4,511106E+0
25,106000	4,511106E+0
25,106667	4,503560E+0
25,107333	4,508591E+0
25,108000	4,503560E+0
25,108667	4,513622E+0
25,109333	4,513622E+0
25,110000	4,516137E+0
25,110667	4,518653E+0
25,111333	4,516137E+0
25,112000	4,513622E+0
25,112667	4,513622E+0
25,113333	4,511106E+0
25,114000	4,508591E+0
25,114667	4,508591E+0
25,115333	4,506076E+0
25,116000	4,506076E+0
25,116667	4,511106E+0
25,117333	4,513622E+0
25,118000	4,508591E+0
25,118667	4,518653E+0
25,119333	4,518653E+0
25,120000	4,516137E+0
25,120667	4,508591E+0
25,121333	4,501045E+0
25,122000	4,503560E+0
25,122667	4,508591E+0
25,123333	4,506076E+0
25,124000	4,503560E+0
25,124667	4,503560E+0
25,125333	4,508591E+0
25,126000	4,511106E+0
25,126667	4,508591E+0
25,127333	4,518653E+0
25,128000	4,518653E+0
25,128667	4,516137E+0
25,129333	4,516137E+0
25,130000	4,513622E+0
25,130667	4,508591E+0
25,131333	4,511106E+0
25,132000	4,508591E+0
25,132667	4,506076E+0
25,133333	4,506076E+0
25,134000	4,503560E+0
25,134667	4,513622E+0
25,135333	4,511106E+0
25,136000	4,513622E+0
25,136667	4,511106E+0
25,137333	4,518653E+0
25,138000	4,518653E+0
25,138667	4,518653E+0
25,139333	4,511106E+0
25,140000	4,511106E+0
25,140667	4,511106E+0
25,141333	4,506076E+0
25,142000	4,508591E+0
25,142667	4,508591E+0
25,143333	4,508591E+0
25,144000	4,511106E+0
25,144667	4,508591E+0
25,145333	4,516137E+0
25,146000	4,516137E+0
25,146667	4,518653E+0
25,147333	4,511106E+0
25,148000	4,511106E+0
25,148667	4,508591E+0
25,149333	4,503560E+0
25,150000	4,506076E+0
25,150667	4,513622E+0
25,151333	4,516137E+0
25,152000	4,508591E+0
25,152667	4,518653E+0
25,153333	4,516137E+0
25,154000	4,516137E+0
25,154667	4,508591E+0
25,155333	4,511106E+0
25,156000	4,511106E+0
25,156667	4,506076E+0
25,157333	4,508591E+0
25,158000	4,511106E+0
25,158667	4,511106E+0
25,159333	4,511106E+0
25,160000	4,513622E+0
25,160667	4,516137E+0
25,161333	4,513622E+0
25,162000	4,511106E+0
25,162667	4,508591E+0
25,163333	4,511106E+0
25,164000	4,506076E+0
25,164667	4,506076E+0
25,165333	4,506076E+0
25,166000	4,511106E+0
25,166667	4,508591E+0
25,167333	4,511106E+0
25,168000	4,516137E+0
25,168667	4,518653E+0
25,169333	4,518653E+0
25,170000	4,508591E+0
25,170667	4,508591E+0
25,171333	4,511106E+0
25,172000	4,506076E+0
25,172667	4,506076E+0
25,173333	4,511106E+0
25,174000	4,508591E+0
25,174667	4,511106E+0
25,175333	4,513622E+0
25,176000	4,518653E+0
25,176667	4,518653E+0
25,177333	4,511106E+0
25,178000	4,513622E+0
25,178667	4,516137E+0
25,179333	4,508591E+0
25,180000	4,503560E+0
25,180667	4,501045E+0
25,181333	4,506076E+0
25,182000	4,513622E+0
25,182667	4,511106E+0
25,183333	4,508591E+0
25,184000	4,518653E+0
25,184667	4,513622E+0
25,185333	4,516137E+0
25,186000	4,508591E+0
25,186667	4,511106E+0
25,187333	4,511106E+0
25,188000	4,501045E+0
25,188667	4,503560E+0
25,189333	4,508591E+0
25,190000	4,506076E+0
25,190667	4,508591E+0
25,191333	4,511106E+0
25,192000	4,513622E+0
25,192667	4,518653E+0
25,193333	4,518653E+0
25,194000	4,516137E+0
25,194667	4,511106E+0
25,195333	4,511106E+0
25,196000	4,508591E+0
25,196667	4,503560E+0
25,197333	4,508591E+0
25,198000	4,506076E+0
25,198667	4,506076E+0
25,199333	4,511106E+0
25,200000	4,513622E+0
25,200667	4,513622E+0
25,201333	4,508591E+0
25,202000	4,518653E+0
25,202667	4,506076E+0
25,203333	4,511106E+0
25,204000	4,508591E+0
25,204667	4,508591E+0
25,205333	4,506076E+0
25,206000	4,506076E+0
25,206667	4,503560E+0
25,207333	4,513622E+0
25,208000	4,513622E+0
25,208667	4,508591E+0
25,209333	4,516137E+0
25,210000	4,516137E+0
25,210667	4,506076E+0
25,211333	4,513622E+0
25,212000	4,511106E+0
25,212667	4,511106E+0
25,213333	4,508591E+0
25,214000	4,506076E+0
25,214667	4,513622E+0
25,215333	4,511106E+0
25,216000	4,511106E+0
25,216667	4,516137E+0
25,217333	4,513622E+0
25,218000	4,508591E+0
25,218667	4,511106E+0
25,219333	4,508591E+0
25,220000	4,501045E+0
25,220667	4,503560E+0
25,221333	4,506076E+0
25,222000	4,501045E+0
25,222667	4,503560E+0
25,223333	4,508591E+0
25,224000	4,508591E+0
25,224667	4,511106E+0
25,225333	4,516137E+0
25,226000	4,516137E+0
25,226667	4,516137E+0
25,227333	4,511106E+0
25,228000	4,508591E+0
25,228667	4,506076E+0
25,229333	4,506076E+0
25,230000	4,506076E+0
25,230667	4,511106E+0
25,231333	4,511106E+0
25,232000	4,516137E+0
25,232667	4,516137E+0
25,233333	4,513622E+0
25,234000	4,521168E+0
25,234667	4,511106E+0
25,235333	4,511106E+0
25,236000	4,513622E+0
25,236667	4,506076E+0
25,237333	4,508591E+0
25,238000	4,506076E+0
25,238667	4,508591E+0
25,239333	4,511106E+0
25,240000	4,508591E+0
25,240667	4,516137E+0
25,241333	4,518653E+0
25,242000	4,516137E+0
25,242667	4,511106E+0
25,243333	4,513622E+0
25,244000	4,511106E+0
25,244667	4,511106E+0
25,245333	4,506076E+0
25,246000	4,506076E+0
25,246667	4,506076E+0
25,247333	4,508591E+0
25,248000	4,511106E+0
25,248667	4,508591E+0
25,249333	4,508591E+0
25,250000	4,518653E+0
25,250667	4,513622E+0
25,251333	4,516137E+0
25,252000	4,516137E+0
25,252667	4,508591E+0
25,253333	4,511106E+0
25,254000	4,511106E+0
25,254667	4,506076E+0
25,255333	4,508591E+0
25,256000	4,506076E+0
25,256667	4,506076E+0
25,257333	4,508591E+0
25,258000	4,513622E+0
25,258667	4,511106E+0
25,259333	4,508591E+0
25,260000	4,518653E+0
25,260667	4,516137E+0
25,261333	4,518653E+0
25,262000	4,508591E+0
25,262667	4,508591E+0
25,263333	4,511106E+0
25,264000	4,506076E+0
25,264667	4,503560E+0
25,265333	4,506076E+0
25,266000	4,508591E+0
25,266667	4,508591E+0
25,267333	4,508591E+0
25,268000	4,513622E+0
25,268667	4,513622E+0
25,269333	4,511106E+0
25,270000	4,511106E+0
25,270667	4,516137E+0
25,271333	4,513622E+0
25,272000	4,508591E+0
25,272667	4,506076E+0
25,273333	4,506076E+0
25,274000	4,511106E+0
25,274667	4,511106E+0
25,275333	4,511106E+0
25,276000	4,511106E+0
25,276667	4,513622E+0
25,277333	4,521168E+0
25,278000	4,518653E+0
25,278667	4,516137E+0
25,279333	3,329068E-1
25,280000	3,329068E-1
25,280667	3,329068E-1
25,281333	4,503560E+0
25,282000	4,508591E+0
25,282667	4,503560E+0
25,283333	4,508591E+0
25,284000	4,513622E+0
25,284667	4,508591E+0
25,285333	4,508591E+0
25,286000	4,516137E+0
25,286667	4,518653E+0
25,287333	4,513622E+0
25,288000	4,508591E+0
25,288667	4,508591E+0
25,289333	4,503560E+0
25,290000	4,506076E+0
25,290667	4,501045E+0
25,291333	4,508591E+0
25,292000	4,516137E+0
25,292667	4,511106E+0
25,293333	4,516137E+0
25,294000	4,518653E+0
25,294667	4,513622E+0
25,295333	4,511106E+0
25,296000	4,508591E+0
25,296667	4,508591E+0
25,297333	4,506076E+0
25,298000	4,506076E+0
25,298667	4,511106E+0
25,299333	4,508591E+0
25,300000	4,518653E+0
25,300667	4,516137E+0
25,301333	4,521168E+0
25,302000	4,513622E+0
25,302667	4,511106E+0
25,303333	4,508591E+0
25,304000	4,511106E+0
25,304667	4,506076E+0
25,305333	4,506076E+0
25,306000	4,511106E+0
25,306667	4,511106E+0
25,307333	4,508591E+0
25,308000	4,511106E+0
25,308667	4,516137E+0
25,309333	4,516137E+0
25,310000	4,516137E+0
25,310667	4,511106E+0
25,311333	4,506076E+0
25,312000	4,511106E+0
25,312667	4,506076E+0
25,313333	4,508591E+0
25,314000	4,506076E+0
25,314667	4,506076E+0
25,315333	4,511106E+0
25,316000	4,511106E+0
25,316667	4,508591E+0
25,317333	4,508591E+0
25,318000	4,511106E+0
25,318667	4,511106E+0
25,319333	4,518653E+0
25,320000	4,516137E+0
25,320667	4,518653E+0
25,321333	4,508591E+0
25,322000	4,511106E+0
25,322667	4,511106E+0
25,323333	4,508591E+0
25,324000	4,503560E+0
25,324667	4,503560E+0
25,325333	4,503560E+0
25,326000	4,511106E+0
25,326667	4,511106E+0
25,327333	4,508591E+0
25,328000	4,508591E+0
25,328667	4,516137E+0
25,329333	4,518653E+0
25,330000	4,511106E+0
25,330667	4,508591E+0
25,331333	4,508591E+0
25,332000	4,508591E+0
25,332667	4,503560E+0
25,333333	4,508591E+0
25,334000	4,508591E+0
25,334667	4,513622E+0
25,335333	4,508591E+0
25,336000	4,518653E+0
25,336667	4,518653E+0
25,337333	4,518653E+0
25,338000	4,513622E+0
25,338667	4,513622E+0
25,339333	4,511106E+0
25,340000	4,508591E+0
25,340667	4,506076E+0
25,341333	4,506076E+0
25,342000	4,508591E+0
25,342667	4,513622E+0
25,343333	4,508591E+0
25,344000	4,516137E+0
25,344667	4,518653E+0
25,345333	4,516137E+0
25,346000	4,516137E+0
25,346667	4,508591E+0
25,347333	4,511106E+0
25,348000	4,506076E+0
25,348667	4,508591E+0
25,349333	4,506076E+0
25,350000	4,503560E+0
25,350667	4,503560E+0
25,351333	4,511106E+0
25,352000	4,513622E+0
25,352667	4,508591E+0
25,353333	4,508591E+0
25,354000	4,516137E+0
25,354667	4,516137E+0
25,355333	4,518653E+0
25,356000	4,511106E+0
25,356667	4,511106E+0
25,357333	4,511106E+0
25,358000	4,516137E+0
25,358667	4,516137E+0
25,359333	4,511106E+0
25,360000	4,506076E+0
25,360667	4,508591E+0
25,361333	4,508591E+0
25,362000	4,511106E+0
25,362667	4,508591E+0
25,363333	4,508591E+0
25,364000	4,516137E+0
25,364667	4,516137E+0
25,365333	4,511106E+0
25,366000	4,511106E+0
25,366667	4,513622E+0
25,367333	4,508591E+0
25,368000	4,506076E+0
25,368667	4,506076E+0
25,369333	4,503560E+0
25,370000	4,508591E+0
25,370667	4,508591E+0
25,371333	4,511106E+0
25,372000	4,516137E+0
25,372667	4,516137E+0
25,373333	4,516137E+0
25,374000	4,511106E+0
25,374667	4,513622E+0
25,375333	4,511106E+0
25,376000	4,506076E+0
25,376667	4,506076E+0
25,377333	4,503560E+0
25,378000	4,506076E+0
25,378667	4,513622E+0
25,379333	4,506076E+0
25,380000	4,513622E+0
25,380667	4,511106E+0
25,381333	4,518653E+0
25,382000	4,516137E+0
25,382667	4,516137E+0
25,383333	4,516137E+0
25,384000	4,511106E+0
25,384667	4,516137E+0
25,385333	4,511106E+0
25,386000	4,508591E+0
25,386667	4,508591E+0
25,387333	4,508591E+0
25,388000	4,503560E+0
25,388667	4,501045E+0
25,389333	4,506076E+0
25,390000	4,508591E+0
25,390667	4,503560E+0
25,391333	4,508591E+0
25,392000	4,521168E+0
25,392667	4,521168E+0
25,393333	4,516137E+0
25,394000	4,518653E+0
25,394667	4,518653E+0
25,395333	4,513622E+0
25,396000	4,516137E+0
25,396667	4,508591E+0
25,397333	4,506076E+0
25,398000	4,506076E+0
25,398667	4,503560E+0
25,399333	4,511106E+0
25,400000	4,513622E+0
25,400667	4,508591E+0
25,401333	4,516137E+0
25,402000	4,518653E+0
25,402667	4,508591E+0
25,403333	4,508591E+0
25,404000	4,511106E+0
25,404667	4,508591E+0
25,405333	4,506076E+0
25,406000	4,503560E+0
25,406667	4,508591E+0
25,407333	4,513622E+0
25,408000	4,511106E+0
25,408667	4,508591E+0
25,409333	4,516137E+0
25,410000	4,516137E+0
25,410667	4,516137E+0
25,411333	4,513622E+0
25,412000	4,511106E+0
25,412667	4,513622E+0
25,413333	4,508591E+0
25,414000	4,506076E+0
25,414667	4,508591E+0
25,415333	4,511106E+0
25,416000	4,508591E+0
25,416667	4,513622E+0
25,417333	4,511106E+0
