1.960870056e+02,1.130583417e-02
1.962940979e+02,1.310190000e-02
1.965012054e+02,1.358442474e-02
1.967083282e+02,1.237811241e-02
1.969154510e+02,1.336996909e-02
1.971225891e+02,1.194920111e-02
1.973297424e+02,1.374526694e-02
1.975368958e+02,1.535368431e-02
1.977440643e+02,1.361123193e-02
1.979512482e+02,1.237811241e-02
1.981584320e+02,1.165432390e-02
1.983656311e+02,1.202962175e-02
1.985728455e+02,1.157390326e-02
1.987800751e+02,1.071608067e-02
1.989873047e+02,1.023355592e-02
1.991945496e+02,1.001910027e-02
1.994018097e+02,1.079650130e-02
1.996090698e+02,1.095734350e-02
1.998163452e+02,1.154709607e-02
2.000236359e+02,1.026036218e-02
2.002309418e+02,1.047481783e-02
2.004382477e+02,1.267298870e-02
2.006455688e+02,1.267298870e-02
2.008528900e+02,1.176155172e-02
2.010602417e+02,1.133264042e-02
2.012675934e+02,1.259256806e-02
2.014749451e+02,1.347719692e-02
2.016823273e+02,1.336996909e-02
2.018897095e+02,1.358442474e-02
2.020971069e+02,1.390610822e-02
2.023045044e+02,1.500519365e-02
2.025119171e+02,1.666722447e-02
2.027193451e+02,1.310190000e-02
2.029267883e+02,1.315551344e-02
2.031342316e+02,1.211004239e-02
2.033416901e+02,9.965485893e-03
2.035491638e+02,1.245853305e-02
2.037566376e+02,1.047481783e-02
2.039641418e+02,9.509767406e-03
2.041716309e+02,8.330261335e-03
2.043791504e+02,1.377207413e-02
2.045866699e+02,1.149348263e-02
2.047942047e+02,1.079650130e-02
2.050017548e+02,1.251214650e-02
2.052093048e+02,1.374526694e-02
2.054168701e+02,1.009952091e-02
2.056244507e+02,1.460308954e-02
2.058320312e+02,1.481754519e-02
2.060396423e+02,1.334316283e-02
2.062472534e+02,1.621150598e-02
2.064548645e+02,1.532687712e-02
2.066624908e+02,1.310190000e-02
2.068701324e+02,1.492477302e-02
2.070777893e+02,1.417417824e-02
2.072854462e+02,1.669403166e-02
2.074931335e+02,1.390610822e-02
2.077008057e+02,1.385249477e-02
2.079085083e+02,1.114499196e-02
2.081162109e+02,1.393291540e-02
2.083239288e+02,1.031397656e-02
2.085316467e+02,1.294105779e-02
2.087393951e+02,1.251214650e-02
2.089471436e+02,1.160071045e-02
2.091548920e+02,1.353081129e-02
2.093626709e+02,1.221727021e-02
2.095704498e+02,1.157390326e-02
2.097782440e+02,1.377207413e-02
2.099860382e+02,1.318232063e-02
2.101938629e+02,1.412056386e-02
2.104016724e+02,1.479073800e-02
2.106095123e+02,1.650638320e-02
2.108173523e+02,1.607747190e-02
2.110252075e+02,1.331635565e-02
2.112330780e+02,1.704252325e-02
2.114409637e+02,1.567536779e-02
2.116488495e+02,1.530006994e-02
2.118567505e+02,1.562175341e-02
2.120646515e+02,1.476393081e-02
2.122725677e+02,1.519284211e-02
2.124804993e+02,1.162751764e-02
2.126884460e+02,1.245853305e-02
2.128963928e+02,1.168113109e-02
2.131043549e+02,1.484435238e-02
2.133123322e+02,1.130583417e-02
2.135203094e+02,1.422779169e-02
2.137283173e+02,1.315551344e-02
2.139363098e+02,1.331635565e-02
2.141443329e+02,1.645276882e-02
2.143523560e+02,1.444224734e-02
2.145603943e+02,1.583620906e-02
2.147684479e+02,1.363803912e-02
2.149765015e+02,1.650638320e-02
2.151845703e+02,1.610427909e-02
2.153926544e+02,1.489796583e-02
2.156007538e+02,1.709613577e-02
2.158088531e+02,1.527326368e-02
2.160169678e+02,1.682806760e-02
2.162250824e+02,1.744462736e-02
2.164332123e+02,1.476393081e-02
2.166413574e+02,1.524645649e-02
2.168495178e+02,1.353081129e-02
2.170576782e+02,1.436182670e-02
2.172658691e+02,1.323593501e-02
2.174740448e+02,1.457628235e-02
2.176822510e+02,1.457628235e-02
2.178904572e+02,1.272660214e-02
2.180986786e+02,1.548771933e-02
2.183069000e+02,1.524645649e-02
2.185151520e+02,1.253895368e-02
2.187234039e+02,1.404014323e-02
2.189316559e+02,1.497838646e-02
2.191399384e+02,1.862413250e-02
2.193482208e+02,1.489796583e-02
2.195565186e+02,1.677445322e-02
2.197648163e+02,1.696210168e-02
2.199731293e+02,1.436182670e-02
2.201814575e+02,1.741782017e-02
2.203898010e+02,1.578259468e-02
2.205981445e+02,1.588982344e-02
2.208065033e+02,1.387930196e-02
2.210148773e+02,1.511242148e-02
2.212232513e+02,1.374526694e-02
2.214316406e+02,1.572898217e-02
2.216400452e+02,1.355761848e-02
2.218484650e+02,1.508561429e-02
2.220568848e+02,1.417417824e-02
2.222653198e+02,1.669403166e-02
2.224737549e+02,1.623831317e-02
2.226822205e+02,1.647957601e-02
2.228906860e+02,1.562175341e-02
2.230991516e+02,1.696210168e-02
2.233076477e+02,1.538049150e-02
2.235161438e+02,1.792715117e-02
2.237246552e+02,1.546091214e-02
2.239331665e+02,1.792715117e-02
2.241416931e+02,1.492477302e-02
2.243502350e+02,1.795395836e-02
2.245587921e+02,1.508561429e-02
2.247673492e+02,1.543410495e-02
2.249759216e+02,1.251214650e-02
2.251845093e+02,1.717655733e-02
2.253930969e+02,1.468351018e-02
2.256017151e+02,1.747143455e-02
2.258103180e+02,1.696210168e-02
2.260189514e+02,1.580940187e-02
2.262275848e+02,1.795395836e-02
2.264362335e+02,1.465670299e-02
2.266448975e+02,1.446905453e-02
2.268535614e+02,1.645276882e-02
2.270622406e+02,1.481754519e-02
2.272709351e+02,1.717655733e-02
2.274796295e+02,1.685487293e-02
2.276883392e+02,1.733739860e-02
2.278970642e+02,1.846329123e-02
2.281058044e+02,1.846329123e-02
2.283145447e+02,1.637234911e-02
2.285233002e+02,1.808799431e-02
2.287320557e+02,1.685487293e-02
2.289408417e+02,1.588982344e-02
2.291496277e+02,1.433501951e-02
2.293584137e+02,1.479073800e-02
2.295672302e+02,1.294105779e-02
2.297760468e+02,1.588982344e-02
2.299848785e+02,1.326274127e-02
2.301937103e+02,1.457628235e-02
2.304025726e+02,1.371845976e-02
2.306114197e+02,1.444224734e-02
2.308202972e+02,1.165432390e-02
2.310291748e+02,1.680126041e-02
