,t,V1,V2,V3
0,1.5660488605499268,-0.000153429,-0.000354883,-5.3729e-05
1,3.124340057373047,-0.000122138,-0.000372734,-5.6737e-05
2,4.690834045410156,-9.8496e-05,-0.000392176,-5.834e-05
3,6.2509026527404785,-8.6812e-05,-0.000407473,-5.9453e-05
4,7.821023225784302,-7.6846e-05,-0.000417492,-5.8319e-05
5,9.382681608200073,-7.3021e-05,-0.000422664,-5.7247e-05
6,10.94141936302185,-6.9688e-05,-0.000426119,-5.7236e-05
7,12.5134117603302,-6.9028e-05,-0.000427669,-5.7309e-05
8,14.07830262184143,-6.8116e-05,-0.000428213,-5.9162e-05
9,15.639697074890137,-6.7561e-05,-0.000428873,-6.2076e-05
10,17.196155309677124,-6.7037e-05,-0.00042926,-6.1983e-05
11,18.768134355545044,-6.7267e-05,-0.000428684,-6.3284e-05
12,20.32830786705017,-6.3673e-05,-0.000427941,-6.3096e-05
13,21.8896963596344,-6.5067e-05,-0.000427491,-6.2472e-05
14,23.44956612586975,-6.3809e-05,-0.000426957,-6.3815e-05
15,25.01891827583313,-6.3652e-05,-0.000427145,-6.2607e-05
16,26.582966327667236,-6.7708e-05,-0.000426747,-6.3096e-05
17,28.140432834625244,-6.405e-05,-0.000426601,-6.5178e-05
18,29.710638999938965,-6.3348e-05,-0.000426151,-6.6469e-05
19,31.270708799362183,-5.879e-05,-0.000425721,-6.6896e-05
20,32.837547302246094,-8.8247e-05,-0.000426119,-6.7718e-05
21,34.4036066532135,-8.35e-05,-0.000425774,-6.956e-05
22,35.95980739593506,-8.3521e-05,-0.000425355,-6.8946e-05
23,37.52699875831604,-8.132e-05,-0.00042546,-6.9071e-05
24,39.09519147872925,-7.8962e-05,-0.000425051,-7.0101e-05
25,40.64951252937317,-7.9549e-05,-0.000425093,-7.2131e-05
26,42.22164297103882,-8.0922e-05,-0.000424727,-7.2901e-05
27,43.78612923622131,-8e-05,-0.000424769,-7.313e-05
28,45.342264890670776,-7.9371e-05,-0.000424842,-7.3432e-05
29,46.90533661842346,-7.8763e-05,-0.000424769,-7.3297e-05
30,48.47726583480835,-7.1407e-05,-0.000424486,-7.2173e-05
31,50.035762548446655,-6.6083e-05,-0.000424455,-7.2995e-05
32,51.60405683517456,-7.3754e-05,-0.000424308,-7.4202e-05
33,53.16151785850525,-7.1103e-05,-0.000424298,-7.5649e-05
34,54.72826647758484,-6.7152e-05,-0.000423921,-7.5701e-05
35,56.29161763191223,-6.8965e-05,-0.000424025,-7.6378e-05
36,57.85351371765137,-6.9594e-05,-0.000424015,-7.7002e-05
37,59.42072153091431,-6.9091e-05,-0.000423743,-7.7033e-05
38,60.98304486274719,-6.8368e-05,-0.000423732,-7.694e-05
