,t,V1,V2,V3
0,1.5665662288665771,-0.000108378,-0.00030065,-1.1574e-05
1,3.134037494659424,-6.8839e-05,-0.000369499,-1.146e-05
2,4.690717935562134,-4.3511e-05,-0.000421219,-1.1959e-05
3,6.258718967437744,-3.0453e-05,-0.000448985,-1.2594e-05
4,7.826064109802246,-2.251e-05,-0.000462052,-1.2553e-05
5,9.388465404510498,-1.5279e-05,-0.000466669,-1.3406e-05
6,10.94753885269165,-2.6555e-05,-0.000466177,-1.5727e-05
7,12.513710737228394,-1.9764e-05,-0.000463172,-1.6737e-05
8,14.080391883850098,-1.2271e-05,-0.000458712,-2.1525e-05
9,15.64185905456543,-1.1716e-05,-0.000453498,-2.5282e-05
10,17.199721574783325,3.77e-07,-0.000448116,-2.6708e-05
11,18.767051458358765,5.764e-06,-0.000443112,-2.7437e-05
12,20.33036756515503,-1.3393e-05,-0.000439102,-2.8207e-05
13,21.890774488449097,-1.6704e-05,-0.00043549,-2.9685e-05
14,23.457733154296875,-1.9722e-05,-0.000432035,-3.0997e-05
15,25.020614862442017,-2.71e-05,-0.000426779,-3.2641e-05
16,26.584240913391113,-1.9418e-05,-0.000424141,-3.3234e-05
17,28.145217180252075,-1.3372e-05,-0.000420549,-3.464e-05
18,29.71024203300476,-4.695e-06,-0.000417566,-3.617e-05
19,31.27897882461548,7.13e-07,-0.000414027,-3.7887e-05
20,32.84381818771362,9.578e-06,-0.000410928,-3.9479e-05
21,34.40259838104248,8.101e-06,-0.000408028,-4.0437e-05
22,35.96294164657593,1.311e-05,-0.000405588,-4.1259e-05
23,37.53357481956482,1.4294e-05,-0.000402447,-4.2737e-05
24,39.09431004524231,2.733e-05,-0.00039938,-4.3601e-05
25,40.65650486946106,1.6861e-05,-0.000396354,-4.4371e-05
26,42.22155237197876,2.3474e-05,-0.000393558,-4.5121e-05
27,43.78807187080383,3.1753e-05,-0.00039115,-4.6016e-05
28,45.35036301612854,3.541e-05,-0.000388774,-4.7421e-05
29,46.90795087814331,4.2714e-05,-0.000386491,-4.8806e-05
30,48.475337982177734,4.4768e-05,-0.00038424,-4.8379e-05
31,50.0445671081543,3.4446e-05,-0.000382136,-4.8889e-05
32,51.601189613342285,4.0105e-05,-0.000379655,-5.0835e-05
33,53.16525721549988,4.5229e-05,-0.000377267,-5.1345e-05
34,54.73298931121826,4.2651e-05,-0.000375812,-5.1991e-05
35,56.29365634918213,4.8059e-05,-0.000373676,-5.2542e-05
36,57.85843873023987,4.8698e-05,-0.000371781,-5.1834e-05
37,59.415282011032104,5.3393e-05,-0.000369949,-5.1428e-05
38,60.9806272983551,5.0312e-05,-0.000368263,-5.0721e-05
39,62.55050086975098,4.8876e-05,-0.000366274,-5.1709e-05
40,64.1097800731659,3.8816e-05,-0.000364568,-5.299e-05
41,65.67550921440125,4.1467e-05,-0.000362871,-5.377e-05
42,67.24241495132446,4.9379e-05,-0.000361615,-5.4426e-05
43,68.79855966567993,4.6235e-05,-0.00035995,-5.4822e-05
44,70.36866474151611,5.2104e-05,-0.000358589,-5.5165e-05
45,71.93357348442078,5.2523e-05,-0.000356778,-5.478e-05
46,73.49102425575256,5.7825e-05,-0.000355626,-5.5092e-05
47,75.05399751663208,6.93e-05,-0.000353857,-5.4301e-05
48,76.62312817573547,7.3283e-05,-0.000352496,-5.4395e-05
49,78.18054103851318,7.913e-05,-0.000351397,-5.4301e-05
50,79.74998188018799,6.667e-05,-0.000349868,-5.4343e-05
51,81.30947756767273,7.7956e-05,-0.000348141,-5.2875e-05
52,82.87554287910461,8.5795e-05,-0.000346842,-5.2667e-05
53,84.44067025184631,8.2452e-05,-0.000345282,-5.1907e-05
54,85.99854397773743,5.5268e-05,-0.000344015,-5.0596e-05
55,87.56499481201172,4.3835e-05,-0.000342445,-5.0231e-05
56,89.13186478614807,5.1108e-05,-0.000341597,-4.9753e-05
57,90.6881833076477,5.4262e-05,-0.000340812,-4.9669e-05
58,92.26003122329712,5.7679e-05,-0.000339419,-4.9388e-05
59,93.8231725692749,5.2408e-05,-0.000338529,-4.9826e-05
60,95.3842556476593,5.8873e-05,-0.000337849,-5.0658e-05
61,96.9485342502594,6.2436e-05,-0.000336886,-5.0981e-05
62,98.51049256324768,6.142e-05,-0.00033588,-5.121e-05
63,100.06903910636902,5.9838e-05,-0.000335001,-5.1772e-05
64,101.6327702999115,6.1808e-05,-0.000334142,-5.1678e-05
65,103.20071601867676,6.2153e-05,-0.000333567,-5.1512e-05
66,104.76443266868591,6.8116e-05,-0.000332687,-5.0825e-05
67,106.32650780677795,7.0086e-05,-0.000332049,-4.9565e-05
68,107.89154314994812,7.2748e-05,-0.000331441,-4.8618e-05
69,109.45540714263916,7.4655e-05,-0.000330143,-4.7078e-05
70,111.01512122154236,7.6018e-05,-0.000329693,-4.4975e-05
71,112.5798807144165,7.8135e-05,-0.000329023,-4.3882e-05
72,114.14873743057251,7.7956e-05,-0.000328258,-4.2311e-05
73,115.70922470092773,7.9665e-05,-0.000327442,-4.1811e-05
74,117.2744312286377,7.9235e-05,-0.000326845,-4.1374e-05
75,118.83049654960632,6.0864e-05,-0.000326133,-4.0885e-05
76,120.39412236213684,4.7954e-05,-0.000325254,-4.0978e-05
