,t,V1,V2,V3
88,732.2485287189484,-2.7372e-05,-0.000326112,1.1842688
89,733.7188928127289,-2.6964e-05,-0.000326227,1.184322
90,735.1900684833527,-2.6303e-05,-0.000325924,1.1843669
91,736.6601197719574,-2.6523e-05,-0.000325966,1.1844169
92,738.1366550922394,-2.6335e-05,-0.000325767,1.1844701
93,739.5996165275574,-2.6419e-05,-0.000325756,1.1845171
94,741.0726528167725,-2.6031e-05,-0.000325767,1.1845494
95,742.5501327514648,-2.5371e-05,-0.000325589,1.1845974
96,744.0150487422943,-2.5696e-05,-0.000325735,1.1846547
97,745.4938418865204,-2.5151e-05,-0.000325442,1.1847121
98,746.9592204093933,-2.5067e-05,-0.000325484,1.1847643
99,748.4286642074585,-2.5025e-05,-0.000325442,1.1848091
100,749.9043407440186,-2.4365e-05,-0.000325411,1.1848581
101,751.3761744499207,-2.4553e-05,-0.000324919,1.1849103
102,752.8457238674164,-2.4543e-05,-0.00032518,1.1849551
103,754.3204691410065,-2.471e-05,-0.00032494,1.1850021
104,755.7901577949524,-2.3935e-05,-0.00032495,1.1850438
105,757.2612204551697,-2.3715e-05,-0.000324657,1.1850198
106,758.7330584526062,-2.4071e-05,-0.000324228,1.185049
107,760.2023215293884,-2.3977e-05,-0.000324217,1.1851032
108,761.6773974895477,-2.3233e-05,-0.000324207,1.1851648
109,763.1481959819794,-2.3243e-05,-0.000324238,1.1852211
110,764.6164937019348,-2.2908e-05,-0.000324144,1.1852733
111,766.0842161178589,-2.3275e-05,-0.000324249,1.1853317
112,767.5591027736664,-2.2824e-05,-0.000324071,1.1853807
113,769.0325005054474,-2.2174e-05,-0.000324406,1.1854339
114,770.4946992397308,-2.1986e-05,-0.000323945,1.1854829
115,771.9659960269928,-2.1996e-05,-0.000324029,1.1855288
116,773.4461669921875,-2.1368e-05,-0.000323955,1.1855851
117,774.9176998138428,-2.1389e-05,-0.000323997,1.1856404
118,776.3893089294434,-2.1525e-05,-0.000323736,1.1856905
119,777.8596320152283,-2.1357e-05,-0.00032362,1.1857405
120,779.3309805393219,-2.1001e-05,-0.000323474,1.1857927
121,780.7962372303009,-2.0749e-05,-0.00032338,1.1858313
122,782.2670013904572,-2.0833e-05,-0.000323505,1.1858782
123,783.7363164424896,-2.0728e-05,-0.000323526,1.1859241
124,785.2088630199432,-2.0414e-05,-0.000323537,1.1859669
125,786.6848838329315,-2.0393e-05,-0.000323599,1.186019
126,788.1582567691803,-1.9963e-05,-0.00032339,1.1860628
127,789.6261591911316,-1.9775e-05,-0.00032338,1.1861077
128,791.0997879505157,-1.9492e-05,-0.000323442,1.1861577
129,792.5645954608917,-1.9617e-05,-0.00032338,1.1862036
130,794.0410823822021,-1.8947e-05,-0.000323819,1.1862495
131,795.5163207054138,-1.9177e-05,-0.000323338,1.1862954
132,796.9845454692841,-1.9188e-05,-0.00032338,1.1863371
133,798.458084821701,-1.8412e-05,-0.000323652,1.1863799
134,799.9280705451965,-1.8119e-05,-0.000323065,1.1864164
135,801.4013476371765,-1.8203e-05,-0.000323264,1.1864623
136,802.8708562850952,-1.792e-05,-0.000323285,1.1864946
137,804.33909034729,-1.7962e-05,-0.000322825,1.1865363
