,t,V1,V2,V3
0,902.9201066493988,-5.827e-06,-0.000319495,1.5053519
1,904.3964276313782,-3.291e-06,-0.000322333,1.5459209
2,905.859715461731,-2.1e-07,-0.000324081,1.5655013
3,907.3364136219025,1.802e-06,-0.000324594,1.5752162
4,908.8086810112,2.767e-06,-0.000325222,1.5802049
5,910.276528596878,4.37e-06,-0.000325138,1.5829219
6,911.7476141452789,5.03e-06,-0.000325337,1.5845084
7,913.2152979373932,5.743e-06,-0.0003254,1.5855253
8,914.6900703907013,5.774e-06,-0.000325065,1.5862575
9,916.1575918197632,7.43e-06,-0.000325044,1.586828
10,917.6305129528046,7.493e-06,-0.000325034,1.5873162
11,919.1013600826263,7.87e-06,-0.000324814,1.5877375
12,920.5748119354248,8.436e-06,-0.000324772,1.5881214
13,922.0404658317566,9.452e-06,-0.000324678,1.5884791
14,923.5158998966217,9.452e-06,-0.000324699,1.5888254
15,924.9831483364105,1.0207e-05,-0.000324343,1.5891592
16,926.4594275951385,1.0961e-05,-0.00032405,1.5894606
17,927.930769443512,1.1255e-05,-0.000324008,1.5897578
18,929.4046852588654,1.1213e-05,-0.000323851,1.5900426
19,930.876636505127,1.1768e-05,-0.000323599,1.5903117
20,932.3387806415558,1.2292e-05,-0.000323558,1.5905745
21,933.8125922679901,1.2785e-05,-0.000323327,1.5908301
22,935.2819247245789,1.3246e-05,-0.000323128,1.591072
23,936.7595777511597,1.3718e-05,-0.000323254,1.5913161
24,938.2285461425781,1.3938e-05,-0.000322647,1.5915403
25,939.6953113079071,1.4598e-05,-0.000322448,1.5917625
26,941.1723935604095,1.5279e-05,-0.00032228,1.5919805
27,942.6446218490601,1.5583e-05,-0.000322081,1.5921891
28,944.1131241321564,1.5824e-05,-0.000321977,1.5923946
29,945.5808691978455,1.6337e-05,-0.000322018,1.592599
30,947.0517842769623,1.6547e-05,-0.000321505,1.5927888
31,948.5218062400818,1.7501e-05,-0.000321558,1.5929839
32,949.9997725486755,1.7144e-05,-0.000321443,1.5931789
33,951.4708108901978,1.7679e-05,-0.000321108,1.5933604
34,952.9405889511108,1.8014e-05,-0.000320762,1.5935356
35,954.4081428050995,1.8297e-05,-0.000320636,1.5937119
36,955.8860423564911,1.8213e-05,-0.000320427,1.5938871
37,957.3517227172852,1.9303e-05,-0.000320123,1.5940509
38,958.8266801834106,2.0414e-05,-0.000319841,1.5942146
39,960.2936942577362,2.0362e-05,-0.000319642,1.5943742
40,961.7662796974182,2.0603e-05,-0.000319422,1.5945244
41,963.2339909076691,2.1221e-05,-0.000319317,1.5946673
42,964.7140736579895,2.1483e-05,-0.00031916,1.5948123
43,966.1814594268799,2.1902e-05,-0.000319076,1.5949583
44,967.6570780277252,2.2415e-05,-0.000318857,1.5951043
45,969.1223747730255,2.2374e-05,-0.000318647,1.5952493
46,970.5901393890381,2.3201e-05,-0.000318365,1.5953974
47,972.0622637271881,2.3484e-05,-0.000318103,1.595534
48,973.5336139202118,2.4187e-05,-0.000317852,1.5956592
49,975.0077228546143,2.4847e-05,-0.000317789,1.5957969
50,976.4839894771576,2.5161e-05,-0.000317359,1.5959345
51,977.9511029720306,2.558e-05,-0.000317234,1.5960795
52,979.4259839057922,2.6031e-05,-0.000316428,1.596213
53,980.8975429534912,2.6377e-05,-0.000316218,1.5963444
54,982.3620676994324,2.666e-05,-0.000316145,1.5964707
55,983.8377220630646,2.755e-05,-0.000315726,1.5965937
56,985.3139352798462,2.7634e-05,-0.00031536,1.5967158
57,986.7830548286438,2.8022e-05,-0.000315443,1.5968451
58,988.2573246955872,2.8357e-05,-0.000314711,1.5969703
59,989.7228908538818,2.8808e-05,-0.00031469,1.5970933
60,991.1959707736969,3.016e-05,-0.000314355,1.5972174
61,992.6717483997345,3.0034e-05,-0.000313978,1.5973322
62,994.1424834728241,3.0317e-05,-0.000313737,1.5974521
63,995.6085088253021,3.0935e-05,-0.000313726,1.5975679
64,997.0798299312592,3.1585e-05,-0.000313308,1.597691
65,998.5467023849487,3.1836e-05,-0.000313004,1.5978141
66,1000.021559715271,3.2256e-05,-0.000312763,1.5979298
67,1001.4940016269684,3.2874e-05,-0.00031269,1.5980383
68,1002.9704833030701,3.3325e-05,-0.000312512,1.5981478
69,1004.4334564208984,3.3974e-05,-0.000311947,1.5982584
70,1005.9057264328003,3.4163e-05,-0.000311622,1.5983668
71,1007.3787446022034,3.4184e-05,-0.000311444,1.5984805
72,1008.8528988361359,3.5043e-05,-0.000311182,1.5985817
73,1010.3170919418335,3.5462e-05,-0.000311025,1.5986933
74,1011.7899849414825,3.5976e-05,-0.000310387,1.5988112
75,1013.2679879665375,3.5724e-05,-0.000310188,1.5989259
76,1014.739116191864,3.6217e-05,-0.000310156,1.5990333
77,1016.211492061615,3.6825e-05,-0.000309821,1.5991408
78,1017.6777138710022,3.7129e-05,-0.000309434,1.5992461
79,1019.1472721099854,3.7265e-05,-0.000309298,1.5993431
80,1020.6255385875702,3.781e-05,-0.000309109,1.5994422
81,1022.0966403484344,3.8103e-05,-0.000308533,1.5995413
82,1023.5659670829773,3.8543e-05,-0.000308261,1.5996435
83,1025.0332674980164,3.912e-05,-0.00030801,1.5997467
84,1026.507024049759,3.8889e-05,-0.000307507,1.5998552
85,1027.9741425514221,3.9329e-05,-0.00030713,1.5999689
86,1029.445862531662,3.9769e-05,-0.000307057,1.6000763
87,1030.9237711429596,4.0262e-05,-0.000306984,1.6001786
88,1032.395039319992,4.0346e-05,-0.000306565,1.6002933
89,1033.8621544837952,4.0524e-05,-0.000306429,1.6004007
90,1035.3376429080963,4.0796e-05,-0.00030622,1.6005134
91,1036.8089270591736,4.1593e-05,-0.000306031,1.6006187
92,1038.2744553089142,4.1939e-05,-0.000305529,1.6007261
93,1039.7495291233063,4.2117e-05,-0.000305309,1.6008377
94,1041.2200708389282,4.2274e-05,-0.000304879,1.6009358
95,1042.689062833786,4.2945e-05,-0.000304817,1.6010411
96,1044.168068408966,4.3311e-05,-0.000304461,1.601135
97,1045.6382496356964,4.4202e-05,-0.000304209,1.6012341
98,1047.1027693748474,4.4139e-05,-0.000304042,1.6013321
99,1048.5828223228455,4.4213e-05,-0.000303445,1.6014333
100,1050.044261932373,4.4936e-05,-0.000303246,1.6015313
101,1051.5204360485077,4.4789e-05,-0.000303141,1.6016283
102,1052.9941070079803,4.5533e-05,-0.000302848,1.6017326
103,1054.4679534435272,4.5407e-05,-0.000303173,1.6018307
104,1055.9391901493073,4.568e-05,-0.00030244,1.6019339
105,1057.4021697044373,4.6382e-05,-0.000302021,1.6020236
106,1058.8806595802307,4.6571e-05,-0.000301739,1.6021154
107,1060.3474972248077,4.6654e-05,-0.000301529,1.6022176
108,1061.8204157352448,4.7147e-05,-0.000301278,1.6023146
109,1063.292462348938,4.7084e-05,-0.000301184,1.6024054
110,1064.7660903930664,4.7776e-05,-0.000300733,1.6024857
111,1066.2338778972626,4.8394e-05,-0.00030065,1.602589
112,1067.7007749080658,4.8813e-05,-0.000300294,1.6026964
113,1069.1718423366547,4.9128e-05,-0.000300084,1.6027986
114,1070.6421830654144,4.9735e-05,-0.000299906,1.6028914
115,1072.1170587539673,4.9945e-05,-0.000299791,1.602977
116,1073.5848398208618,4.9987e-05,-0.00029954,1.603075
117,1075.063236951828,5.0678e-05,-0.00029932,1.6031678
118,1076.5285985469818,5.093e-05,-0.000299037,1.6032596
119,1078.000462770462,5.1957e-05,-0.000299006,1.6033587
120,1079.471417427063,5.1779e-05,-0.000298639,1.6034547
121,1080.9479396343231,5.2292e-05,-0.000298147,1.603535
122,1082.417762041092,5.2806e-05,-0.000297875,1.6036236
123,1083.8905546665192,5.3351e-05,-0.000297948,1.6037175
124,1085.3623456954956,5.3225e-05,-0.000297687,1.6038187
125,1086.8337750434875,5.378e-05,-0.000297425,1.6039146
126,1088.3029298782349,5.4105e-05,-0.000296922,1.6040064
127,1089.7745151519775,5.4682e-05,-0.000296525,1.6041076
