,t,V1,V2,V3
0,302.1832284927368,-8.0388e-05,-0.000265764,0.70786243
1,303.7016170024872,-7.8145e-05,-0.000268989,0.74678891
2,305.21646523475647,-7.5515e-05,-0.000271146,0.76485156
3,306.7320280075073,-7.4634e-05,-0.000272308,0.77339782
4,308.2561881542206,-7.3419e-05,-0.000273376,0.77753612
5,309.76599884033203,-7.2801e-05,-0.000274025,0.77960218
6,311.2931070327759,-7.2371e-05,-0.000274821,0.78068114
7,312.81039547920227,-7.2224e-05,-0.000275376,0.78128271
8,314.32785153388977,-7.1994e-05,-0.00027569,0.78164667
9,315.8478457927704,-7.2172e-05,-0.000276517,0.78188448
10,317.3664333820343,-7.1543e-05,-0.000276831,0.78206198
11,318.88464188575745,-7.1459e-05,-0.000277292,0.78220188
12,320.39647579193115,-7.1239e-05,-0.000277888,0.78232178
13,321.91315174102783,-7.1082e-05,-0.000278632,0.78241959
14,323.44097924232483,-7.0998e-05,-0.000278674,0.78251282
15,324.9531252384186,-7.0453e-05,-0.000279511,0.78259803
16,326.47823691368103,-7.0862e-05,-0.000279731,0.78267594
17,327.98847675323486,-7.0013e-05,-0.000280286,0.78274719
18,329.50675201416016,-6.9971e-05,-0.000280652,0.78281282
19,331.0269753932953,-7.0034e-05,-0.000281239,0.78287501
20,332.5443856716156,-6.9929e-05,-0.00028193,0.78294438
21,334.0618977546692,-6.9426e-05,-0.00028216,0.78300303
22,335.5809636116028,-6.9835e-05,-0.000282652,0.78305407
23,337.1067142486572,-6.9112e-05,-0.000283008,0.78310793
24,338.62247800827026,-6.9028e-05,-0.000283479,0.78315855
25,340.13731241226196,-6.9154e-05,-0.000284003,0.78320824
26,341.656861782074,-6.9196e-05,-0.00028417,0.78325376
27,343.17750334739685,-6.9028e-05,-0.000284767,0.78330199
28,344.68960905075073,-6.8997e-05,-0.000285154,0.78334241
29,346.2112033367157,-6.8546e-05,-0.000285636,0.7833773
30,347.73459553718567,-6.8661e-05,-0.000286306,0.78342022
31,349.2471995353699,-6.9017e-05,-0.00028662,0.78345762
32,350.76996397972107,-6.8871e-05,-0.00028683,0.78349314
33,352.2896511554718,-6.8535e-05,-0.000287332,0.78353376
34,353.8060793876648,-6.8525e-05,-0.000287803,0.78357616
35,355.3257257938385,-6.8095e-05,-0.000288431,0.78361939
36,356.83735370635986,-6.8085e-05,-0.000288641,0.78366105
37,358.35507798194885,-6.8326e-05,-0.000289007,0.78370345
38,359.87693071365356,-6.7687e-05,-0.000289635,0.78373918
39,361.40100264549255,-6.8032e-05,-0.000289981,0.78377481
40,362.9179472923279,-6.7603e-05,-0.000290337,0.78381001
41,364.42760038375854,-6.8064e-05,-0.000290682,0.78384626
42,365.9509084224701,-6.7823e-05,-0.000290798,0.78388939
43,367.4678738117218,-6.7362e-05,-0.00029129,0.78392314
44,368.9901776313782,-6.7519e-05,-0.000291646,0.78395741
45,370.50840044021606,-6.7215e-05,-0.000292117,0.78398929
46,372.02720975875854,-6.7142e-05,-0.00029219,0.78401408
47,373.53908705711365,-6.7184e-05,-0.000292546,0.78404752
48,375.0625030994415,-6.6943e-05,-0.000292787,0.78407772
49,376.57814621925354,-6.7372e-05,-0.000293132,0.78411408
50,378.09820890426636,-6.732e-05,-0.000293321,0.78414877
51,379.6169173717499,-6.6754e-05,-0.000294096,0.78418054
52,381.13325905799866,-6.6932e-05,-0.000294284,0.78420825
53,382.65002274513245,-6.6555e-05,-0.000294399,0.78423512
54,384.17097902297974,-6.6534e-05,-0.000294609,0.78426491
55,385.69266414642334,-6.6565e-05,-0.00029487,0.78428814
56,387.20455837249756,-6.6125e-05,-0.000295394,0.78432179
57,388.72951674461365,-6.6282e-05,-0.000295781,0.78435085
58,390.2402250766754,-6.6356e-05,-0.000295949,0.78438325
59,391.7612886428833,-6.6293e-05,-0.000296148,0.78441054
60,393.27627635002136,-6.6534e-05,-0.000296284,0.78443908
61,394.8006417751312,-6.6324e-05,-0.000296724,0.7844721
62,396.32073640823364,-6.624e-05,-0.000296797,0.78449846
63,397.83539867401123,-6.6219e-05,-0.000296776,0.78453168
64,399.3523528575897,-6.6356e-05,-0.000297059,0.78456658
65,400.8763473033905,-6.5832e-05,-0.000297435,0.78459866
66,402.39471435546875,-6.5591e-05,-0.000297886,0.7846295
67,403.90439677238464,-6.5465e-05,-0.000297886,0.78466231
68,405.43096017837524,-6.5329e-05,-0.000298106,0.78469283
69,406.94057035446167,-6.5538e-05,-0.000298221,0.78472439
70,408.45947909355164,-6.5454e-05,-0.00029843,0.78475356
71,409.97883892059326,-6.5675e-05,-0.000298692,0.78478169
72,411.4994647502899,-6.5234e-05,-0.000299194,0.78480689
73,413.015193939209,-6.491e-05,-0.000299268,0.784832
74,414.53610038757324,-6.471e-05,-0.000299215,0.78485783
75,416.05520510673523,-6.5056e-05,-0.000299446,0.7848869
76,417.56949758529663,-6.4522e-05,-0.000299655,0.78491315
77,419.0926036834717,-6.4889e-05,-0.000299823,0.78493544
78,420.61118960380554,-6.4836e-05,-0.000300231,0.78495908
79,422.1299545764923,-6.4951e-05,-0.000300545,0.78498513
80,423.6504907608032,-6.4721e-05,-0.000300461,0.7850094
81,425.1655242443085,-6.4805e-05,-0.000300828,0.78503377
82,426.68330359458923,-6.4868e-05,-0.000300733,0.78506033
83,428.20245575904846,-6.491e-05,-0.000301215,0.78508346
84,429.7226400375366,-6.4501e-05,-0.000301477,0.7851045
85,431.24132680892944,-6.4228e-05,-0.000301445,0.78511929
86,432.7605676651001,-6.4386e-05,-0.000301697,0.78512971
87,434.2797694206238,-6.4606e-05,-0.00030222,0.78515117
88,435.7966248989105,-6.4124e-05,-0.000301979,0.78516898
89,437.31556272506714,-6.4186e-05,-0.000302063,0.78519148
90,438.8313171863556,-6.427e-05,-0.000302314,0.78520877
91,440.35057401657104,-6.4008e-05,-0.000302482,0.78522398
92,441.86474108695984,-6.3558e-05,-0.000302377,0.785247
93,443.3869321346283,-6.405e-05,-0.000302796,0.78526815
94,444.9020757675171,-6.3872e-05,-0.000303089,0.78528523
95,446.4199855327606,-6.3725e-05,-0.000303351,0.78530836
96,447.94176197052,-6.3977e-05,-0.000303424,0.78533221
97,449.46101927757263,-6.3683e-05,-0.000303822,0.78535284
98,450.98041892051697,-6.3673e-05,-0.000303655,0.78537721
99,452.4883644580841,-6.3442e-05,-0.000303487,0.78539627
100,454.011518239975,-6.361e-05,-0.000303916,0.78542263
101,455.5283579826355,-6.3432e-05,-0.000304021,0.78544461
102,457.05059576034546,-6.3537e-05,-0.000304377,0.78546544
103,458.5666036605835,-6.3285e-05,-0.000304639,0.78549075
104,460.08762884140015,-6.3201e-05,-0.000304513,0.78551544
105,461.6010248661041,-6.3065e-05,-0.000304942,0.78553919
106,463.12004923820496,-6.3275e-05,-0.000304859,0.78556617
107,464.64360904693604,-6.3034e-05,-0.000305037,0.78559252
108,466.1608910560608,-6.2709e-05,-0.000305235,0.78560877
109,467.6739661693573,-6.2782e-05,-0.000305403,0.78563377
110,469.20001888275146,-6.2594e-05,-0.000305728,0.78565513
111,470.7131254673004,-6.2583e-05,-0.000305487,0.78567982
112,472.23533511161804,-6.2038e-05,-0.000305455,0.78570107
113,473.7550232410431,-6.2342e-05,-0.000305654,0.78572034
114,475.2728831768036,-6.2405e-05,-0.00030578,0.7857393
115,476.78960275650024,-6.2164e-05,-0.000305654,0.7857594
116,478.30972504615784,-6.229e-05,-0.000305958,0.785782
117,479.8268303871155,-6.2132e-05,-0.000306241,0.78580232
118,481.3419597148895,-6.1661e-05,-0.000306429,0.78582534
119,482.86502504348755,-6.2132e-05,-0.000306314,0.78584763
120,484.3789553642273,-6.1996e-05,-0.000306534,0.78586888
121,485.9010555744171,-6.142e-05,-0.000306638,0.78588773
122,487.4172441959381,-6.1671e-05,-0.000306869,0.78590107
123,488.93473052978516,-6.1535e-05,-0.000307183,0.78591826
124,490.4501042366028,-6.1609e-05,-0.000307298,0.78593201
125,491.9703481197357,-6.2122e-05,-0.000307151,0.78595096
126,493.4895465373993,-6.1535e-05,-0.000307308,0.78596357
127,495.0044369697571,-6.1451e-05,-0.000307246,0.78597701
128,496.5271830558777,-6.1577e-05,-0.000307507,0.78599669
129,498.0386595726013,-6.1263e-05,-0.000307507,0.78601878
130,499.5609896183014,-6.1116e-05,-0.00030756,0.78603055
131,501.083368062973,-6.1074e-05,-0.000307643,0.78605419
132,502.5931806564331,-6.1011e-05,-0.000307748,0.78606992
133,504.11470079421997,-6.076e-05,-0.000308083,0.7860794
134,505.6352415084839,-6.1305e-05,-0.000307863,0.78609628
135,507.1537353992462,-6.0718e-05,-0.000307842,0.78611013
136,508.6734437942505,-6.0875e-05,-0.00030823,0.78612024
137,510.1908576488495,-6.0728e-05,-0.000308177,0.78613138
138,511.7047190666199,-6.0802e-05,-0.000308512,0.7861444
139,513.2260918617249,-6.0466e-05,-0.000308408,0.78616513
140,514.7423663139343,-6.055e-05,-0.000308324,0.78617909
141,516.2625074386597,-6.0372e-05,-0.00030869,0.78620128
142,517.7777407169342,-6.0005e-05,-0.000308774,0.78621555
143,519.2968418598175,-6.0173e-05,-0.000308366,0.78623524
144,520.8185954093933,-6.0424e-05,-0.000308806,0.7862593
145,522.3409154415131,-6.012e-05,-0.000308711,0.78628117
146,523.8590042591095,-6.0529e-05,-0.000308701,0.78630378
147,525.3774182796478,-6.0058e-05,-0.000308858,0.78632117
148,526.8925335407257,-5.9984e-05,-0.000309067,0.78634232
149,528.4129984378815,-6.0005e-05,-0.000308848,0.78636409
150,529.9285409450531,-5.9838e-05,-0.000308973,0.78638378
151,531.447713136673,-5.9869e-05,-0.000309046,0.7864044
152,532.9700076580048,-5.9764e-05,-0.000309162,0.78642045
153,534.4877679347992,-5.9376e-05,-0.000309183,0.78643809
154,536.0055985450745,-5.9555e-05,-0.000309402,0.78645538
155,537.522801399231,-5.9796e-05,-0.000309654,0.78647382
156,539.0445528030396,-5.9282e-05,-0.000309612,0.78649236
157,540.562757730484,-5.88e-05,-0.000309622,0.7865109
158,542.0778112411499,-5.9596e-05,-0.000309664,0.78653184
159,543.5978925228119,-5.9387e-05,-0.00031002,0.78655142
160,545.1177170276642,-5.9366e-05,-0.000309476,0.78656872
161,546.632818698883,-5.9156e-05,-0.000309863,0.78658903
162,548.154515504837,-5.9188e-05,-0.000309842,0.78660559
163,549.673924446106,-5.9114e-05,-0.000310146,0.7866232
164,551.1881110668182,-5.8989e-05,-0.000310083,0.78663778
165,552.7053372859955,-5.8706e-05,-0.000309915,0.78665257
166,554.222526550293,-5.8517e-05,-0.00031024,0.78666893
167,555.7429497241974,-5.858e-05,-0.000310072,0.7866858
168,557.2578110694885,-5.8171e-05,-0.000310355,0.78670445
169,558.7797386646271,-5.836e-05,-0.000310271,0.7867233
