t,V_m,V_e
-0.00125,-0.056,-1.84
-0.0012490000000000001,-0.048,-1.76
-0.001248,-0.048,-1.76
-0.001247,-0.048,-1.76
-0.001246,-0.04,-1.76
-0.001245,-0.04,-1.68
-0.001244,-0.032,-1.68
-0.001243,-0.032,-1.68
-0.001242,-0.032,-1.6
-0.0012410000000000001,-0.024,-1.6
-0.00124,-0.024,-1.52
-0.001239,-0.016,-1.6
-0.001238,-0.016,-1.52
-0.001237,-0.016,-1.52
-0.0012360000000000001,-0.008,-1.52
-0.001235,-0.008,-1.52
-0.001234,0.0,-1.44
-0.001233,0.008,-1.44
-0.001232,0.008,-1.44
-0.001231,0.008,-1.36
-0.00123,0.016,-1.36
-0.001229,0.016,-1.36
-0.001228,0.024,-1.28
-0.001227,0.024,-1.36
-0.001226,0.024,-1.36
-0.001225,0.024,-1.28
-0.001224,0.032,-1.28
-0.0012230000000000001,0.04,-1.28
-0.001222,0.04,-1.2
-0.001221,0.04,-1.2
-0.00122,0.048,-1.12
-0.001219,0.04,-1.12
-0.0012180000000000001,0.056,-1.12
-0.001217,0.064,-1.12
-0.001216,0.064,-1.12
-0.001215,0.056,-1.04
-0.001214,0.064,-0.96
-0.001213,0.07200000000000001,-0.96
-0.001212,0.08,-0.96
-0.001211,0.08,-0.96
-0.0012100000000000001,0.08,-0.88
-0.001209,0.08,-0.8
-0.001208,0.088,-0.88
-0.001207,0.096,-0.8
-0.001206,0.096,-0.8
-0.0012050000000000001,0.096,-0.8
-0.001204,0.10400000000000001,-0.72
-0.001203,0.10400000000000001,-0.72
-0.001202,0.112,-0.72
-0.001201,0.112,-0.72
-0.0012000000000000001,0.112,-0.64
-0.001199,0.112,-0.64
-0.001198,0.12,-0.56
-0.001197,0.12,-0.56
-0.001196,0.12,-0.56
-0.001195,0.128,-0.48
-0.001194,0.128,-0.48
-0.001193,0.128,-0.48
-0.001192,0.136,-0.48
-0.001191,0.14400000000000002,-0.4
-0.00119,0.14400000000000002,-0.4
-0.001189,0.152,-0.32
-0.001188,0.152,-0.32
-0.0011870000000000001,0.152,-0.32
-0.001186,0.152,-0.32
-0.001185,0.16,-0.24
-0.001184,0.16,-0.24
-0.001183,0.168,-0.16
-0.001182,0.168,-0.16
-0.001181,0.168,-0.16
-0.00118,0.168,-0.08
-0.001179,0.176,-0.08
-0.001178,0.176,-0.08
-0.001177,0.184,0.0
-0.001176,0.184,0.0
-0.001175,0.184,0.0
-0.0011740000000000001,0.192,0.0
-0.001173,0.192,0.0
-0.001172,0.2,0.08
-0.001171,0.2,0.08
-0.00117,0.2,0.16
-0.0011690000000000001,0.20800000000000002,0.16
-0.001168,0.20800000000000002,0.16
-0.001167,0.20800000000000002,0.24
-0.001166,0.20800000000000002,0.24
-0.001165,0.20800000000000002,0.32
-0.001164,0.216,0.32
-0.001163,0.216,0.32
-0.001162,0.216,0.32
-0.0011610000000000001,0.224,0.4
-0.00116,0.224,0.4
-0.001159,0.232,0.48
-0.001158,0.224,0.48
-0.001157,0.232,0.48
-0.0011560000000000001,0.232,0.48
-0.001155,0.24,0.56
-0.001154,0.248,0.56
-0.001153,0.24,0.56
-0.001152,0.248,0.56
-0.0011510000000000001,0.248,0.64
-0.00115,0.248,0.64
-0.001149,0.248,0.72
-0.001148,0.256,0.72
-0.001147,0.256,0.72
-0.001146,0.248,0.72
-0.001145,0.256,0.8
-0.001144,0.264,0.8
-0.001143,0.272,0.88
-0.001142,0.264,0.88
-0.001141,0.272,0.88
-0.00114,0.264,0.88
-0.001139,0.272,0.96
-0.0011380000000000001,0.28,0.96
-0.001137,0.28,0.96
-0.001136,0.28,1.04
-0.001135,0.28,1.04
-0.001134,0.28800000000000003,1.04
-0.0011330000000000001,0.28,1.04
-0.001132,0.28,1.12
-0.001131,0.28800000000000003,1.12
-0.00113,0.28,1.2
-0.001129,0.296,1.2
-0.001128,0.296,1.2
-0.001127,0.296,1.2
-0.001126,0.296,1.28
-0.0011250000000000001,0.296,1.28
-0.001124,0.296,1.28
-0.001123,0.304,1.28
-0.001122,0.304,1.28
-0.001121,0.304,1.36
-0.0011200000000000001,0.304,1.36
-0.001119,0.296,1.36
-0.001118,0.304,1.44
-0.001117,0.312,1.44
-0.001116,0.312,1.44
-0.001115,0.312,1.52
-0.001114,0.312,1.44
-0.001113,0.32,1.52
-0.0011120000000000001,0.32,1.52
-0.001111,0.32,1.6
-0.00111,0.32,1.6
-0.001109,0.32,1.6
-0.001108,0.312,1.6
-0.001107,0.32,1.68
-0.001106,0.32,1.6
-0.001105,0.32,1.68
-0.001104,0.32,1.76
-0.001103,0.32,1.76
-0.0011020000000000001,0.328,1.76
-0.001101,0.328,1.76
-0.0011,0.328,1.76
-0.0010990000000000002,0.336,1.84
-0.001098,0.328,1.84
-0.001097,0.328,1.84
-0.001096,0.328,1.84
-0.001095,0.328,1.92
-0.001094,0.336,1.92
-0.001093,0.328,1.92
-0.001092,0.336,1.92
-0.001091,0.336,2.0
-0.00109,0.328,1.92
-0.0010890000000000001,0.336,2.0
-0.001088,0.336,2.0
-0.001087,0.336,2.0
-0.001086,0.336,2.08
-0.001085,0.328,2.08
-0.0010840000000000001,0.336,2.08
-0.001083,0.336,2.08
-0.001082,0.34400000000000003,2.08
-0.001081,0.336,2.08
-0.00108,0.336,2.16
-0.001079,0.328,2.16
-0.001078,0.336,2.16
-0.001077,0.336,2.16
-0.0010760000000000001,0.336,2.24
-0.001075,0.336,2.16
-0.001074,0.328,2.16
-0.001073,0.336,2.16
-0.001072,0.336,2.24
-0.0010710000000000001,0.328,2.24
-0.00107,0.336,2.24
-0.001069,0.328,2.24
-0.001068,0.328,2.24
-0.001067,0.336,2.24
-0.001066,0.336,2.24
-0.001065,0.328,2.32
-0.001064,0.328,2.32
-0.0010630000000000001,0.328,2.4
-0.001062,0.336,2.32
-0.001061,0.336,2.4
-0.00106,0.328,2.4
-0.001059,0.32,2.4
-0.001058,0.32,2.4
-0.001057,0.328,2.4
-0.001056,0.328,2.4
-0.001055,0.328,2.48
-0.001054,0.312,2.48
-0.0010530000000000001,0.32,2.48
-0.001052,0.32,2.48
-0.001051,0.32,2.48
-0.0010500000000000002,0.32,2.48
-0.001049,0.32,2.48
-0.001048,0.32,2.48
-0.001047,0.32,2.56
-0.001046,0.32,2.56
-0.001045,0.32,2.48
-0.001044,0.312,2.56
-0.001043,0.312,2.56
-0.001042,0.304,2.56
-0.001041,0.312,2.56
-0.0010400000000000001,0.304,2.56
-0.001039,0.304,2.56
-0.001038,0.304,2.56
-0.001037,0.304,2.56
-0.001036,0.304,2.56
-0.0010350000000000001,0.296,2.56
-0.001034,0.296,2.56
-0.001033,0.296,2.56
-0.001032,0.296,2.56
-0.001031,0.296,2.56
-0.00103,0.28800000000000003,2.56
-0.001029,0.28800000000000003,2.64
-0.001028,0.28800000000000003,2.56
-0.0010270000000000001,0.28800000000000003,2.56
-0.001026,0.28,2.64
-0.001025,0.28,2.64
-0.001024,0.28,2.64
-0.001023,0.28,2.64
-0.0010220000000000001,0.272,2.64
-0.001021,0.272,2.64
-0.00102,0.264,2.64
-0.001019,0.272,2.64
-0.001018,0.272,2.64
-0.0010170000000000001,0.264,2.64
-0.001016,0.264,2.64
-0.001015,0.264,2.64
-0.0010140000000000001,0.264,2.64
-0.001013,0.256,2.64
-0.001012,0.256,2.56
-0.001011,0.248,2.64
-0.00101,0.248,2.56
-0.0010090000000000001,0.248,2.56
-0.001008,0.256,2.64
-0.001007,0.248,2.56
-0.001006,0.248,2.56
-0.001005,0.24,2.56
-0.0010040000000000001,0.24,2.56
-0.001003,0.24,2.56
-0.001002,0.232,2.56
-0.0010010000000000002,0.232,2.56
-0.001,0.224,2.56
-0.000999,0.224,2.48
-0.000998,0.224,2.56
-0.000997,0.224,2.48
-0.000996,0.216,2.48
-0.000995,0.216,2.48
-0.000994,0.20800000000000002,2.48
-0.000993,0.20800000000000002,2.48
-0.000992,0.20800000000000002,2.48
-0.0009910000000000001,0.2,2.48
-0.00099,0.20800000000000002,2.48
-0.000989,0.20800000000000002,2.48
-0.0009880000000000002,0.2,2.48
-0.000987,0.192,2.48
-0.0009860000000000001,0.192,2.4
-0.000985,0.192,2.4
-0.000984,0.192,2.4
-0.000983,0.184,2.4
-0.000982,0.184,2.4
-0.000981,0.184,2.4
-0.00098,0.176,2.4
-0.000979,0.176,2.32
-0.0009780000000000001,0.168,2.4
-0.000977,0.168,2.32
-0.0009760000000000001,0.168,2.32
-0.0009750000000000001,0.168,2.24
-0.000974,0.152,2.24
-0.000973,0.16,2.32
-0.000972,0.152,2.32
-0.0009710000000000001,0.152,2.24
-0.00097,0.14400000000000002,2.24
-0.000969,0.14400000000000002,2.24
-0.0009680000000000001,0.14400000000000002,2.16
-0.000967,0.136,2.16
-0.0009660000000000001,0.136,2.16
-0.000965,0.128,2.16
-0.000964,0.128,2.16
-0.0009630000000000001,0.128,2.16
-0.000962,0.12,2.08
-0.000961,0.112,2.08
-0.00096,0.112,2.08
-0.000959,0.112,2.08
-0.0009580000000000001,0.10400000000000001,2.08
-0.0009570000000000001,0.10400000000000001,2.0
-0.000956,0.096,2.08
-0.0009550000000000001,0.096,2.0
-0.000954,0.096,2.0
-0.0009530000000000001,0.088,2.0
-0.000952,0.088,2.0
-0.000951,0.08,1.92
-0.0009500000000000001,0.08,1.92
-0.000949,0.08,1.92
-0.0009480000000000001,0.07200000000000001,1.92
-0.000947,0.07200000000000001,1.84
-0.000946,0.07200000000000001,1.84
-0.0009450000000000001,0.064,1.84
-0.000944,0.056,1.84
-0.000943,0.056,1.76
-0.000942,0.056,1.76
-0.000941,0.048,1.76
-0.0009400000000000001,0.04,1.76
-0.0009390000000000001,0.04,1.68
-0.000938,0.04,1.68
-0.0009370000000000001,0.032,1.68
-0.000936,0.032,1.68
-0.0009350000000000001,0.024,1.6
-0.000934,0.032,1.6
-0.000933,0.024,1.6
-0.0009320000000000001,0.016,1.6
-0.000931,0.016,1.52
-0.00093,0.016,1.52
-0.000929,0.008,1.52
-0.000928,0.008,1.44
-0.0009270000000000001,0.0,1.44
-0.0009260000000000001,-0.008,1.44
-0.000925,0.0,1.44
-0.000924,-0.008,1.36
-0.000923,-0.016,1.36
-0.0009220000000000001,-0.024,1.36
-0.000921,-0.016,1.36
-0.00092,-0.024,1.36
-0.0009190000000000001,-0.024,1.28
-0.000918,-0.032,1.28
-0.0009170000000000001,-0.04,1.28
-0.000916,-0.04,1.28
-0.000915,-0.048,1.2
-0.0009140000000000001,-0.048,1.12
-0.000913,-0.048,1.2
-0.000912,-0.056,1.12
-0.000911,-0.056,1.12
-0.00091,-0.056,1.12
-0.0009090000000000001,-0.056,1.12
-0.0009080000000000001,-0.07200000000000001,1.04
-0.000907,-0.064,1.04
-0.0009060000000000001,-0.07200000000000001,0.96
-0.000905,-0.07200000000000001,0.96
-0.0009040000000000001,-0.08,0.96
-0.000903,-0.08,0.96
-0.000902,-0.088,0.88
-0.0009010000000000001,-0.088,0.88
-0.0009,-0.088,0.8
-0.0008990000000000001,-0.096,0.8
-0.000898,-0.10400000000000001,0.88
-0.000897,-0.10400000000000001,0.8
-0.0008960000000000001,-0.10400000000000001,0.72
-0.000895,-0.112,0.64
-0.000894,-0.12,0.64
-0.000893,-0.12,0.64
-0.000892,-0.12,0.64
-0.0008910000000000001,-0.12,0.64
-0.0008900000000000001,-0.128,0.56
-0.000889,-0.128,0.56
