t,V_m,V_e
-0.000125,-0.72,0.0
-0.0001249,-0.88,0.0
-0.0001248,-0.88,-0.08
-0.0001247,-0.96,-0.08
-0.0001246,-0.96,-0.16
-0.0001245,-0.96,-0.16
-0.00012440000000000002,-0.96,-0.16
-0.0001243,-0.96,-0.32
-0.0001242,-1.04,-0.4
-0.0001241,-1.12,-0.4
-0.000124,-1.12,-0.32
-0.0001239,-1.04,-0.4
-0.0001238,-1.04,-0.32
-0.0001237,-1.12,-0.4
-0.0001236,-1.12,-0.48
-0.0001235,-1.2,-0.56
-0.0001234,-1.2,-0.48
-0.00012330000000000002,-1.2,-0.56
-0.0001232,-1.28,-0.56
-0.0001231,-1.28,-0.64
-0.000123,-1.36,-0.72
-0.0001229,-1.36,-0.64
-0.0001228,-1.36,-0.72
-0.0001227,-1.36,-0.8
-0.0001226,-1.52,-0.8
-0.0001225,-1.44,-0.8
-0.0001224,-1.44,-0.96
-0.0001223,-1.44,-0.8
-0.00012220000000000002,-1.52,-0.88
-0.0001221,-1.52,-0.96
-0.000122,-1.52,-1.04
-0.00012190000000000001,-1.6,-1.04
-0.0001218,-1.6,-1.04
-0.0001217,-1.6,-1.12
-0.0001216,-1.6,-1.12
-0.0001215,-1.6,-1.12
-0.0001214,-1.68,-1.12
-0.00012130000000000001,-1.68,-1.2
-0.0001212,-1.76,-1.2
-0.0001211,-1.68,-1.28
-0.000121,-1.68,-1.36
-0.0001209,-1.68,-1.28
-0.00012080000000000001,-1.76,-1.28
-0.0001207,-1.76,-1.36
-0.0001206,-1.76,-1.44
-0.0001205,-1.76,-1.36
-0.0001204,-1.84,-1.44
-0.0001203,-1.84,-1.36
-0.00012020000000000001,-1.84,-1.44
-0.0001201,-1.84,-1.52
-0.00012,-1.92,-1.52
-0.0001199,-1.92,-1.6
-0.0001198,-1.92,-1.6
-0.00011970000000000001,-1.92,-1.6
-0.00011960000000000001,-1.84,-1.68
-0.0001195,-1.92,-1.68
-0.0001194,-1.92,-1.68
-0.0001193,-2.0,-1.68
-0.0001192,-2.0,-1.76
-0.00011910000000000001,-1.92,-1.84
-0.000119,-2.0,-1.76
-0.0001189,-1.92,-1.84
-0.0001188,-2.08,-1.76
-0.0001187,-2.08,-1.84
-0.00011860000000000001,-2.08,-1.92
-0.00011850000000000001,-2.08,-1.92
-0.0001184,-2.0,-1.92
-0.0001183,-2.08,-2.0
-0.0001182,-2.08,-2.0
-0.0001181,-2.08,-2.0
-0.00011800000000000001,-2.16,-2.0
-0.0001179,-2.08,-2.0
-0.0001178,-2.08,-2.0
-0.0001177,-2.08,-2.0
-0.0001176,-2.16,-2.16
-0.00011750000000000001,-2.08,-2.08
-0.00011740000000000001,-2.16,-2.16
-0.0001173,-2.08,-2.24
-0.0001172,-2.16,-2.24
-0.0001171,-2.16,-2.16
-0.000117,-2.16,-2.16
-0.0001169,-2.16,-2.16
-0.0001168,-2.08,-2.32
-0.0001167,-2.16,-2.16
-0.0001166,-2.24,-2.32
-0.0001165,-2.16,-2.32
-0.00011640000000000001,-2.16,-2.4
-0.00011630000000000001,-2.16,-2.32
-0.0001162,-2.24,-2.4
-0.0001161,-2.16,-2.32
-0.000116,-2.16,-2.4
-0.0001159,-2.24,-2.48
-0.0001158,-2.16,-2.32
-0.00011570000000000001,-2.32,-2.4
-0.0001156,-2.16,-2.32
-0.0001155,-2.16,-2.56
-0.0001154,-2.24,-2.4
-0.0001153,-2.24,-2.48
-0.00011520000000000001,-2.24,-2.48
-0.0001151,-2.16,-2.4
-0.000115,-2.16,-2.48
-0.0001149,-2.08,-2.56
-0.0001148,-2.16,-2.48
-0.0001147,-2.16,-2.56
-0.00011460000000000001,-2.16,-2.64
-0.0001145,-2.24,-2.56
-0.0001144,-2.16,-2.56
-0.0001143,-2.16,-2.64
-0.0001142,-2.16,-2.56
-0.00011410000000000001,-2.08,-2.64
-0.000114,-2.16,-2.64
-0.0001139,-2.08,-2.64
-0.0001138,-2.16,-2.64
-0.0001137,-2.16,-2.56
-0.0001136,-2.16,-2.64
-0.00011350000000000001,-2.16,-2.72
-0.0001134,-2.08,-2.64
-0.0001133,-2.08,-2.64
-0.0001132,-2.08,-2.64
-0.0001131,-2.08,-2.64
-0.00011300000000000001,-2.08,-2.72
-0.0001129,-2.08,-2.64
-0.0001128,-2.0,-2.64
-0.0001127,-2.0,-2.72
-0.0001126,-1.92,-2.64
-0.0001125,-2.0,-2.72
-0.00011240000000000001,-1.92,-2.64
-0.0001123,-2.0,-2.64
-0.0001122,-2.0,-2.64
-0.0001121,-2.0,-2.64
-0.000112,-2.08,-2.56
-0.00011190000000000001,-2.0,-2.72
-0.00011180000000000001,-2.0,-2.64
-0.0001117,-1.84,-2.56
-0.0001116,-1.84,-2.64
-0.0001115,-1.84,-2.64
-0.0001114,-1.92,-2.64
-0.00011130000000000001,-1.92,-2.64
-0.0001112,-1.84,-2.64
-0.0001111,-1.84,-2.72
-0.000111,-1.76,-2.64
-0.0001109,-1.76,-2.64
-0.00011080000000000001,-1.76,-2.64
-0.00011070000000000001,-1.76,-2.72
-0.0001106,-1.68,-2.56
-0.0001105,-1.84,-2.48
-0.0001104,-1.76,-2.56
-0.0001103,-1.76,-2.48
-0.00011020000000000001,-1.68,-2.56
-0.0001101,-1.68,-2.64
-0.00011,-1.68,-2.48
-0.0001099,-1.6,-2.48
-0.0001098,-1.6,-2.56
-0.00010970000000000001,-1.6,-2.48
-0.00010960000000000001,-1.52,-2.56
-0.0001095,-1.52,-2.48
-0.0001094,-1.52,-2.56
-0.0001093,-1.44,-2.4
-0.0001092,-1.44,-2.56
-0.0001091,-1.44,-2.4
-0.000109,-1.44,-2.4
-0.0001089,-1.44,-2.48
-0.0001088,-1.52,-2.4
-0.0001087,-1.44,-2.32
-0.00010860000000000001,-1.44,-2.48
-0.00010850000000000001,-1.36,-2.4
-0.0001084,-1.28,-2.4
-0.0001083,-1.36,-2.4
-0.0001082,-1.28,-2.24
-0.0001081,-1.2,-2.32
-0.000108,-1.2,-2.24
-0.00010790000000000001,-1.2,-2.24
-0.0001078,-1.2,-2.16
-0.0001077,-1.2,-2.24
-0.0001076,-1.12,-2.32
-0.00010750000000000001,-1.12,-2.24
-0.00010740000000000001,-1.04,-2.24
-0.0001073,-1.12,-2.16
-0.0001072,-1.04,-2.08
-0.0001071,-1.04,-2.16
-0.000107,-0.96,-2.16
-0.0001069,-1.04,-2.16
-0.00010680000000000001,-0.96,-2.08
-0.0001067,-0.96,-2.08
-0.0001066,-0.88,-2.08
-0.0001065,-0.88,-1.92
-0.00010640000000000001,-0.88,-2.0
-0.00010630000000000001,-0.8,-1.92
-0.0001062,-0.88,-1.92
-0.0001061,-0.8,-1.92
-0.000106,-0.72,-1.92
-0.0001059,-0.64,-1.92
-0.0001058,-0.64,-1.92
-0.00010570000000000001,-0.64,-1.76
-0.0001056,-0.64,-1.92
-0.0001055,-0.56,-1.76
-0.0001054,-0.64,-1.76
-0.00010530000000000001,-0.56,-1.68
-0.00010520000000000001,-0.48,-1.6
-0.00010510000000000001,-0.48,-1.68
-0.000105,-0.48,-1.68
-0.0001049,-0.4,-1.52
-0.0001048,-0.4,-1.6
-0.0001047,-0.48,-1.52
-0.00010460000000000001,-0.32,-1.6
-0.0001045,-0.32,-1.6
-0.0001044,-0.32,-1.52
-0.0001043,-0.24,-1.44
-0.00010420000000000001,-0.24,-1.36
-0.00010410000000000001,-0.24,-1.44
-0.00010400000000000001,-0.24,-1.36
-0.0001039,-0.16,-1.36
-0.0001038,-0.08,-1.36
-0.0001037,-0.16,-1.28
-0.0001036,0.0,-1.28
-0.00010350000000000001,-0.16,-1.2
-0.0001034,0.0,-1.2
-0.0001033,0.0,-1.2
-0.0001032,0.0,-1.12
-0.0001031,0.0,-1.12
-0.00010300000000000001,0.16,-1.04
-0.00010290000000000001,0.16,-1.12
-0.0001028,0.08,-1.04
-0.0001027,0.16,-1.04
-0.0001026,0.16,-1.04
-0.0001025,0.16,-0.96
-0.0001024,0.24,-0.88
-0.0001023,0.24,-0.88
-0.0001022,0.24,-0.88
-0.0001021,0.4,-0.8
-0.000102,0.32,-0.8
-0.00010190000000000001,0.4,-0.8
-0.00010180000000000001,0.4,-0.8
-0.0001017,0.4,-0.72
-0.0001016,0.56,-0.64
-0.0001015,0.4,-0.64
-0.0001014,0.56,-0.64
-0.0001013,0.48,-0.48
-0.00010120000000000001,0.64,-0.56
-0.0001011,0.64,-0.48
-0.000101,0.72,-0.48
-0.0001009,0.72,-0.48
-0.00010080000000000001,0.72,-0.4
-0.00010070000000000001,0.72,-0.32
-0.0001006,0.72,-0.4
-0.0001005,0.72,-0.16
-0.0001004,0.8,-0.32
-0.0001003,0.88,-0.32
-0.0001002,0.88,-0.24
-0.00010010000000000001,0.88,-0.16
-0.0001,0.88,-0.16
-9.99e-05,0.96,-0.16
-9.98e-05,0.96,-0.16
-9.970000000000001e-05,0.96,-0.08
-9.960000000000001e-05,1.04,0.0
-9.95e-05,1.04,0.0
-9.94e-05,1.12,0.08
-9.93e-05,1.2,0.08
-9.92e-05,1.2,0.08
-9.91e-05,1.12,0.16
-9.900000000000001e-05,1.04,0.16
-9.89e-05,1.12,0.24
-9.88e-05,1.28,0.24
-9.87e-05,1.2,0.32
-9.860000000000001e-05,1.2,0.24
-9.850000000000001e-05,1.2,0.4
-9.84e-05,1.28,0.4
-9.83e-05,1.36,0.48
-9.82e-05,1.36,0.4
-9.81e-05,1.36,0.56
-9.8e-05,1.36,0.56
-9.790000000000001e-05,1.44,0.56
-9.78e-05,1.44,0.48
-9.77e-05,1.44,0.64
-9.76e-05,1.52,0.72
-9.750000000000001e-05,1.52,0.64
-9.740000000000001e-05,1.52,0.72
-9.730000000000001e-05,1.52,0.64
-9.72e-05,1.6,0.72
-9.71e-05,1.6,0.8
-9.7e-05,1.68,0.8
-9.69e-05,1.68,0.88
-9.680000000000001e-05,1.68,0.88
-9.67e-05,1.68,0.88
-9.66e-05,1.76,1.04
-9.65e-05,1.76,0.96
-9.640000000000001e-05,1.68,0.96
-9.630000000000001e-05,1.76,1.04
-9.620000000000001e-05,1.76,1.04
-9.61e-05,1.92,1.12
-9.6e-05,1.92,1.12
-9.59e-05,1.76,1.2
-9.58e-05,1.84,1.28
-9.570000000000001e-05,1.92,1.28
-9.56e-05,1.92,1.36
-9.55e-05,2.0,1.2
-9.54e-05,2.0,1.2
