t,V_m,V_e
-0.00125,-1.84,-1.68
-0.0012490000000000001,-1.92,-1.68
-0.001248,-1.92,-1.68
-0.001247,-1.92,-1.76
-0.001246,-1.92,-1.76
-0.001245,-1.92,-1.76
-0.001244,-1.92,-1.76
-0.001243,-1.92,-1.84
-0.001242,-1.92,-1.84
-0.0012410000000000001,-1.92,-1.84
-0.00124,-1.92,-1.84
-0.001239,-1.92,-1.84
-0.001238,-2.0,-1.92
-0.001237,-1.92,-1.92
-0.0012360000000000001,-1.92,-1.92
-0.001235,-1.92,-2.0
-0.001234,-1.92,-2.0
-0.001233,-1.92,-2.0
-0.001232,-1.92,-2.0
-0.001231,-1.92,-2.08
-0.00123,-1.92,-2.08
-0.001229,-1.92,-2.08
-0.001228,-1.92,-2.08
-0.001227,-1.92,-2.16
-0.001226,-1.92,-2.16
-0.001225,-1.92,-2.16
-0.001224,-1.92,-2.16
-0.0012230000000000001,-1.92,-2.16
-0.001222,-1.92,-2.16
-0.001221,-1.92,-2.24
-0.00122,-1.92,-2.16
-0.001219,-1.92,-2.24
-0.0012180000000000001,-1.84,-2.24
-0.001217,-1.92,-2.24
-0.001216,-1.84,-2.32
-0.001215,-1.92,-2.32
-0.001214,-1.92,-2.32
-0.001213,-1.84,-2.4
-0.001212,-1.84,-2.4
-0.001211,-1.84,-2.4
-0.0012100000000000001,-1.84,-2.4
-0.001209,-1.92,-2.4
-0.001208,-1.84,-2.4
-0.001207,-1.84,-2.4
-0.001206,-1.84,-2.4
-0.0012050000000000001,-1.84,-2.4
-0.001204,-1.76,-2.48
-0.001203,-1.84,-2.48
-0.001202,-1.84,-2.48
-0.001201,-1.84,-2.48
-0.0012000000000000001,-1.76,-2.56
-0.001199,-1.76,-2.48
-0.001198,-1.76,-2.48
-0.001197,-1.76,-2.56
-0.001196,-1.76,-2.48
-0.001195,-1.76,-2.56
-0.001194,-1.68,-2.56
-0.001193,-1.68,-2.56
-0.001192,-1.68,-2.56
-0.001191,-1.68,-2.56
-0.00119,-1.68,-2.56
-0.001189,-1.6,-2.56
-0.001188,-1.68,-2.64
-0.0011870000000000001,-1.68,-2.64
-0.001186,-1.68,-2.64
-0.001185,-1.6,-2.56
-0.001184,-1.6,-2.64
-0.001183,-1.6,-2.64
-0.001182,-1.6,-2.56
-0.001181,-1.52,-2.64
-0.00118,-1.6,-2.64
-0.001179,-1.52,-2.56
-0.001178,-1.52,-2.56
-0.001177,-1.52,-2.56
-0.001176,-1.52,-2.64
-0.001175,-1.52,-2.56
-0.0011740000000000001,-1.44,-2.64
-0.001173,-1.44,-2.56
-0.001172,-1.36,-2.64
-0.001171,-1.44,-2.64
-0.00117,-1.44,-2.56
-0.0011690000000000001,-1.44,-2.56
-0.001168,-1.36,-2.56
-0.001167,-1.36,-2.64
-0.001166,-1.36,-2.64
-0.001165,-1.36,-2.64
-0.001164,-1.36,-2.64
-0.001163,-1.36,-2.56
-0.001162,-1.28,-2.56
-0.0011610000000000001,-1.28,-2.56
-0.00116,-1.28,-2.56
-0.001159,-1.28,-2.56
-0.001158,-1.2,-2.56
-0.001157,-1.2,-2.56
-0.0011560000000000001,-1.2,-2.56
-0.001155,-1.2,-2.56
-0.001154,-1.2,-2.56
-0.001153,-1.2,-2.56
-0.001152,-1.12,-2.48
-0.0011510000000000001,-1.12,-2.48
-0.00115,-1.12,-2.56
-0.001149,-1.12,-2.48
-0.001148,-1.04,-2.48
-0.001147,-1.04,-2.48
-0.001146,-1.04,-2.48
-0.001145,-0.96,-2.48
-0.001144,-0.96,-2.4
-0.001143,-0.96,-2.4
-0.001142,-0.96,-2.48
-0.001141,-0.88,-2.4
-0.00114,-0.88,-2.4
-0.001139,-0.88,-2.4
-0.0011380000000000001,-0.8,-2.4
-0.001137,-0.8,-2.4
-0.001136,-0.8,-2.4
-0.001135,-0.8,-2.32
-0.001134,-0.8,-2.32
-0.0011330000000000001,-0.8,-2.32
-0.001132,-0.72,-2.32
-0.001131,-0.72,-2.32
-0.00113,-0.72,-2.24
-0.001129,-0.64,-2.32
-0.001128,-0.64,-2.24
-0.001127,-0.64,-2.24
-0.001126,-0.56,-2.24
-0.0011250000000000001,-0.64,-2.16
-0.001124,-0.56,-2.16
-0.001123,-0.56,-2.08
-0.001122,-0.56,-2.16
-0.001121,-0.48,-2.16
-0.0011200000000000001,-0.48,-2.08
-0.001119,-0.4,-2.08
-0.001118,-0.4,-2.0
-0.001117,-0.4,-2.0
-0.001116,-0.4,-2.0
-0.001115,-0.32,-2.0
