t,V_m,V_e
-0.00025,-1.2,-1.44
-0.0002498,-1.2,-1.52
-0.0002496,-1.2,-1.52
-0.0002494,-1.2,-1.52
-0.0002492,-1.12,-1.52
-0.000249,-1.2,-1.44
-0.00024880000000000003,-1.12,-1.44
-0.0002486,-0.96,-1.44
-0.0002484,-1.12,-1.44
-0.0002482,-0.96,-1.44
-0.000248,-0.96,-1.36
-0.0002478,-0.96,-1.28
-0.0002476,-0.96,-1.36
-0.0002474,-0.96,-1.2
-0.0002472,-0.96,-1.28
-0.000247,-0.88,-1.2
-0.0002468,-0.88,-1.2
-0.00024660000000000003,-0.88,-1.2
-0.0002464,-0.8,-1.2
-0.0002462,-0.72,-1.12
-0.000246,-0.72,-1.04
-0.0002458,-0.72,-1.12
-0.0002456,-0.64,-1.04
-0.0002454,-0.64,-1.04
-0.0002452,-0.64,-1.12
-0.000245,-0.64,-0.96
-0.0002448,-0.64,-0.96
-0.0002446,-0.64,-0.88
-0.00024440000000000003,-0.56,-0.8
-0.0002442,-0.48,-0.88
-0.000244,-0.48,-0.88
-0.00024380000000000002,-0.4,-0.8
-0.0002436,-0.4,-0.88
-0.0002434,-0.32,-0.72
-0.0002432,-0.32,-0.72
-0.000243,-0.32,-0.64
-0.0002428,-0.32,-0.8
-0.00024260000000000002,-0.32,-0.64
-0.0002424,-0.32,-0.64
-0.0002422,-0.24,-0.64
-0.000242,-0.24,-0.56
-0.0002418,-0.16,-0.56
-0.00024160000000000002,-0.16,-0.56
-0.0002414,-0.08,-0.48
-0.0002412,-0.16,-0.48
-0.000241,-0.08,-0.48
-0.0002408,0.0,-0.4
-0.0002406,0.0,-0.4
-0.00024040000000000002,0.0,-0.4
-0.0002402,0.0,-0.4
-0.00024,0.0,-0.32
-0.0002398,0.0,-0.24
-0.0002396,0.08,-0.16
-0.00023940000000000002,0.16,-0.24
-0.00023920000000000001,0.16,-0.16
-0.000239,0.16,-0.16
-0.0002388,0.24,-0.16
-0.0002386,0.24,-0.16
-0.0002384,0.32,-0.08
-0.00023820000000000002,0.24,0.0
-0.000238,0.24,-0.08
-0.0002378,0.4,0.0
-0.0002376,0.4,0.0
-0.0002374,0.4,0.0
-0.00023720000000000002,0.48,0.08
-0.00023700000000000001,0.4,0.16
-0.0002368,0.56,0.08
-0.0002366,0.48,0.08
-0.0002364,0.56,0.16
