,V_H,V_Bnint,V_B,V_pt,V_pr
0,2.453679053819522,-0.006076043935106273,0.03522468888445291,-1.3441529215810555,-0.08193116424569473
1,2.387038252338891,0.00494845405904025,0.03538923364516054,-1.3030167613854309,-0.07913390407357458
2,2.3187520198563734,0.0018221038518210914,0.03555377840593624,-1.2617160588994938,-0.07617209916684776
3,2.250136717463819,-0.00969602828746681,0.036376502210836124,-1.2205799031828357,-0.07386847311500867
4,2.175926903917957,0.01202387829989264,0.03538923364516054,-1.1781273925053986,-0.0712357576129208
5,2.0987553025188284,0.01794748938636219,0.0345665098423028,-1.1353457944523537,-0.06876758681584245
6,2.0169764653306905,0.007087535793422459,0.03522468888445291,-1.0923996534348919,-0.06629941600529592
7,1.93075493967109,0.012682057305250953,0.034731054602738294,-1.049124424646384,-0.06366670045915197
8,1.839926182670561,0.02749108520773324,0.033250151761265764,-1.0048619295229313,-0.060869440174469644
9,1.7459710990505424,0.02140292922667856,0.03341469652115762,-0.9601058016463053,-0.058401269320530705
10,1.6495478678399844,0.02041566069786578,0.03226288320334001,-0.9158433082884931,-0.05576855372794724
11,1.5513146670616973,0.01992202643436252,0.03193379368457412,-0.8722389937587316,-0.05280674866765796
12,1.4525878525549305,0.01975748167999515,0.0314401594069337,-0.8273183228144759,-0.05066766722291624
13,1.3536965111019217,0.03538923364516054,0.028642898511812544,-0.7822331072807233,-0.04704768321589747
14,1.253817916842661,0.019263847417293978,0.02880744326980819,-0.7364897131370014,-0.04474405701410586
15,1.155091147183036,0.024693824340147344,0.027820174722847056,-0.6892654171531197,-0.04145316241911348
16,1.0575161989489303,0.026997450935568296,0.0273265404502775,-0.6428638432174066,-0.039149536187866374
17,0.9594476233015417,0.03374378604114507,0.025516548122711896,-0.5986013478514517,-0.03618773101548943
18,0.8631890417248315,0.03374378604114507,0.02387110055926335,-0.5518706821714556,-0.032896836355789966
19,0.7662722827516206,0.022390197757902013,0.023377466291538952,-0.5046463809121288,-0.030428665344566216
20,0.6698491558418987,0.04986917285544769,0.020580205452500624,-0.45709298832094536,-0.027137770640919143
21,0.5717805786623682,0.05200825482946117,0.018441123647461068,-0.41118503952494034,-0.02499868907001175
22,0.47124382511186,0.0631972991929365,0.016960220865964742,-0.36330255256565597,-0.02170779432463746
23,0.37120069494972074,0.06862727672145308,0.015808407595198415,-0.3162427857275488,-0.01874598903206373
24,0.27132209612491615,0.07668997076957552,0.012846602056756182,-0.26885392627411486,-0.01627781793913169
25,0.17456983013909916,0.10235895705016379,0.009226617538930858,-0.22047779514075677,-0.013316012608603031
26,0.07913390407357458,0.11618071962970652,0.00494845405904025,-0.17275983860708943,-0.010354207257264547
27,-0.011694788797610892,0.13016702753649328,0.001493014357699704,-0.12553551182974076,-0.007392401885040631
28,-0.09857442691062235,0.17426503725285736,-0.006405133422978396,-0.07765300162260712,-0.004430596491855704
29,-0.1831504577999289,0.211452169249704,-0.011999654677248409,-0.030428665344566216,-0.0019624253148017995
30,-0.26723287513866184,0.2483102157120617,-0.02170779432463746,0.018441123647461068,0.000999380117008064
31,-0.35230258451414376,0.247487491414761,-0.03141593375075101,0.06599456033440626,0.0039611855699931975
32,-0.4375368637225539,0.2606510804270031,-0.0388204467252654,0.11354800290763359,0.007087535793422459
33,-0.5234293497741094,0.2609801701593182,-0.05033857776896049,0.1604432724145874,0.010378430791130759
34,-0.6122836762547129,0.2555501896199482,-0.05955308238739847,0.20881945180429512,0.012682057305250953
35,-0.7042643935618046,0.21490761092864408,-0.06810940793434876,0.2565374588019925,0.015808407595198415
36,-0.7965742390342655,0.1734423131398133,-0.07321029424091575,0.30409092810013083,0.019263847417293978
37,-0.8888841248031838,0.13691336448614166,-0.08028571708768688,0.35164440485136395,0.022061108247226173
38,-0.9803713263285692,0.12769885551351484,-0.08522205854407681,0.3987042545402893,0.024693824340147344
39,-1.0718585719119917,0.09725806861028208,-0.08801931867927966,0.44625774705102844,0.026997450935568296
40,-1.1630167727182137,0.08425903064402555,-0.09081657879762169,0.49216579794875814,0.030123801336206124
41,-1.2528586567236923,0.060235493300568474,-0.09410747303299445,0.5387320370637747,0.03357924128111738
42,-1.3423714981958597,0.06747546329989668,-0.09558837543135494,0.5866146452947418,0.03604741268867183
43,-1.4290871116206898,0.06665273942947444,-0.09855018021405325,0.6326872669347657,0.03818649458761477
44,-1.5144864072694912,0.04542646417752756,-0.09706927782503806,0.6789244427267137,0.04164193460260523
45,-1.5998857526429804,0.03061743561222123,-0.10151198497811754,0.7259843536982313,0.04443919558925995
46,-1.681994227693993,0.027655629965256417,-0.10085380614326529,0.771234277537819,0.046907367064577654
47,-1.7652545753416633,0.029959256577669742,-0.10315743206124052,0.8161551204497679,0.04937553855541425
48,-1.8465404197543323,0.024200190071415384,-0.10249925322867785,0.8604177919582867,0.05200825482946117
49,-1.928813594010946,0.017782944632795956,-0.1056256026752135,0.9058322902078946,0.05513460542796328
50,-2.0112513690919,0.015314773337296667,-0.1069419603307565,0.950259526826766,0.0584255008219615
51,-2.0922082807033653,0.008732983288978362,-0.10677741562401273,0.9946867736623848,0.06056458284304317
52,-2.1678997524856154,0.02173201873681839,-0.10825831798266099,1.0389494855528607,0.0631972991929365
53,-2.237832134915422,0.019592936925694603,-0.10924558621920562,1.0802503898877838,0.06550092601384516
54,-2.303815434566646,0.025681092879426624,-0.10957467563093366,1.1236903951127564,0.06846273194673308
55,-2.3689760387502115,0.018605668401294136,-0.11023285445371016,1.1674595021292147,0.07158908267851274
56,-2.4326557582750556,0.001493014357699704,-0.11039739915926274,1.2100768012296654,0.07405725432694465
57,-2.496006421825286,0.005771177801718513,-0.10760013915716314,1.2513777461572941,0.07652542599137675
58,-2.557218008933914,0.018112034139995105,-0.11006830974810093,1.293336884047545,0.07833541855548797
59,-2.6166196112811435,0.02617472714997464,-0.11171375680164784,1.3331569386838058,0.08063904546777172
60,-2.6737175837149243,0.024364734827592167,-0.11171375680164784,1.3731415490369099,0.08310721717508487
61,-2.728347375178467,0.027655629965256417,-0.11220739091661007,1.4131261696330064,0.08557538889855866
