Distance_(pixels),Gray_Value
0,39.000
1,39.909
2,39.827
3,39.741
4,40.636
5,40.146
6,40.935
7,40.790
8,41.579
9,41.231
10,41.265
11,42.000
12,42.944
13,43.000
14,44.869
15,45.000
16,45.925
17,46.432
18,46.963
19,47.000
20,47.000
21,47.000
22,46.191
23,46.001
24,46.000
25,46.883
26,47.000
27,47.000
28,47.869
29,48.000
30,48.350
31,48.320
32,48.885
33,49.000
34,49.051
35,49.000
36,50.664
37,51.000
38,52.057
39,52.582
40,52.914
41,53.000
42,53.507
43,53.717
44,56.187
45,56.977
46,62.477
47,64.731
48,64.734
49,63.757
50,61.056
51,60.182
52,60.766
53,61.274
54,64.322
55,65.988
56,68.257
57,69.000
58,66.827
59,65.303
60,62.841
61,62.000
62,67.682
63,71.411
64,77.280
65,79.619
66,78.322
67,77.792
68,73.103
69,70.311
70,69.983
71,70.000
72,76.636
73,81.318
74,85.925
75,89.299
76,86.131
77,83.140
78,80.038
79,78.136
80,80.994
81,83.001
82,87.935
83,91.612
84,92.000
85,92.393
86,87.442
87,83.407
88,79.467
89,77.000
90,82.088
91,86.518
92,94.981
93,102.131
94,107.486
95,111.438
96,101.776
97,92.521
98,90.956
99,91.096
100,102.299
101,112.646
102,115.920
103,118.519
104,109.748
105,99.827
106,95.727
107,92.625
108,100.090
109,108.491
110,119.206
111,131.444
112,130.920
113,128.935
114,122.213
115,113.106
116,113.248
117,115.682
118,126.539
119,139.760
120,143.816
121,147.371
122,141.632
123,132.818
124,126.445
125,120.116
126,127.093
127,139.959
128,148.093
129,157.489
130,157.215
131,156.000
132,149.869
133,139.243
134,140.991
135,146.000
136,153.201
137,171.297
138,183.866
139,188.627
140,176.002
141,153.091
142,148.321
143,140.426
144,144.038
145,152.605
146,154.179
147,157.091
148,156.716
149,155.625
150,156.046
151,155.721
152,155.430
153,155.942
154,154.665
155,153.551
156,154.729
157,154.266
158,155.262
159,155.743
160,154.538
161,152.814
162,151.028
163,148.953
164,151.533
165,150.518
166,152.350
167,152.561
168,152.898
169,152.189
170,150.079
171,148.185
172,147.932
173,141.341
174,146.202
175,143.519
176,147.355
177,148.188
178,144.323
179,144.000
180,141.776
181,132.122
182,141.926
183,134.654
184,143.566
185,139.552
186,143.018
187,141.977
188,139.461
189,132.581
190,142.089
191,139.619
192,140.598
193,140.685
194,141.073
195,145.776
196,166.023
197,187.587
198,180.415
199,155.593
200,139.495
201,138.293
202,137.004
203,136.902
204,136.712
205,136.236
206,135.184
207,135.003
208,135.074
209,137.113
210,139.022
211,140.241
212,140.318
213,139.407
214,138.000
215,137.416
216,137.994
217,138.237
218,138.154
219,138.002
220,137.009
221,136.131
222,136.192
223,136.970
224,137.000
225,137.000
226,137.000
227,137.353
228,137.683
229,137.986
230,138.000
231,139.841
232,139.944
233,140.769
234,140.979
235,140.716
236,140.598
237,140.512
238,140.936
239,140.117
240,140.222
241,142.642
242,142.131
243,142.864
244,141.200
245,142.530
246,141.883
247,143.637
248,138.953
249,145.088
250,143.570
251,147.713
252,147.317
253,156.708
254,172.036
255,181.271
256,178.432
257,161.323
258,153.358
259,153.009
260,148.747
261,149.311
262,149.701
263,148.757
264,149.888
265,152.398
266,153.005
267,155.175
268,153.715
269,153.743
270,152.775
271,152.428
272,153.972
273,154.166
274,154.945
275,156.495
276,156.389
277,156.759
278,155.588
279,156.310
280,156.937
281,157.687
282,158.000
283,158.315
284,158.180
285,156.422
286,156.022
287,153.138
288,151.692
289,153.910
290,155.000
291,156.921
292,157.846
293,155.355
294,154.000
295,146.542
296,141.637
297,141.126
298,141.145
299,146.486
300,150.598
301,148.567
302,146.133
303,134.433
304,125.280
305,119.515
306,115.688
307,120.189
308,123.804
309,126.115
310,126.924
311,120.609
312,114.779
313,105.885
314,98.923
315,101.003
316,103.523
317,109.496
318,115.285
319,113.593
320,110.832
321,103.125
322,95.009
323,92.528
324,90.986
325,95.671
326,101.112
327,100.519
328,99.290
329,92.844
330,84.556
331,81.398
332,78.686
333,80.876
334,84.126
335,84.022
336,83.973
337,80.598
338,75.908
339,72.494
340,67.589
341,67.407
342,68.000
343,70.780
344,75.103
345,75.427
346,75.562
347,71.971
348,66.200
349,62.722
350,59.107
351,61.456
352,64.925
353,65.665
354,66.000
355,64.294
356,60.403
357,57.525
358,54.086
359,55.935
360,60.636
361,64.440
362,69.796
363,68.669
364,64.915
365,60.021
366,51.165
367,49.430
368,48.000
369,49.379
370,53.271
371,53.928
372,54.103
373,53.276
374,48.748
375,47.401
376,45.618
377,46.574
378,48.556
379,49.411
380,50.000
381,49.121
382,46.210
383,46.282
384,43.794
385,42.943
386,42.703
387,43.104
388,43.559
389,43.818
390,43.000
391,42.827
392,41.832
393,41.000
394,41.149
395,42.007
396,42.766
397,42.292
398,39.943
399,39.100
400,36.366
401,35.621
402,33.000
403,33.019
404,33.179
405,34.000
406,34.000
407,34.000
408,34.000
409,33.911
410,33.000
411,33.000
412,33.000
413,32.930
414,32.014
415,32.056
416,31.000
417,30.897
418,29.000
419,29.000
420,29.000
421,29.000
422,29.000
423,28.987
424,28.346
425,28.259
426,28.179
427,28.914
428,29.000
