Distance_(pixels),Gray_Value
0,17.000
1,17.916
2,17.839
3,18.748
4,18.995
5,19.000
6,19.000
7,19.000
8,19.000
9,19.966
10,20.963
11,22.918
12,23.034
13,27.757
14,28.000
15,33.664
16,34.269
17,39.392
18,40.410
19,44.243
20,45.170
21,48.428
22,48.981
23,56.589
24,57.142
25,54.280
26,54.000
27,50.404
28,49.776
29,45.506
30,44.635
31,39.204
32,38.051
33,33.617
34,32.127
35,28.523
36,28.000
37,25.415
38,24.088
39,25.574
40,25.117
41,30.927
42,32.526
43,42.232
44,45.598
45,56.066
46,58.736
47,67.277
48,69.531
49,74.260
50,75.794
51,79.138
52,79.965
53,79.792
54,79.931
55,73.311
56,71.499
57,63.550
58,60.555
59,50.905
60,47.402
61,40.075
62,36.464
63,32.849
64,31.856
65,34.217
66,35.000
67,40.535
68,43.211
69,51.371
70,55.453
71,67.873
72,73.092
73,80.873
74,84.566
75,90.737
76,93.607
77,97.372
78,99.439
79,99.650
80,99.269
81,95.849
82,93.716
83,88.501
84,85.563
85,79.028
86,76.707
87,51.364
88,38.061
89,34.820
90,33.299
91,33.925
92,33.814
93,38.401
94,41.000
95,50.848
96,57.255
97,70.284
98,78.897
99,92.442
100,101.252
101,111.336
102,118.115
103,127.160
104,132.893
105,137.981
106,141.274
107,141.160
108,140.594
109,134.456
110,130.907
111,119.410
112,110.974
113,95.069
114,81.908
115,67.637
116,56.514
117,50.021
118,45.441
119,46.907
120,48.711
121,59.255
122,68.893
123,86.509
124,101.990
125,119.561
126,135.118
127,146.505
128,156.371
129,158.703
130,160.551
131,159.961
132,159.193
133,159.000
134,159.000
135,158.009
136,157.949
137,148.217
138,135.529
139,119.790
140,102.419
141,86.940
142,69.875
143,61.732
144,52.907
145,54.367
146,60.038
147,72.665
148,87.579
149,103.503
150,123.318
151,138.936
152,156.662
153,158.565
154,161.067
155,159.761
156,159.269
157,158.026
158,155.725
159,155.662
160,155.364
161,156.665
162,158.573
163,157.781
164,156.958
165,152.949
166,147.539
167,133.765
168,110.628
169,101.592
170,86.598
171,88.097
172,93.416
173,105.834
174,127.654
175,137.256
176,153.050
177,153.150
178,153.103
179,151.274
180,147.501
181,146.658
182,143.502
183,144.559
184,143.700
185,144.449
186,146.186
187,148.340
188,153.287
189,154.150
190,156.523
191,156.309
192,156.705
193,153.366
194,144.297
195,141.193
196,134.959
197,135.882
198,143.968
199,145.718
200,148.561
201,150.000
202,150.490
203,152.229
204,156.087
205,172.263
206,196.052
207,191.123
208,155.276
209,151.585
210,145.701
211,145.751
212,144.376
213,146.875
214,150.240
215,149.167
216,150.561
217,149.637
218,152.488
219,150.929
220,153.711
221,151.152
222,152.830
223,150.848
224,145.654
225,147.336
226,139.535
227,143.669
228,127.315
229,137.370
230,121.040
231,138.888
232,135.837
233,138.742
234,137.250
235,138.636
236,136.004
237,136.260
238,137.291
239,137.387
240,141.927
241,141.532
242,142.852
243,141.665
244,142.756
245,140.519
246,141.821
247,139.480
248,135.442
249,140.641
250,136.168
251,139.764
252,138.818
253,140.018
254,140.364
255,139.566
256,140.889
257,138.291
258,136.964
259,136.006
260,136.131
261,137.046
262,137.789
263,138.519
264,142.814
265,161.947
266,187.970
267,182.492
268,156.508
269,142.458
270,139.031
271,136.039
272,135.153
273,135.058
274,135.000
275,134.900
276,134.994
277,134.746
278,134.986
279,135.551
280,135.495
281,135.970
282,136.000
283,136.000
284,136.163
285,136.006
286,136.000
287,135.068
288,135.787
289,135.772
290,135.692
291,135.611
292,135.957
293,136.408
294,138.172
295,138.290
296,139.996
297,135.795
298,141.256
299,134.028
300,135.523
301,136.851
302,125.439
303,136.656
304,125.613
305,132.944
306,132.185
307,136.487
308,136.396
309,137.854
310,138.084
311,138.841
312,140.603
313,139.313
314,143.131
315,142.355
316,144.782
317,141.794
318,146.796
319,146.955
320,150.964
321,151.200
322,153.484
323,153.247
324,151.381
325,148.428
326,164.004
327,168.097
328,154.352
329,154.381
330,142.449
331,145.562
332,141.800
333,143.304
334,141.305
335,139.290
336,139.755
337,140.976
338,145.181
339,144.904
340,147.075
341,145.617
342,148.559
343,150.273
344,152.775
345,152.501
346,133.327
347,123.925
348,106.969
349,99.305
350,110.156
351,116.984
352,135.495
353,144.055
354,147.479
355,149.293
356,147.638
357,148.405
358,147.391
359,146.292
360,146.088
361,145.359
362,144.449
363,144.176
364,147.928
365,150.000
366,152.527
367,154.000
368,150.254
369,147.379
370,127.394
371,114.230
