Distance_(pixels),Gray_Value
0,30.000
1,29.841
2,29.841
3,29.762
4,30.674
5,30.604
6,30.993
7,31.000
8,31.359
9,31.287
10,33.732
11,34.721
12,39.028
13,39.970
14,42.041
15,42.972
16,43.000
17,43.000
18,43.000
19,43.000
20,43.000
21,42.681
22,42.744
23,42.991
24,43.000
25,43.000
26,43.000
27,43.000
28,46.739
29,47.000
30,47.930
31,48.000
32,48.925
33,49.000
34,49.000
35,48.082
36,48.000
37,48.000
38,48.000
39,48.000
40,48.000
41,48.226
42,49.231
43,49.941
44,51.795
45,51.105
46,52.786
47,52.110
48,54.490
49,55.769
50,57.730
51,58.923
52,58.242
53,58.200
54,58.035
55,57.441
56,59.177
57,59.966
58,62.788
59,64.214
60,66.020
61,66.503
62,65.030
63,64.132
64,64.000
65,64.129
66,67.615
67,69.154
68,70.745
69,71.000
70,68.490
71,66.020
72,64.874
73,64.964
74,67.483
75,70.429
76,72.735
77,73.410
78,72.760
79,71.967
80,71.207
81,70.448
82,73.732
83,76.007
84,81.179
85,84.076
86,84.243
87,83.678
88,79.143
89,76.415
90,75.210
91,75.788
92,88.012
93,91.371
94,91.450
95,91.896
96,88.119
97,86.226
98,86.772
99,86.231
100,90.601
101,93.526
102,96.267
103,98.396
104,95.911
105,94.757
106,92.191
107,91.480
108,97.305
109,100.301
110,111.816
111,117.469
112,114.779
113,112.350
114,101.755
115,97.299
116,104.155
117,107.653
118,123.949
119,131.757
120,130.350
121,128.743
122,114.019
123,106.646
124,108.010
125,108.973
126,125.245
127,134.131
128,140.410
129,143.095
130,134.727
131,129.464
132,125.420
133,123.366
134,133.459
135,139.388
136,145.881
137,149.493
138,146.674
139,145.000
140,143.653
141,142.211
142,147.767
143,150.889
144,153.657
145,154.338
146,152.021
147,152.545
148,152.438
149,152.000
150,151.350
151,150.979
152,151.662
153,151.276
154,149.644
155,149.000
156,149.000
157,149.000
158,148.698
159,148.601
160,147.427
161,146.910
162,146.478
163,146.651
164,146.384
165,145.876
166,143.427
167,142.000
168,141.392
169,142.451
170,144.395
171,146.203
172,146.401
173,146.000
174,143.622
175,142.000
176,140.790
177,141.695
178,142.786
179,143.318
180,142.573
181,141.456
182,138.028
183,135.205
184,131.646
185,132.803
186,134.951
187,137.541
188,138.989
189,137.494
190,132.044
191,127.659
192,124.358
193,128.235
194,132.406
195,134.099
196,134.371
197,133.541
198,132.550
199,130.692
200,129.082
201,128.070
202,128.548
203,129.177
204,131.258
205,133.651
206,141.604
207,164.448
208,182.326
209,169.550
210,144.321
211,131.596
212,129.000
213,129.444
214,130.462
215,130.481
216,130.000
217,129.506
218,128.508
219,128.000
220,128.000
221,128.000
222,128.000
223,128.000
224,128.360
225,128.912
226,129.000
227,129.000
228,129.000
229,129.000
230,129.464
231,130.000
232,130.282
233,130.321
234,129.702
235,129.658
236,130.000
237,130.000
238,130.384
239,130.968
240,131.000
241,131.394
242,131.541
243,131.580
244,131.715
245,131.488
246,131.715
247,132.000
248,132.146
249,132.574
250,133.912
251,135.478
252,136.814
253,138.359
254,138.515
255,137.594
256,138.093
257,138.977
258,139.594
259,140.394
260,137.943
261,138.604
262,139.768
263,140.930
264,149.414
265,170.939
266,180.971
267,166.286
268,153.011
269,144.946
270,145.406
271,144.670
272,145.000
273,145.000
274,145.723
275,146.282
276,145.713
277,146.983
278,146.627
279,146.699
280,148.414
281,149.177
282,149.685
283,150.660
284,150.166
285,150.413
286,150.000
287,149.501
288,150.000
289,150.295
290,150.330
291,149.000
292,148.361
293,147.000
294,147.315
295,148.000
296,147.690
297,146.834
298,144.855
299,141.303
300,140.622
301,138.846
302,140.434
303,146.336
304,148.418
305,151.923
306,150.135
307,141.993
308,138.962
309,130.399
310,131.652
311,138.515
312,140.256
313,142.226
314,137.718
315,124.585
316,119.830
317,107.601
318,107.755
319,112.538
320,115.302
321,121.252
322,119.376
323,111.302
324,106.673
325,92.699
326,91.201
327,92.154
328,94.878
329,101.681
330,101.734
331,97.937
332,94.396
333,83.647
334,82.766
335,82.970
336,85.367
337,90.681
338,91.500
339,86.916
340,83.450
341,74.590
342,72.797
343,72.237
344,74.452
345,79.471
346,79.033
347,74.905
348,73.070
349,66.350
350,64.584
351,62.818
352,63.256
353,65.158
354,66.280
355,66.825
356,67.141
357,63.427
358,60.995
359,58.809
360,59.694
361,63.371
362,65.294
363,64.846
364,64.379
365,59.474
366,57.413
367,54.000
368,54.142
369,55.000
370,55.000
371,54.919
372,54.418
373,53.943
374,53.513
375,52.720
376,52.824
377,53.107
378,53.725
379,52.191
380,52.434
381,46.392
382,46.221
383,43.709
384,43.867
385,44.128
386,45.184
387,45.343
388,45.501
389,45.566
390,44.719
391,43.876
392,43.006
393,43.302
394,44.918
395,43.921
396,42.722
397,39.429
398,38.783
399,35.930
400,35.000
401,35.051
402,35.923
403,36.943
404,37.037
405,37.140
406,36.301
407,35.513
408,35.671
409,35.857
410,36.472
411,36.165
412,36.560
413,34.464
414,34.552
415,32.752
416,31.969
417,32.000
418,32.003
419,32.226
420,33.000
421,33.000
422,32.976
423,31.469
424,31.000
425,31.000
426,31.005
427,31.842
428,32.000
429,0.000
