Distance_(pixels),Gray_Value
0,25.000
1,25.904
2,25.999
3,26.000
4,26.986
5,27.000
6,27.979
7,28.000
8,28.252
9,28.167
10,29.039
11,29.000
12,31.872
13,32.954
14,33.000
15,33.000
16,33.943
17,33.462
18,34.580
19,34.758
20,34.989
21,35.000
22,35.922
23,36.000
24,36.915
25,37.000
26,37.907
27,37.550
28,39.373
29,39.683
30,39.976
31,40.000
32,40.000
33,40.000
34,40.000
35,40.000
36,40.000
37,40.868
38,41.000
39,41.000
40,40.142
41,40.000
42,40.000
43,40.847
44,43.530
45,44.000
46,45.051
47,45.349
48,45.441
49,45.919
50,46.515
51,47.537
52,48.473
53,48.074
54,47.189
55,47.000
56,46.345
57,46.853
58,47.291
59,47.459
60,51.837
61,53.000
62,53.779
63,54.643
64,54.982
65,55.014
66,54.342
67,54.048
68,53.463
69,53.384
70,54.586
71,55.139
72,56.801
73,57.772
74,58.972
75,60.386
76,61.032
77,60.399
78,60.060
79,60.000
80,59.285
81,59.000
82,58.584
83,58.095
84,57.840
85,57.865
86,57.987
87,59.089
88,61.119
89,62.744
90,64.609
91,66.715
92,63.374
93,61.015
94,60.164
95,59.790
96,61.122
97,61.312
98,64.907
99,66.352
100,70.672
101,73.765
102,76.827
103,79.164
104,79.623
105,80.342
106,77.694
107,75.343
108,67.608
109,61.861
110,62.828
111,64.189
112,71.339
113,77.514
114,84.281
115,89.356
116,90.324
117,90.196
118,85.301
119,82.592
120,77.374
121,73.084
122,69.202
123,65.256
124,67.826
125,71.362
126,81.377
127,90.508
128,99.466
129,106.442
130,106.405
131,106.815
132,100.404
133,93.454
134,84.396
135,75.434
136,75.138
137,75.891
138,85.970
139,97.345
140,106.902
141,115.544
142,118.681
143,121.463
144,119.855
145,118.048
146,108.409
147,96.772
148,89.853
149,82.847
150,84.266
151,87.912
152,100.973
153,116.345
154,127.663
155,140.680
156,145.168
157,149.026
158,142.010
159,131.683
160,119.377
161,102.041
162,97.116
163,91.113
164,96.246
165,105.523
166,116.853
167,132.995
168,141.381
169,151.782
170,152.395
171,153.070
172,148.785
173,142.021
174,131.446
175,114.160
176,116.571
177,121.527
178,130.723
179,145.986
180,148.776
181,151.598
182,152.985
183,153.956
184,154.362
185,154.960
186,150.199
187,140.867
188,135.367
189,125.673
190,130.181
191,141.000
192,144.726
193,152.858
194,152.950
195,153.263
196,154.470
197,156.003
198,156.253
199,156.051
200,151.675
201,140.992
202,140.599
203,141.563
204,147.934
205,168.016
206,175.739
207,182.302
208,180.918
209,160.135
210,154.811
211,151.990
212,151.447
213,153.829
214,152.722
215,151.317
216,151.068
217,147.584
218,146.027
219,141.314
220,142.614
221,137.252
222,141.548
223,143.733
224,144.248
225,146.275
226,143.569
227,144.043
228,138.701
229,133.491
230,134.055
231,121.286
232,136.576
233,129.308
234,139.263
235,138.458
236,139.863
237,140.123
238,140.961
239,140.570
240,138.763
241,139.204
242,133.636
243,121.812
244,133.514
245,127.372
246,136.447
247,135.922
248,134.212
249,134.847
250,133.964
251,134.279
252,131.967
253,131.550
254,130.948
255,130.217
256,130.179
257,132.812
258,137.036
259,138.811
260,136.719
261,133.790
262,133.168
263,135.947
264,141.119
265,156.251
266,184.486
267,187.028
268,157.969
269,136.915
270,134.922
271,132.782
272,130.806
273,130.000
274,130.009
275,130.445
276,130.537
277,130.630
278,130.722
279,130.823
280,132.007
281,134.000
282,134.000
283,133.816
284,133.008
285,133.000
286,132.472
287,132.555
288,132.648
289,133.712
290,133.833
291,133.997
292,134.979
293,136.068
294,136.203
295,136.295
296,136.388
297,137.423
298,137.172
299,138.267
300,138.516
301,138.840
302,138.943
303,140.767
304,140.391
305,142.130
306,138.757
307,141.601
308,138.347
309,131.727
310,135.877
311,135.593
312,139.136
313,140.082
314,139.994
315,142.381
316,140.314
317,143.782
318,140.547
319,147.783
320,148.326
321,150.975
322,151.763
323,151.886
324,153.673
325,174.209
326,191.865
327,177.913
328,161.475
329,151.158
330,146.096
331,145.636
332,141.930
333,143.553
334,145.563
335,145.996
336,148.502
337,146.634
338,145.563
339,144.764
340,145.331
341,147.889
342,148.366
343,148.473
344,147.239
345,144.665
346,143.257
347,144.744
348,145.399
349,147.636
350,148.674
351,150.097
352,150.248
353,149.580
354,149.509
355,146.296
356,145.637
357,136.557
358,131.673
359,128.327
360,127.310
361,136.273
362,140.349
363,148.377
364,151.454
365,152.405
366,152.865
367,149.517
368,148.100
369,129.344
370,121.296
371,106.388
372,99.623
373,107.035
374,111.314
375,131.051
376,142.274
377,149.338
378,152.892
379,149.811
380,147.616
381,139.450
382,134.359
383,111.983
384,97.927
385,84.794
386,77.089
387,87.395
388,95.758
389,117.925
390,133.605
391,140.361
392,144.000
393,129.777
394,119.815
395,99.228
396,84.274
397,75.139
398,68.539
399,75.388
400,81.011
401,95.427
402,107.904
403,113.249
404,118.068
405,113.298
406,108.383
407,97.836
408,87.310
409,75.427
410,65.313
411,64.241
412,65.502
413,78.791
414,91.561
415,101.132
416,109.968
417,112.573
418,114.438
419,107.078
420,98.174
421,83.897
422,69.077
423,61.203
424,55.231
425,60.199
426,66.667
427,71.843
428,76.477
429,75.435
430,73.786
431,71.082
432,67.972
433,67.338
434,65.281
435,63.456
436,60.836
437,60.532
438,61.160
439,63.404
440,66.840
441,70.223
442,74.248
443,76.286
444,77.082
445,66.765
446,52.157
447,50.101
448,47.269
449,46.415
450,45.238
451,44.836
452,45.070
453,46.604
454,49.416
455,51.260
456,53.033
457,52.961
458,52.263
459,51.352
460,49.011
461,46.772
462,43.484
463,44.687
464,46.550
465,48.381
466,51.342
467,52.676
468,54.000
469,53.338
470,51.673
471,49.569
472,46.032
473,43.498
474,40.276
475,39.000
476,39.214
477,40.543
478,43.441
479,45.256
480,46.822
481,48.662
482,49.391
483,48.831
484,46.359
485,44.281
486,41.569
487,40.587
488,39.489
489,39.804
490,39.508
491,39.747
492,39.119
493,38.553
494,36.000
495,35.762
496,34.765
497,33.997
498,33.929
499,33.342
500,33.527
501,33.712
502,33.993
503,34.719
504,35.267
505,35.452
506,35.637
507,35.609
508,35.003
509,33.886
510,29.154
511,28.637
512,27.000
513,26.826
514,26.000
515,26.000
516,26.000
517,26.000
518,26.157
519,27.064
520,27.342
521,27.619
522,27.797
523,27.427
524,26.870
525,26.335
526,24.007
527,24.160
528,23.562
529,23.840
530,24.004
531,24.227
532,25.000
533,25.000
534,25.000
535,25.000
536,25.000
537,24.911
538,24.000
539,24.000
540,24.000
541,23.964
542,22.288
543,22.191
544,21.669
545,21.854
546,22.010
547,21.624
548,22.114
549,22.355
550,21.779
551,21.964
552,22.072
553,22.000
554,22.000
555,22.000
556,22.000
557,21.956
558,19.635
559,19.989
560,19.000
561,19.000
562,19.000
