,t,V1,V2
0,523.4077525138855,-2.118e-05,-0.000249913
1,524.4529376029968,-1.8772e-05,-0.000252303
2,525.4980835914612,-1.6102e-05,-0.000254021
3,526.542976140976,-1.3904e-05,-0.000255289
4,527.588193655014,-1.1831e-05,-0.000255761
5,528.6323747634888,-1.0082e-05,-0.00025574
6,529.6773767471313,-8.376e-06,-0.000255834
7,530.7212560176849,-6.847e-06,-0.000255331
8,531.7652325630188,-5.926e-06,-0.000254922
9,532.810206413269,-4.575e-06,-0.000253969
10,533.8541655540466,-3.288e-06,-0.000252952
11,534.8975598812103,-1.843e-06,-0.000252187
12,535.9431345462799,-6.18e-07,-0.000251747
13,536.9864828586578,3.66e-07,-0.000250353
14,538.030256986618,1.665e-06,-0.000249526
15,539.0743682384491,2.963e-06,-0.000248561
16,540.1190276145935,3.979e-06,-0.000247681
17,541.1624102592468,4.963e-06,-0.000246277
18,542.2065827846527,6.313e-06,-0.000245868
19,543.2513399124146,7.465e-06,-0.000244516
20,544.295755147934,8.816e-06,-0.000243626
21,545.3407907485962,9.433e-06,-0.000243028
22,546.3857436180115,1.0899e-05,-0.000241509
23,547.431786775589,1.1381e-05,-0.00024045
24,548.4769189357758,1.2983e-05,-0.000239581
25,549.5214848518372,1.4019e-05,-0.000238595
26,550.5658583641052,1.4951e-05,-0.000237569
27,551.6101188659668,1.6123e-05,-0.000236384
28,552.6546430587769,1.7181e-05,-0.000235242
29,553.6980109214783,1.8155e-05,-0.000233943
30,554.7427697181702,1.9107e-05,-0.000232496
31,555.7872195243835,2.051e-05,-0.000231878
32,556.8313422203064,2.1358e-05,-0.000230642
33,557.8760552406311,2.229e-05,-0.000229436
34,558.9202516078949,2.3211e-05,-0.000229059
35,559.964097738266,2.4552e-05,-0.000228148
36,561.0083196163177,2.5588e-05,-0.000226743
37,562.0522408485413,2.6677e-05,-0.000225894
38,563.0962798595428,2.7567e-05,-0.000224543
39,564.1402931213379,2.8614e-05,-0.000223746
40,565.1857471466064,2.942e-05,-0.000222269
41,566.2300016880035,3.0624e-05,-0.000221242
42,567.2744696140289,3.1399e-05,-0.000220487
43,568.3204002380371,3.254e-05,-0.000219062
44,569.3653800487518,3.3472e-05,-0.000218203
45,570.4107315540314,3.4592e-05,-0.000216935
46,571.4555513858795,3.5691e-05,-0.000216452
47,572.5001337528229,3.6665e-05,-0.000216012
48,573.5446157455444,3.744e-05,-0.000214881
49,574.5885796546936,3.855e-05,-0.000214964
50,575.6322927474976,3.945e-05,-0.000216694
51,576.6776399612427,4.0298e-05,-0.000214902
52,577.7217667102814,4.1178e-05,-0.000212942
53,578.7655441761017,4.2214e-05,-0.000211904
54,579.809898853302,4.3272e-05,-0.000210385
55,580.8547732830048,4.4088e-05,-0.000209326
56,581.898946762085,4.5062e-05,-0.00020765
57,582.9425315856934,4.5994e-05,-0.000206717
58,583.987024307251,4.6831e-05,-0.000206329
59,585.0305867195129,4.7763e-05,-0.000204852
60,586.074987411499,4.8925e-05,-0.000203835
61,587.1202340126038,4.9679e-05,-0.00020197
62,588.164968252182,5.081e-05,-0.000200911
63,589.2097129821777,5.1291e-05,-0.000199874
64,590.2539610862732,5.259e-05,-0.000198847
65,591.2999031543732,5.3333e-05,-0.000197527
66,592.3450481891632,5.438e-05,-0.000196468
67,593.3899230957031,5.5333e-05,-0.00019541
68,594.4337584972382,5.6139e-05,-0.000194047
69,595.4789361953735,5.6757e-05,-0.000193178
70,596.5229499340057,5.8034e-05,-0.0001928
71,597.566837310791,5.8589e-05,-0.000191648
72,598.6113061904907,5.9531e-05,-0.000190558
73,599.6561398506165,6.039e-05,-0.000189604
74,600.699937582016,6.1374e-05,-0.000188263
75,601.7441484928131,6.2211e-05,-0.000186586
76,602.7882742881775,6.3038e-05,-0.000185936
77,603.8321945667267,6.4127e-05,-0.000185004
78,604.8763740062714,6.4797e-05,-0.000183358
79,605.9204702377319,6.5604e-05,-0.000182688
80,606.9646122455597,6.6849e-05,-0.000181923
81,608.0080206394196,6.7415e-05,-0.000180644
82,609.0530984401703,6.8158e-05,-0.000179146
83,610.0975222587585,6.9184e-05,-0.000178087
84,611.1429505348206,7.0064e-05,-0.000176987
85,612.1869914531708,7.1048e-05,-0.000175729
86,613.2329366207123,7.1854e-05,-0.000174996
87,614.2783427238464,7.2754e-05,-0.00017661
88,615.3234791755676,7.3435e-05,-0.000174839
89,616.3678433895111,7.4262e-05,-0.000173864
90,617.4125893115997,7.5309e-05,-0.000172795
91,618.4569659233093,7.6126e-05,-0.000172848
92,619.500962972641,7.6942e-05,-0.000171213
93,620.5444123744965,7.7748e-05,-0.000169704
94,621.586591720581,7.8774e-05,-0.000168195
95,622.632640838623,7.9832e-05,-0.000167325
