,t,V1,V2
0,1.0935959815979004,-0.000209626,-0.000197914
1,2.1386966705322266,-0.000209427,-0.000197862
2,3.1832423210144043,-0.000209615,-0.000197977
3,4.227304220199585,-0.000209824,-0.000198187
4,5.271740436553955,-0.0002095,-0.000197485
5,6.316567659378052,-0.000209448,-0.000197694
6,7.360586404800415,-0.000209605,-0.000197925
7,8.405428647994995,-0.000210002,-0.000198407
8,9.450219869613647,-0.000210149,-0.00019738
9,10.49424958229065,-0.00021017,-0.000197652
10,11.538382768630981,-0.0002104,-0.000197946
11,12.581951141357422,-0.000209783,-0.000198134
12,13.626838684082031,-0.000210442,-0.000197852
13,14.67065167427063,-0.000209804,-0.00019803
14,15.715341091156006,-0.000210097,-0.000197977
15,16.759944200515747,-0.000210233,-0.000197642
16,17.80473303794861,-0.00021016,-0.000197684
17,18.85023283958435,-0.000210505,-0.000197768
18,19.895663738250732,-0.000210191,-0.0001976
19,20.941386461257935,-0.000210463,-0.00019804
