,t,V1,V2
0,423.12614250183105,-9.4343e-05,-0.000296819
1,424.1693398952484,-9.2301e-05,-0.000298936
2,425.21384835243225,-8.9935e-05,-0.000300697
3,426.25844144821167,-8.8114e-05,-0.0003023
4,427.3019573688507,-8.6512e-05,-0.000303369
5,428.3471794128418,-8.5088e-05,-0.000303694
6,429.3913207054138,-8.3863e-05,-0.000304008
7,430.43661975860596,-8.3046e-05,-0.000304647
8,431.48169803619385,-8.1811e-05,-0.000303956
9,432.52642130851746,-8.0701e-05,-0.000303935
10,433.5720181465149,-7.9759e-05,-0.000303861
11,434.61676573753357,-7.8869e-05,-0.000302771
12,435.6619734764099,-7.8073e-05,-0.000302824
13,436.7064962387085,-7.7099e-05,-0.000301734
14,437.7519907951355,-7.6105e-05,-0.000301545
15,438.79621410369873,-7.5267e-05,-0.000300896
16,439.8399965763092,-7.466e-05,-0.000300602
17,440.8853352069855,-7.3498e-05,-0.00030011
18,441.9290590286255,-7.2849e-05,-0.000299376
19,442.97333669662476,-7.2116e-05,-0.000299083
20,444.01787996292114,-7.1215e-05,-0.000298485
21,445.06211137771606,-7.0713e-05,-0.000298171
22,446.10568475723267,-6.9844e-05,-0.000297584
23,447.1501121520996,-6.8776e-05,-0.000297196
24,448.1941599845886,-6.8252e-05,-0.000295981
25,449.2390241622925,-6.7373e-05,-0.000295195
26,450.283344745636,-6.6776e-05,-0.000294839
27,451.32821822166443,-6.5897e-05,-0.000294095
28,452.3726267814636,-6.5185e-05,-0.000294357
29,453.41768884658813,-6.4441e-05,-0.000293162
30,454.4616973400116,-6.3572e-05,-0.000292827
31,455.5074841976166,-6.2756e-05,-0.000291904
32,456.55264544487,-6.2368e-05,-0.000291234
33,457.5977694988251,-6.152e-05,-0.000290867
34,458.64155554771423,-6.0714e-05,-0.000290175
35,459.6869943141937,-6.0002e-05,-0.000289211
36,460.73101449012756,-5.9531e-05,-0.000289232
37,461.7748963832855,-5.883e-05,-0.000287587
38,462.8197298049927,-5.7961e-05,-0.000287335
39,463.8644051551819,-5.7395e-05,-0.000287157
40,464.9084322452545,-5.6641e-05,-0.000286214
41,465.94795203208923,-5.6212e-05,-0.000285596
42,466.99012660980225,-5.5364e-05,-0.000284715
43,468.03452134132385,-5.4537e-05,-0.000284108
44,469.07836651802063,-5.3951e-05,-0.000283741
45,470.12990641593933,-5.3103e-05,-0.000282986
46,471.16733384132385,-5.259e-05,-0.000282515
47,472.2121503353119,-5.2003e-05,-0.000282221
48,473.26200819015503,-5.0914e-05,-0.0002811
49,474.3071277141571,-5.0475e-05,-0.000280084
50,475.35240507125854,-4.9836e-05,-0.000279465
51,476.3966329097748,-4.9218e-05,-0.000278816
52,477.4424104690552,-4.8789e-05,-0.000278271
53,478.4870927333832,-4.7857e-05,-0.000277652
54,479.53255009651184,-4.748e-05,-0.000277369
55,480.5776469707489,-4.6768e-05,-0.000276531
56,481.62196707725525,-4.5889e-05,-0.000275787
57,482.6671369075775,-4.5502e-05,-0.000275273
58,483.7109203338623,-4.4716e-05,-0.000274624
59,484.75550055503845,-4.4015e-05,-0.000273838
60,485.79954051971436,-4.3282e-05,-0.000273125
61,486.8441119194031,-4.2978e-05,-0.000272706
62,487.88749504089355,-4.1994e-05,-0.0002717
63,488.9327254295349,-4.146e-05,-0.00027083
64,489.9770669937134,-4.0884e-05,-0.000269856
65,491.0206689834595,-4.0193e-05,-0.000269898
66,492.0654513835907,-3.9324e-05,-0.00026908
67,493.10936403274536,-3.8968e-05,-0.000268326
68,494.1539349555969,-3.8372e-05,-0.000268106
69,495.1972830295563,-3.7848e-05,-0.000267519
70,496.2422261238098,-3.6749e-05,-0.000266114
71,497.2873651981354,-3.633e-05,-0.000265821
72,498.3320291042328,-3.5796e-05,-0.000265161
73,499.3769347667694,-3.5252e-05,-0.000264438
74,500.4220962524414,-3.4875e-05,-0.000264113
75,501.4674758911133,-3.4079e-05,-0.000263159
76,502.51215982437134,-3.3409e-05,-0.000262111
77,503.55727314949036,-3.2498e-05,-0.00026164
78,504.6012191772461,-3.21e-05,-0.00026121
79,505.6463875770569,-3.1661e-05,-0.000260141
80,506.69026923179626,-3.1137e-05,-0.000260005
81,507.73383355140686,-3.0153e-05,-0.000259041
82,508.77896070480347,-2.9724e-05,-0.000258286
83,509.8224151134491,-2.9012e-05,-0.000257574
84,510.86728143692017,-2.8384e-05,-0.000257217
85,511.91130471229553,-2.7766e-05,-0.000256578
86,512.9559230804443,-2.7148e-05,-0.000255572
87,513.9997818470001,-2.6646e-05,-0.000255279
88,515.0435163974762,-2.5703e-05,-0.000254304
89,516.0876939296722,-2.5295e-05,-0.000254032
90,517.1315360069275,-2.518e-05,-0.00025313
91,518.1759140491486,-2.4049e-05,-0.000252554
92,519.2207496166229,-2.3484e-05,-0.000251789
93,520.2659783363342,-2.3232e-05,-0.000251559
94,521.3106281757355,-2.2562e-05,-0.000250846
95,522.3557288646698,-2.1683e-05,-0.000250511
