,t,V1,V2
0,21.9929256439209,-0.000210673,-0.000198941
1,23.03873562812805,-0.000209489,-0.000201037
2,24.083460569381714,-0.000207835,-0.000203123
3,25.128925323486328,-0.000206495,-0.000205376
4,26.17336893081665,-0.000205731,-0.000207126
5,27.218084573745728,-0.000205207,-0.000208425
6,28.2617449760437,-0.000204883,-0.000209547
7,29.306358337402344,-0.000204223,-0.000210458
8,30.35071897506714,-0.000204631,-0.000211171
9,31.39188861846924,-0.000204276,-0.000211946
10,32.43797254562378,-0.000204108,-0.000212083
11,33.482255935668945,-0.000203742,-0.000213728
12,34.52804899215698,-0.000203794,-0.000214
13,35.56953501701355,-0.000203731,-0.000214692
14,36.61557483673096,-0.000203679,-0.000214849
15,37.65534710884094,-0.000203658,-0.000215216
16,38.70177412033081,-0.000203239,-0.000215782
17,39.74854350090027,-0.000203511,-0.00021619
18,40.7944016456604,-0.000203417,-0.00021618
19,41.83539700508118,-0.000203532,-0.000217029
20,42.88130521774292,-0.000203218,-0.000217878
21,43.92900800704956,-0.000202956,-0.000218255
22,44.97418212890625,-0.000202946,-0.000218664
23,46.0192494392395,-0.000203386,-0.000218915
24,47.06442475318909,-0.000202967,-0.000219313
25,48.10840702056885,-0.000202799,-0.000219837
26,49.15346598625183,-0.000202904,-0.000219911
27,50.1975040435791,-0.000202988,-0.000220718
28,51.24154496192932,-0.000202527,-0.000220843
29,52.286415338516235,-0.000202862,-0.000221116
30,53.331159353256226,-0.000202904,-0.000221441
31,54.37447643280029,-0.000202538,-0.000222153
32,55.41962385177612,-0.000202705,-0.000222572
33,56.46426963806152,-0.000202475,-0.000222908
34,57.50832462310791,-0.000202768,-0.000222887
35,58.552241802215576,-0.000202349,-0.000223746
36,59.59598445892334,-0.000202506,-0.000223924
37,60.64094567298889,-0.000202422,-0.000224721
38,61.68502354621887,-0.0002026,-0.000224815
39,62.72926712036133,-0.00020236,-0.000224616
40,63.77470803260803,-0.000202496,-0.000225056
41,64.81881856918335,-0.000202621,-0.000225915
42,65.8637113571167,-0.000202391,-0.000225779
43,66.90885710716248,-0.000202234,-0.000226209
44,67.9549207687378,-0.000202391,-0.00022668
45,69.00003719329834,-0.000202401,-0.000227456
46,70.04413604736328,-0.000202391,-0.000227456
47,71.08929371833801,-0.000202119,-0.000228011
48,72.13326478004456,-0.000202004,-0.000228011
49,73.17826247215271,-0.000202045,-0.000228032
50,74.22254800796509,-0.000202066,-0.000228818
51,75.26645946502686,-0.00020215,-0.000229447
52,76.31054472923279,-0.000202098,-0.000229395
53,77.35486674308777,-0.000202014,-0.000229908
54,78.39960670471191,-0.000201993,-0.000230002
55,79.44377207756042,-0.000201972,-0.000230474
56,80.48760104179382,-0.000201857,-0.00023083
57,81.53193855285645,-0.00020192,-0.000230369
58,82.57662391662598,-0.000201867,-0.000231742
59,83.6200520992279,-0.000201752,-0.000231417
60,84.66472053527832,-0.000201773,-0.000231428
61,85.71028137207031,-0.00020193,-0.000232025
62,86.75480484962463,-0.000201805,-0.000232035
63,87.79883551597595,-0.000201888,-0.000232266
64,88.84469056129456,-0.000201815,-0.000233125
65,89.88955760002136,-0.000201857,-0.000232989
66,90.93547224998474,-0.000201742,-0.000233461
67,91.97961068153381,-0.000201847,-0.000234079
68,93.02487397193909,-0.000201972,-0.000234079
69,94.06867265701294,-0.000201574,-0.000234089
70,95.11387228965759,-0.000201669,-0.000234582
71,96.15778255462646,-0.000201742,-0.000235179
72,97.20199036598206,-0.000201553,-0.000234802
73,98.24656271934509,-0.000201585,-0.000235504
74,99.29009342193604,-0.000201689,-0.000235651
75,100.33543610572815,-0.000201752,-0.000236143
76,101.3802535533905,-0.0002017,-0.000236405
77,102.42365622520447,-0.000201794,-0.000236573
78,103.46771097183228,-0.000201543,-0.000236929
79,104.51175045967102,-0.0002017,-0.000236919
80,105.5558876991272,-0.000201658,-0.000237422
81,106.59982180595398,-0.000201585,-0.00023738
82,107.64490175247192,-0.000201878,-0.000237181
83,108.68967270851135,-0.000201595,-0.000237736
84,109.73481059074402,-0.000201564,-0.000237946
85,110.7799756526947,-0.000201679,-0.000238124
86,111.82525849342346,-0.000201428,-0.000238417
87,112.871173620224,-0.000201585,-0.00023847
88,113.91627407073975,-0.000201805,-0.000239161
89,114.96029424667358,-0.000201658,-0.000239224
90,116.00465059280396,-0.000201407,-0.000239685
91,117.04954314231873,-0.000201543,-0.000239602
92,118.09390640258789,-0.000201522,-0.000240167
93,119.13784623146057,-0.000201292,-0.000240199
94,120.18312549591064,-0.000201365,-0.000240335
95,121.2270495891571,-0.000201658,-0.000240513
