,t,V1,V2
0,222.55897855758667,-0.000180886,-0.000283364
1,223.60298776626587,-0.000179169,-0.000286141
2,224.6486098766327,-0.000177588,-0.000288708
3,225.69599676132202,-0.000175965,-0.000290783
4,226.740159034729,-0.000174897,-0.000292376
5,227.78592801094055,-0.000173913,-0.000293497
6,228.831289768219,-0.000173222,-0.000294577
7,229.87602019309998,-0.000172625,-0.000294964
8,230.92046570777893,-0.000171746,-0.000296138
9,231.9658646583557,-0.000171578,-0.000296316
10,233.00976872444153,-0.000171118,-0.000296955
11,234.05379486083984,-0.000170605,-0.000297186
12,235.0989215373993,-0.000170374,-0.000297343
13,236.14294338226318,-0.000170018,-0.000298108
14,237.18723440170288,-0.000169422,-0.000298475
15,238.23117685317993,-0.000169013,-0.000298527
16,239.27633833885193,-0.000168595,-0.000298831
17,240.32008457183838,-0.000168239,-0.000299512
18,241.36438941955566,-0.000167893,-0.000299366
19,242.40909671783447,-0.000167631,-0.000299408
20,243.4534239768982,-0.000167171,-0.000299753
21,244.4971866607666,-0.000166867,-0.000300225
22,245.54182362556458,-0.000166396,-0.000300183
23,246.5859076976776,-0.000166071,-0.000300644
24,247.6309232711792,-0.000165674,-0.000300592
25,248.67615938186646,-0.000165087,-0.000300529
26,249.7219123840332,-0.00016516,-0.000301
27,250.7672312259674,-0.000164543,-0.000300728
28,251.81240153312683,-0.000164114,-0.000301252
29,252.85685396194458,-0.000163977,-0.000301273
30,253.9011516571045,-0.000163621,-0.000301786
31,254.94667220115662,-0.000163601,-0.000301692
32,255.99134516716003,-0.000163067,-0.000302059
33,257.03543996810913,-0.000162794,-0.000301975
34,258.08014583587646,-0.000162281,-0.000301923
35,259.1241180896759,-0.000161957,-0.000302509
36,260.16805243492126,-0.000161789,-0.000302122
37,261.2130048274994,-0.000161433,-0.000302509
38,262.25701379776,-0.000161172,-0.000302583
39,263.30088567733765,-0.000160795,-0.000302551
40,264.3456058502197,-0.000160543,-0.000302499
41,265.3899612426758,-0.00016024,-0.000303568
42,266.43324756622314,-0.000159905,-0.00030318
43,267.47828006744385,-0.000159653,-0.000302908
44,268.52262115478516,-0.000159308,-0.000303453
45,269.568439245224,-0.000159119,-0.000303327
46,270.6136140823364,-0.000158784,-0.000303086
47,271.6577467918396,-0.000158292,-0.000303715
48,272.7030930519104,-0.00015823,-0.000303536
49,273.7488331794739,-0.000157947,-0.000303474
50,274.794228553772,-0.000157539,-0.000303809
51,275.83890295028687,-0.000157329,-0.000303411
52,276.88356375694275,-0.000157277,-0.000303809
53,277.9283607006073,-0.000156523,-0.000304071
54,278.9720537662506,-0.000156219,-0.000304019
55,280.0164535045624,-0.000155989,-0.000303956
56,281.0617697238922,-0.000155664,-0.000303966
57,282.10545229911804,-0.000155685,-0.000304039
58,283.14998841285706,-0.000155361,-0.000304207
59,284.19452381134033,-0.000155162,-0.000304186
60,285.23880791664124,-0.000154837,-0.000303547
61,286.2830169200897,-0.000154523,-0.000304721
62,287.3268265724182,-0.000154241,-0.000304312
63,288.37152552604675,-0.000153885,-0.000304249
64,289.4150924682617,-0.000154073,-0.000304941
65,290.45978593826294,-0.000153267,-0.000304249
66,291.5042304992676,-0.000153214,-0.000304501
67,292.549063205719,-0.00015267,-0.000304553
68,293.5939266681671,-0.000152419,-0.000304804
69,294.63881182670593,-0.000152346,-0.000304584
70,295.68438053131104,-0.000152314,-0.00030449
71,296.729469537735,-0.000151916,-0.000304658
72,297.7742352485657,-0.000151435,-0.000304553
73,298.8185045719147,-0.000151466,-0.000304186
74,299.863520860672,-0.0001511,-0.00030448
75,300.9076461791992,-0.00015066,-0.000304543
76,301.95163583755493,-0.000150628,-0.000304469
77,302.99552965164185,-0.000150147,-0.00030427
78,304.0397033691406,-0.000150074,-0.000304501
79,305.0837252140045,-0.000149749,-0.00030427
80,306.12869119644165,-0.000149602,-0.000304836
81,307.1737575531006,-0.000149393,-0.000304595
82,308.21692991256714,-0.00014933,-0.000304543
83,309.2617173194885,-0.000148723,-0.00030426
84,310.3057596683502,-0.00014866,-0.000304385
85,311.3497414588928,-0.000148555,-0.000303956
86,312.39393639564514,-0.000148304,-0.000304427
87,313.43882727622986,-0.000147624,-0.000304469
88,314.4837472438812,-0.000147571,-0.00030405
89,315.52836060523987,-0.000147121,-0.000304406
90,316.5729625225067,-0.000146985,-0.000304354
91,317.61839747428894,-0.000146995,-0.000304218
92,318.66389441490173,-0.000146838,-0.000304333
93,319.7090904712677,-0.000146147,-0.000304511
94,320.7531154155731,-0.000146074,-0.000304343
95,321.7980306148529,-0.000145697,-0.000304396
