,t,V1,V2
0,1.049363613128662,-0.000204768,-0.000193157
1,2.093963384628296,-0.000204809,-0.000192811
2,3.1376962661743164,-0.000204872,-0.000193199
3,4.182161808013916,-0.000204726,-0.000193062
4,5.226111650466919,-0.000205061,-0.000192958
5,6.270145893096924,-0.000205061,-0.000193146
6,7.315187692642212,-0.000205071,-0.000192612
7,8.359577655792236,-0.00020527,-0.000193073
8,9.403437852859497,-0.000205406,-0.000193335
9,10.448201179504395,-0.000205668,-0.000192979
