t,V_m,V_e
-0.025,-0.8,-0.96
-0.024980000000000002,-0.8,-0.96
-0.024960000000000003,-0.88,-1.04
-0.02494,-0.88,-1.04
-0.02492,-0.88,-1.12
-0.024900000000000002,-0.96,-1.12
-0.024880000000000003,-0.96,-1.2
-0.02486,-1.04,-1.2
-0.02484,-1.04,-1.2
-0.024820000000000002,-1.04,-1.28
-0.024800000000000003,-1.04,-1.28
-0.02478,-1.12,-1.36
-0.02476,-1.2,-1.28
-0.02474,-1.2,-1.36
-0.024720000000000002,-1.2,-1.44
-0.0247,-1.2,-1.44
-0.02468,-1.28,-1.44
-0.02466,-1.28,-1.52
-0.024640000000000002,-1.36,-1.52
-0.024620000000000003,-1.36,-1.6
-0.0246,-1.36,-1.6
-0.02458,-1.36,-1.6
-0.024560000000000002,-1.44,-1.6
-0.024540000000000003,-1.44,-1.6
-0.02452,-1.44,-1.68
-0.0245,-1.52,-1.76
-0.024480000000000002,-1.52,-1.68
-0.024460000000000003,-1.6,-1.76
-0.02444,-1.6,-1.76
-0.02442,-1.6,-1.76
-0.0244,-1.6,-1.84
-0.024380000000000002,-1.6,-1.84
-0.02436,-1.68,-1.84
-0.02434,-1.68,-1.84
-0.02432,-1.76,-1.92
-0.024300000000000002,-1.76,-1.92
-0.024280000000000003,-1.76,-2.0
-0.02426,-1.84,-2.0
-0.02424,-1.84,-2.0
-0.024220000000000002,-1.84,-2.0
-0.024200000000000003,-1.84,-2.08
-0.02418,-1.92,-2.08
-0.02416,-1.92,-2.08
-0.02414,-1.92,-2.08
-0.024120000000000003,-2.0,-2.08
-0.0241,-2.0,-2.08
-0.02408,-2.0,-2.16
-0.02406,-2.0,-2.16
-0.024040000000000002,-2.0,-2.16
-0.02402,-2.08,-2.16
-0.024,-2.08,-2.24
-0.02398,-2.08,-2.24
-0.023960000000000002,-2.16,-2.24
-0.023940000000000003,-2.16,-2.24
-0.02392,-2.16,-2.32
-0.0239,-2.16,-2.32
-0.023880000000000002,-2.16,-2.32
