n foto,ang,errang,int
-5,0.1,678.976
0,0.1,397.893
5,0.1,185.375
10,0.1,375.727
15,0.1,728.726
20,0.1,1528.731
25,0.1,2649.580
30,0.1,3442.671
35,0.1,4818.608
40,0.1,5498.572
45,0.1,6186.718
50,0.1,6789.334
55,0.1,7228.612
60,0.1,7680.992
65,0.1,8010.196
70,0.1,8285.335
75,0.1,8542.554
80,0.1,8776.091
85,0.1,8911.269
90,0.1,8991.629
95,0.1,8970.503
