t,V_m,V_e
-0.025,-2.56,-2.64
-0.024980000000000002,-2.56,-2.64
-0.024960000000000003,-2.56,-2.64
-0.02494,-2.56,-2.64
-0.02492,-2.56,-2.64
-0.024900000000000002,-2.56,-2.64
-0.024880000000000003,-2.56,-2.64
-0.02486,-2.56,-2.56
-0.02484,-2.56,-2.64
-0.024820000000000002,-2.56,-2.64
-0.024800000000000003,-2.56,-2.64
-0.02478,-2.56,-2.56
-0.02476,-2.56,-2.56
-0.02474,-2.56,-2.64
-0.024720000000000002,-2.56,-2.56
-0.0247,-2.56,-2.56
-0.02468,-2.56,-2.56
-0.02466,-2.56,-2.48
-0.024640000000000002,-2.56,-2.56
-0.024620000000000003,-2.56,-2.56
-0.0246,-2.56,-2.48
-0.02458,-2.48,-2.48
-0.024560000000000002,-2.56,-2.48
-0.024540000000000003,-2.48,-2.48
-0.02452,-2.48,-2.48
-0.0245,-2.48,-2.4
-0.024480000000000002,-2.48,-2.48
-0.024460000000000003,-2.4,-2.4
-0.02444,-2.48,-2.4
-0.02442,-2.4,-2.4
-0.0244,-2.4,-2.32
-0.024380000000000002,-2.48,-2.32
-0.02436,-2.32,-2.32
-0.02434,-2.32,-2.32
-0.02432,-2.32,-2.32
-0.024300000000000002,-2.32,-2.24
-0.024280000000000003,-2.32,-2.24
-0.02426,-2.32,-2.24
-0.02424,-2.32,-2.16
-0.024220000000000002,-2.24,-2.16
-0.024200000000000003,-2.24,-2.16
-0.02418,-2.24,-2.08
-0.02416,-2.16,-2.08
-0.02414,-2.16,-2.0
-0.024120000000000003,-2.16,-2.0
-0.0241,-2.08,-2.0
-0.02408,-2.08,-2.0
-0.02406,-2.08,-2.0
-0.024040000000000002,-2.08,-1.92
-0.02402,-2.0,-1.84
-0.024,-2.0,-1.84
-0.02398,-1.92,-1.84
-0.023960000000000002,-1.92,-1.84
-0.023940000000000003,-1.92,-1.76
-0.02392,-1.92,-1.76
-0.0239,-1.84,-1.68
-0.023880000000000002,-1.76,-1.68
-0.023860000000000003,-1.76,-1.6
-0.02384,-1.76,-1.6
-0.02382,-1.68,-1.6
-0.0238,-1.68,-1.52
-0.023780000000000003,-1.68,-1.52
-0.02376,-1.6,-1.44
-0.02374,-1.6,-1.44
-0.02372,-1.52,-1.44
-0.023700000000000002,-1.44,-1.36
-0.02368,-1.44,-1.28
-0.02366,-1.44,-1.28
-0.02364,-1.36,-1.28
-0.023620000000000002,-1.36,-1.2
-0.023600000000000003,-1.36,-1.12
-0.02358,-1.28,-1.12
-0.02356,-1.28,-1.04
-0.023540000000000002,-1.28,-1.04
-0.023520000000000003,-1.2,-0.96
-0.0235,-1.12,-0.96
-0.02348,-1.12,-0.88
-0.02346,-1.04,-0.88
-0.023440000000000003,-1.04,-0.8
-0.02342,-0.96,-0.8
-0.0234,-0.96,-0.8
-0.02338,-0.88,-0.72
-0.023360000000000002,-0.88,-0.64
-0.02334,-0.88,-0.64
-0.02332,-0.8,-0.56
-0.0233,-0.8,-0.48
-0.023280000000000002,-0.72,-0.48
-0.023260000000000003,-0.64,-0.4
-0.02324,-0.64,-0.4
-0.02322,-0.56,-0.4
-0.023200000000000002,-0.48,-0.32
-0.023180000000000003,-0.48,-0.24
-0.02316,-0.48,-0.16
-0.02314,-0.4,-0.16
-0.02312,-0.4,-0.08
-0.023100000000000002,-0.32,-0.08
-0.02308,-0.32,0.0
-0.02306,-0.24,0.08
-0.02304,-0.24,0.08
-0.023020000000000002,-0.08,0.08
-0.023,-0.08,0.16
-0.02298,-0.08,0.16
-0.02296,0.0,0.32
-0.022940000000000002,0.08,0.32
-0.022920000000000003,0.08,0.32
-0.0229,0.16,0.4
-0.02288,0.16,0.4
-0.022860000000000002,0.24,0.48
-0.022840000000000003,0.24,0.48
-0.02282,0.32,0.56
-0.0228,0.32,0.56
-0.02278,0.48,0.64
-0.022760000000000002,0.4,0.64
-0.02274,0.48,0.72
-0.02272,0.56,0.8
-0.0227,0.56,0.8
-0.022680000000000002,0.56,0.8
-0.02266,0.64,0.88
-0.02264,0.72,0.96
-0.02262,0.8,0.96
-0.022600000000000002,0.8,1.04
-0.022580000000000003,0.88,1.04
-0.02256,0.8,1.04
-0.02254,0.88,1.12
-0.022520000000000002,0.96,1.2
-0.022500000000000003,1.04,1.2
-0.02248,1.04,1.28
-0.02246,1.04,1.28
-0.02244,1.12,1.36
-0.022420000000000002,1.12,1.36
-0.0224,1.2,1.36
-0.02238,1.2,1.44
-0.02236,1.28,1.44
-0.022340000000000002,1.28,1.52
-0.02232,1.36,1.52
-0.0223,1.44,1.52
-0.02228,1.44,1.6
-0.022260000000000002,1.44,1.6
-0.022240000000000003,1.52,1.68
-0.02222,1.52,1.68
-0.0222,1.6,1.76
-0.022180000000000002,1.6,1.76
-0.022160000000000003,1.68,1.84
-0.02214,1.68,1.84
-0.02212,1.68,1.92
-0.0221,1.76,1.92
-0.022080000000000002,1.76,1.92
-0.02206,1.84,2.0
-0.02204,1.84,2.0
-0.02202,1.84,2.0
-0.022000000000000002,1.84,2.08
-0.02198,1.92,2.08
-0.02196,2.0,2.16
-0.02194,2.0,2.16
-0.021920000000000002,2.0,2.16
-0.021900000000000003,2.08,2.16
-0.02188,2.08,2.24
-0.02186,2.08,2.24
-0.021840000000000002,2.08,2.24
-0.021820000000000003,2.16,2.32
-0.0218,2.16,2.32
-0.02178,2.16,2.32
-0.02176,2.16,2.32
-0.021740000000000002,2.24,2.4
-0.02172,2.24,2.4
-0.0217,2.24,2.4
-0.02168,2.24,2.48
-0.021660000000000002,2.32,2.48
-0.02164,2.32,2.48
-0.02162,2.4,2.48
-0.0216,2.4,2.56
-0.021580000000000002,2.4,2.56
-0.021560000000000003,2.4,2.56
-0.02154,2.4,2.56
-0.02152,2.48,2.64
-0.021500000000000002,2.48,2.64
-0.021480000000000003,2.48,2.64
-0.02146,2.48,2.64
-0.02144,2.48,2.64
-0.02142,2.48,2.64
-0.021400000000000002,2.48,2.64
-0.02138,2.56,2.64
-0.02136,2.56,2.64
-0.02134,2.56,2.64
-0.021320000000000002,2.56,2.72
-0.0213,2.56,2.64
-0.02128,2.56,2.72
-0.02126,2.64,2.72
-0.021240000000000002,2.64,2.72
-0.021220000000000003,2.64,2.72
-0.0212,2.64,2.72
-0.02118,2.64,2.72
-0.02116,2.64,2.64
-0.021140000000000003,2.64,2.72
-0.02112,2.64,2.72
-0.0211,2.64,2.72
-0.02108,2.64,2.72
-0.021060000000000002,2.64,2.72
-0.021040000000000003,2.64,2.64
-0.02102,2.64,2.72
-0.021,2.64,2.64
-0.020980000000000002,2.64,2.64
-0.02096,2.64,2.64
-0.02094,2.64,2.64
-0.02092,2.64,2.64
-0.020900000000000002,2.64,2.64
-0.020880000000000003,2.64,2.64
-0.02086,2.64,2.64
-0.02084,2.56,2.64
-0.02082,2.64,2.56
-0.0208,2.56,2.56
-0.02078,2.56,2.56
-0.02076,2.56,2.56
-0.02074,2.56,2.56
-0.020720000000000002,2.48,2.56
-0.020700000000000003,2.56,2.56
-0.02068,2.48,2.48
-0.02066,2.48,2.48
-0.020640000000000002,2.56,2.4
-0.02062,2.48,2.48
-0.0206,2.48,2.48
-0.02058,2.4,2.4
-0.020560000000000002,2.48,2.4
-0.020540000000000003,2.4,2.32
-0.02052,2.4,2.32
-0.0205,2.4,2.24
-0.02048,2.4,2.24
-0.02046,2.32,2.24
-0.02044,2.32,2.24
-0.02042,2.32,2.16
-0.0204,2.24,2.16
-0.020380000000000002,2.24,2.16
-0.020360000000000003,2.24,2.16
-0.02034,2.24,2.08
-0.02032,2.24,2.08
-0.020300000000000002,2.16,2.0
-0.02028,2.16,2.0
-0.02026,2.16,1.92
-0.02024,2.08,1.92
-0.020220000000000002,2.08,1.92
-0.020200000000000003,2.0,1.84
-0.02018,2.0,1.84
-0.02016,2.0,1.84
-0.02014,2.0,1.76
-0.02012,1.92,1.76
-0.0201,1.92,1.76
-0.02008,1.84,1.68
-0.02006,1.84,1.6
-0.020040000000000002,1.84,1.6
-0.020020000000000003,1.76,1.6
-0.02,1.68,1.52
-0.01998,1.68,1.52
-0.019960000000000002,1.68,1.44
-0.01994,1.68,1.44
-0.01992,1.6,1.36
-0.0199,1.6,1.36
-0.019880000000000002,1.52,1.36
-0.019860000000000003,1.52,1.28
-0.01984,1.44,1.28
-0.01982,1.44,1.2
-0.0198,1.44,1.2
-0.01978,1.36,1.12
-0.01976,1.36,1.12
-0.01974,1.28,1.04
-0.01972,1.28,1.04
-0.019700000000000002,1.2,0.96
-0.019680000000000003,1.2,0.96
-0.01966,1.12,0.88
-0.01964,1.12,0.88
-0.019620000000000002,1.04,0.8
-0.0196,1.04,0.8
-0.01958,1.04,0.72
-0.01956,0.96,0.64
-0.019540000000000002,0.88,0.64
-0.019520000000000003,0.88,0.56
-0.0195,0.8,0.48
-0.01948,0.8,0.48
-0.01946,0.72,0.48
-0.01944,0.64,0.4
-0.01942,0.64,0.32
-0.0194,0.56,0.32
-0.01938,0.56,0.24
-0.019360000000000002,0.48,0.24
-0.019340000000000003,0.48,0.24
-0.01932,0.4,0.16
-0.0193,0.32,0.08
-0.019280000000000002,0.32,0.08
-0.01926,0.24,0.0
-0.01924,0.24,0.0
-0.01922,0.16,-0.08
-0.019200000000000002,0.16,-0.16
-0.019180000000000003,0.08,-0.16
-0.01916,0.0,-0.24
-0.01914,0.0,-0.24
-0.01912,-0.08,-0.32
-0.0191,-0.08,-0.32
-0.01908,-0.08,-0.4
-0.01906,-0.16,-0.4
-0.01904,-0.24,-0.48
-0.019020000000000002,-0.32,-0.56
-0.019000000000000003,-0.32,-0.56
-0.01898,-0.32,-0.56
-0.01896,-0.4,-0.64
-0.018940000000000002,-0.4,-0.72
-0.01892,-0.48,-0.72
-0.0189,-0.56,-0.72
-0.01888,-0.56,-0.8
-0.018860000000000002,-0.64,-0.88
-0.018840000000000003,-0.64,-0.88
-0.01882,-0.64,-0.96
-0.0188,-0.72,-0.96
-0.01878,-0.72,-1.04
-0.01876,-0.8,-1.12
-0.01874,-0.88,-1.12
-0.01872,-0.88,-1.12
