t,V_m,V_e
-0.0025,2.32,2.56
-0.0024980000000000002,2.32,2.56
-0.002496,2.32,2.56
-0.002494,2.4,2.56
-0.002492,2.32,2.56
-0.00249,2.32,2.56
-0.002488,2.32,2.48
-0.002486,2.32,2.56
-0.002484,2.32,2.48
-0.0024820000000000003,2.32,2.48
-0.00248,2.32,2.56
-0.002478,2.4,2.48
-0.002476,2.32,2.48
-0.002474,2.32,2.48
-0.0024720000000000002,2.32,2.4
-0.00247,2.32,2.48
-0.002468,2.4,2.48
-0.002466,2.4,2.4
-0.002464,2.4,2.4
-0.002462,2.4,2.4
-0.00246,2.4,2.4
-0.002458,2.4,2.4
-0.002456,2.32,2.4
-0.002454,2.32,2.4
-0.002452,2.32,2.32
-0.00245,2.32,2.32
-0.002448,2.32,2.32
-0.0024460000000000003,2.32,2.32
-0.002444,2.32,2.32
-0.002442,2.32,2.24
-0.00244,2.32,2.24
-0.002438,2.32,2.24
-0.0024360000000000002,2.4,2.24
-0.002434,2.4,2.24
-0.002432,2.32,2.24
-0.00243,2.32,2.16
-0.002428,2.4,2.24
-0.002426,2.32,2.16
-0.002424,2.32,2.16
-0.002422,2.32,2.16
-0.0024200000000000003,2.32,2.16
-0.002418,2.32,2.08
-0.002416,2.32,2.16
-0.002414,2.32,2.08
-0.002412,2.32,2.08
-0.0024100000000000002,2.32,2.08
-0.002408,2.32,2.0
-0.002406,2.32,2.0
-0.002404,2.24,2.0
-0.002402,2.32,2.0
-0.0024000000000000002,2.32,2.0
-0.002398,2.24,2.0
-0.002396,2.24,1.92
-0.002394,2.32,1.92
-0.002392,2.24,1.92
-0.00239,2.24,1.92
-0.002388,2.24,1.84
-0.002386,2.24,1.92
-0.002384,2.24,1.84
-0.002382,2.24,1.84
-0.00238,2.24,1.84
-0.002378,2.24,1.76
-0.002376,2.24,1.84
-0.0023740000000000002,2.24,1.76
-0.002372,2.24,1.76
-0.00237,2.16,1.68
-0.002368,2.16,1.76
-0.002366,2.16,1.68
-0.002364,2.16,1.68
-0.002362,2.16,1.68
-0.00236,2.08,1.6
-0.002358,2.16,1.6
-0.002356,2.08,1.6
-0.002354,2.16,1.6
-0.002352,2.08,1.52
-0.00235,2.08,1.52
-0.0023480000000000003,2.08,1.52
-0.002346,2.08,1.52
-0.002344,2.08,1.52
-0.002342,2.08,1.44
-0.00234,2.08,1.44
-0.0023380000000000002,2.08,1.44
-0.002336,2.08,1.36
-0.002334,2.0,1.36
-0.002332,2.0,1.36
-0.00233,2.0,1.36
-0.002328,2.0,1.36
-0.002326,2.0,1.28
-0.002324,1.92,1.28
-0.0023220000000000003,2.0,1.28
-0.00232,1.92,1.28
-0.002318,1.92,1.2
-0.002316,1.92,1.2
-0.002314,1.92,1.2
-0.0023120000000000003,1.92,1.2
-0.00231,1.92,1.2
-0.002308,1.84,1.12
