t,V_m,V_e
-0.0125,0.96,0.56
-0.012490000000000001,0.88,0.56
-0.012480000000000002,0.96,0.48
-0.01247,0.88,0.48
-0.01246,0.88,0.48
-0.012450000000000001,0.8,0.48
-0.012440000000000001,0.8,0.4
-0.01243,0.72,0.32
-0.01242,0.72,0.32
-0.012410000000000001,0.64,0.24
-0.012400000000000001,0.64,0.24
-0.01239,0.64,0.16
-0.01238,0.56,0.16
-0.01237,0.56,0.16
-0.012360000000000001,0.48,0.08
-0.01235,0.48,0.08
-0.01234,0.48,0.08
-0.01233,0.4,0.0
-0.012320000000000001,0.4,-0.08
-0.012310000000000001,0.32,-0.08
-0.0123,0.32,-0.08
-0.01229,0.32,-0.16
-0.012280000000000001,0.24,-0.16
-0.012270000000000001,0.16,-0.24
-0.01226,0.16,-0.16
-0.01225,0.16,-0.24
-0.012240000000000001,0.08,-0.32
-0.012230000000000001,0.08,-0.32
-0.01222,0.0,-0.4
-0.01221,0.0,-0.4
-0.0122,-0.08,-0.4
-0.012190000000000001,-0.08,-0.4
-0.01218,-0.08,-0.56
-0.01217,-0.16,-0.56
-0.01216,-0.16,-0.56
-0.012150000000000001,-0.24,-0.56
-0.012140000000000001,-0.24,-0.56
-0.01213,-0.32,-0.64
-0.01212,-0.32,-0.64
-0.012110000000000001,-0.32,-0.72
-0.012100000000000001,-0.4,-0.8
-0.01209,-0.4,-0.8
-0.01208,-0.48,-0.8
-0.01207,-0.48,-0.8
-0.012060000000000001,-0.56,-0.88
-0.01205,-0.56,-0.96
-0.01204,-0.56,-0.96
-0.01203,-0.64,-1.04
-0.012020000000000001,-0.56,-1.04
-0.01201,-0.72,-1.04
-0.012,-0.64,-1.12
-0.01199,-0.72,-1.12
-0.011980000000000001,-0.8,-1.2
-0.011970000000000001,-0.8,-1.2
-0.01196,-0.8,-1.2
-0.01195,-0.8,-1.28
-0.011940000000000001,-0.88,-1.28
-0.011930000000000001,-0.88,-1.28
-0.01192,-0.96,-1.36
-0.01191,-0.96,-1.36
-0.0119,-1.04,-1.36
-0.011890000000000001,-1.04,-1.44
-0.01188,-1.04,-1.44
-0.01187,-1.12,-1.44
-0.01186,-1.12,-1.52
-0.011850000000000001,-1.2,-1.52
-0.01184,-1.2,-1.52
-0.01183,-1.2,-1.6
-0.01182,-1.28,-1.6
-0.011810000000000001,-1.28,-1.6
-0.011800000000000001,-1.28,-1.68
-0.01179,-1.28,-1.68
-0.01178,-1.36,-1.68
-0.011770000000000001,-1.36,-1.76
