t,V_m,V_e
0.0,0.88,0.08
0.0004,0.88,0.08
0.0008,0.88,0.08
0.0012000000000000001,0.88,0.08
0.0016,0.96,0.08
0.002,0.88,0.0
0.0024000000000000002,0.88,0.08
0.0028,0.88,0.08
0.0032,0.88,0.08
0.0036000000000000003,0.96,0.0
0.004,0.88,0.08
0.0044,0.88,0.08
0.0048000000000000004,0.88,0.08
0.005200000000000001,0.88,0.0
0.0056,0.88,0.08
0.006,0.88,0.08
0.0064,0.88,0.08
0.0068000000000000005,0.88,0.08
0.007200000000000001,0.88,0.08
0.0076,0.88,0.08
0.008,0.88,0.08
0.008400000000000001,0.88,0.0
0.0088,0.88,0.0
0.0092,0.88,0.0
0.009600000000000001,0.88,0.08
0.01,0.88,0.08
0.010400000000000001,0.88,0.0
0.0108,0.88,0.08
0.0112,0.88,0.08
0.011600000000000001,0.88,0.08
0.012,0.88,0.08
0.012400000000000001,0.88,0.0
0.0128,0.88,0.0
0.0132,0.88,0.08
0.013600000000000001,0.88,0.08
0.014,0.88,0.0
0.014400000000000001,0.88,0.0
0.0148,0.88,0.0
0.0152,0.88,0.08
0.015600000000000001,0.88,0.08
0.016,0.88,0.08
0.0164,0.88,0.08
0.016800000000000002,0.88,0.08
0.0172,0.88,0.0
0.0176,0.88,0.08
0.018000000000000002,0.88,0.0
0.0184,0.88,0.08
0.0188,0.88,0.08
0.019200000000000002,0.88,0.08
0.0196,0.88,0.08
0.02,0.88,0.08
0.0204,0.88,0.0
0.020800000000000003,0.88,0.08
0.0212,0.88,0.0
0.0216,0.88,0.08
0.022000000000000002,0.88,0.08
0.0224,0.88,0.0
0.0228,0.88,0.0
0.023200000000000002,0.88,0.08
0.0236,0.88,0.0
0.024,0.88,0.0
0.0244,0.88,0.08
0.024800000000000003,0.88,0.08
0.0252,0.88,0.0
0.0256,0.88,0.08
0.026000000000000002,0.88,0.0
0.0264,0.88,0.08
0.0268,0.88,0.08
0.027200000000000002,0.88,0.08
0.027600000000000003,0.88,0.0
0.028,0.88,0.08
0.0284,0.88,0.08
0.028800000000000003,0.88,0.0
0.0292,0.88,0.0
0.0296,0.88,0.0
0.030000000000000002,0.88,0.0
0.0304,0.88,0.0
0.0308,0.88,0.08
0.031200000000000002,0.88,0.08
0.0316,0.88,0.08
0.032,0.88,0.08
0.0324,0.88,0.08
0.0328,0.88,0.0
0.0332,0.88,0.08
0.033600000000000005,0.88,0.0
0.034,0.88,0.08
0.0344,0.88,0.08
0.034800000000000005,0.88,0.0
0.0352,0.88,0.08
0.0356,0.88,0.0
0.036000000000000004,0.88,0.08
0.0364,0.88,0.08
0.0368,0.88,0.08
0.037200000000000004,0.88,0.0
0.0376,0.88,0.0
0.038,0.88,0.0
0.038400000000000004,0.88,0.08
0.0388,0.88,0.08
0.0392,0.88,0.08
0.0396,0.88,0.08
0.04,0.88,0.08
0.040400000000000005,0.88,0.08
0.0408,0.88,0.0
0.0412,0.88,0.08
0.041600000000000005,0.88,0.0
0.042,0.88,0.08
0.0424,0.88,0.08
0.042800000000000005,0.88,0.08
0.0432,0.88,0.08
0.0436,0.88,0.0
0.044000000000000004,0.88,0.08
0.0444,0.8,0.0
0.0448,0.88,0.0
0.045200000000000004,0.88,0.08
0.0456,0.88,0.0
0.046,0.88,0.0
0.046400000000000004,0.88,0.08
0.0468,0.88,0.0
0.0472,0.88,0.08
0.0476,0.88,0.08
0.048,0.8,0.08
0.048400000000000006,0.8,0.0
0.0488,0.88,0.08
0.0492,0.8,0.08
0.049600000000000005,0.88,0.08
0.05,0.88,0.0
0.0504,0.88,0.0
0.050800000000000005,0.88,0.08
0.0512,0.88,0.0
0.0516,0.88,0.08
0.052000000000000005,0.8,0.08
0.0524,0.88,0.0
0.0528,0.88,0.0
0.053200000000000004,0.88,0.0
0.0536,0.88,0.08
0.054,0.8,0.08
0.054400000000000004,0.8,0.08
0.0548,0.8,0.08
0.055200000000000006,0.88,0.08
0.055600000000000004,0.88,0.0
0.056,0.88,0.08
0.056400000000000006,0.88,0.08
0.0568,0.8,0.08
0.0572,0.88,0.0
0.057600000000000005,0.88,0.08
0.058,0.88,0.0
0.0584,0.88,0.0
0.058800000000000005,0.88,0.08
0.0592,0.88,0.0
0.0596,0.88,0.0
0.060000000000000005,0.88,0.08
0.0604,0.88,0.0
0.0608,0.88,0.08
0.061200000000000004,0.8,0.0
0.0616,0.8,0.08
0.062,0.8,0.08
0.062400000000000004,0.88,0.0
0.06280000000000001,0.88,0.08
0.0632,0.88,0.08
0.0636,0.8,0.0
0.064,0.8,0.0
0.0644,0.88,0.0
0.0648,0.8,0.08
0.06520000000000001,0.88,0.08
0.0656,0.8,0.08
0.066,0.88,0.08
0.0664,0.88,0.0
0.0668,0.88,0.0
0.06720000000000001,0.88,0.08
0.06760000000000001,0.8,0.08
0.068,0.8,0.08
0.0684,0.8,0.0
0.0688,0.8,0.08
0.0692,0.88,0.0
0.06960000000000001,0.8,0.0
0.07,0.88,0.08
0.0704,0.88,0.0
0.0708,0.8,0.08
0.0712,0.88,0.08
0.0716,0.8,0.0
0.07200000000000001,0.8,0.08
0.0724,0.8,0.0
0.0728,0.88,0.0
0.0732,0.8,0.0
0.0736,0.8,0.08
0.07400000000000001,0.8,0.08
0.07440000000000001,0.8,0.0
0.0748,0.88,0.08
0.0752,0.8,0.0
0.0756,0.8,0.08
0.076,0.8,0.08
0.07640000000000001,0.8,0.08
0.07680000000000001,0.8,0.08
0.0772,0.88,0.08
0.0776,0.8,0.0
0.078,0.8,0.08
0.0784,0.8,0.08
0.07880000000000001,0.8,0.0
0.0792,0.8,0.08
0.0796,0.8,0.0
0.08,0.8,0.08
0.0804,0.88,0.0
