t,V_m,V_e
0.0,1.12,0.0
0.0004,1.12,0.0
0.0008,1.04,0.08
0.0012000000000000001,1.12,0.08
0.0016,1.04,0.0
0.002,1.04,0.08
0.0024000000000000002,1.04,0.0
0.0028,1.12,0.0
0.0032,1.04,0.08
0.0036000000000000003,1.04,0.0
0.004,1.04,0.0
0.0044,1.04,0.0
0.0048000000000000004,1.04,0.0
0.005200000000000001,1.04,0.0
0.0056,1.04,0.0
0.006,1.04,0.0
0.0064,1.04,0.0
0.0068000000000000005,1.04,0.0
0.007200000000000001,1.04,0.0
0.0076,1.04,0.08
0.008,1.04,0.0
0.008400000000000001,1.04,0.0
0.0088,1.04,0.0
0.0092,1.04,0.0
0.009600000000000001,1.04,0.0
0.01,1.04,0.0
0.010400000000000001,1.04,0.08
0.0108,1.04,0.0
0.0112,1.04,0.0
0.011600000000000001,1.04,0.08
0.012,1.04,0.08
0.012400000000000001,1.04,0.0
0.0128,1.04,0.0
0.0132,1.04,0.0
0.013600000000000001,1.04,0.08
0.014,1.04,0.0
0.014400000000000001,1.04,0.0
0.0148,0.96,0.0
0.0152,1.04,0.0
0.015600000000000001,1.04,0.0
0.016,1.04,0.0
0.0164,1.04,0.0
0.016800000000000002,0.96,0.0
0.0172,1.04,0.0
0.0176,0.96,0.0
0.018000000000000002,1.04,0.08
0.0184,1.04,0.0
0.0188,1.04,0.0
0.019200000000000002,0.96,0.0
0.0196,0.96,0.0
0.02,0.96,0.0
0.0204,0.96,0.0
0.020800000000000003,0.96,0.0
0.0212,0.96,0.08
0.0216,0.96,0.0
0.022000000000000002,0.96,0.0
0.0224,0.96,0.0
0.0228,0.96,0.0
0.023200000000000002,1.04,0.0
0.0236,0.96,0.0
0.024,0.96,0.08
0.0244,0.96,0.0
0.024800000000000003,0.96,0.0
0.0252,0.96,0.0
0.0256,0.96,0.0
0.026000000000000002,0.96,0.0
0.0264,0.96,0.0
0.0268,0.96,0.0
0.027200000000000002,0.96,0.0
0.027600000000000003,0.96,0.0
0.028,0.96,0.0
0.0284,0.96,0.0
0.028800000000000003,0.96,0.0
0.0292,0.96,0.0
0.0296,0.96,0.0
0.030000000000000002,0.96,0.0
0.0304,0.96,0.0
0.0308,0.96,0.0
0.031200000000000002,0.96,0.08
0.0316,1.04,0.0
0.032,0.96,0.0
0.0324,0.96,0.08
