t,V_out,V_R
-3.2760000000000005e-05,-0.8,-0.88
-3.272e-05,-0.88,-0.92
-3.2680000000000006e-05,-0.88,-0.92
-3.264e-05,-0.8,-0.92
-3.2600000000000006e-05,-0.8,-0.92
-3.256e-05,-0.8,-0.96
-3.252e-05,-0.72,-0.96
-3.248e-05,-0.8,-1.0
-3.244e-05,-0.72,-1.0
-3.24e-05,-0.72,-1.0
-3.236e-05,-0.64,-1.0
-3.232e-05,-0.72,-1.04
-3.228e-05,-0.56,-1.04
-3.224e-05,-0.56,-1.04
-3.2200000000000003e-05,-0.56,-1.04
-3.2160000000000004e-05,-0.64,-1.08
-3.212e-05,-0.64,-1.12
-3.2080000000000005e-05,-0.56,-1.12
-3.204e-05,-0.56,-1.12
-3.2000000000000005e-05,-0.56,-1.08
-3.196e-05,-0.56,-1.08
-3.1920000000000006e-05,-0.48,-1.12
-3.188e-05,-0.48,-1.16
-3.184000000000001e-05,-0.48,-1.2
-3.18e-05,-0.48,-1.16
-3.176e-05,-0.48,-1.2
-3.172e-05,-0.32,-1.2
-3.168e-05,-0.4,-1.2
-3.164e-05,-0.4,-1.24
-3.16e-05,-0.4,-1.24
-3.156e-05,-0.32,-1.24
-3.152e-05,-0.32,-1.28
-3.1480000000000004e-05,-0.24,-1.24
-3.144e-05,-0.32,-1.28
-3.1400000000000004e-05,-0.24,-1.28
-3.136e-05,-0.24,-1.24
-3.1320000000000005e-05,-0.24,-1.28
-3.128e-05,-0.24,-1.28
-3.1240000000000006e-05,-0.24,-1.32
-3.12e-05,-0.24,-1.32
-3.1160000000000007e-05,-0.16,-1.4000000000000001
-3.112e-05,-0.16,-1.32
-3.108e-05,-0.16,-1.36
-3.104e-05,-0.08,-1.32
-3.1e-05,-0.08,-1.36
-3.096e-05,-0.08,-1.44
-3.092e-05,0.0,-1.36
-3.088e-05,0.0,-1.4000000000000001
-3.084e-05,-0.08,-1.4000000000000001
-3.08e-05,0.0,-1.44
-3.0760000000000004e-05,0.0,-1.44
-3.0720000000000004e-05,0.08,-1.44
-3.068e-05,0.08,-1.44
-3.0640000000000005e-05,0.0,-1.44
-3.06e-05,0.08,-1.44
-3.0560000000000006e-05,0.0,-1.44
-3.052e-05,0.08,-1.44
-3.0480000000000003e-05,0.16,-1.44
-3.0440000000000003e-05,0.16,-1.48
-3.04e-05,0.16,-1.52
-3.036e-05,0.16,-1.48
-3.032e-05,0.16,-1.48
-3.028e-05,0.16,-1.52
-3.0240000000000002e-05,0.24,-1.52
-3.0200000000000002e-05,0.32,-1.56
-3.0160000000000003e-05,0.32,-1.56
-3.0120000000000003e-05,0.32,-1.6
-3.0080000000000003e-05,0.32,-1.52
-3.004e-05,0.32,-1.56
-3e-05,0.4,-1.56
-2.996e-05,0.32,-1.56
-2.992e-05,0.4,-1.56
-2.9880000000000002e-05,0.4,-1.52
-2.9840000000000002e-05,0.48,-1.6
-2.9800000000000003e-05,0.4,-1.6
-2.9760000000000003e-05,0.4,-1.6
-2.9720000000000003e-05,0.48,-1.6
-2.968e-05,0.48,-1.6
-2.964e-05,0.48,-1.6400000000000001
-2.96e-05,0.56,-1.6400000000000001
-2.956e-05,0.48,-1.6400000000000001
-2.9520000000000002e-05,0.48,-1.6
-2.9480000000000002e-05,0.56,-1.68
-2.9440000000000003e-05,0.56,-1.6
-2.9400000000000003e-05,0.56,-1.6400000000000001
-2.9360000000000003e-05,0.56,-1.6400000000000001
-2.932e-05,0.72,-1.6400000000000001
-2.928e-05,0.8,-1.68
-2.924e-05,0.72,-1.6400000000000001
-2.92e-05,0.72,-1.68
-2.9160000000000002e-05,0.64,-1.68
-2.9120000000000002e-05,0.8,-1.68
-2.9080000000000003e-05,0.8,-1.6400000000000001
-2.9040000000000003e-05,0.72,-1.6
-2.9000000000000004e-05,0.72,-1.6400000000000001
-2.896e-05,0.8,-1.72
-2.892e-05,0.88,-1.68
-2.888e-05,0.88,-1.6400000000000001
-2.8840000000000002e-05,0.88,-1.68
-2.8800000000000002e-05,0.88,-1.72
-2.8760000000000002e-05,0.88,-1.68
-2.8720000000000003e-05,0.88,-1.68
-2.8680000000000003e-05,0.88,-1.72
-2.8640000000000004e-05,0.88,-1.68
-2.86e-05,0.96,-1.68
-2.856e-05,0.88,-1.68
-2.852e-05,0.96,-1.72
-2.8480000000000002e-05,0.96,-1.72
-2.8440000000000002e-05,1.04,-1.72
-2.8400000000000003e-05,1.04,-1.68
-2.8360000000000003e-05,1.12,-1.68
-2.8320000000000003e-05,1.12,-1.72
-2.828e-05,1.04,-1.72
-2.824e-05,1.04,-1.72
-2.82e-05,1.04,-1.72
-2.816e-05,1.12,-1.76
-2.8120000000000002e-05,1.12,-1.76
-2.8080000000000002e-05,1.04,-1.72
-2.8040000000000003e-05,1.2,-1.72
-2.8000000000000003e-05,1.2,-1.68
-2.7960000000000003e-05,1.2,-1.76
-2.792e-05,1.12,-1.68
-2.788e-05,1.2,-1.72
-2.784e-05,1.36,-1.72
-2.78e-05,1.12,-1.72
-2.7760000000000002e-05,1.28,-1.76
-2.7720000000000002e-05,1.28,-1.68
-2.7680000000000003e-05,1.28,-1.76
-2.7640000000000003e-05,1.36,-1.76
-2.7600000000000003e-05,1.36,-1.72
-2.756e-05,1.36,-1.72
-2.752e-05,1.36,-1.76
-2.748e-05,1.44,-1.72
-2.744e-05,1.44,-1.76
-2.7400000000000002e-05,1.44,-1.72
-2.7360000000000002e-05,1.44,-1.72
-2.7320000000000003e-05,1.44,-1.72
-2.7280000000000003e-05,1.44,-1.72
-2.7240000000000003e-05,1.44,-1.68
-2.72e-05,1.52,-1.72
-2.716e-05,1.52,-1.72
-2.712e-05,1.52,-1.68
-2.708e-05,1.6,-1.72
-2.7040000000000002e-05,1.52,-1.72
-2.7000000000000002e-05,1.6,-1.68
-2.6960000000000003e-05,1.52,-1.72
-2.6920000000000003e-05,1.6,-1.68
-2.6880000000000004e-05,1.6,-1.68
-2.684e-05,1.6,-1.68
-2.68e-05,1.6,-1.6400000000000001
-2.676e-05,1.6,-1.72
-2.672e-05,1.6,-1.72
-2.6680000000000002e-05,1.6,-1.68
-2.6640000000000002e-05,1.68,-1.6400000000000001
-2.6600000000000003e-05,1.6,-1.6400000000000001
-2.6560000000000003e-05,1.68,-1.68
-2.6520000000000004e-05,1.76,-1.6400000000000001
-2.648e-05,1.68,-1.68
-2.644e-05,1.76,-1.68
-2.64e-05,1.76,-1.68
-2.6360000000000002e-05,1.68,-1.68
-2.6320000000000002e-05,1.68,-1.6
-2.6280000000000002e-05,1.76,-1.6
-2.6240000000000003e-05,1.76,-1.6400000000000001
-2.6200000000000003e-05,1.76,-1.6400000000000001
-2.616e-05,1.76,-1.6400000000000001
-2.612e-05,1.84,-1.6400000000000001
-2.608e-05,1.76,-1.6
-2.604e-05,1.76,-1.6400000000000001
-2.6000000000000002e-05,1.84,-1.6
-2.5960000000000002e-05,1.84,-1.6
-2.5920000000000003e-05,1.84,-1.56
-2.5880000000000003e-05,1.92,-1.6
-2.5840000000000003e-05,1.84,-1.6
-2.58e-05,1.92,-1.56
-2.576e-05,1.84,-1.56
-2.572e-05,1.84,-1.52
-2.568e-05,1.92,-1.6
-2.5640000000000002e-05,1.92,-1.56
-2.5600000000000002e-05,1.92,-1.52
-2.5560000000000003e-05,1.84,-1.52
-2.5520000000000003e-05,2.0,-1.52
-2.5480000000000003e-05,1.92,-1.52
-2.544e-05,1.92,-1.52
-2.54e-05,1.84,-1.52
-2.536e-05,2.0,-1.48
-2.532e-05,2.08,-1.44
-2.5280000000000002e-05,1.92,-1.48
-2.5240000000000002e-05,1.92,-1.48
-2.5200000000000003e-05,2.0,-1.48
-2.5160000000000003e-05,2.0,-1.48
-2.5120000000000003e-05,2.0,-1.48
-2.508e-05,1.92,-1.44
-2.504e-05,2.0,-1.48
-2.5e-05,2.08,-1.44
-2.496e-05,2.08,-1.44
-2.4920000000000002e-05,2.0,-1.4000000000000001
-2.4880000000000002e-05,2.0,-1.44
-2.4840000000000003e-05,2.0,-1.4000000000000001
-2.4800000000000003e-05,2.0,-1.4000000000000001
-2.4760000000000003e-05,2.08,-1.4000000000000001
-2.472e-05,2.08,-1.4000000000000001
-2.468e-05,2.08,-1.32
-2.464e-05,2.16,-1.36
-2.46e-05,2.08,-1.32
-2.4560000000000002e-05,2.16,-1.28
-2.4520000000000002e-05,2.08,-1.28
-2.4480000000000003e-05,2.08,-1.32
-2.4440000000000003e-05,2.08,-1.28
-2.4400000000000004e-05,2.08,-1.28
-2.436e-05,2.08,-1.24
-2.432e-05,2.08,-1.24
-2.428e-05,2.08,-1.24
-2.4240000000000002e-05,2.08,-1.24
-2.4200000000000002e-05,2.08,-1.24
-2.4160000000000002e-05,2.16,-1.24
-2.4120000000000003e-05,2.08,-1.2
-2.4080000000000003e-05,2.16,-1.16
-2.404e-05,2.08,-1.24
-2.4e-05,2.08,-1.2
-2.396e-05,2.08,-1.16
-2.392e-05,2.16,-1.16
-2.3880000000000002e-05,2.08,-1.16
-2.3840000000000002e-05,2.16,-1.16
-2.3800000000000003e-05,2.16,-1.12
-2.3760000000000003e-05,2.16,-1.08
-2.3720000000000003e-05,2.16,-1.12
-2.368e-05,2.0,-1.16
-2.364e-05,2.16,-1.08
-2.36e-05,2.16,-1.08
-2.356e-05,2.08,-1.04
-2.3520000000000002e-05,2.16,-1.08
-2.3480000000000002e-05,2.08,-1.08
-2.3440000000000003e-05,2.16,-1.04
-2.3400000000000003e-05,2.16,-1.0
-2.3360000000000003e-05,2.16,-1.04
-2.332e-05,2.16,-1.04
-2.328e-05,2.16,-1.0
-2.324e-05,2.16,-1.0
-2.32e-05,2.16,-0.96
-2.3160000000000002e-05,2.16,-0.96
-2.3120000000000002e-05,2.16,-0.92
-2.3080000000000003e-05,2.16,-0.96
-2.3040000000000003e-05,2.08,-0.92
-2.3000000000000003e-05,2.08,-0.88
-2.296e-05,2.08,-0.88
-2.292e-05,2.08,-0.84
-2.288e-05,2.16,-0.88
-2.284e-05,2.24,-0.84
-2.2800000000000002e-05,2.16,-0.88
-2.2760000000000002e-05,2.08,-0.8
-2.2720000000000003e-05,2.16,-0.8
-2.2680000000000003e-05,2.08,-0.76
-2.2640000000000003e-05,2.08,-0.76
-2.26e-05,2.16,-0.8
-2.256e-05,2.08,-0.72
-2.252e-05,2.08,-0.76
-2.248e-05,2.16,-0.72
-2.2440000000000002e-05,2.16,-0.72
-2.2400000000000002e-05,2.16,-0.72
-2.2360000000000003e-05,2.08,-0.72
-2.2320000000000003e-05,2.16,-0.68
-2.228e-05,2.08,-0.72
-2.224e-05,2.0,-0.64
-2.22e-05,2.08,-0.68
-2.216e-05,2.08,-0.64
-2.212e-05,2.08,-0.6
-2.2080000000000002e-05,2.08,-0.6
-2.2040000000000002e-05,2.08,-0.56
-2.2000000000000003e-05,2.08,-0.56
-2.1960000000000003e-05,2.08,-0.56
-2.192e-05,2.08,-0.52
-2.188e-05,2.0,-0.56
-2.184e-05,2.0,-0.52
-2.18e-05,2.08,-0.48
-2.1760000000000002e-05,2.08,-0.48
-2.1720000000000002e-05,2.08,-0.44
-2.1680000000000002e-05,2.08,-0.44
-2.1640000000000003e-05,2.0,-0.44
-2.1600000000000003e-05,2.0,-0.44
-2.156e-05,2.0,-0.4
-2.152e-05,2.0,-0.36
-2.148e-05,2.0,-0.44
-2.144e-05,2.0,-0.36
-2.1400000000000002e-05,2.0,-0.32
-2.1360000000000002e-05,2.0,-0.36
-2.1320000000000003e-05,2.0,-0.32
-2.1280000000000003e-05,1.92,-0.28
-2.1240000000000003e-05,2.0,-0.36
-2.12e-05,1.92,-0.32
-2.116e-05,1.92,-0.32
