Distance_(pixels),Gray_Value
226,45.3333
227,46.3333
228,47.6667
229,49.3333
230,51.0000
231,52.0000
232,53.3333
233,57.0000
234,57.6667
235,60.0000
236,61.0000
237,62.3333
238,63.3333
239,65.3333
240,66.0000
241,68.3333
242,69.0000
243,69.0000
244,70.3333
245,71.3333
246,73.3333
247,75.6667
248,77.0000
249,79.3333
250,78.3333
251,78.3333
252,78.0000
253,78.0000
254,77.6667
255,77.6667
256,79.0000
257,81.3333
258,80.6667
259,82.3333
260,82.6667
261,84.0000
262,83.0000
263,83.0000
264,83.0000
265,83.0000
266,84.3333
267,85.3333
268,84.0000
269,85.0000
270,85.6667
271,85.6667
272,87.3333
273,87.3333
274,86.0000
275,86.0000
276,84.6667
277,83.6667
278,84.0000
279,85.3333
280,84.6667
281,84.6667
282,83.3333
283,84.3333
284,83.3333
285,83.3333
286,83.3333
287,82.0000
288,82.0000
289,80.6667
290,81.6667
291,81.6667
292,80.6667
293,79.6667
294,78.6667
295,79.6667
296,79.0000
297,79.0000
298,77.3333
299,76.0000
300,75.0000
301,76.0000
302,75.0000
303,75.0000
304,74.3333
305,74.3333
306,75.3333
307,76.3333
308,73.3333
309,71.0000
310,69.3333
311,69.3333
312,68.0000
313,69.0000
314,69.0000
315,69.0000
316,68.0000
317,66.3333
318,67.0000
319,65.0000
320,65.0000
321,65.0000
322,64.6667
323,64.6667
324,64.3333
325,63.3333
326,62.6667
327,62.6667
328,61.3333
329,61.3333
330,62.3333
331,62.3333
332,63.3333
333,61.6667
334,62.3333
335,61.0000
336,60.0000
337,60.0000
338,60.0000
339,58.6667
340,59.0000
341,60.0000
342,62.0000
343,61.0000
344,62.6667
345,62.6667
346,63.0000
347,63.0000
348,60.6667
349,57.0000
350,56.6667
351,55.0000
352,55.3333
353,55.3333
354,56.0000
355,54.6667
356,57.0000
357,58.3333
358,58.3333
359,57.3333
360,57.0000
361,56.0000
362,56.0000
363,55.0000
364,54.0000
365,54.0000
366,55.0000
367,55.0000
368,54.3333
369,51.6667
370,50.6667
371,48.3333
372,47.3333
373,46.0000
374,46.3333
375,45.0000
376,45.3333
377,44.0000
378,42.6667
379,41.6667
380,40.0000
381,39.0000
382,38.3333
383,38.3333
384,34.3333
385,33.3333
386,31.6667
387,30.6667
388,31.0000
389,30.0000
390,29.6667
391,28.0000
392,26.6667
393,25.6667
394,24.6667
395,23.3333
396,23.3333
397,23.3333
398,21.6667
399,19.6667
400,18.0000
401,16.6667
402,17.0000
403,15.3333
404,14.0000
405,13.0000
406,11.3333
407,11.3333
408,11.6667
409,10.6667
410,9.6667
411,10.6667
412,10.6667
413,10.6667
414,9.6667
415,9.6667
416,10.3333
417,10.3333
418,9.3333
419,8.3333
420,6.0000
421,6.0000
422,6.0000
423,6.0000
424,5.0000
425,5.0000
426,5.0000
427,6.0000
428,5.0000
429,5.0000
430,4.0000
431,3.0000
432,5.0000
433,5.0000
434,5.0000
435,3.6667
436,3.6667
437,5.0000
438,5.0000
439,5.0000
440,3.0000
441,4.0000
442,5.0000
443,5.0000
444,5.0000
445,5.0000
446,5.0000
447,5.0000
448,5.0000
449,5.0000
450,5.0000
451,3.6667
452,5.0000
453,5.0000
454,4.0000
455,3.0000
456,3.0000
457,2.0000
458,3.0000
459,3.0000
460,3.0000
461,2.0000
462,3.0000
463,2.0000
464,2.0000
465,2.0000
466,2.0000
467,2.0000
468,2.0000
469,2.0000
470,2.0000
471,3.0000
472,3.0000
473,2.0000
474,2.0000
475,2.0000
476,2.0000
477,2.0000
478,2.0000
479,2.0000
480,3.0000
481,3.0000
482,2.0000
483,2.0000
484,2.0000
485,2.0000
486,2.0000
487,2.0000
488,2.0000
489,2.0000
490,2.0000
491,2.0000
492,2.0000
493,2.0000
494,2.0000
495,2.0000
496,2.0000
497,2.0000
498,2.0000
499,2.0000
500,2.0000
501,2.0000
502,2.0000
503,2.0000
504,2.0000
505,2.0000
506,2.0000
507,2.0000
