t,V_m,V_e
-0.000125,-1.32,-2.4
-0.0001249,-1.32,-2.32
-0.0001248,-1.32,-2.32
-0.0001247,-1.32,-2.4
-0.0001246,-1.4000000000000001,-2.32
-0.0001245,-1.36,-2.24
-0.00012440000000000002,-1.36,-2.24
-0.0001243,-1.32,-2.24
-0.0001242,-1.32,-2.16
-0.0001241,-1.36,-2.16
-0.000124,-1.4000000000000001,-2.08
-0.0001239,-1.36,-2.16
-0.0001238,-1.36,-2.24
-0.0001237,-1.36,-2.08
-0.0001236,-1.36,-2.16
-0.0001235,-1.36,-2.08
-0.0001234,-1.4000000000000001,-2.0
-0.00012330000000000002,-1.36,-2.0
-0.0001232,-1.36,-1.92
-0.0001231,-1.32,-1.92
-0.000123,-1.32,-1.84
-0.0001229,-1.32,-1.84
-0.0001228,-1.32,-1.76
-0.0001227,-1.32,-1.76
-0.0001226,-1.32,-1.76
-0.0001225,-1.32,-1.68
-0.0001224,-1.36,-1.6
-0.0001223,-1.32,-1.6
-0.00012220000000000002,-1.32,-1.6
-0.0001221,-1.28,-1.6
-0.000122,-1.32,-1.52
-0.00012190000000000001,-1.28,-1.44
-0.0001218,-1.24,-1.52
-0.0001217,-1.24,-1.36
-0.0001216,-1.28,-1.36
-0.0001215,-1.24,-1.28
-0.0001214,-1.2,-1.36
-0.00012130000000000001,-1.2,-1.28
-0.0001212,-1.24,-1.36
-0.0001211,-1.16,-1.28
-0.000121,-1.2,-1.12
-0.0001209,-1.16,-1.2
-0.00012080000000000001,-1.16,-1.2
-0.0001207,-1.16,-1.12
-0.0001206,-1.12,-1.04
-0.0001205,-1.16,-0.96
-0.0001204,-1.12,-0.96
-0.0001203,-1.08,-0.96
-0.00012020000000000001,-1.12,-0.88
-0.0001201,-1.08,-0.88
-0.00012,-1.08,-0.72
-0.0001199,-1.08,-0.72
-0.0001198,-1.04,-0.64
-0.00011970000000000001,-1.0,-0.8
-0.00011960000000000001,-0.96,-0.64
-0.0001195,-1.0,-0.64
-0.0001194,-0.96,-0.48
-0.0001193,-0.96,-0.56
-0.0001192,-0.92,-0.4
-0.00011910000000000001,-0.96,-0.4
-0.000119,-0.92,-0.32
-0.0001189,-0.88,-0.32
-0.0001188,-0.88,-0.32
-0.0001187,-0.88,-0.32
-0.00011860000000000001,-0.84,-0.24
-0.00011850000000000001,-0.8,-0.16
-0.0001184,-0.8,0.0
-0.0001183,-0.76,-0.08
-0.0001182,-0.8,-0.08
-0.0001181,-0.76,0.0
-0.00011800000000000001,-0.68,0.0
-0.0001179,-0.68,0.08
-0.0001178,-0.68,0.08
-0.0001177,-0.64,0.08
-0.0001176,-0.64,0.24
-0.00011750000000000001,-0.6,0.24
-0.00011740000000000001,-0.64,0.32
-0.0001173,-0.6,0.32
-0.0001172,-0.6,0.4
-0.0001171,-0.56,0.4
-0.000117,-0.52,0.4
-0.0001169,-0.52,0.56
-0.0001168,-0.48,0.56
-0.0001167,-0.44,0.56
-0.0001166,-0.36,0.64
-0.0001165,-0.44,0.72
-0.00011640000000000001,-0.36,0.72
-0.00011630000000000001,-0.36,0.72
-0.0001162,-0.32,0.72
-0.0001161,-0.32,0.88
-0.000116,-0.32,0.8
-0.0001159,-0.32,0.96
-0.0001158,-0.28,0.96
-0.00011570000000000001,-0.24,0.96
-0.0001156,-0.24,1.04
-0.0001155,-0.2,1.04
-0.0001154,-0.2,1.12
-0.0001153,-0.12,1.12
-0.00011520000000000001,-0.16,1.2
-0.0001151,-0.12,1.2
-0.000115,-0.08,1.36
-0.0001149,-0.04,1.28
-0.0001148,0.0,1.36
-0.0001147,0.0,1.28
-0.00011460000000000001,0.08,1.44
-0.0001145,0.04,1.44
-0.0001144,0.08,1.52
-0.0001143,0.08,1.52
-0.0001142,0.08,1.6
-0.00011410000000000001,0.2,1.68
-0.000114,0.16,1.6
-0.0001139,0.2,1.6
-0.0001138,0.24,1.68
-0.0001137,0.24,1.68
-0.0001136,0.2,1.76
-0.00011350000000000001,0.28,1.76
-0.0001134,0.28,1.84
-0.0001133,0.32,1.84
-0.0001132,0.36,1.84
-0.0001131,0.36,1.84
-0.00011300000000000001,0.44,1.92
-0.0001129,0.4,2.0
-0.0001128,0.44,1.92
-0.0001127,0.44,2.0
-0.0001126,0.48,2.08
-0.0001125,0.52,2.08
-0.00011240000000000001,0.52,2.08
-0.0001123,0.52,2.08
-0.0001122,0.56,2.16
-0.0001121,0.56,2.24
-0.000112,0.64,2.24
-0.00011190000000000001,0.64,2.16
-0.00011180000000000001,0.68,2.24
-0.0001117,0.64,2.32
-0.0001116,0.72,2.32
-0.0001115,0.68,2.24
-0.0001114,0.76,2.24
-0.00011130000000000001,0.8,2.32
-0.0001112,0.8,2.32
-0.0001111,0.8,2.32
-0.000111,0.84,2.4
-0.0001109,0.84,2.4
-0.00011080000000000001,0.84,2.4
-0.00011070000000000001,0.84,2.4
-0.0001106,0.88,2.48
-0.0001105,0.88,2.4
-0.0001104,0.92,2.4
-0.0001103,0.92,2.56
-0.00011020000000000001,1.0,2.56
-0.0001101,1.0,2.48
-0.00011,1.0,2.48
-0.0001099,1.04,2.56
-0.0001098,1.08,2.56
-0.00010970000000000001,1.12,2.64
-0.00010960000000000001,1.08,2.64
-0.0001095,1.12,2.64
-0.0001094,1.08,2.48
-0.0001093,1.16,2.64
-0.0001092,1.12,2.56
-0.0001091,1.16,2.56
-0.000109,1.16,2.56
-0.0001089,1.2,2.56
-0.0001088,1.2,2.56
-0.0001087,1.2,2.64
-0.00010860000000000001,1.24,2.64
-0.00010850000000000001,1.28,2.56
-0.0001084,1.28,2.56
-0.0001083,1.28,2.56
-0.0001082,1.24,2.56
-0.0001081,1.28,2.56
-0.000108,1.28,2.56
-0.00010790000000000001,1.32,2.56
-0.0001078,1.36,2.56
-0.0001077,1.32,2.56
-0.0001076,1.28,2.48
-0.00010750000000000001,1.32,2.56
-0.00010740000000000001,1.4000000000000001,2.48
-0.0001073,1.36,2.48
-0.0001072,1.36,2.48
-0.0001071,1.36,2.56
