t,V_m,V_e
-0.0025,0.16,0.24
-0.0024980000000000002,0.24,0.24
-0.002496,0.24,0.32
-0.002494,0.32,0.32
-0.002492,0.4,0.4
-0.00249,0.4,0.48
-0.002488,0.48,0.48
-0.002486,0.48,0.56
-0.002484,0.56,0.56
-0.0024820000000000003,0.56,0.64
-0.00248,0.64,0.64
-0.002478,0.64,0.72
-0.002476,0.64,0.72
-0.002474,0.72,0.8
-0.0024720000000000002,0.8,0.8
-0.00247,0.8,0.8
-0.002468,0.88,0.88
-0.002466,0.88,0.88
-0.002464,0.96,0.96
-0.002462,1.04,0.96
-0.00246,1.04,1.04
-0.002458,1.04,1.04
-0.002456,1.12,1.04
-0.002454,1.12,1.12
-0.002452,1.2,1.12
-0.00245,1.2,1.2
-0.002448,1.28,1.28
-0.0024460000000000003,1.28,1.28
-0.002444,1.36,1.36
-0.002442,1.44,1.36
-0.00244,1.44,1.36
-0.002438,1.44,1.44
-0.0024360000000000002,1.52,1.44
-0.002434,1.52,1.44
-0.002432,1.6,1.52
-0.00243,1.6,1.52
-0.002428,1.68,1.6
-0.002426,1.68,1.6
-0.002424,1.68,1.6
-0.002422,1.68,1.68
-0.0024200000000000003,1.76,1.76
-0.002418,1.76,1.76
-0.002416,1.84,1.76
-0.002414,1.84,1.84
-0.002412,1.84,1.84
-0.0024100000000000002,1.92,1.84
-0.002408,1.92,1.92
-0.002406,2.0,1.92
-0.002404,2.0,1.92
-0.002402,2.08,2.0
-0.0024000000000000002,2.08,2.0
-0.002398,2.08,2.08
-0.002396,2.08,2.08
-0.002394,2.16,2.08
-0.002392,2.16,2.16
-0.00239,2.16,2.16
-0.002388,2.24,2.16
-0.002386,2.24,2.16
-0.002384,2.32,2.16
-0.002382,2.24,2.24
-0.00238,2.32,2.24
-0.002378,2.4,2.24
-0.002376,2.4,2.24
-0.0023740000000000002,2.4,2.32
-0.002372,2.4,2.4
-0.00237,2.4,2.32
-0.002368,2.48,2.4
-0.002366,2.48,2.4
-0.002364,2.56,2.48
-0.002362,2.48,2.4
-0.00236,2.48,2.48
-0.002358,2.56,2.48
-0.002356,2.56,2.48
-0.002354,2.56,2.48
-0.002352,2.56,2.48
-0.00235,2.64,2.56
-0.0023480000000000003,2.64,2.56
-0.002346,2.56,2.56
-0.002344,2.72,2.64
-0.002342,2.64,2.64
-0.00234,2.72,2.56
-0.0023380000000000002,2.72,2.64
-0.002336,2.72,2.64
-0.002334,2.72,2.64
-0.002332,2.72,2.64
-0.00233,2.72,2.64
-0.002328,2.72,2.64
-0.002326,2.8000000000000003,2.64
-0.002324,2.8000000000000003,2.64
-0.0023220000000000003,2.8000000000000003,2.72
-0.00232,2.8000000000000003,2.64
-0.002318,2.8000000000000003,2.72
-0.002316,2.8000000000000003,2.72
-0.002314,2.8000000000000003,2.72
-0.0023120000000000003,2.8000000000000003,2.72
-0.00231,2.8000000000000003,2.72
-0.002308,2.8000000000000003,2.72
-0.002306,2.8000000000000003,2.72
-0.002304,2.8000000000000003,2.72
-0.0023020000000000002,2.8000000000000003,2.64
-0.0023,2.88,2.72
-0.002298,2.8000000000000003,2.72
-0.002296,2.8000000000000003,2.72
-0.002294,2.88,2.64
-0.002292,2.8000000000000003,2.72
-0.00229,2.8000000000000003,2.72
-0.002288,2.8000000000000003,2.72
-0.002286,2.8000000000000003,2.64
-0.002284,2.8000000000000003,2.64
-0.002282,2.8000000000000003,2.64
-0.00228,2.8000000000000003,2.64
-0.002278,2.8000000000000003,2.64
-0.0022760000000000002,2.8000000000000003,2.64
-0.002274,2.8000000000000003,2.64
-0.002272,2.8000000000000003,2.64
-0.00227,2.72,2.64
-0.002268,2.72,2.64
-0.0022660000000000002,2.72,2.64
-0.002264,2.72,2.64
-0.002262,2.72,2.56
-0.00226,2.72,2.56
-0.002258,2.72,2.56
-0.002256,2.64,2.56
-0.002254,2.72,2.48
-0.002252,2.64,2.48
-0.0022500000000000003,2.64,2.48
-0.002248,2.64,2.48
-0.002246,2.56,2.48
-0.002244,2.56,2.4
-0.002242,2.56,2.4
-0.0022400000000000002,2.56,2.4
-0.002238,2.56,2.4
-0.002236,2.48,2.4
-0.002234,2.48,2.32
-0.002232,2.48,2.32
-0.00223,2.4,2.24
-0.002228,2.4,2.24
-0.002226,2.4,2.24
-0.0022240000000000003,2.32,2.24
-0.002222,2.32,2.16
-0.00222,2.4,2.08
-0.002218,2.32,2.16
-0.002216,2.32,2.16
-0.002214,2.32,2.08
-0.002212,2.24,2.08
-0.00221,2.24,2.0
-0.002208,2.16,2.0
-0.002206,2.16,2.0
-0.0022040000000000002,2.16,2.0
-0.002202,2.08,1.92
-0.0022,2.08,1.92
-0.0021980000000000003,2.08,1.92
-0.002196,2.0,1.84
-0.002194,2.0,1.84
-0.002192,2.0,1.76
-0.00219,2.0,1.76
-0.002188,1.92,1.68
-0.002186,1.92,1.68
-0.002184,1.84,1.68
-0.002182,1.84,1.6
-0.00218,1.84,1.6
-0.0021780000000000002,1.76,1.52
-0.002176,1.68,1.52
-0.002174,1.68,1.44
-0.002172,1.68,1.44
-0.00217,1.68,1.44
-0.0021680000000000002,1.6,1.36
-0.002166,1.6,1.36
-0.002164,1.6,1.36
-0.002162,1.52,1.28
-0.00216,1.44,1.28
-0.002158,1.44,1.28
-0.002156,1.36,1.2
-0.002154,1.36,1.2
-0.0021520000000000003,1.28,1.12
-0.00215,1.28,1.12
-0.002148,1.2,1.04
-0.002146,1.2,1.04
-0.002144,1.12,0.96
-0.0021420000000000002,1.04,0.96
-0.00214,1.04,0.88
-0.002138,1.04,0.88
