t,V_m,V_e
-0.0005,-2.88,2.16
-0.0004996,-2.88,2.16
-0.0004992,-2.88,2.16
-0.0004988,-2.88,2.24
-0.0004984,-2.88,2.24
-0.000498,-2.88,2.32
-0.0004976000000000001,-2.88,2.24
-0.0004972,-2.88,2.32
-0.0004968,-2.88,2.32
-0.0004964,-2.88,2.24
-0.000496,-2.88,2.32
-0.0004956,-2.96,2.32
-0.0004952,-2.96,2.32
-0.0004948,-2.96,2.32
-0.0004944,-2.96,2.4
-0.000494,-3.04,2.32
-0.0004936,-2.96,2.4
-0.0004932000000000001,-2.96,2.4
-0.0004928,-2.96,2.4
-0.0004924,-2.96,2.32
-0.000492,-2.96,2.32
-0.0004916,-2.88,2.4
-0.0004912,-2.96,2.48
-0.0004908,-2.96,2.4
-0.0004904,-2.88,2.4
-0.00049,-2.88,2.48
-0.0004896,-2.88,2.48
-0.0004892,-2.88,2.4
-0.0004888000000000001,-2.88,2.48
-0.0004884,-2.88,2.4
-0.000488,-2.8000000000000003,2.4
-0.00048760000000000003,-2.8000000000000003,2.4
-0.0004872,-2.72,2.4
-0.0004868,-2.8000000000000003,2.4
-0.0004864,-2.8000000000000003,2.48
-0.000486,-2.8000000000000003,2.4
-0.0004856,-2.8000000000000003,2.4
-0.00048520000000000003,-2.72,2.32
-0.0004848,-2.8000000000000003,2.4
-0.0004844,-2.72,2.4
-0.000484,-2.72,2.32
-0.0004836,-2.72,2.4
-0.00048320000000000004,-2.72,2.32
-0.0004828,-2.64,2.4
-0.0004824,-2.56,2.4
-0.000482,-2.48,2.32
-0.0004816,-2.56,2.4
-0.0004812,-2.56,2.24
-0.00048080000000000003,-2.64,2.32
-0.0004804,-2.48,2.24
-0.00048,-2.4,2.32
-0.0004796,-2.4,2.24
-0.0004792,-2.4,2.32
-0.00047880000000000004,-2.32,2.24
-0.00047840000000000003,-2.32,2.24
-0.000478,-2.24,2.24
-0.0004776,-2.24,2.16
-0.0004772,-2.16,2.16
-0.0004768,-2.24,2.24
-0.00047640000000000003,-2.16,2.08
-0.000476,-2.24,2.0
-0.0004756,-2.08,2.08
-0.0004752,-2.08,2.08
-0.0004748,-2.08,2.08
-0.00047440000000000004,-1.92,2.08
-0.00047400000000000003,-1.92,2.0
-0.0004736,-1.92,2.0
-0.0004732,-1.92,1.92
-0.0004728,-1.76,1.92
-0.0004724,-1.76,1.92
-0.00047200000000000003,-1.84,1.76
-0.0004716,-1.76,1.76
-0.0004712,-1.76,1.68
-0.0004708,-1.6,1.68
-0.0004704,-1.6,1.76
-0.00047000000000000004,-1.6,1.76
-0.00046960000000000003,-1.52,1.76
-0.0004692,-1.44,1.76
-0.0004688,-1.44,1.68
-0.0004684,-1.44,1.6
-0.000468,-1.36,1.68
-0.0004676,-1.36,1.52
-0.0004672,-1.2,1.52
-0.0004668,-1.12,1.44
-0.0004664,-1.12,1.44
-0.000466,-1.2,1.36
-0.00046560000000000004,-1.04,1.36
-0.00046520000000000003,-1.04,1.36
-0.0004648,-0.88,1.36
-0.0004644,-0.88,1.28
-0.000464,-0.88,1.2
-0.0004636,-0.8,1.2
-0.0004632,-0.8,1.2
-0.00046280000000000003,-0.64,1.12
-0.0004624,-0.64,1.12
-0.000462,-0.64,1.04
-0.0004616,-0.56,0.96
-0.0004612,-0.48,1.04
-0.00046080000000000003,-0.56,0.96
-0.0004604,-0.48,0.96
-0.00046,-0.32,0.88
-0.0004596,-0.32,0.88
-0.0004592,-0.24,0.88
-0.0004588,-0.16,0.8
-0.00045840000000000003,-0.32,0.72
-0.000458,-0.08,0.8
-0.0004576,-0.08,0.8
-0.0004572,0.08,0.56
-0.0004568,0.0,0.56
-0.00045640000000000003,0.08,0.48
-0.000456,0.16,0.56
-0.0004556,0.16,0.48
-0.0004552,0.16,0.56
-0.0004548,0.32,0.4
-0.0004544,0.32,0.4
-0.00045400000000000003,0.4,0.24
-0.0004536,0.4,0.32
-0.0004532,0.48,0.24
-0.0004528,0.48,0.16
-0.0004524,0.64,0.16
-0.00045200000000000004,0.64,0.08
-0.0004516,0.56,0.16
-0.0004512,0.72,0.0
-0.0004508,0.8,0.0
-0.0004504,0.88,0.0
-0.00045,0.8,0.0
-0.00044960000000000003,0.96,-0.16
-0.0004492,1.04,-0.16
-0.0004488,1.04,-0.16
-0.0004484,1.04,-0.32
-0.000448,1.12,-0.32
-0.00044760000000000004,1.12,-0.4
-0.00044720000000000003,1.2,-0.4
-0.0004468,1.28,-0.4
-0.0004464,1.28,-0.4
-0.000446,1.28,-0.48
-0.0004456,1.44,-0.56
-0.00044520000000000003,1.36,-0.56
-0.0004448,1.44,-0.56
-0.0004444,1.52,-0.56
-0.000444,1.6,-0.72
-0.0004436,1.6,-0.72
-0.00044320000000000004,1.68,-0.8
-0.00044280000000000003,1.76,-0.72
-0.0004424,1.68,-0.8
-0.000442,1.84,-0.8
-0.0004416,1.92,-0.96
-0.0004412,1.92,-0.96
-0.00044080000000000004,2.0,-1.04
-0.0004404,1.92,-1.04
-0.00044,1.92,-1.04
-0.0004396,2.08,-1.12
-0.0004392,2.16,-1.12
-0.00043880000000000004,2.16,-1.12
-0.00043840000000000003,2.16,-1.2
-0.000438,2.16,-1.2
-0.0004376,2.24,-1.28
-0.0004372,2.24,-1.36
-0.0004368,2.32,-1.36
-0.0004364,2.32,-1.36
-0.000436,2.4,-1.44
-0.0004356,2.48,-1.44
-0.0004352,2.48,-1.44
-0.0004348,2.48,-1.52
-0.00043440000000000004,2.56,-1.52
-0.00043400000000000003,2.56,-1.6
-0.0004336,2.56,-1.6
-0.0004332,2.64,-1.68
-0.0004328,2.56,-1.68
-0.0004324,2.64,-1.76
-0.000432,2.56,-1.76
-0.00043160000000000003,2.72,-1.76
-0.0004312,2.72,-1.68
-0.0004308,2.8000000000000003,-1.92
-0.0004304,2.72,-1.76
-0.00043000000000000004,2.8000000000000003,-1.92
-0.00042960000000000003,2.88,-1.76
-0.0004292,2.88,-1.92
-0.0004288,2.8000000000000003,-2.0
-0.0004284,2.96,-2.0
-0.000428,2.88,-2.08
-0.0004276,2.96,-2.08
-0.00042720000000000003,2.88,-2.08
-0.0004268,3.04,-2.08
-0.0004264,2.88,-2.08
-0.000426,2.96,-2.16
-0.00042560000000000005,3.12,-2.16
-0.00042520000000000004,3.04,-2.16
-0.0004248,3.12,-2.16
-0.0004244,3.04,-2.24
-0.000424,3.12,-2.24
-0.0004236,3.04,-2.24
-0.0004232,3.12,-2.24
-0.00042280000000000003,3.04,-2.24
-0.0004224,3.2,-2.32
-0.000422,3.12,-2.32
-0.0004216,3.2,-2.32
-0.00042120000000000005,3.2,-2.32
-0.00042080000000000004,3.2,-2.4
-0.00042040000000000003,3.12,-2.4
-0.00042,3.2,-2.4
-0.0004196,3.2,-2.48
-0.0004192,3.2,-2.4
-0.0004188,3.12,-2.4
-0.00041840000000000003,3.12,-2.48
-0.000418,3.2,-2.4
-0.0004176,3.2,-2.48
-0.0004172,3.2,-2.48
-0.00041680000000000005,3.2,-2.48
-0.00041640000000000004,3.12,-2.56
-0.00041600000000000003,3.12,-2.56
-0.0004156,3.12,-2.4
-0.0004152,3.12,-2.48
-0.0004148,3.2,-2.48
-0.0004144,3.12,-2.48
-0.00041400000000000003,3.04,-2.48
-0.0004136,3.04,-2.4
-0.0004132,3.2,-2.56
-0.0004128,3.12,-2.56
-0.0004124,3.04,-2.56
-0.00041200000000000004,3.04,-2.56
-0.00041160000000000003,3.04,-2.56
-0.0004112,3.04,-2.56
-0.0004108,3.12,-2.4
-0.0004104,3.04,-2.48
-0.00041,3.12,-2.4
-0.0004096,2.96,-2.48
-0.0004092,2.96,-2.48
-0.0004088,2.88,-2.48
-0.0004084,2.96,-2.48
-0.000408,2.88,-2.56
-0.00040760000000000004,3.04,-2.48
-0.00040720000000000003,2.96,-2.4
-0.0004068,2.88,-2.32
-0.0004064,2.88,-2.48
-0.000406,2.8000000000000003,-2.4
-0.0004056,2.8000000000000003,-2.4
-0.0004052,2.88,-2.4
-0.00040480000000000003,2.72,-2.32
-0.0004044,2.72,-2.4
-0.000404,2.64,-2.32
-0.0004036,2.64,-2.32
-0.00040320000000000004,2.72,-2.32
-0.00040280000000000003,2.64,-2.4
-0.0004024,2.48,-2.16
-0.000402,2.56,-2.24
-0.0004016,2.48,-2.24
-0.0004012,2.48,-2.32
-0.0004008,2.4,-2.32
-0.00040040000000000003,2.4,-2.16
-0.0004,2.32,-2.24
-0.0003996,2.32,-2.16
-0.0003992,2.32,-2.08
-0.00039880000000000004,2.16,-2.08
-0.00039840000000000003,2.16,-2.0
-0.000398,2.16,-2.08
-0.0003976,2.24,-1.92
-0.0003972,2.08,-2.08
-0.0003968,2.08,-2.08
-0.0003964,2.0,-1.92
-0.00039600000000000003,2.0,-1.92
-0.0003956,2.0,-1.92
-0.0003952,1.84,-1.84
-0.0003948,1.92,-1.84
-0.00039440000000000005,1.84,-1.76
-0.00039400000000000004,1.76,-1.76
-0.0003936,1.68,-1.76
-0.0003932,1.76,-1.68
-0.0003928,1.68,-1.76
-0.0003924,1.6,-1.68
-0.000392,1.6,-1.68
-0.00039160000000000003,1.52,-1.52
-0.0003912,1.52,-1.6
-0.0003908,1.36,-1.68
-0.0003904,1.28,-1.52
-0.00039000000000000005,1.44,-1.44
-0.00038960000000000004,1.36,-1.44
-0.00038920000000000003,1.2,-1.52
-0.0003888,1.2,-1.36
-0.0003884,1.12,-1.44
-0.000388,1.12,-1.36
-0.0003876,1.12,-1.28
-0.00038720000000000003,0.96,-1.2
-0.0003868,0.96,-1.2
-0.0003864,0.88,-1.28
-0.000386,0.88,-1.2
-0.00038560000000000005,0.8,-1.12
-0.00038520000000000004,0.8,-1.04
-0.00038480000000000003,0.8,-1.12
-0.0003844,0.64,-0.88
-0.000384,0.64,-0.96
-0.0003836,0.64,-0.88
-0.0003832,0.56,-0.8
-0.00038280000000000003,0.4,-0.8
-0.0003824,0.48,-0.8
-0.000382,0.4,-0.8
-0.0003816,0.24,-0.72
-0.0003812,0.32,-0.8
-0.00038080000000000004,0.16,-0.64
-0.00038040000000000003,0.24,-0.64
-0.00038,0.16,-0.56
-0.0003796,0.08,-0.4
-0.0003792,0.0,-0.48
-0.0003788,0.0,-0.48
-0.0003784,-0.08,-0.4
-0.000378,-0.16,-0.32
-0.0003776,-0.24,-0.32
-0.0003772,-0.24,-0.24
-0.00037680000000000005,-0.24,-0.24
-0.00037640000000000004,-0.4,-0.24
-0.00037600000000000003,-0.48,-0.24
-0.0003756,-0.4,-0.08
-0.0003752,-0.56,0.0
-0.0003748,-0.56,-0.16
-0.0003744,-0.72,0.0
-0.000374,-0.56,-0.08
-0.00037360000000000003,-0.72,0.08
-0.0003732,-0.8,0.08
-0.0003728,-0.72,0.08
-0.00037240000000000005,-0.88,0.32
-0.00037200000000000004,-0.88,0.24
-0.00037160000000000003,-1.04,0.24
-0.0003712,-0.96,0.32
-0.0003708,-0.96,0.32
-0.0003704,-1.12,0.32
-0.00037,-1.12,0.48
-0.0003696,-1.12,0.4
-0.00036920000000000003,-1.2,0.56
-0.0003688,-1.2,0.56
-0.0003684,-1.28,0.56
-0.00036800000000000005,-1.28,0.64
-0.00036760000000000004,-1.44,0.72
-0.00036720000000000004,-1.44,0.72
-0.0003668,-1.44,0.64
-0.0003664,-1.52,0.8
-0.000366,-1.6,0.8
-0.0003656,-1.52,0.8
-0.0003652,-1.68,0.88
-0.0003648,-1.68,0.96
-0.0003644,-1.84,0.96
-0.000364,-1.76,1.04
-0.00036360000000000006,-1.84,1.12
-0.00036320000000000005,-1.84,1.12
-0.00036280000000000004,-1.92,1.2
-0.0003624,-1.84,1.2
-0.000362,-2.08,1.2
-0.0003616,-2.0,1.28
-0.0003612,-2.08,1.2
-0.0003608,-2.08,1.28
-0.0003604,-2.16,1.28
-0.00036,-2.08,1.36
-0.0003596,-2.24,1.36
-0.0003592,-2.24,1.36
-0.00035880000000000005,-2.32,1.52
-0.00035840000000000004,-2.24,1.6
-0.00035800000000000003,-2.24,1.6
-0.0003576,-2.24,1.6
-0.0003572,-2.4,1.6
-0.0003568,-2.4,1.6
-0.0003564,-2.4,1.68
-0.000356,-2.4,1.6
-0.0003556,-2.48,1.68
-0.0003552,-2.48,1.76
-0.0003548,-2.56,1.76
-0.00035440000000000005,-2.56,1.84
-0.00035400000000000004,-2.64,1.84
-0.00035360000000000003,-2.56,1.84
-0.0003532,-2.64,1.92
-0.0003528,-2.64,1.92
-0.0003524,-2.64,1.92
-0.000352,-2.72,2.0
-0.0003516,-2.64,2.0
-0.0003512,-2.72,2.0
-0.0003508,-2.72,2.0
-0.0003504,-2.8000000000000003,2.08
-0.00035000000000000005,-2.72,2.08
-0.00034960000000000004,-2.72,2.08
-0.00034920000000000003,-2.8000000000000003,2.08
-0.0003488,-2.8000000000000003,2.16
-0.0003484,-2.8000000000000003,2.16
-0.000348,-2.88,2.08
-0.0003476,-2.8000000000000003,2.24
-0.0003472,-2.88,2.16
-0.0003468,-2.88,2.24
-0.0003464,-2.96,2.24
-0.000346,-2.88,2.16
-0.00034560000000000005,-2.88,2.24
-0.00034520000000000004,-2.88,2.32
-0.00034480000000000003,-3.04,2.32
-0.0003444,-2.96,2.24
-0.000344,-2.96,2.4
