t,V_e,V_m
-1.1550000000000001e-05,7.44,3.4
-1.1540000000000001e-05,7.5200000000000005,3.4
-1.153e-05,7.5600000000000005,3.44
-1.1520000000000002e-05,7.48,3.4
-1.151e-05,7.5600000000000005,3.4
-1.15e-05,7.5200000000000005,3.44
-1.149e-05,7.5200000000000005,3.44
-1.148e-05,7.5600000000000005,3.48
-1.147e-05,7.5600000000000005,3.44
-1.146e-05,7.5200000000000005,3.44
-1.145e-05,7.5600000000000005,3.44
-1.144e-05,7.5600000000000005,3.44
-1.143e-05,7.5600000000000005,3.44
-1.142e-05,7.6000000000000005,3.44
-1.1410000000000001e-05,7.5200000000000005,3.44
-1.1400000000000001e-05,7.5600000000000005,3.44
-1.1390000000000001e-05,7.5600000000000005,3.44
-1.1380000000000001e-05,7.6000000000000005,3.48
-1.1370000000000001e-05,7.5600000000000005,3.48
-1.136e-05,7.6000000000000005,3.48
-1.1350000000000001e-05,7.6000000000000005,3.44
-1.134e-05,7.5600000000000005,3.48
-1.133e-05,7.68,3.48
-1.132e-05,7.5600000000000005,3.48
-1.131e-05,7.6000000000000005,3.48
-1.13e-05,7.640000000000001,3.48
-1.129e-05,7.6000000000000005,3.48
-1.128e-05,7.6000000000000005,3.48
-1.127e-05,7.6000000000000005,3.52
-1.126e-05,7.6000000000000005,3.56
-1.125e-05,7.640000000000001,3.52
-1.124e-05,7.640000000000001,3.56
-1.1230000000000001e-05,7.640000000000001,3.52
-1.1220000000000001e-05,7.640000000000001,3.56
-1.1210000000000001e-05,7.640000000000001,3.56
-1.1200000000000001e-05,7.640000000000001,3.52
-1.1190000000000001e-05,7.68,3.52
-1.1180000000000001e-05,7.68,3.6
-1.117e-05,7.640000000000001,3.56
-1.116e-05,7.640000000000001,3.52
-1.115e-05,7.640000000000001,3.56
-1.114e-05,7.68,3.6
-1.113e-05,7.640000000000001,3.6
-1.112e-05,7.640000000000001,3.6
-1.111e-05,7.72,3.56
-1.11e-05,7.640000000000001,3.64
-1.109e-05,7.68,3.56
-1.108e-05,7.68,3.56
-1.107e-05,7.72,3.6
-1.106e-05,7.72,3.6
-1.1050000000000001e-05,7.72,3.56
-1.1040000000000001e-05,7.68,3.6
-1.1030000000000001e-05,7.72,3.64
-1.1020000000000001e-05,7.68,3.6
-1.1010000000000001e-05,7.72,3.6
-1.1e-05,7.76,3.6
-1.0990000000000002e-05,7.72,3.56
-1.098e-05,7.72,3.6
-1.097e-05,7.72,3.64
-1.096e-05,7.76,3.64
-1.095e-05,7.76,3.64
-1.094e-05,7.72,3.6
-1.093e-05,7.76,3.64
-1.092e-05,7.76,3.64
-1.091e-05,7.8,3.64
-1.09e-05,7.8,3.64
-1.089e-05,7.76,3.68
-1.0880000000000001e-05,7.72,3.64
-1.0870000000000001e-05,7.8,3.68
-1.0860000000000001e-05,7.8,3.64
-1.0850000000000001e-05,7.76,3.72
-1.0840000000000001e-05,7.8,3.68
-1.083e-05,7.76,3.68
-1.0820000000000001e-05,7.8,3.72
-1.081e-05,7.8,3.72
-1.08e-05,7.8,3.72
-1.079e-05,7.84,3.72
-1.078e-05,7.8,3.68
-1.077e-05,7.76,3.72
-1.076e-05,7.84,3.72
-1.075e-05,7.8,3.72
-1.074e-05,7.84,3.7600000000000002
-1.073e-05,7.88,3.72
-1.072e-05,7.84,3.72
-1.071e-05,7.84,3.72
-1.0700000000000001e-05,7.88,3.7600000000000002
-1.0690000000000001e-05,7.84,3.7600000000000002
-1.0680000000000001e-05,7.84,3.72
-1.0670000000000001e-05,7.84,3.7600000000000002
-1.0660000000000001e-05,7.84,3.7600000000000002
-1.0650000000000001e-05,7.88,3.7600000000000002
-1.064e-05,7.84,3.7600000000000002
-1.063e-05,7.84,3.7600000000000002
-1.062e-05,7.84,3.7600000000000002
-1.061e-05,7.84,3.7600000000000002
-1.06e-05,7.88,3.8000000000000003
-1.059e-05,7.88,3.8000000000000003
-1.058e-05,7.92,3.7600000000000002
-1.057e-05,7.88,3.8000000000000003
-1.056e-05,7.88,3.8000000000000003
-1.055e-05,7.92,3.8000000000000003
-1.054e-05,7.88,3.88
-1.053e-05,7.88,3.7600000000000002
-1.0520000000000001e-05,7.92,3.8000000000000003
-1.0510000000000001e-05,7.92,3.8000000000000003
-1.0500000000000001e-05,7.88,3.84
-1.049e-05,7.92,3.8000000000000003
-1.0480000000000001e-05,7.92,3.8000000000000003
-1.047e-05,7.96,3.8000000000000003
-1.0460000000000001e-05,7.96,3.84
-1.045e-05,7.92,3.84
-1.044e-05,7.92,3.84
-1.043e-05,7.96,3.84
-1.042e-05,7.96,3.88
-1.041e-05,7.96,3.84
-1.04e-05,7.96,3.84
-1.039e-05,8.0,3.84
-1.038e-05,7.96,3.88
-1.037e-05,7.96,3.88
-1.036e-05,7.96,3.92
-1.0350000000000001e-05,8.0,3.88
-1.0340000000000001e-05,7.96,3.84
-1.0330000000000001e-05,7.96,3.84
-1.0320000000000001e-05,8.040000000000001,3.88
-1.0310000000000001e-05,7.96,3.84
-1.03e-05,8.040000000000001,3.88
-1.0290000000000001e-05,8.0,3.88
-1.028e-05,7.96,3.96
-1.027e-05,8.0,3.92
-1.026e-05,8.0,3.88
-1.025e-05,8.040000000000001,3.92
-1.024e-05,8.040000000000001,3.92
-1.023e-05,8.040000000000001,3.92
-1.022e-05,8.040000000000001,3.96
-1.021e-05,8.040000000000001,3.92
-1.02e-05,8.08,3.92
-1.019e-05,8.040000000000001,3.96
-1.018e-05,8.08,3.92
-1.0170000000000001e-05,8.08,3.96
-1.0160000000000001e-05,8.040000000000001,3.92
-1.0150000000000001e-05,8.08,3.92
-1.0140000000000001e-05,8.08,3.96
-1.013e-05,8.08,4.0
-1.0120000000000001e-05,8.08,3.96
-1.011e-05,8.040000000000001,4.0
-1.0100000000000002e-05,8.120000000000001,4.0
-1.009e-05,8.08,3.96
-1.008e-05,8.08,4.0
-1.007e-05,8.08,4.04
-1.006e-05,8.120000000000001,3.96
-1.005e-05,8.08,4.0
-1.004e-05,8.08,4.0
-1.003e-05,8.120000000000001,3.96
-1.002e-05,8.120000000000001,3.96
-1.001e-05,8.120000000000001,4.0
-1e-05,8.120000000000001,4.0
-9.990000000000001e-06,8.120000000000001,4.0
-9.980000000000001e-06,8.120000000000001,4.08
-9.970000000000001e-06,8.120000000000001,4.0
-9.96e-06,8.120000000000001,4.04
-9.950000000000001e-06,8.08,4.04
-9.94e-06,8.120000000000001,4.04
-9.930000000000001e-06,8.16,4.0
-9.92e-06,8.16,4.08
-9.91e-06,8.16,4.08
-9.9e-06,8.16,4.08
-9.89e-06,8.16,4.08
-9.88e-06,8.2,4.12
-9.87e-06,8.2,4.04
-9.86e-06,8.16,4.08
-9.85e-06,8.16,4.08
-9.84e-06,8.120000000000001,4.08
-9.83e-06,8.16,4.04
-9.820000000000001e-06,8.16,4.08
-9.810000000000001e-06,8.16,4.08
-9.800000000000001e-06,8.2,4.04
-9.790000000000001e-06,8.2,4.12
-9.780000000000001e-06,8.2,4.08
-9.77e-06,8.16,4.12
-9.760000000000001e-06,8.24,4.08
-9.75e-06,8.24,4.12
-9.74e-06,8.24,4.12
-9.73e-06,8.24,4.12
-9.72e-06,8.2,4.12
-9.71e-06,8.2,4.12
-9.7e-06,8.24,4.16
-9.69e-06,8.28,4.12
-9.68e-06,8.24,4.12
-9.67e-06,8.24,4.12
-9.66e-06,8.28,4.16
-9.65e-06,8.28,4.16
-9.640000000000001e-06,8.24,4.12
-9.630000000000001e-06,8.24,4.16
-9.620000000000001e-06,8.2,4.2
-9.610000000000001e-06,8.28,4.16
-9.6e-06,8.28,4.12
-9.590000000000001e-06,8.28,4.16
-9.58e-06,8.24,4.16
-9.570000000000002e-06,8.28,4.16
-9.56e-06,8.2,4.16
-9.55e-06,8.28,4.2
-9.54e-06,8.28,4.2
-9.53e-06,8.32,4.2
-9.52e-06,8.28,4.16
-9.51e-06,8.32,4.2
-9.5e-06,8.36,4.2
-9.49e-06,8.32,4.2
-9.48e-06,8.32,4.24
-9.47e-06,8.32,4.24
-9.460000000000001e-06,8.32,4.2
-9.450000000000001e-06,8.28,4.2
-9.440000000000001e-06,8.36,4.2
-9.43e-06,8.36,4.28
-9.420000000000001e-06,7.36,4.24
-9.41e-06,6.68,4.12
-9.400000000000001e-06,6.16,3.7600000000000002
-9.39e-06,6.0,3.56
-9.38e-06,6.16,3.4
-9.37e-06,5.96,3.16
-9.36e-06,6.0,3.0
-9.35e-06,6.04,2.92
-9.34e-06,6.0,2.7600000000000002
-9.33e-06,6.0,2.64
-9.32e-06,6.0,2.56
-9.31e-06,6.0,2.44
-9.3e-06,6.04,2.44
-9.29e-06,6.0,2.36
-9.280000000000001e-06,6.04,2.32
-9.270000000000001e-06,6.0,2.2800000000000002
-9.260000000000001e-06,5.96,2.24
-9.250000000000001e-06,6.04,2.24
-9.24e-06,6.0,2.16
-9.230000000000001e-06,6.0,2.16
-9.22e-06,6.08,2.12
-9.21e-06,6.04,2.12
-9.2e-06,6.04,2.12
-9.19e-06,6.04,2.12
-9.18e-06,6.0,2.08
-9.17e-06,6.04,2.08
-9.16e-06,6.04,2.04
-9.15e-06,6.08,2.12
-9.14e-06,6.0,2.04
-9.13e-06,6.12,2.04
-9.12e-06,6.04,2.08
-9.110000000000001e-06,6.08,2.08
-9.100000000000001e-06,6.08,2.08
-9.090000000000001e-06,6.08,2.08
-9.080000000000001e-06,6.08,2.08
-9.07e-06,6.12,2.0
-9.060000000000001e-06,6.08,2.04
-9.05e-06,6.08,2.04
-9.040000000000002e-06,6.08,2.08
-9.03e-06,6.12,2.04
-9.02e-06,6.16,2.04
-9.01e-06,6.12,2.08
-9e-06,6.12,2.04
-8.99e-06,6.16,2.04
-8.98e-06,6.12,2.08
-8.97e-06,6.12,2.08
-8.96e-06,6.08,2.08
-8.95e-06,6.16,2.12
-8.94e-06,6.12,2.04
-8.930000000000001e-06,6.16,2.12
-8.920000000000001e-06,6.16,2.12
-8.910000000000001e-06,6.12,2.08
-8.9e-06,6.16,2.08
-8.890000000000001e-06,6.16,2.08
-8.88e-06,6.2,2.12
-8.870000000000001e-06,6.16,2.08
-8.86e-06,6.2,2.12
-8.85e-06,6.16,2.12
-8.84e-06,6.12,2.12
-8.83e-06,6.2,2.12
-8.82e-06,6.2,2.12
-8.81e-06,6.2,2.12
-8.8e-06,6.24,2.08
-8.79e-06,6.2,2.12
-8.78e-06,6.2,2.16
-8.77e-06,6.24,2.12
-8.76e-06,6.2,2.16
-8.750000000000001e-06,6.2,2.16
-8.740000000000001e-06,6.2,2.16
-8.730000000000001e-06,6.24,2.16
-8.720000000000001e-06,6.24,2.16
-8.71e-06,6.24,2.2
-8.700000000000001e-06,6.24,2.16
-8.69e-06,6.2,2.2
-8.680000000000002e-06,6.24,2.16
-8.67e-06,6.24,2.16
-8.66e-06,6.28,2.2
-8.65e-06,6.24,2.16
-8.64e-06,6.28,2.24
-8.63e-06,6.2,2.2
-8.62e-06,6.32,2.2
-8.61e-06,6.28,2.2
-8.6e-06,6.28,2.2
-8.59e-06,6.28,2.24
-8.580000000000001e-06,6.28,2.24
-8.570000000000001e-06,6.28,2.2
-8.56e-06,6.32,2.24
-8.550000000000001e-06,6.28,2.16
-8.54e-06,6.28,2.24
-8.530000000000001e-06,6.28,2.2800000000000002
-8.52e-06,6.32,2.2800000000000002
-8.510000000000002e-06,6.32,2.2800000000000002
-8.5e-06,6.36,2.24
-8.490000000000002e-06,6.32,2.24
-8.48e-06,6.28,2.32
-8.47e-06,6.36,2.2800000000000002
-8.46e-06,6.32,2.32
-8.45e-06,6.36,2.2800000000000002
-8.44e-06,6.36,2.24
-8.43e-06,6.32,2.2800000000000002
-8.42e-06,6.36,2.32
-8.41e-06,6.36,2.2800000000000002
-8.400000000000001e-06,6.32,2.32
-8.39e-06,6.4,2.2800000000000002
-8.380000000000001e-06,6.36,2.32
-8.37e-06,6.36,2.2800000000000002
-8.360000000000001e-06,6.4,2.32
-8.35e-06,6.4,2.32
-8.340000000000001e-06,6.36,2.32
-8.33e-06,6.36,2.32
-8.320000000000002e-06,6.4,2.32
-8.31e-06,6.36,2.2800000000000002
-8.3e-06,6.4,2.36
-8.29e-06,6.4,2.36
-8.28e-06,6.44,2.36
-8.27e-06,6.44,2.36
-8.26e-06,6.48,2.32
-8.25e-06,6.4,2.32
-8.24e-06,6.44,2.36
-8.23e-06,6.44,2.32
-8.220000000000001e-06,6.4,2.36
-8.210000000000001e-06,6.44,2.36
-8.2e-06,6.44,2.4
-8.190000000000001e-06,6.4,2.36
-8.18e-06,6.44,2.4
-8.170000000000001e-06,6.44,2.4
-8.16e-06,6.44,2.4
-8.150000000000002e-06,6.48,2.44
-8.14e-06,6.48,2.4
-8.13e-06,6.44,2.4
-8.12e-06,6.48,2.44
-8.11e-06,6.48,2.4
-8.1e-06,6.48,2.44
-8.09e-06,6.44,2.44
-8.08e-06,6.5200000000000005,2.44
-8.07e-06,6.48,2.4
-8.06e-06,6.48,2.44
-8.050000000000001e-06,6.5200000000000005,2.4
-8.040000000000001e-06,6.5200000000000005,2.48
-8.03e-06,6.5600000000000005,2.44
-8.020000000000001e-06,6.5200000000000005,2.44
-8.01e-06,6.5200000000000005,2.44
-8.000000000000001e-06,6.5200000000000005,2.48
-7.99e-06,6.5600000000000005,2.48
-7.980000000000002e-06,6.5200000000000005,2.48
-7.97e-06,6.5200000000000005,2.44
-7.960000000000002e-06,6.5200000000000005,2.48
-7.95e-06,6.5200000000000005,2.48
-7.94e-06,6.5200000000000005,2.48
-7.93e-06,6.5600000000000005,2.48
-7.92e-06,6.5200000000000005,2.48
-7.91e-06,6.5600000000000005,2.48
-7.9e-06,6.6000000000000005,2.48
-7.89e-06,6.6000000000000005,2.52
-7.88e-06,6.5600000000000005,2.52
-7.870000000000001e-06,6.6000000000000005,2.56
-7.86e-06,6.5600000000000005,2.52
-7.850000000000001e-06,6.6000000000000005,2.52
-7.84e-06,6.6000000000000005,2.52
-7.830000000000001e-06,6.6000000000000005,2.52
-7.82e-06,6.5600000000000005,2.52
-7.810000000000001e-06,6.6000000000000005,2.48
-7.8e-06,6.640000000000001,2.52
-7.790000000000002e-06,6.5600000000000005,2.52
-7.78e-06,6.6000000000000005,2.48
-7.77e-06,6.640000000000001,2.6
-7.76e-06,6.6000000000000005,2.52
-7.75e-06,6.6000000000000005,2.56
-7.74e-06,6.6000000000000005,2.56
-7.73e-06,6.6000000000000005,2.56
-7.72e-06,6.640000000000001,2.6
-7.71e-06,6.6000000000000005,2.56
-7.7e-06,6.6000000000000005,2.6
-7.690000000000001e-06,6.68,2.56
-7.680000000000001e-06,6.640000000000001,2.56
-7.67e-06,6.640000000000001,2.6
-7.660000000000001e-06,6.640000000000001,2.56
-7.65e-06,6.640000000000001,2.6
-7.640000000000001e-06,6.640000000000001,2.6
-7.63e-06,6.72,2.6
-7.620000000000001e-06,6.640000000000001,2.6
-7.610000000000001e-06,6.68,2.6
-7.6e-06,6.68,2.6
-7.59e-06,6.68,2.64
-7.58e-06,6.68,2.64
-7.57e-06,6.76,2.68
-7.5600000000000005e-06,6.68,2.64
-7.5500000000000006e-06,6.68,2.6
-7.540000000000001e-06,6.68,2.64
-7.530000000000001e-06,6.72,2.68
-7.520000000000001e-06,6.76,2.64
-7.51e-06,6.72,2.68
-7.5e-06,6.76,2.64
-7.49e-06,6.72,2.64
-7.48e-06,6.76,2.64
-7.4700000000000005e-06,6.72,2.68
-7.4600000000000006e-06,6.72,2.64
-7.450000000000001e-06,6.76,2.72
-7.440000000000001e-06,6.76,2.72
-7.430000000000001e-06,6.76,2.64
-7.42e-06,6.8,2.68
-7.41e-06,6.76,2.64
-7.4e-06,6.76,2.68
-7.39e-06,6.72,2.72
-7.3800000000000005e-06,6.76,2.68
-7.370000000000001e-06,6.76,2.68
-7.360000000000001e-06,6.76,2.72
-7.350000000000001e-06,6.8,2.72
-7.340000000000001e-06,6.8,2.68
-7.33e-06,6.8,2.68
-7.32e-06,6.76,2.72
-7.31e-06,6.8,2.68
-7.3e-06,6.76,2.7600000000000002
-7.2900000000000005e-06,6.8,2.72
-7.280000000000001e-06,6.8,2.72
-7.270000000000001e-06,6.84,2.7600000000000002
-7.260000000000001e-06,6.8,2.8000000000000003
-7.250000000000001e-06,6.76,2.72
-7.24e-06,6.8,2.7600000000000002
-7.23e-06,6.84,2.72
-7.22e-06,6.88,2.7600000000000002
-7.2100000000000004e-06,6.84,2.7600000000000002
-7.2000000000000005e-06,6.8,2.7600000000000002
-7.190000000000001e-06,6.92,2.7600000000000002
-7.180000000000001e-06,6.84,2.7600000000000002
-7.170000000000001e-06,6.84,2.7600000000000002
-7.160000000000001e-06,6.84,2.8000000000000003
-7.15e-06,6.92,2.7600000000000002
-7.14e-06,6.84,2.8000000000000003
-7.13e-06,6.88,2.84
-7.1200000000000004e-06,6.84,2.84
-7.1100000000000005e-06,6.84,2.8000000000000003
-7.100000000000001e-06,6.88,2.84
-7.090000000000001e-06,6.96,2.8000000000000003
-7.080000000000001e-06,6.88,2.7600000000000002
-7.07e-06,6.88,2.84
-7.06e-06,6.88,2.8000000000000003
-7.05e-06,6.92,2.84
-7.04e-06,6.92,2.84
-7.0300000000000005e-06,6.92,2.8000000000000003
-7.0200000000000006e-06,6.92,2.84
-7.010000000000001e-06,6.92,2.88
-7.000000000000001e-06,6.96,2.88
-6.990000000000001e-06,6.92,2.88
-6.98e-06,6.92,2.88
-6.97e-06,6.96,2.84
-6.96e-06,6.96,2.84
-6.95e-06,6.96,2.88
-6.9400000000000005e-06,6.96,2.88
-6.9300000000000006e-06,6.96,2.88
-6.920000000000001e-06,6.92,2.88
-6.910000000000001e-06,6.96,2.92
-6.900000000000001e-06,7.04,2.88
-6.89e-06,6.96,2.92
-6.88e-06,6.96,2.88
-6.87e-06,6.96,2.92
-6.86e-06,6.96,2.88
-6.8500000000000005e-06,6.96,2.96
-6.840000000000001e-06,7.0,2.92
-6.830000000000001e-06,7.0,2.88
-6.820000000000001e-06,7.0,2.88
-6.810000000000001e-06,7.0,2.92
-6.8e-06,7.0,2.92
-6.79e-06,7.0,2.96
-6.78e-06,7.04,3.0
-6.77e-06,7.08,2.92
-6.7600000000000005e-06,7.0,2.96
-6.750000000000001e-06,7.0,2.96
-6.740000000000001e-06,7.04,2.96
-6.730000000000001e-06,7.04,2.96
-6.720000000000001e-06,7.0,2.96
-6.71e-06,7.0,2.96
-6.7e-06,7.04,2.96
-6.69e-06,7.08,3.0
-6.68e-06,7.04,3.0
-6.6700000000000005e-06,7.0,2.96
-6.660000000000001e-06,7.04,2.96
-6.650000000000001e-06,7.04,3.0
-6.640000000000001e-06,7.12,2.96
-6.630000000000001e-06,7.08,3.0
-6.62e-06,7.04,2.96
-6.61e-06,7.08,3.0
-6.6e-06,7.08,3.0
-6.5900000000000004e-06,7.08,3.0
-6.5800000000000005e-06,7.08,3.0
-6.570000000000001e-06,7.08,3.0
-6.560000000000001e-06,7.12,3.04
-6.550000000000001e-06,7.12,3.0
-6.54e-06,7.12,3.0
-6.53e-06,7.12,3.0
-6.52e-06,7.08,3.04
-6.51e-06,7.2,3.0
-6.5000000000000004e-06,7.12,3.08
-6.4900000000000005e-06,7.16,3.04
-6.480000000000001e-06,7.12,3.08
-6.470000000000001e-06,7.16,3.04
-6.460000000000001e-06,7.12,3.08
-6.45e-06,7.16,3.04
-6.44e-06,7.12,3.04
-6.43e-06,7.2,3.08
-6.42e-06,7.16,3.08
-6.4100000000000005e-06,7.16,3.04
-6.4000000000000006e-06,7.16,3.08
-6.390000000000001e-06,7.16,3.12
-6.380000000000001e-06,7.16,3.08
-6.370000000000001e-06,7.16,3.12
-6.36e-06,7.2,3.08
-6.35e-06,7.16,3.08
-6.34e-06,7.16,3.12
-6.33e-06,7.2,3.12
-6.3200000000000005e-06,7.24,3.12
-6.3100000000000006e-06,7.2,3.12
-6.300000000000001e-06,7.2,3.12
-6.290000000000001e-06,7.2,3.16
-6.280000000000001e-06,7.24,3.12
-6.27e-06,7.2,3.16
-6.26e-06,7.2,3.16
-6.25e-06,7.2,3.12
-6.24e-06,7.24,3.12
-6.2300000000000005e-06,7.2,3.16
-6.220000000000001e-06,7.2,3.12
-6.210000000000001e-06,7.24,3.12
-6.200000000000001e-06,7.24,3.16
-6.190000000000001e-06,7.24,3.16
-6.18e-06,7.24,3.2
-6.17e-06,7.24,3.16
-6.16e-06,7.28,3.16
-6.15e-06,7.24,3.16
-6.1400000000000005e-06,7.28,3.16
-6.130000000000001e-06,7.24,3.2
-6.120000000000001e-06,7.24,3.2
-6.110000000000001e-06,7.32,3.2
-6.100000000000001e-06,7.32,3.16
-6.09e-06,7.24,3.2
-6.08e-06,7.28,3.2
-6.07e-06,7.32,3.16
-6.0600000000000004e-06,7.32,3.2
-6.0500000000000005e-06,7.32,3.24
-6.040000000000001e-06,7.28,3.16
-6.030000000000001e-06,7.32,3.24
-6.020000000000001e-06,7.32,3.24
-6.01e-06,7.36,3.24
-6e-06,7.32,3.2800000000000002
-5.99e-06,7.28,3.2800000000000002
-5.98e-06,7.32,3.24
-5.9700000000000004e-06,7.36,3.24
-5.9600000000000005e-06,7.4,3.2800000000000002
-5.950000000000001e-06,7.4,3.2800000000000002
-5.940000000000001e-06,7.36,3.3200000000000003
-5.930000000000001e-06,7.36,3.24
-5.92e-06,7.4,3.24
-5.91e-06,7.4,3.2800000000000002
-5.9e-06,7.36,3.2800000000000002
-5.89e-06,7.36,3.3200000000000003
-5.8800000000000005e-06,7.36,3.2800000000000002
-5.8700000000000005e-06,7.36,3.24
-5.860000000000001e-06,7.44,3.2800000000000002
-5.850000000000001e-06,7.36,3.2800000000000002
-5.840000000000001e-06,7.4,3.2800000000000002
-5.83e-06,7.44,3.2800000000000002
-5.82e-06,7.4,3.2800000000000002
-5.81e-06,7.4,3.3200000000000003
-5.8e-06,7.4,3.3200000000000003
-5.7900000000000005e-06,7.44,3.3200000000000003
-5.7800000000000006e-06,7.44,3.3200000000000003
-5.770000000000001e-06,7.44,3.3200000000000003
-5.760000000000001e-06,7.4,3.3200000000000003
-5.750000000000001e-06,7.44,3.4
-5.74e-06,7.44,3.3200000000000003
-5.73e-06,7.44,3.36
-5.72e-06,7.44,3.3200000000000003
-5.71e-06,7.5200000000000005,3.3200000000000003
-5.7000000000000005e-06,7.48,3.36
-5.690000000000001e-06,7.44,3.36
-5.680000000000001e-06,7.44,3.3200000000000003
-5.670000000000001e-06,7.48,3.36
-5.660000000000001e-06,7.44,3.4
-5.65e-06,7.48,3.3200000000000003
-5.64e-06,7.5200000000000005,3.36
-5.63e-06,7.48,3.4
-5.62e-06,7.48,3.4
-5.6100000000000005e-06,7.48,3.44
-5.600000000000001e-06,7.48,3.36
-5.590000000000001e-06,7.5200000000000005,3.4
-5.580000000000001e-06,7.48,3.36
-5.57e-06,7.5200000000000005,3.4
-5.56e-06,7.5200000000000005,3.4
-5.55e-06,7.5200000000000005,3.4
-5.54e-06,7.48,3.44
-5.53e-06,7.5200000000000005,3.44
-5.5200000000000005e-06,7.5200000000000005,3.4
-5.510000000000001e-06,7.5200000000000005,3.44
-5.500000000000001e-06,7.5200000000000005,3.4
-5.490000000000001e-06,7.48,3.44
-5.48e-06,7.5600000000000005,3.44
-5.47e-06,7.5600000000000005,3.44
-5.46e-06,7.5200000000000005,3.44
-5.45e-06,7.5600000000000005,3.4
-5.4400000000000004e-06,7.5600000000000005,3.44
-5.4300000000000005e-06,7.5200000000000005,3.48
-5.420000000000001e-06,7.5600000000000005,3.48
-5.410000000000001e-06,7.5600000000000005,3.48
-5.400000000000001e-06,7.6000000000000005,3.48
-5.39e-06,7.5600000000000005,3.48
-5.38e-06,7.5600000000000005,3.52
-5.37e-06,7.5600000000000005,3.52
-5.36e-06,7.6000000000000005,3.44
-5.3500000000000004e-06,7.5600000000000005,3.52
-5.3400000000000005e-06,7.6000000000000005,3.48
-5.330000000000001e-06,7.6000000000000005,3.48
-5.320000000000001e-06,7.6000000000000005,3.56
-5.310000000000001e-06,7.6000000000000005,3.48
-5.3e-06,7.6000000000000005,3.52
-5.29e-06,7.640000000000001,3.52
