t,V_out,V_R
-4.636e-05,-0.88,0.44
-4.6320000000000004e-05,-0.72,0.46
-4.6280000000000004e-05,-0.72,0.46
-4.6240000000000005e-05,-0.64,0.46
-4.6200000000000005e-05,-0.72,0.5
-4.6160000000000005e-05,-0.72,0.48
-4.612e-05,-0.72,0.5
-4.6080000000000006e-05,-0.64,0.48
-4.604e-05,-0.64,0.52
-4.6e-05,-0.64,0.52
-4.596e-05,-0.64,0.52
-4.592e-05,-0.48,0.54
-4.588e-05,-0.56,0.54
-4.584e-05,-0.48,0.54
-4.58e-05,-0.48,0.56
-4.576e-05,-0.48,0.56
-4.572e-05,-0.4,0.54
-4.568e-05,-0.48,0.58
-4.5640000000000003e-05,-0.4,0.56
-4.5600000000000004e-05,-0.4,0.6
-4.5560000000000004e-05,-0.4,0.6
-4.5520000000000005e-05,-0.32,0.56
-4.5480000000000005e-05,-0.32,0.6
-4.544e-05,-0.24,0.6
-4.5400000000000006e-05,-0.24,0.6
-4.536e-05,-0.24,0.6
-4.532e-05,-0.16,0.62
-4.528e-05,-0.16,0.64
-4.524e-05,-0.24,0.64
-4.52e-05,-0.16,0.62
-4.516e-05,0.0,0.66
-4.512e-05,-0.08,0.62
-4.508e-05,-0.08,0.66
-4.504e-05,0.0,0.66
-4.5e-05,0.0,0.66
-4.496e-05,0.0,0.68
-4.4920000000000004e-05,0.08,0.66
-4.4880000000000004e-05,0.08,0.7000000000000001
-4.4840000000000004e-05,0.08,0.7000000000000001
-4.4800000000000005e-05,0.16,0.66
-4.4760000000000005e-05,0.24,0.68
-4.4720000000000006e-05,0.24,0.7000000000000001
-4.468e-05,0.24,0.7000000000000001
-4.464e-05,0.16,0.72
-4.46e-05,0.24,0.68
-4.456e-05,0.24,0.7000000000000001
-4.452e-05,0.32,0.74
-4.448e-05,0.24,0.7000000000000001
-4.444e-05,0.4,0.72
-4.44e-05,0.32,0.72
-4.436e-05,0.4,0.74
-4.432e-05,0.4,0.72
-4.428e-05,0.4,0.74
-4.424e-05,0.48,0.74
-4.4200000000000004e-05,0.48,0.74
-4.4160000000000004e-05,0.48,0.74
-4.4120000000000004e-05,0.56,0.74
-4.4080000000000005e-05,0.56,0.74
-4.4040000000000005e-05,0.56,0.76
-4.4e-05,0.56,0.78
-4.3960000000000006e-05,0.64,0.76
-4.392e-05,0.56,0.74
-4.388e-05,0.72,0.76
-4.384e-05,0.72,0.76
-4.38e-05,0.72,0.78
-4.376e-05,0.8,0.76
-4.372e-05,0.8,0.78
-4.368e-05,0.72,0.78
-4.364e-05,0.88,0.76
-4.36e-05,0.8,0.78
-4.356e-05,0.88,0.78
-4.3520000000000003e-05,0.88,0.76
-4.3480000000000004e-05,0.88,0.76
-4.3440000000000004e-05,0.96,0.78
-4.3400000000000005e-05,0.88,0.8
-4.3360000000000005e-05,1.04,0.78
-4.332e-05,1.04,0.78
-4.3280000000000006e-05,1.04,0.78
-4.324e-05,0.96,0.8
-4.32e-05,1.04,0.8
-4.316e-05,1.04,0.8
-4.312e-05,1.04,0.78
-4.308e-05,1.12,0.78
-4.304e-05,1.2,0.78
-4.3e-05,1.12,0.8
-4.296e-05,1.12,0.76
-4.292e-05,1.28,0.8
-4.288e-05,1.12,0.78
-4.284e-05,1.2,0.78
-4.2800000000000004e-05,1.28,0.78
-4.2760000000000004e-05,1.2,0.78
-4.2720000000000004e-05,1.28,0.78
-4.2680000000000005e-05,1.28,0.76
-4.2640000000000005e-05,1.36,0.78
-4.2600000000000005e-05,1.28,0.78
-4.256e-05,1.28,0.78
-4.252e-05,1.28,0.78
-4.248e-05,1.36,0.76
-4.244e-05,1.44,0.78
-4.24e-05,1.36,0.8
-4.236e-05,1.44,0.78
-4.232e-05,1.6,0.78
-4.228e-05,1.52,0.78
-4.224e-05,1.52,0.78
-4.22e-05,1.44,0.78
-4.216e-05,1.52,0.8
-4.212e-05,1.44,0.76
-4.2080000000000004e-05,1.6,0.76
-4.2040000000000004e-05,1.6,0.76
-4.2000000000000004e-05,1.68,0.76
-4.196e-05,1.6,0.76
-4.1920000000000005e-05,1.52,0.76
-4.188e-05,1.68,0.76
-4.1840000000000006e-05,1.6,0.76
-4.18e-05,1.68,0.76
-4.176e-05,1.68,0.74
-4.172e-05,1.68,0.74
-4.168e-05,1.76,0.74
-4.164e-05,1.68,0.74
-4.16e-05,1.6,0.74
-4.156e-05,1.76,0.74
-4.152e-05,1.76,0.72
-4.148e-05,1.84,0.74
-4.144e-05,1.76,0.72
-4.1400000000000003e-05,1.84,0.72
-4.1360000000000004e-05,1.84,0.72
-4.1320000000000004e-05,1.92,0.7000000000000001
-4.1280000000000005e-05,1.76,0.7000000000000001
-4.1240000000000005e-05,1.92,0.7000000000000001
-4.12e-05,1.84,0.68
-4.1160000000000006e-05,1.76,0.66
-4.112e-05,1.92,0.72
-4.108e-05,1.92,0.7000000000000001
-4.104e-05,1.84,0.68
-4.1e-05,1.92,0.68
-4.096e-05,2.0,0.68
-4.092e-05,1.92,0.66
-4.088e-05,2.0,0.64
-4.084e-05,2.0,0.66
-4.08e-05,2.0,0.66
-4.076e-05,2.0,0.66
-4.072e-05,2.0,0.64
-4.0680000000000004e-05,2.08,0.66
-4.0640000000000004e-05,2.0,0.62
-4.0600000000000004e-05,1.84,0.62
-4.0560000000000005e-05,2.0,0.62
-4.052e-05,2.08,0.6
-4.0480000000000005e-05,2.0,0.62
-4.044e-05,2.0,0.6
-4.0400000000000006e-05,2.08,0.6
-4.036e-05,2.08,0.58
-4.032e-05,2.08,0.58
-4.028e-05,2.08,0.56
-4.024e-05,2.16,0.58
-4.02e-05,2.08,0.56
-4.016e-05,2.08,0.54
-4.012e-05,2.08,0.54
-4.008e-05,2.08,0.52
-4.004e-05,2.08,0.52
-4e-05,2.08,0.52
-3.9960000000000004e-05,2.08,0.54
-3.9920000000000004e-05,2.16,0.52
-3.9880000000000004e-05,2.16,0.5
-3.984e-05,2.08,0.5
-3.9800000000000005e-05,2.16,0.5
-3.976e-05,2.08,0.48
-3.9720000000000006e-05,2.16,0.48
-3.968e-05,2.16,0.46
-3.964e-05,2.16,0.44
-3.96e-05,2.16,0.48
-3.956e-05,2.08,0.46
-3.952e-05,2.08,0.42
-3.948e-05,2.16,0.44
-3.944e-05,2.08,0.44
-3.94e-05,2.16,0.44
-3.936e-05,2.08,0.44
-3.932e-05,2.16,0.42
-3.9280000000000003e-05,2.16,0.38
-3.9240000000000004e-05,2.16,0.38
-3.9200000000000004e-05,2.16,0.38
-3.9160000000000005e-05,2.16,0.34
-3.9120000000000005e-05,2.16,0.36
-3.908e-05,2.16,0.36
-3.9040000000000006e-05,2.16,0.34
-3.9e-05,2.08,0.34
-3.896e-05,2.16,0.34
-3.892e-05,2.16,0.32
-3.888e-05,2.16,0.32
-3.884e-05,2.08,0.3
-3.88e-05,2.08,0.3
-3.876e-05,2.08,0.3
-3.872e-05,2.08,0.3
-3.868e-05,2.08,0.28
-3.864e-05,2.16,0.26
-3.86e-05,2.0,0.24
-3.8560000000000004e-05,2.08,0.24
-3.8520000000000004e-05,2.08,0.22
-3.8480000000000004e-05,2.08,0.24
-3.8440000000000005e-05,2.0,0.24
-3.84e-05,2.08,0.22
-3.8360000000000005e-05,2.08,0.2
-3.832e-05,2.08,0.22
-3.8280000000000006e-05,2.08,0.18
-3.824e-05,2.0,0.18
-3.82e-05,2.0,0.16
-3.816e-05,2.0,0.16
-3.812e-05,2.08,0.16
-3.808e-05,2.0,0.16
-3.804e-05,2.0,0.12
-3.8e-05,2.0,0.14
-3.796e-05,1.84,0.12
-3.792e-05,1.92,0.1
-3.788e-05,1.92,0.1
-3.7840000000000004e-05,2.0,0.1
-3.7800000000000004e-05,1.92,0.08
-3.7760000000000004e-05,1.92,0.08
-3.772e-05,1.92,0.08
-3.7680000000000005e-05,1.84,0.06
-3.764e-05,1.84,0.04
-3.7600000000000006e-05,1.92,0.04
-3.756e-05,1.84,0.02
-3.752e-05,1.92,0.0
-3.748e-05,1.76,0.0
-3.744e-05,1.84,0.0
-3.74e-05,1.92,0.0
-3.736e-05,1.84,-0.02
-3.732e-05,1.76,-0.02
-3.728e-05,1.76,-0.04
-3.724e-05,1.76,-0.06
-3.72e-05,1.68,-0.02
-3.716e-05,1.68,-0.06
-3.7120000000000004e-05,1.68,-0.06
-3.7080000000000004e-05,1.68,-0.08
-3.7040000000000005e-05,1.76,-0.08
-3.7000000000000005e-05,1.76,-0.1
-3.696e-05,1.6,-0.12
-3.6920000000000006e-05,1.6,-0.1
-3.688e-05,1.6,-0.12
-3.684e-05,1.6,-0.12
-3.68e-05,1.6,-0.12
-3.676e-05,1.52,-0.18
-3.672e-05,1.6,-0.12
-3.668e-05,1.52,-0.16
-3.664e-05,1.52,-0.18
-3.66e-05,1.44,-0.2
-3.656e-05,1.52,-0.18
-3.652e-05,1.52,-0.2
-3.648e-05,1.52,-0.2
-3.6440000000000003e-05,1.44,-0.2
-3.6400000000000004e-05,1.36,-0.22
-3.6360000000000004e-05,1.36,-0.24
-3.6320000000000005e-05,1.36,-0.24
-3.628e-05,1.44,-0.24
-3.6240000000000005e-05,1.36,-0.26
-3.62e-05,1.36,-0.28
-3.6160000000000006e-05,1.28,-0.28
-3.612e-05,1.28,-0.28
-3.608e-05,1.28,-0.3
-3.604e-05,1.2,-0.28
-3.6e-05,1.2,-0.3
-3.596e-05,1.28,-0.34
-3.592e-05,1.12,-0.32
-3.588e-05,1.12,-0.32
-3.584e-05,1.12,-0.34
-3.58e-05,1.04,-0.34
-3.576e-05,1.12,-0.36
-3.5720000000000004e-05,1.2,-0.36
-3.5680000000000004e-05,1.04,-0.38
-3.5640000000000004e-05,0.96,-0.36
-3.56e-05,0.96,-0.38
-3.5560000000000005e-05,0.96,-0.4
-3.552e-05,0.96,-0.4
-3.5480000000000006e-05,0.96,-0.4
-3.544e-05,0.96,-0.4
-3.54e-05,0.88,-0.42
-3.536e-05,0.88,-0.46
-3.532e-05,0.88,-0.46
-3.528e-05,0.8,-0.46
-3.524e-05,0.88,-0.44
-3.52e-05,0.8,-0.46
-3.516e-05,0.8,-0.48
-3.512e-05,0.72,-0.48
-3.508e-05,0.72,-0.5
-3.504e-05,0.72,-0.5
-3.5000000000000004e-05,0.64,-0.5
-3.4960000000000004e-05,0.64,-0.5
-3.4920000000000004e-05,0.64,-0.52
-3.4880000000000005e-05,0.64,-0.52
-3.484e-05,0.56,-0.54
-3.4800000000000006e-05,0.56,-0.54
-3.476e-05,0.56,-0.54
-3.4720000000000006e-05,0.48,-0.54
-3.468e-05,0.48,-0.54
-3.464e-05,0.48,-0.56
-3.46e-05,0.48,-0.58
-3.456e-05,0.4,-0.56
-3.452e-05,0.4,-0.58
-3.448e-05,0.32,-0.58
-3.444e-05,0.32,-0.6
-3.44e-05,0.32,-0.62
-3.436e-05,0.32,-0.62
-3.4320000000000003e-05,0.24,-0.6
-3.4280000000000004e-05,0.24,-0.6
-3.424e-05,0.24,-0.6
-3.4200000000000005e-05,0.24,-0.62
-3.416e-05,0.16,-0.66
-3.4120000000000005e-05,0.16,-0.66
-3.408e-05,0.08,-0.66
-3.4040000000000006e-05,0.08,-0.64
-3.4e-05,0.08,-0.68
-3.396000000000001e-05,0.0,-0.68
-3.392e-05,0.08,-0.64
-3.388e-05,0.0,-0.68
-3.384e-05,0.0,-0.68
-3.38e-05,-0.08,-0.68
-3.376e-05,-0.16,-0.7000000000000001
-3.372e-05,-0.16,-0.64
-3.368e-05,-0.08,-0.68
-3.364e-05,-0.16,-0.7000000000000001
-3.3600000000000004e-05,-0.16,-0.7000000000000001
-3.356e-05,-0.16,-0.72
-3.3520000000000004e-05,-0.16,-0.72
-3.348e-05,-0.24,-0.7000000000000001
-3.3440000000000005e-05,-0.24,-0.72
-3.34e-05,-0.24,-0.72
-3.3360000000000006e-05,-0.32,-0.72
-3.332e-05,-0.32,-0.72
-3.328000000000001e-05,-0.24,-0.74
-3.324e-05,-0.4,-0.74
-3.32e-05,-0.4,-0.74
-3.316e-05,-0.48,-0.74
-3.312e-05,-0.48,-0.72
-3.308e-05,-0.4,-0.76
-3.304e-05,-0.56,-0.76
-3.3e-05,-0.56,-0.76
-3.296e-05,-0.56,-0.74
-3.292e-05,-0.64,-0.76
-3.2880000000000004e-05,-0.64,-0.78
-3.2840000000000004e-05,-0.64,-0.76
-3.28e-05,-0.72,-0.78
-3.2760000000000005e-05,-0.56,-0.74
-3.272e-05,-0.64,-0.76
-3.2680000000000006e-05,-0.72,-0.76
-3.264e-05,-0.72,-0.76
-3.2600000000000006e-05,-0.64,-0.78
-3.256e-05,-0.8,-0.78
-3.252e-05,-0.8,-0.78
-3.248e-05,-0.8,-0.8
-3.244e-05,-0.8,-0.8200000000000001
-3.24e-05,-0.8,-0.8
-3.236e-05,-0.88,-0.8
-3.232e-05,-0.96,-0.8
-3.228e-05,-0.88,-0.8200000000000001
-3.224e-05,-0.96,-0.8
-3.2200000000000003e-05,-0.96,-0.8
-3.2160000000000004e-05,-0.88,-0.78
-3.212e-05,-1.04,-0.8200000000000001
-3.2080000000000005e-05,-1.12,-0.8
-3.204e-05,-1.04,-0.8
-3.2000000000000005e-05,-1.12,-0.8
-3.196e-05,-1.12,-0.78
-3.1920000000000006e-05,-1.12,-0.78
-3.188e-05,-1.2,-0.8
-3.184000000000001e-05,-1.12,-0.78
-3.18e-05,-1.12,-0.78
-3.176e-05,-1.2,-0.8
-3.172e-05,-1.2,-0.8
-3.168e-05,-1.2,-0.78
-3.164e-05,-1.28,-0.8
-3.16e-05,-1.28,-0.78
-3.156e-05,-1.28,-0.8
-3.152e-05,-1.36,-0.78
-3.1480000000000004e-05,-1.36,-0.8
-3.144e-05,-1.36,-0.78
-3.1400000000000004e-05,-1.28,-0.78
-3.136e-05,-1.44,-0.76
-3.1320000000000005e-05,-1.44,-0.8
-3.128e-05,-1.44,-0.78
-3.1240000000000006e-05,-1.36,-0.78
-3.12e-05,-1.44,-0.78
-3.1160000000000007e-05,-1.44,-0.78
-3.112e-05,-1.52,-0.76
-3.108e-05,-1.52,-0.76
-3.104e-05,-1.52,-0.76
-3.1e-05,-1.52,-0.78
-3.096e-05,-1.52,-0.76
-3.092e-05,-1.6,-0.76
-3.088e-05,-1.6,-0.78
-3.084e-05,-1.6,-0.74
-3.08e-05,-1.68,-0.74
-3.0760000000000004e-05,-1.6,-0.78
-3.0720000000000004e-05,-1.68,-0.76
-3.068e-05,-1.68,-0.74
-3.0640000000000005e-05,-1.76,-0.76
-3.06e-05,-1.68,-0.74
-3.0560000000000006e-05,-1.6,-0.74
-3.052e-05,-1.76,-0.74
-3.0480000000000003e-05,-1.76,-0.74
-3.0440000000000003e-05,-1.84,-0.74
-3.04e-05,-1.76,-0.74
-3.036e-05,-1.84,-0.72
-3.032e-05,-1.76,-0.72
-3.028e-05,-1.84,-0.72
-3.0240000000000002e-05,-1.76,-0.72
-3.0200000000000002e-05,-1.84,-0.7000000000000001
-3.0160000000000003e-05,-1.92,-0.72
-3.0120000000000003e-05,-1.84,-0.7000000000000001
-3.0080000000000003e-05,-1.92,-0.68
-3.004e-05,-1.92,-0.7000000000000001
-3e-05,-1.84,-0.7000000000000001
-2.996e-05,-1.92,-0.68
-2.992e-05,-1.92,-0.7000000000000001
-2.9880000000000002e-05,-1.84,-0.68
-2.9840000000000002e-05,-1.84,-0.66
-2.9800000000000003e-05,-2.0,-0.66
-2.9760000000000003e-05,-2.0,-0.66
-2.9720000000000003e-05,-2.0,-0.64
-2.968e-05,-2.08,-0.68
-2.964e-05,-2.08,-0.64
-2.96e-05,-2.0,-0.64
-2.956e-05,-2.0,-0.64
-2.9520000000000002e-05,-2.08,-0.62
-2.9480000000000002e-05,-2.0,-0.6
-2.9440000000000003e-05,-2.0,-0.6
-2.9400000000000003e-05,-2.0,-0.6
-2.9360000000000003e-05,-2.08,-0.62
-2.932e-05,-2.08,-0.58
-2.928e-05,-2.08,-0.62
-2.924e-05,-2.08,-0.58
-2.92e-05,-2.08,-0.56
-2.9160000000000002e-05,-2.0,-0.56
-2.9120000000000002e-05,-2.08,-0.56
-2.9080000000000003e-05,-2.08,-0.58
-2.9040000000000003e-05,-2.08,-0.56
-2.9000000000000004e-05,-2.08,-0.56
-2.896e-05,-2.16,-0.54
-2.892e-05,-2.08,-0.54
-2.888e-05,-2.08,-0.56
-2.8840000000000002e-05,-2.16,-0.52
-2.8800000000000002e-05,-2.16,-0.5
-2.8760000000000002e-05,-2.08,-0.52
-2.8720000000000003e-05,-2.08,-0.5
-2.8680000000000003e-05,-2.16,-0.5
-2.8640000000000004e-05,-2.16,-0.48
-2.86e-05,-2.08,-0.5
-2.856e-05,-2.16,-0.5
-2.852e-05,-2.24,-0.48
-2.8480000000000002e-05,-2.08,-0.44
-2.8440000000000002e-05,-2.16,-0.46
-2.8400000000000003e-05,-2.16,-0.44
-2.8360000000000003e-05,-2.16,-0.44
-2.8320000000000003e-05,-2.16,-0.44
-2.828e-05,-2.16,-0.42
-2.824e-05,-2.16,-0.44
-2.82e-05,-2.16,-0.42
-2.816e-05,-2.08,-0.4
-2.8120000000000002e-05,-2.16,-0.4
-2.8080000000000002e-05,-2.16,-0.38
-2.8040000000000003e-05,-2.16,-0.38
-2.8000000000000003e-05,-2.08,-0.36
-2.7960000000000003e-05,-2.08,-0.36
-2.792e-05,-2.16,-0.36
-2.788e-05,-2.08,-0.34
-2.784e-05,-2.08,-0.34
-2.78e-05,-2.16,-0.34
-2.7760000000000002e-05,-2.08,-0.32
-2.7720000000000002e-05,-2.16,-0.32
-2.7680000000000003e-05,-2.16,-0.3
-2.7640000000000003e-05,-2.08,-0.32
-2.7600000000000003e-05,-2.08,-0.3
-2.756e-05,-2.16,-0.28
-2.752e-05,-2.08,-0.26
-2.748e-05,-2.16,-0.28
-2.744e-05,-2.08,-0.26
-2.7400000000000002e-05,-2.08,-0.24
-2.7360000000000002e-05,-2.08,-0.26
-2.7320000000000003e-05,-2.08,-0.24
-2.7280000000000003e-05,-2.08,-0.24
-2.7240000000000003e-05,-2.0,-0.2
-2.72e-05,-2.08,-0.22
-2.716e-05,-2.0,-0.2
-2.712e-05,-2.0,-0.18
-2.708e-05,-2.0,-0.18
-2.7040000000000002e-05,-2.0,-0.16
-2.7000000000000002e-05,-2.0,-0.16
-2.6960000000000003e-05,-2.0,-0.18
-2.6920000000000003e-05,-2.0,-0.18
-2.6880000000000004e-05,-2.0,-0.16
-2.684e-05,-1.92,-0.12
-2.68e-05,-1.92,-0.12
-2.676e-05,-2.0,-0.12
-2.672e-05,-1.92,-0.12
-2.6680000000000002e-05,-1.92,-0.1
-2.6640000000000002e-05,-1.84,-0.08
-2.6600000000000003e-05,-1.84,-0.08
-2.6560000000000003e-05,-1.84,-0.08
-2.6520000000000004e-05,-1.84,-0.04
-2.648e-05,-1.92,-0.06
-2.644e-05,-1.84,-0.02
-2.64e-05,-1.84,-0.04
-2.6360000000000002e-05,-1.84,-0.04
-2.6320000000000002e-05,-1.84,-0.02
-2.6280000000000002e-05,-1.84,0.0
-2.6240000000000003e-05,-1.68,0.0
-2.6200000000000003e-05,-1.68,-0.02
-2.616e-05,-1.68,0.02
-2.612e-05,-1.68,0.06
-2.608e-05,-1.76,0.04
-2.604e-05,-1.68,0.04
-2.6000000000000002e-05,-1.68,0.08
-2.5960000000000002e-05,-1.68,0.06
-2.5920000000000003e-05,-1.68,0.08
-2.5880000000000003e-05,-1.6,0.08
-2.5840000000000003e-05,-1.6,0.08
-2.58e-05,-1.6,0.12
-2.576e-05,-1.6,0.12
-2.572e-05,-1.6,0.14
-2.568e-05,-1.6,0.12
-2.5640000000000002e-05,-1.52,0.14
-2.5600000000000002e-05,-1.52,0.16
-2.5560000000000003e-05,-1.52,0.16
-2.5520000000000003e-05,-1.44,0.18
-2.5480000000000003e-05,-1.52,0.18
-2.544e-05,-1.6,0.16
-2.54e-05,-1.52,0.18
-2.536e-05,-1.44,0.18
-2.532e-05,-1.36,0.2
-2.5280000000000002e-05,-1.36,0.2
-2.5240000000000002e-05,-1.36,0.22
-2.5200000000000003e-05,-1.44,0.22
-2.5160000000000003e-05,-1.36,0.24
-2.5120000000000003e-05,-1.28,0.24
-2.508e-05,-1.36,0.28
-2.504e-05,-1.2,0.26
-2.5e-05,-1.2,0.28
-2.496e-05,-1.2,0.3
-2.4920000000000002e-05,-1.28,0.28
-2.4880000000000002e-05,-1.2,0.3
-2.4840000000000003e-05,-1.12,0.32
-2.4800000000000003e-05,-1.2,0.32
-2.4760000000000003e-05,-1.2,0.34
-2.472e-05,-1.04,0.32
-2.468e-05,-1.04,0.34
-2.464e-05,-1.04,0.34
-2.46e-05,-1.04,0.34
-2.4560000000000002e-05,-1.04,0.38
-2.4520000000000002e-05,-1.04,0.36
-2.4480000000000003e-05,-0.96,0.38
-2.4440000000000003e-05,-1.04,0.38
-2.4400000000000004e-05,-0.96,0.38
-2.436e-05,-0.88,0.38
-2.432e-05,-0.96,0.44
-2.428e-05,-0.88,0.42
-2.4240000000000002e-05,-0.88,0.44
-2.4200000000000002e-05,-0.96,0.42
-2.4160000000000002e-05,-0.8,0.42
-2.4120000000000003e-05,-0.8,0.46
-2.4080000000000003e-05,-0.72,0.46
-2.404e-05,-0.72,0.48
-2.4e-05,-0.72,0.48
-2.396e-05,-0.64,0.48
-2.392e-05,-0.64,0.5
-2.3880000000000002e-05,-0.64,0.5
-2.3840000000000002e-05,-0.56,0.5
-2.3800000000000003e-05,-0.56,0.52
-2.3760000000000003e-05,-0.64,0.52
-2.3720000000000003e-05,-0.64,0.5
-2.368e-05,-0.48,0.52
-2.364e-05,-0.48,0.52
-2.36e-05,-0.4,0.54
-2.356e-05,-0.48,0.56
-2.3520000000000002e-05,-0.48,0.56
-2.3480000000000002e-05,-0.48,0.56
-2.3440000000000003e-05,-0.48,0.56
-2.3400000000000003e-05,-0.48,0.58
-2.3360000000000003e-05,-0.4,0.6
-2.332e-05,-0.32,0.58
-2.328e-05,-0.32,0.58
-2.324e-05,-0.32,0.6
-2.32e-05,-0.24,0.58
-2.3160000000000002e-05,-0.24,0.58
-2.3120000000000002e-05,-0.16,0.6
-2.3080000000000003e-05,-0.16,0.62
-2.3040000000000003e-05,-0.16,0.64
-2.3000000000000003e-05,-0.16,0.64
-2.296e-05,-0.16,0.64
-2.292e-05,-0.08,0.66
-2.288e-05,-0.08,0.64
-2.284e-05,-0.08,0.66
-2.2800000000000002e-05,0.0,0.66
-2.2760000000000002e-05,0.08,0.66
-2.2720000000000003e-05,0.08,0.68
-2.2680000000000003e-05,0.0,0.66
-2.2640000000000003e-05,0.16,0.66
-2.26e-05,0.08,0.68
-2.256e-05,0.24,0.68
-2.252e-05,0.08,0.7000000000000001
-2.248e-05,0.16,0.7000000000000001
-2.2440000000000002e-05,0.16,0.7000000000000001
-2.2400000000000002e-05,0.24,0.72
-2.2360000000000003e-05,0.24,0.72
-2.2320000000000003e-05,0.24,0.72
-2.228e-05,0.32,0.72
-2.224e-05,0.32,0.72
-2.22e-05,0.4,0.72
-2.216e-05,0.4,0.74
-2.212e-05,0.4,0.74
-2.2080000000000002e-05,0.32,0.72
-2.2040000000000002e-05,0.48,0.74
-2.2000000000000003e-05,0.48,0.74
-2.1960000000000003e-05,0.48,0.76
-2.192e-05,0.56,0.74
-2.188e-05,0.56,0.76
-2.184e-05,0.56,0.76
-2.18e-05,0.56,0.78
-2.1760000000000002e-05,0.64,0.76
-2.1720000000000002e-05,0.64,0.76
-2.1680000000000002e-05,0.56,0.78
-2.1640000000000003e-05,0.72,0.76
-2.1600000000000003e-05,0.64,0.76
-2.156e-05,0.72,0.76
-2.152e-05,0.72,0.78
-2.148e-05,0.72,0.78
-2.144e-05,0.8,0.76
-2.1400000000000002e-05,0.88,0.76
-2.1360000000000002e-05,0.8,0.78
-2.1320000000000003e-05,0.88,0.76
-2.1280000000000003e-05,0.88,0.78
-2.1240000000000003e-05,0.88,0.78
-2.12e-05,1.04,0.78
-2.116e-05,1.04,0.76
-2.112e-05,0.96,0.78
-2.108e-05,0.96,0.76
-2.1040000000000002e-05,1.04,0.8
-2.1000000000000002e-05,1.04,0.78
-2.0960000000000003e-05,1.12,0.78
-2.0920000000000003e-05,1.04,0.78
-2.0880000000000003e-05,1.12,0.8
